RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,6796,,,,,,37,2013-12-31
,,,,,,,,,1537,,,,,,242,2013-12-31
,,,,,,,,,6309,,,,,,279,2013-12-31
,,,,,,,,,174,,,,,,354,2013-12-31
,,,,,,,,,,,,,,,457,2013-12-31
,,,,,,,,,44468,0,,1267,,43005,505,2013-12-31
,,,,,,,,,27437,,,,,,1155,2013-12-31
,,,,,,,,,3952,,,,,,1351,2013-12-31
,,,,,,,,,83446,5362,,6839,,70323,1454,2013-12-31
,,,,,,,,,4370,,,,,,1557,2013-12-31
,,,,,,,,,23836,,,,,,1669,2013-12-31
,,,,,,,,,7152,2350,,2062,,727,1829,2013-12-31
,,,,,,,,,31253,,,,,,1856,2013-12-31
,,,,,,,,,9728,,,,,,2040,2013-12-31
,,,,,,,,,15548,,,,,,2161,2013-12-31
,,,,,,,,,9020,0,,2937,,4289,2376,2013-12-31
,,,,,,,,,4949,,,,,,2554,2013-12-31
,,,,,,,,,122891,2738,,2959,,107125,2732,2013-12-31
,,,,,,,,,2547,,,,,,2750,2013-12-31
,,,,,,,,,87619,1377,,7616,,76639,3177,2013-12-31
,,,,,,,,,4290,,,,,,3252,2013-12-31
,,,,,,,,,6715,,,,,,3458,2013-12-31
,,,,,,,,,32672,,,,,,3720,2013-12-31
,,,,,,,,,58640,648,,5597,,45,3971,2013-12-31
,,,,,,,,,9079,,,,,,4156,2013-12-31
,,,,,,,,,11725,,,,,,4231,2013-12-31
,,,,,,,,,13831,,,,,,4437,2013-12-31
,,,,,,,,,5809,704,,1413,,1714,4839,2013-12-31
,,,,,,,,,37674,1070,,156,,35581,5069,2013-12-31
,,,,,,,,,75770,5292,,3548,,66546,5135,2013-12-31
,,,,,,,,,18116,6137,,7755,,379,5210,2013-12-31
,,,,,,,,,33829,6575,,7426,,15187,5461,2013-12-31
,,,,,,,,,4924,,,,,,5751,2013-12-31
,,,,,,,,,16483,,,,,,6039,2013-12-31
,,,,,,,,,7015,,,,,,6141,2013-12-31
,,,,,,,,,39948,295,,8195,,24675,6329,2013-12-31
,,,,,,,,,8496,271,,11,,25,7009,2013-12-31
,,,,,,,,,6863,,,,,,7045,2013-12-31
,,,,,,,,,3216,,,,,,7072,2013-12-31
,,,,,,,,,655,,,,,,7157,2013-12-31
,,,,,,,,,8511,,,,,,7456,2013-12-31
,,,,,,,,,10648,,,,,,7634,2013-12-31
,,,,,,,,,9486,,,,,,8033,2013-12-31
,,,,,,,,,22481,,,,,,8462,2013-12-31
,,,,,,,,,8786,,,,,,8631,2013-12-31
,,,,,,,,,68122,7174,,439,,59549,9357,2013-12-31
,,,,,,,,,12563,,,,,,9553,2013-12-31
,,,,,,,,,95366,9158,,5150,,73269,9807,2013-12-31
,,,,,,,,,,,,,,,9955,2013-12-31
,,,,,,,,,31438,3658,,1601,,15750,10250,2013-12-31
,,,,,,,,,26905,93,,1343,,22870,10849,2013-12-31
,,,,,,,,,31604,8967,,2535,,8491,10858,2013-12-31
,,,,,,,,,7537,,,,,,11145,2013-12-31
,,,,,,,,,102511,8677,,5295,,82715,11275,2013-12-31
,,,,,,,,,27828,491,,3450,,17465,11640,2013-12-31
,,,,,,,,,10623,,,,,,11837,2013-12-31
,,,,,,,,,43181,3,,4358,,35044,12030,2013-12-31
,,,,,,,,,16084,,,,,,12142,2013-12-31
,,,,,,,,,5710,,,,,,12179,2013-12-31
,,,,,,,,,3408,,,,,,12245,2013-12-31
947459,614641,,0,3738,,0,72787,256293,947459,271134,3738,343507,72787,256293,12311,2013-12-31
,,,,,,,,,22846,,,,,,12647,2013-12-31
,,,,,,,,,667,0,,285,,8,12656,2013-12-31
,,,,,,,,,31271,,,,,,12937,2013-12-31
,,,,,,,,,11077,3914,,5124,,128,12946,2013-12-31
,,,,,,,,,30241,,,,,,12955,2013-12-31
,,,,,,,,,18123,0,,3943,,3517,13103,2013-12-31
,,,,,,,,,15942,,,,,,13251,2013-12-31
,,,,,,,,,3635,,,,,,13457,2013-12-31
,,,,,,,,,12138,,,,,,14052,2013-12-31
,,,,,,,,,2577,,,,,,14155,2013-12-31
,,,,,,,,,7920,,,,,,14650,2013-12-31
,,,,,,,,,5057,,,,,,14753,2013-12-31
,,,,,,,,,23341,,,,,,14865,2013-12-31
,,,,,,,,,10678,,,,,,14977,2013-12-31
,,,,,,,,,14880,,,,,,16458,2013-12-31
,,,,,,,,,12851,,,,,,16551,2013-12-31
,,,,,,,,,11206,,,,,,16748,2013-12-31
,,,,,,,,,4983,,,,,,16944,2013-12-31
,,,,,,,,,7398,,,,,,16953,2013-12-31
,,,,,,,,,19753,,,,,,17110,2013-12-31
,,,,,,,,,161423,0,,35686,,0,17147,2013-12-31
,,,,,,,,,5464,0,,535,,0,17259,2013-12-31
,,,,,,,,,81827,20206,,9679,,47494,17464,2013-12-31
,,,,,,,,,14048,1,,2118,,5814,17950,2013-12-31
,,,,,,,,,8938,1136,,3126,,0,17978,2013-12-31
,,,,,,,,,30637,6519,,4884,,17076,18050,2013-12-31
,,,,,,,,,4068,,,,,,18135,2013-12-31
,,,,,,,,,18214,,,,,,18377,2013-12-31
,,,,,,,,,43115,1892,,3088,,27892,18827,2013-12-31
,,,,,,,,,5256,,,,,,18836,2013-12-31
