RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,4039,,,,,,37,2010-06-30
,,,,,,,,,1448,,,,,,242,2010-06-30
,,,,,,,,,6452,,,,,,279,2010-06-30
,,,,,,,,,389,,,,,,354,2010-06-30
,,,,,,,,,2714,,,,,,457,2010-06-30
,,,,,,,,,24163,5,0,1589,1396,21173,505,2010-06-30
,,,,,,,,,21742,,,,,,1155,2010-06-30
,,,,,,,,,2815,,,,,,1351,2010-06-30
,,,,,,,,,50046,5083,0,5817,474,38672,1454,2010-06-30
,,,,,,,,,2662,,,,,,1557,2010-06-30
,,,,,,,,,21878,,,,,,1669,2010-06-30
,,,,,,,,,52553,1921,0,1535,7002,42095,1829,2010-06-30
,,,,,,,,,35520,,,,,,1856,2010-06-30
,,,,,,,,,2650,,,,,,2040,2010-06-30
,,,,,,,,,14283,,,,,,2161,2010-06-30
,,,,,,,,,346323,0,0,1915,336911,7497,2376,2010-06-30
,,,,,,,,,2206,,,,,,2451,2010-06-30
,,,,,,,,,3736,,,,,,2554,2010-06-30
,,,,,,,,,42120,2221,0,2701,14224,22974,2732,2010-06-30
,,,,,,,,,856,,,,,,2750,2010-06-30
,,,,,,,,,5883,,,,,,3252,2010-06-30
,,,,,,,,,5552,,,,,,3458,2010-06-30
,,,,,,,,,19760,,,,,,3720,2010-06-30
,,,,,,,,,2149,,,,,,3953,2010-06-30
,,,,,,,,,14897,,,,,,4138,2010-06-30
,,,,,,,,,4009,,,,,,4156,2010-06-30
,,,,,,,,,6454,,,,,,4231,2010-06-30
,,,,,,,,,5950,,,,,,4437,2010-06-30
,,,,,,,,,5071,996,0,1954,561,1560,4839,2010-06-30
,,,,,,,,,18781,684,0,1352,1211,15534,5005,2010-06-30
,,,,,,,,,37391,0,0,168,5295,31928,5069,2010-06-30
,,,,,,,,,34943,0,0,3239,4725,26979,5135,2010-06-30
,,,,,,,,,29000,5852,0,7989,6662,8497,5210,2010-06-30
