RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,,,,,,,37,2018-03-31
,,,,,,,,,,,,,,,242,2018-03-31
,,,,,,,,,,,,,,,279,2018-03-31
,,,,,,,,,,,,,,,354,2018-03-31
,,,,,,,,,,,,,,,457,2018-03-31
,,,,,,,,,,,,,,,505,2018-03-31
,,,,,,,,,,,,,,,1155,2018-03-31
,,,,,,,,,,,,,,,1351,2018-03-31
,,,,,,,,,,,,,,,1454,2018-03-31
,,,,,,,,,,,,,,,1669,2018-03-31
,,,,,,,,,,,,,,,1856,2018-03-31
,,,,,,,,,,,,,,,2040,2018-03-31
,,,,,,,,,,,,,,,2161,2018-03-31
,,,,,,,,,23484,0,,2383,,937,2376,2018-03-31
,,,,,,,,,,,,,,,2554,2018-03-31
,,,,,,,,,,,,,,,2732,2018-03-31
,,,,,,,,,,,,,,,2750,2018-03-31
,,,,,,,,,,,,,,,3252,2018-03-31
,,,,,,,,,,,,,,,3458,2018-03-31
,,,,,,,,,,,,,,,3720,2018-03-31
,,,,,,,,,,,,,,,3971,2018-03-31
,,,,,,,,,,,,,,,4156,2018-03-31
,,,,,,,,,,,,,,,4231,2018-03-31
,,,,,,,,,,,,,,,4839,2018-03-31
,,,,,,,,,,,,,,,5069,2018-03-31
,,,,,,,,,,,,,,,5135,2018-03-31
,,,,,,,,,60197,8909,,7548,,41033,5210,2018-03-31
,,,,,,,,,,,,,,,5461,2018-03-31
,,,,,,,,,,,,,,,5751,2018-03-31
,,,,,,,,,,,,,,,6039,2018-03-31
,,,,,,,,,45784,46,,10589,,20832,6329,2018-03-31
,,,,,,,,,,,,,,,7009,2018-03-31
,,,,,,,,,,,,,,,7045,2018-03-31
,,,,,,,,,,,,,,,7072,2018-03-31
,,,,,,,,,,,,,,,7456,2018-03-31
,,,,,,,,,,,,,,,7634,2018-03-31
,,,,,,,,,,,,,,,8033,2018-03-31
,,,,,,,,,,,,,,,8462,2018-03-31
,,,,,,,,,,,,,,,8631,2018-03-31
,,,,,,,,,7113,5807,,348,,398,9357,2018-03-31
,,,,,,,,,,,,,,,9553,2018-03-31
,,,,,,,,,166807,6235,,4615,,145986,9807,2018-03-31
,,,,,,,,,,,,,,,9955,2018-03-31
,,,,,,,,,,,,,,,10250,2018-03-31
,,,,,,,,,,,,,,,10849,2018-03-31
,,,,,,,,,,,,,,,11145,2018-03-31
,,,,,,,,,,,,,,,11640,2018-03-31
,,,,,,,,,,,,,,,11837,2018-03-31
,,,,,,,,,,,,,,,12030,2018-03-31
,,,,,,,,,,,,,,,12142,2018-03-31
,,,,,,,,,,,,,,,12179,2018-03-31
,,,,,,,,,1025861,303013,,390999,,278421,12311,2018-03-31
,,,,,,,,,,,,,,,12647,2018-03-31
,,,,,,,,,2913,154,,254,,6,12656,2018-03-31
,,,,,,,,,,,,,,,12937,2018-03-31
,,,,,,,,,77727,12297,,6865,,53816,12946,2018-03-31
,,,,,,,,,22331,12489,,3414,,3942,13103,2018-03-31
,,,,,,,,,,,,,,,13251,2018-03-31
,,,,,,,,,,,,,,,13457,2018-03-31
,,,,,,,,,,,,,,,14052,2018-03-31
,,,,,,,,,,,,,,,14155,2018-03-31
,,,,,,,,,,,,,,,14650,2018-03-31
,,,,,,,,,,,,,,,14753,2018-03-31
,,,,,,,,,,,,,,,14865,2018-03-31
,,,,,,,,,,,,,,,14977,2018-03-31
,,,,,,,,,,,,,,,16551,2018-03-31
,,,,,,,,,,,,,,,16748,2018-03-31
,,,,,,,,,,,,,,,17110,2018-03-31
,,,,,,,,,148729,0,,44099,,5980,17147,2018-03-31
,,,,,,,,,,,,,,,17259,2018-03-31
,,,,,,,,,,,,,,,17950,2018-03-31
,,,,,,,,,,,,,,,17978,2018-03-31
,,,,,,,,,,,,,,,18050,2018-03-31
,,,,,,,,,,,,,,,18135,2018-03-31
,,,,,,,,,88828,3464,,7639,,33207,18827,2018-03-31
,,,,,,,,,,,,,,,18836,2018-03-31
,,,,,,,,,134714,6234,,1876,,96150,18854,2018-03-31
,,,,,,,,,,,,,,,19356,2018-03-31
,,,,,,,,,,,,,,,19936,2018-03-31
,,,,,,,,,,,,,,,19972,2018-03-31
,,,,,,,,,,,,,,,20053,2018-03-31
,,,,,,,,,,,,,,,20633,2018-03-31
,,,,,,,,,,,,,,,20857,2018-03-31
,,,,,,,,,,,,,,,21256,2018-03-31
,,,,,,,,,,,,,,,21359,2018-03-31
,,,,,,,,,,,,,,,21658,2018-03-31
,,,,,,,,,,,,,,,22048,2018-03-31
,,,,,,,,,,,,,,,22543,2018-03-31
,,,,,,,,,,,,,,,22552,2018-03-31
,,,,,,,,,,,,,,,22730,2018-03-31
,,,,,,,,,,,,,,,22936,2018-03-31
,,,,,,,,,,,,,,,23456,2018-03-31
,,,,,,,,,98989,27133,,14443,,47214,23504,2018-03-31
,,,,,,,,,,,,,,,23643,2018-03-31
,,,,,,,,,,,,,,,23755,2018-03-31
,,,,,,,,,35307,2738,,4192,,21316,24006,2018-03-31
,,,,,,,,,,,,,,,24378,2018-03-31
,,,,,,,,,,,,,,,24453,2018-03-31
,,,,,,,,,,,,,,,24659,2018-03-31
,,,,,,,,,30674,10669,,4088,,12939,24668,2018-03-31
,,,,,,,,,,,,,,,24949,2018-03-31
,,,,,,,,,,,,,,,25357,2018-03-31
,,,,,,,,,,,,,,,25647,2018-03-31
,,,,,,,,,,,,,,,26176,2018-03-31
,,,,,,,,,,,,,,,26242,2018-03-31
,,,,,,,,,,,,,,,26457,2018-03-31
,,,,,,,,,,,,,,,26765,2018-03-31
,,,,,,,,,,,,,,,27070,2018-03-31
,,,,,,,,,28522,22,,11330,,9220,27548,2018-03-31
,,,,,,,,,,,,,,,27614,2018-03-31
,,,,,,,,,,,,,,,27847,2018-03-31
,,,,,,,,,52553,0,,10686,,32969,28013,2018-03-31
,,,,,,,,,,,,,,,28152,2018-03-31
,,,,,,,,,,,,,,,28255,2018-03-31
,,,,,,,,,41169,14145,,3666,,22947,28406,2018-03-31
,,,,,,,,,,,,,,,28675,2018-03-31
,,,,,,,,,,,,,,,28732,2018-03-31
,,,,,,,,,,,,,,,29476,2018-03-31
,,,,,,,,,33315,1153,,5160,,0,29636,2018-03-31
,,,,,,,,,66297,0,,2491,,44445,29878,2018-03-31
,,,,,,,,,,,,,,,30052,2018-03-31
,,,,,,,,,18305,6695,,3554,,4674,30502,2018-03-31
,,,,,,,,,,,,,,,30650,2018-03-31
,,,,,,,,,16819017,667013,,216,,15789424,30810,2018-03-31
,,,,,,,,,,,,,,,31134,2018-03-31
,,,,,,,,,41459,2466,,1088,,37580,31255,2018-03-31
