RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1919,,,,,,37,2004-09-30
,,,,,,,,,817,,,,,,242,2004-09-30
,,,,,,,,,1790,,,,,,279,2004-09-30
,,,,,,,,,225,,,,,,354,2004-09-30
,,,,,,,,,8294,,,,,,439,2004-09-30
,,,,,,,,,451,,,,,,457,2004-09-30
,,,,,,,,,13187,,,,,,505,2004-09-30
,,,,,,,,,12161,3646,0,2064,1368,5083,1146,2004-09-30
,,,,,,,,,5829,,,,,,1155,2004-09-30
,,,,,,,,,1582,,,,,,1351,2004-09-30
,,,,,,,,,25209,11866,0,5431,863,7049,1454,2004-09-30
,,,,,,,,,635,,,,,,1557,2004-09-30
,,,,,,,,,8878,,,,,,1632,2004-09-30
,,,,,,,,,12034,,,,,,1669,2004-09-30
,,,,,,,,,8375,,,,,,1829,2004-09-30
,,,,,,,,,1872,,,,,,1856,2004-09-30
,,,,,,,,,4874,,,,,,2040,2004-09-30
,,,,,,,,,15600,,,,,,2161,2004-09-30
,,,,,,,,,12837,0,0,2841,9894,102,2376,2004-09-30
,,,,,,,,,2523,,,,,,2451,2004-09-30
,,,,,,,,,834,,,,,,2554,2004-09-30
,,,,,,,,,24338,5570,0,3903,11378,3487,2732,2004-09-30
,,,,,,,,,1408,,,,,,2750,2004-09-30
,,,,,,,,,8383,,,,,,2938,2004-09-30
,,,,,,,,,3109,,,,,,2956,2004-09-30
,,,,,,,,,8481,,,,,,3252,2004-09-30
,,,,,,,,,4372,,,,,,3458,2004-09-30
,,,,,,,,,36350,17120,45,11361,283,7541,3506,2004-09-30
,,,,,,,,,10431,2657,0,4250,126,3398,3579,2004-09-30
,,,,,,,,,4274,,,,,,3720,2004-09-30
,,,,,,,,,4375,,,,,,3953,2004-09-30
,,,,,,,,,5010,,,,,,4138,2004-09-30
,,,,,,,,,1770,,,,,,4147,2004-09-30
,,,,,,,,,2702,,,,,,4156,2004-09-30
,,,,,,,,,1937,,,,,,4231,2004-09-30
,,,,,,,,,5577,,,,,,4437,2004-09-30
,,,,,,,,,4961,,,,,,4839,2004-09-30
,,,,,,,,,4984,0,0,982,1396,2606,5005,2004-09-30
,,,,,,,,,2780,,,,,,5050,2004-09-30
,,,,,,,,,1844,0,63,141,1631,9,5069,2004-09-30
,,,,,,,,,4360,,,,,,5135,2004-09-30
,,,,,,,,,26156,7615,0,9400,1184,7957,5210,2004-09-30
,,,,,,,,,43652,49,0,8994,30693,3916,5247,2004-09-30
,,,,,,,,,7764,,,,,,5274,2004-09-30
,,,,,,,,,9855,,,,,,5331,2004-09-30
,,,,,,,,,16357,,,,,,5461,2004-09-30
,,,,,,,,,1197,,,,,,5751,2004-09-30
,,,,,,,,,1763,,,,,,6039,2004-09-30
,,,,,,,,,317,,,,,,6057,2004-09-30
,,,,,,,,,3232,,,,,,6141,2004-09-30
,,,,,,,,,12070,,,,,,6329,2004-09-30
,,,,,,,,,53391,2601,0,6574,36592,7624,6972,2004-09-30
,,,,,,,,,8459,0,5000,10,3424,25,7009,2004-09-30
,,,,,,,,,3992,,,,,,7045,2004-09-30
,,,,,,,,,1613,,,,,,7157,2004-09-30
,,,,,,,,,14585,10207,0,2344,2005,29,7166,2004-09-30
,,,,,,,,,865,,,,,,7456,2004-09-30
,,,,,,,,,2583,,,,,,7634,2004-09-30
,,,,,,,,,2029,,,,,,8033,2004-09-30
,,,,,,,,,50347,0,0,0,30679,19668,8417,2004-09-30
,,,,,,,,,5982,,,,,,8462,2004-09-30
,,,,,,,,,11185,1,0,2130,5370,3684,8547,2004-09-30
,,,,,,,,,2090,,,,,,8631,2004-09-30
,,,,,,,,,14545,11389,0,731,1964,461,9357,2004-09-30
,,,,,,,,,3391,,,,,,9553,2004-09-30
,,,,,,,,,38098,20382,0,6001,2799,8916,9807,2004-09-30
,,,,,,,,,7695,,,,,,9955,2004-09-30
,,,,,,,,,2418,,,,,,10157,2004-09-30
,,,,,,,,,8436,,,,,,10250,2004-09-30
,,,,,,,,,22322,,,,,,10849,2004-09-30
,,,,,,,,,10607,844,0,1848,7555,360,10858,2004-09-30
,,,,,,,,,5106,,,,,,11145,2004-09-30
,,,,,,,,,14972,,,,,,11640,2004-09-30
,,,,,,,,,1721,,,,,,11837,2004-09-30
,,,,,,,,,7493,,,,,,12030,2004-09-30
,,,,,,,,,3055,,,,,,12058,2004-09-30
,,,,,,,,,11454,,,,,,12142,2004-09-30
,,,,,,,,,2360,,,,,,12245,2004-09-30
924912,673433,,0,0,,0,180225,71254,924912,491007,0,182426,180225,71254,12311,2004-09-30
,,,,,,,,,3591,,,,,,12647,2004-09-30
,,,,,,,,,323,0,0,216,97,10,12656,2004-09-30
,,,,,,,,,5965,,,,,,12937,2004-09-30
,,,,,,,,,8740,2343,0,4756,1553,88,12946,2004-09-30
,,,,,,,,,2341,,,,,,12955,2004-09-30
,,,,,,,,,2911,,,,,,13037,2004-09-30
,,,,,,,,,14673,0,0,3182,9907,1584,13103,2004-09-30
,,,,,,,,,1940,,,,,,13251,2004-09-30
,,,,,,,,,457,,,,,,13457,2004-09-30
,,,,,,,,,3281,,,,,,14052,2004-09-30
,,,,,,,,,1684,,,,,,14155,2004-09-30
,,,,,,,,,22356,5198,0,3217,437,13504,14258,2004-09-30
294058,139444,,0,0,,0,153830,784,294058,8864,0,130580,153830,784,14409,2004-09-30
,,,,,,,,,790,,,,,,14454,2004-09-30
,,,,,,,,,4197,,,,,,14650,2004-09-30
,,,,,,,,,1733,,,,,,14753,2004-09-30
,,,,,,,,,4325,,,,,,14865,2004-09-30
,,,,,,,,,6284,,,,,,14940,2004-09-30
,,,,,,,,,33722,7337,0,7984,14183,4219,15536,2004-09-30
,,,,,,,,,14670,,,,,,16337,2004-09-30
,,,,,,,,,5344,,,,,,16458,2004-09-30
,,,,,,,,,3219,,,,,,16551,2004-09-30
,,,,,,,,,2274,,,,,,16748,2004-09-30
,,,,,,,,,2312,,,,,,16944,2004-09-30
,,,,,,,,,1476,,,,,,16953,2004-09-30
,,,,,,,,,24503,,,,,,17110,2004-09-30
,,,,,,,,,36324,2772,0,7601,22525,3426,17147,2004-09-30
,,,,,,,,,872,,,,,,17259,2004-09-30
,,,,,,,,,57820,21467,0,6467,28842,1044,17464,2004-09-30
,,,,,,,,,6832,,,,,,17549,2004-09-30
,,,,,,,,,3892,,,,,,17839,2004-09-30
,,,,,,,,,6628,,,,,,17950,2004-09-30
,,,,,,,,,9434,,,,,,18050,2004-09-30
,,,,,,,,,10087,,,,,,18135,2004-09-30
,,,,,,,,,17280,11150,0,1619,4150,361,18368,2004-09-30
,,,,,,,,,10763,,,,,,18377,2004-09-30
,,,,,,,,,7523,,,,,,18827,2004-09-30
,,,,,,,,,3399,,,,,,18836,2004-09-30
,,,,,,,,,664,,,,,,18854,2004-09-30
,,,,,,,,,2524,,,,,,18957,2004-09-30
,,,,,,,,,2487,,,,,,19356,2004-09-30
,,,,,,,,,70848,19173,0,32759,13613,5303,19730,2004-09-30
,,,,,,,,,8690,,,,,,19936,2004-09-30
,,,,,,,,,7399,,,,,,19972,2004-09-30
,,,,,,,,,4884,,,,,,20053,2004-09-30
,,,,,,,,,2206,,,,,,20147,2004-09-30
,,,,,,,,,3237,,,,,,20259,2004-09-30
,,,,,,,,,5736,,,,,,20370,2004-09-30
,,,,,,,,,3954,,,,,,20512,2004-09-30
,,,,,,,,,7167,,,,,,20633,2004-09-30
,,,,,,,,,183,,,,,,20754,2004-09-30
,,,,,,,,,2410,,,,,,20839,2004-09-30
,,,,,,,,,22069,,,,,,20857,2004-09-30
,,,,,,,,,13159,,,,,,20866,2004-09-30
,,,,,,,,,749,,,,,,21256,2004-09-30
,,,,,,,,,1417,,,,,,21359,2004-09-30
,,,,,,,,,1830,,,,,,21630,2004-09-30
,,,,,,,,,1953,,,,,,21658,2004-09-30
,,,,,,,,,4815,,,,,,22048,2004-09-30
,,,,,,,,,7586,,,,,,22235,2004-09-30
,,,,,,,,,7667,,,,,,22356,2004-09-30
,,,,,,,,,2690,,,,,,22459,2004-09-30
,,,,,,,,,3252,,,,,,22543,2004-09-30
,,,,,,,,,697,,,,,,22552,2004-09-30
,,,,,,,,,1125,,,,,,22730,2004-09-30
,,,,,,,,,4431,,,,,,22936,2004-09-30
,,,,,,,,,1371,,,,,,22954,2004-09-30
,,,,,,,,,7408,0,0,2550,4858,0,23036,2004-09-30
,,,,,,,,,596,,,,,,23045,2004-09-30
,,,,,,,,,57617,17981,0,27697,9494,2445,23241,2004-09-30
,,,,,,,,,2214,,,,,,23456,2004-09-30
,,,,,,,,,15542,6748,0,4885,2663,1246,23504,2004-09-30
,,,,,,,,,20286,,,,,,23540,2004-09-30
,,,,,,,,,10728,,,,,,23643,2004-09-30
,,,,,,,,,5188,,,,,,23755,2004-09-30
,,,,,,,,,25336,0,0,5475,17036,2825,23812,2004-09-30
,,,,,,,,,38709,6436,0,4320,10195,17758,24006,2004-09-30
,,,,,,,,,119104,47643,0,28214,18259,24988,24266,2004-09-30
,,,,,,,,,1389,,,,,,24453,2004-09-30
,,,,,,,,,3322,,,,,,24659,2004-09-30
,,,,,,,,,12180,,,,,,24668,2004-09-30
,,,,,,,,,3089,,,,,,24855,2004-09-30
,,,,,,,,,10933,0,0,3329,6672,932,24949,2004-09-30
,,,,,,,,,4088,,,,,,25357,2004-09-30
,,,,,,,,,5010,,,,,,25647,2004-09-30
,,,,,,,,,12348,2,0,3841,7818,687,25852,2004-09-30
,,,,,,,,,1418,,,,,,26149,2004-09-30
,,,,,,,,,13141,0,0,4108,5192,3841,26233,2004-09-30
,,,,,,,,,12593,,,,,,26242,2004-09-30
,,,,,,,,,491,,,,,,26457,2004-09-30
,,,,,,,,,764,,,,,,26756,2004-09-30
,,,,,,,,,4993,,,,,,26765,2004-09-30
,,,,,,,,,17097,54,0,3252,10291,3500,26859,2004-09-30
,,,,,,,,,18382,0,0,1870,12719,3793,26916,2004-09-30
,,,,,,,,,16845,7919,0,4571,3654,701,27548,2004-09-30
,,,,,,,,,5850,,,,,,27614,2004-09-30
,,,,,,,,,6719,,,,,,27838,2004-09-30
,,,,,,,,,6282,,,,,,27847,2004-09-30
,,,,,,,,,37394,25,0,7198,26541,3630,28013,2004-09-30
,,,,,,,,,4736,,,,,,28152,2004-09-30
,,,,,,,,,3162,,,,,,28255,2004-09-30
,,,,,,,,,2230,,,,,,28349,2004-09-30
,,,,,,,,,11501,2170,0,2776,4881,1674,28406,2004-09-30
,,,,,,,,,2801,,,,,,28572,2004-09-30
,,,,,,,,,1158,,,,,,28732,2004-09-30
,,,,,,,,,17257,9809,0,4688,2533,227,29104,2004-09-30
,,,,,,,,,2408,,,,,,29159,2004-09-30
,,,,,,,,,2615,,,,,,29252,2004-09-30
,,,,,,,,,19276,22,0,6651,12603,0,29636,2004-09-30
,,,,,,,,,3356,,,,,,29850,2004-09-30
,,,,,,,,,1877,,,,,,29944,2004-09-30
,,,,,,,,,1808,,,,,,29953,2004-09-30
,,,,,,,,,1405,,,,,,30052,2004-09-30
,,,,,,,,,1517,,,,,,30146,2004-09-30
,,,,,,,,,7378,,,,,,30155,2004-09-30
,,,,,,,,,5145,,,,,,30258,2004-09-30
,,,,,,,,,300,0,0,0,289,11,30418,2004-09-30
,,,,,,,,,6260,1,14,2648,3364,233,30502,2004-09-30
,,,,,,,,,3207,,,,,,30650,2004-09-30
,,,,,,,,,347699,159651,0,460,186943,645,30810,2004-09-30
,,,,,,,,,7023,,,,,,30856,2004-09-30
,,,,,,,,,6445,,,,,,31134,2004-09-30
,,,,,,,,,6450,3102,0,1767,1057,524,31255,2004-09-30
,,,,,,,,,3931,,,,,,31657,2004-09-30
,,,,,,,,,6957,,,,,,31826,2004-09-30
,,,,,,,,,2419,,,,,,31835,2004-09-30
,,,,,,,,,7862,,,,,,32159,2004-09-30
,,,,,,,,,4085,,,,,,32234,2004-09-30
,,,,,,,,,3056,,,,,,32766,2004-09-30
,,,,,,,,,4472,,,,,,33147,2004-09-30
,,,,,,,,,20947,0,0,1471,18422,1054,33259,2004-09-30
,,,,,,,,,2815,,,,,,33268,2004-09-30
,,,,,,,,,1390,,,,,,33549,2004-09-30
,,,,,,,,,15102,,,,,,33727,2004-09-30
,,,,,,,,,2039,,,,,,33754,2004-09-30
