RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,,,,,,,37,2016-03-31
,,,,,,,,,,,,,,,242,2016-03-31
,,,,,,,,,,,,,,,279,2016-03-31
,,,,,,,,,,,,,,,354,2016-03-31
,,,,,,,,,,,,,,,457,2016-03-31
,,,,,,,,,39726,0,,1294,,38231,505,2016-03-31
,,,,,,,,,,,,,,,1155,2016-03-31
,,,,,,,,,,,,,,,1351,2016-03-31
,,,,,,,,,302797,5205,,6311,,290732,1454,2016-03-31
,,,,,,,,,,,,,,,1557,2016-03-31
,,,,,,,,,,,,,,,1669,2016-03-31
,,,,,,,,,7791,1584,,1924,,1973,1829,2016-03-31
,,,,,,,,,,,,,,,1856,2016-03-31
,,,,,,,,,,,,,,,2040,2016-03-31
,,,,,,,,,,,,,,,2161,2016-03-31
,,,,,,,,,11083,0,,2953,,1631,2376,2016-03-31
,,,,,,,,,,,,,,,2554,2016-03-31
,,,,,,,,,72764,0,,2592,,57645,2732,2016-03-31
,,,,,,,,,,,,,,,2750,2016-03-31
,,,,,,,,,93554,116,,7189,,85299,3177,2016-03-31
,,,,,,,,,,,,,,,3252,2016-03-31
,,,,,,,,,,,,,,,3458,2016-03-31
,,,,,,,,,,,,,,,3720,2016-03-31
,,,,,,,,,59928,840,,4586,,43937,3971,2016-03-31
,,,,,,,,,,,,,,,4156,2016-03-31
,,,,,,,,,,,,,,,4231,2016-03-31
,,,,,,,,,15802,1343,,1920,,3081,4839,2016-03-31
,,,,,,,,,76544,219,,280,,74603,5069,2016-03-31
,,,,,,,,,67450,0,,4125,,62849,5135,2016-03-31
,,,,,,,,,16176,6058,,6884,,82,5210,2016-03-31
,,,,,,,,,38582,6490,,8784,,18355,5461,2016-03-31
,,,,,,,,,,,,,,,5751,2016-03-31
,,,,,,,,,,,,,,,6039,2016-03-31
,,,,,,,,,,,,,,,6141,2016-03-31
,,,,,,,,,26423,7,,8001,,6347,6329,2016-03-31
,,,,,,,,,6385,210,,14,,25,7009,2016-03-31
,,,,,,,,,,,,,,,7045,2016-03-31
,,,,,,,,,,,,,,,7072,2016-03-31
,,,,,,,,,,,,,,,7157,2016-03-31
,,,,,,,,,,,,,,,7456,2016-03-31
,,,,,,,,,,,,,,,7634,2016-03-31
,,,,,,,,,,,,,,,8033,2016-03-31
,,,,,,,,,,,,,,,8462,2016-03-31
,,,,,,,,,,,,,,,8631,2016-03-31
,,,,,,,,,38826,4090,,278,,33029,9357,2016-03-31
,,,,,,,,,,,,,,,9553,2016-03-31
,,,,,,,,,31471,6337,,5311,,9840,9807,2016-03-31
,,,,,,,,,,,,,,,9955,2016-03-31
,,,,,,,,,22687,3314,,1602,,6800,10250,2016-03-31
,,,,,,,,,22548,71,,1401,,14050,10849,2016-03-31
,,,,,,,,,,,,,,,11145,2016-03-31
,,,,,,,,,88183,11909,,5732,,68277,11275,2016-03-31
,,,,,,,,,45505,123,,3604,,35708,11640,2016-03-31
,,,,,,,,,,,,,,,11837,2016-03-31
,,,,,,,,,46990,0,,5655,,16590,12030,2016-03-31
,,,,,,,,,,,,,,,12142,2016-03-31
,,,,,,,,,,,,,,,12179,2016-03-31
848295,591789,,0,5267,,0,110865,140374,848295,237802,5267,353987,110865,140374,12311,2016-03-31
,,,,,,,,,,,,,,,12647,2016-03-31
,,,,,,,,,1191,155,,290,,5,12656,2016-03-31
,,,,,,,,,,,,,,,12937,2016-03-31
,,,,,,,,,20616,10227,,8608,,1,12946,2016-03-31
,,,,,,,,,,,,,,,12955,2016-03-31
,,,,,,,,,74537,0,,3410,,53027,13103,2016-03-31
,,,,,,,,,,,,,,,13251,2016-03-31
,,,,,,,,,,,,,,,13457,2016-03-31
,,,,,,,,,,,,,,,14052,2016-03-31
,,,,,,,,,,,,,,,14155,2016-03-31
,,,,,,,,,,,,,,,14650,2016-03-31
,,,,,,,,,,,,,,,14753,2016-03-31
,,,,,,,,,26938,2746,,2661,,12962,14865,2016-03-31
,,,,,,,,,,,,,,,14977,2016-03-31
,,,,,,,,,10776,0,,2402,,0,16551,2016-03-31
,,,,,,,,,,,,,,,16748,2016-03-31
,,,,,,,,,,,,,,,17110,2016-03-31
,,,,,,,,,157190,0,,50871,,784,17147,2016-03-31
,,,,,,,,,7441,0,,765,,0,17259,2016-03-31
,,,,,,,,,343251,20111,,32186,,288410,17464,2016-03-31
,,,,,,,,,10617,0,,2627,,2820,17950,2016-03-31
,,,,,,,,,8280,765,,2524,,0,17978,2016-03-31
,,,,,,,,,26785,2533,,4708,,17211,18050,2016-03-31
,,,,,,,,,,,,,,,18135,2016-03-31
,,,,,,,,,,,,,,,18377,2016-03-31
