RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1833,,,,,,37,2002-12-31
,,,,,,,,,1048,,,,,,242,2002-12-31
,,,,,,,,,2074,,,,,,279,2002-12-31
,,,,,,,,,87,,,,,,354,2002-12-31
,,,,,,,,,8715,,,,,,439,2002-12-31
,,,,,,,,,1060,,,,,,457,2002-12-31
,,,,,,,,,7490,,,,,,505,2002-12-31
,,,,,,,,,17095,5006,0,1286,3319,7484,1146,2002-12-31
,,,,,,,,,6395,,,,,,1155,2002-12-31
,,,,,,,,,2244,,,,,,1351,2002-12-31
,,,,,,,,,17000,,,,,,1454,2002-12-31
,,,,,,,,,1974,,,,,,1557,2002-12-31
,,,,,,,,,8420,,,,,,1632,2002-12-31
,,,,,,,,,11041,,,,,,1669,2002-12-31
,,,,,,,,,6708,,,,,,1829,2002-12-31
,,,,,,,,,1346,,,,,,1856,2002-12-31
,,,,,,,,,4127,,,,,,2040,2002-12-31
,,,,,,,,,9458,,,,,,2161,2002-12-31
,,,,,,,,,8372,0,0,2884,5272,216,2376,2002-12-31
,,,,,,,,,164,,,,,,2451,2002-12-31
,,,,,,,,,1140,,,,,,2554,2002-12-31
,,,,,,,,,17511,3402,0,3975,6486,3648,2732,2002-12-31
,,,,,,,,,828,,,,,,2750,2002-12-31
,,,,,,,,,21891,,,,,,2938,2002-12-31
,,,,,,,,,3109,,,,,,2956,2002-12-31
,,,,,,,,,8230,,,,,,3252,2002-12-31
,,,,,,,,,4441,,,,,,3458,2002-12-31
,,,,,,,,,23265,12423,432,8513,199,1698,3506,2002-12-31
,,,,,,,,,5744,,,,,,3579,2002-12-31
,,,,,,,,,4224,,,,,,3720,2002-12-31
,,,,,,,,,2651,,,,,,3953,2002-12-31
,,,,,,,,,3886,,,,,,4138,2002-12-31
