RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,6746,,,,,,37,2012-09-30
,,,,,,,,,1777,,,,,,242,2012-09-30
,,,,,,,,,6254,,,,,,279,2012-09-30
,,,,,,,,,351,,,,,,354,2012-09-30
,,,,,,,,,2613,,,,,,457,2012-09-30
,,,,,,,,,59645,0,,1376,,57987,505,2012-09-30
,,,,,,,,,34765,,,,,,1155,2012-09-30
,,,,,,,,,3335,,,,,,1351,2012-09-30
,,,,,,,,,81966,8227,,5706,,65074,1454,2012-09-30
,,,,,,,,,5174,,,,,,1557,2012-09-30
,,,,,,,,,32889,,,,,,1669,2012-09-30
,,,,,,,,,55485,2669,,2000,,41987,1829,2012-09-30
,,,,,,,,,38603,,,,,,1856,2012-09-30
,,,,,,,,,8154,,,,,,2040,2012-09-30
,,,,,,,,,16524,,,,,,2161,2012-09-30
,,,,,,,,,9507,0,,2347,,5813,2376,2012-09-30
,,,,,,,,,4065,,,,,,2554,2012-09-30
,,,,,,,,,111660,2165,,2634,,94715,2732,2012-09-30
,,,,,,,,,2354,,,,,,2750,2012-09-30
,,,,,,,,,214774,1233,,6814,,206166,3177,2012-09-30
,,,,,,,,,10276,,,,,,3252,2012-09-30
,,,,,,,,,8000,,,,,,3458,2012-09-30
,,,,,,,,,16832,,,,,,3720,2012-09-30
,,,,,,,,,77459,2027,,4057,,57,3971,2012-09-30
,,,,,,,,,6306,,,,,,4156,2012-09-30
,,,,,,,,,6567,,,,,,4231,2012-09-30
,,,,,,,,,13309,,,,,,4437,2012-09-30
,,,,,,,,,6021,1326,,1422,,1645,4839,2012-09-30
,,,,,,,,,8883,1477,,1194,,5800,5005,2012-09-30
,,,,,,,,,49068,407,,192,,46105,5069,2012-09-30
,,,,,,,,,35448,0,,2690,,31982,5135,2012-09-30
,,,,,,,,,64503,6539,,5414,,50122,5210,2012-09-30
,,,,,,,,,13958,844,,1065,,8906,5331,2012-09-30
,,,,,,,,,33512,9827,,5965,,12869,5461,2012-09-30
,,,,,,,,,2034,,,,,,5751,2012-09-30
,,,,,,,,,22937,,,,,,6039,2012-09-30
,,,,,,,,,7699,,,,,,6141,2012-09-30
,,,,,,,,,43420,185,,6686,,26198,6329,2012-09-30
,,,,,,,,,8101,299,,15,,25,7009,2012-09-30
,,,,,,,,,9679,,,,,,7045,2012-09-30
,,,,,,,,,5552,,,,,,7072,2012-09-30
,,,,,,,,,685,,,,,,7157,2012-09-30
,,,,,,,,,11111,,,,,,7456,2012-09-30
,,,,,,,,,9440,,,,,,7634,2012-09-30
,,,,,,,,,13470,,,,,,8033,2012-09-30
,,,,,,,,,54019,,,,,,8462,2012-09-30
,,,,,,,,,11568,,,,,,8631,2012-09-30
,,,,,,,,,16153,8495,,285,,6128,9357,2012-09-30
,,,,,,,,,8703,,,,,,9553,2012-09-30
,,,,,,,,,81790,8059,,5026,,55738,9807,2012-09-30
,,,,,,,,,12881,,,,,,9955,2012-09-30
,,,,,,,,,34882,4069,,1387,,18000,10250,2012-09-30
,,,,,,,,,35285,6,,1218,,31079,10849,2012-09-30
,,,,,,,,,19700,3978,,1963,,867,10858,2012-09-30
,,,,,,,,,9046,,,,,,11145,2012-09-30
,,,,,,,,,60364,12040,,4050,,40756,11275,2012-09-30
,,,,,,,,,15622,49,,2483,,5049,11640,2012-09-30
,,,,,,,,,1819,,,,,,11837,2012-09-30
,,,,,,,,,30630,7,,3382,,24346,12030,2012-09-30
,,,,,,,,,12672,,,,,,12142,2012-09-30
,,,,,,,,,3522,,,,,,12179,2012-09-30
,,,,,,,,,2431,,,,,,12245,2012-09-30
816564,538453,,0,1750,,0,118372,157989,816564,274009,1750,264444,118372,157989,12311,2012-09-30
,,,,,,,,,27633,,,,,,12647,2012-09-30
,,,,,,,,,578,0,,270,,8,12656,2012-09-30
,,,,,,,,,42330,,,,,,12937,2012-09-30
,,,,,,,,,12928,5518,,4219,,421,12946,2012-09-30
,,,,,,,,,19645,,,,,,12955,2012-09-30
,,,,,,,,,24523,0,,2150,,10641,13103,2012-09-30
,,,,,,,,,18945,,,,,,13251,2012-09-30
,,,,,,,,,1026,,,,,,13457,2012-09-30
,,,,,,,,,8449,,,,,,14052,2012-09-30
,,,,,,,,,2956,,,,,,14155,2012-09-30
,,,,,,,,,4446,,,,,,14650,2012-09-30
,,,,,,,,,5292,,,,,,14753,2012-09-30
,,,,,,,,,20177,,,,,,14865,2012-09-30
,,,,,,,,,10242,,,,,,14977,2012-09-30
,,,,,,,,,22039,,,,,,16458,2012-09-30
,,,,,,,,,7279,,,,,,16551,2012-09-30
,,,,,,,,,10015,,,,,,16748,2012-09-30
,,,,,,,,,5029,,,,,,16944,2012-09-30
,,,,,,,,,9362,,,,,,16953,2012-09-30
,,,,,,,,,19967,,,,,,17110,2012-09-30
,,,,,,,,,89135,0,,19506,,0,17147,2012-09-30
,,,,,,,,,5015,0,,0,,3,17259,2012-09-30
,,,,,,,,,93389,17831,,8721,,57534,17464,2012-09-30
,,,,,,,,,12675,,,,,,17950,2012-09-30
,,,,,,,,,6747,1786,,2398,,0,17978,2012-09-30
,,,,,,,,,18769,138,,4157,,9514,18050,2012-09-30
,,,,,,,,,4991,,,,,,18135,2012-09-30
,,,,,,,,,19152,,,,,,18377,2012-09-30
,,,,,,,,,31420,3013,,2331,,19774,18827,2012-09-30
,,,,,,,,,7209,,,,,,18836,2012-09-30
,,,,,,,,,40135,,,,,,18854,2012-09-30
,,,,,,,,,1942,,,,,,19356,2012-09-30
,,,,,,,,,237120,4972,,17288,,200534,19730,2012-09-30
,,,,,,,,,41327,,,,,,19936,2012-09-30
,,,,,,,,,32222,,,,,,19972,2012-09-30
,,,,,,,,,3722,,,,,,20053,2012-09-30
,,,,,,,,,2850,,,,,,20512,2012-09-30
,,,,,,,,,8019,2001,,2870,,68,20633,2012-09-30
,,,,,,,,,25730,,,,,,20857,2012-09-30
,,,,,,,,,2908,,,,,,21256,2012-09-30
,,,,,,,,,2154,,,,,,21359,2012-09-30
,,,,,,,,,2180,,,,,,21630,2012-09-30
,,,,,,,,,4409,,,,,,21658,2012-09-30
,,,,,,,,,9795,,,,,,22048,2012-09-30
,,,,,,,,,16321,,,,,,22543,2012-09-30
,,,,,,,,,1722,,,,,,22552,2012-09-30
,,,,,,,,,9745,,,,,,22730,2012-09-30
,,,,,,,,,28734,0,,1769,,26362,22936,2012-09-30
,,,,,,,,,5462,,,,,,23045,2012-09-30
,,,,,,,,,1283,,,,,,23456,2012-09-30
,,,,,,,,,27857,12382,,5649,,5795,23504,2012-09-30
,,,,,,,,,17144,,,,,,23540,2012-09-30
,,,,,,,,,15024,,,,,,23643,2012-09-30
,,,,,,,,,10031,,,,,,23755,2012-09-30
,,,,,,,,,151191,4034,,3772,,140066,24006,2012-09-30
,,,,,,,,,9681,,,,,,24378,2012-09-30
,,,,,,,,,55390,1214,,570,,50022,24453,2012-09-30
,,,,,,,,,7597,,,,,,24659,2012-09-30
,,,,,,,,,9837,,,,,,24668,2012-09-30
,,,,,,,,,9698,,,,,,24855,2012-09-30
,,,,,,,,,93177,0,,6220,,77598,24949,2012-09-30
,,,,,,,,,5757,,,,,,25357,2012-09-30
,,,,,,,,,17062,,,,,,25647,2012-09-30
,,,,,,,,,15805,2130,,580,,6866,26176,2012-09-30
,,,,,,,,,16224,0,,2449,,10229,26242,2012-09-30
,,,,,,,,,2801,,,,,,26457,2012-09-30
,,,,,,,,,36944,,,,,,26765,2012-09-30
,,,,,,,,,96896,0,,3101,,1871,26859,2012-09-30
,,,,,,,,,10917,0,,698,,0,27070,2012-09-30
,,,,,,,,,11974,73,,6215,,130,27548,2012-09-30
,,,,,,,,,16323,2405,,2450,,9590,27614,2012-09-30
,,,,,,,,,20089,10,,3596,,7979,27847,2012-09-30
,,,,,,,,,32011,0,,9219,,13269,28013,2012-09-30
,,,,,,,,,9056,,,,,,28152,2012-09-30
,,,,,,,,,177975,,,,,,28255,2012-09-30
,,,,,,,,,13148,,,,,,28349,2012-09-30
,,,,,,,,,28693,512,,2354,,8622,28406,2012-09-30
,,,,,,,,,6914,,,,,,28572,2012-09-30
,,,,,,,,,9361,,,,,,28675,2012-09-30
,,,,,,,,,4597,,,,,,28732,2012-09-30
,,,,,,,,,102108,0,,3126,,92301,29104,2012-09-30
,,,,,,,,,1916,0,,398,,0,29476,2012-09-30
,,,,,,,,,22282,167,,7680,,0,29636,2012-09-30
,,,,,,,,,65376,0,,3779,,45827,29878,2012-09-30
,,,,,,,,,4358,,,,,,29953,2012-09-30
,,,,,,,,,5781,,,,,,30052,2012-09-30
,,,,,,,,,2240,0,,1,,307,30418,2012-09-30
,,,,,,,,,38604,4961,,3462,,23733,30502,2012-09-30
,,,,,,,,,6579,,,,,,30650,2012-09-30
,,,,,,,,,6739964,767076,,349,,5113286,30810,2012-09-30
,,,,,,,,,17240,5143,,2161,,9800,30874,2012-09-30
,,,,,,,,,28206,,,,,,31134,2012-09-30
,,,,,,,,,12376,4300,,1149,,6166,31255,2012-09-30
,,,,,,,,,2022,,,,,,31657,2012-09-30
,,,,,,,,,47701,,,,,,31826,2012-09-30
,,,,,,,,,4147,,,,,,31835,2012-09-30
,,,,,,,,,27693,,,,,,32234,2012-09-30
,,,,,,,,,15818,,,,,,32766,2012-09-30
,,,,,,,,,17479,,,,,,32971,2012-09-30
,,,,,,,,,19644,1032,,1682,,16673,33147,2012-09-30
,,,,,,,,,67972,0,,1371,,61019,33259,2012-09-30
,,,,,,,,,3292,1378,,998,,608,33268,2012-09-30
,,,,,,,,,4743,,,,,,33370,2012-09-30
,,,,,,,,,6681,,,,,,33754,2012-09-30
,,,,,,,,,9593,0,,205,,0,33839,2012-09-30
,,,,,,,,,4421,,,,,,33857,2012-09-30
,,,,,,,,,45411,4930,,3084,,35759,34153,2012-09-30
,,,,,,,,,2692,,,,,,34359,2012-09-30
,,,,,,,,,24876,0,,1702,,10339,34425,2012-09-30
,,,,,,,,,11731,,,,,,34434,2012-09-30
,,,,,,,,,4869,,,,,,34452,2012-09-30
,,,,,,,,,172718,1,,8514,,159035,34537,2012-09-30
,,,,,,,,,8490,,,,,,34555,2012-09-30
,,,,,,,,,8689,7,,1630,,2072,34742,2012-09-30
,,,,,,,,,1499,,,,,,34836,2012-09-30
,,,,,,,,,12442,0,,1035,,0,35057,2012-09-30
37311536,51091,,61390,24445487,,0,86302,12667266,12804657,51083,0,6,86302,12667266,35301,2012-09-30
,,,,,,,,,81929,47191,,17549,,12736,35570,2012-09-30
,,,,,,,,,7884,,,,,,35646,2012-09-30
,,,,,,,,,4508,,,,,,35842,2012-09-30
,,,,,,,,,11907,,,,,,35879,2012-09-30
,,,,,,,,,393720,13848,,2564,,331560,36054,2012-09-30
