RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,3941,,,,,,37,2014-09-30
,,,,,,,,,1771,,,,,,242,2014-09-30
,,,,,,,,,7437,,,,,,279,2014-09-30
,,,,,,,,,390,,,,,,354,2014-09-30
,,,,,,,,,,,,,,,457,2014-09-30
,,,,,,,,,54498,0,,1689,,52609,505,2014-09-30
,,,,,,,,,31267,,,,,,1155,2014-09-30
,,,,,,,,,4072,,,,,,1351,2014-09-30
,,,,,,,,,97425,5081,,5542,,85525,1454,2014-09-30
,,,,,,,,,5695,,,,,,1557,2014-09-30
,,,,,,,,,27354,,,,,,1669,2014-09-30
,,,,,,,,,10271,2142,,2011,,4171,1829,2014-09-30
,,,,,,,,,52129,,,,,,1856,2014-09-30
,,,,,,,,,7196,,,,,,2040,2014-09-30
,,,,,,,,,16318,,,,,,2161,2014-09-30
,,,,,,,,,18549,0,,2939,,7272,2376,2014-09-30
,,,,,,,,,3878,,,,,,2554,2014-09-30
,,,,,,,,,101429,3896,,2702,,85165,2732,2014-09-30
,,,,,,,,,1859,,,,,,2750,2014-09-30
,,,,,,,,,93116,70,,7400,,84375,3177,2014-09-30
,,,,,,,,,6544,,,,,,3252,2014-09-30
,,,,,,,,,2417,,,,,,3458,2014-09-30
,,,,,,,,,11466,,,,,,3720,2014-09-30
,,,,,,,,,44396,1070,,5184,,30,3971,2014-09-30
,,,,,,,,,6734,,,,,,4156,2014-09-30
,,,,,,,,,9234,,,,,,4231,2014-09-30
,,,,,,,,,26454,,,,,,4437,2014-09-30
,,,,,,,,,6466,1333,,1940,,672,4839,2014-09-30
,,,,,,,,,39077,705,,224,,37152,5069,2014-09-30
,,,,,,,,,57561,4416,,3821,,49004,5135,2014-09-30
,,,,,,,,,24008,7935,,6361,,6913,5210,2014-09-30
,,,,,,,,,17144,5231,,7158,,128,5461,2014-09-30
,,,,,,,,,4536,,,,,,5751,2014-09-30
,,,,,,,,,16885,,,,,,6039,2014-09-30
,,,,,,,,,7966,,,,,,6141,2014-09-30
,,,,,,,,,37731,273,,7749,,22877,6329,2014-09-30
,,,,,,,,,7812,281,,15,,25,7009,2014-09-30
,,,,,,,,,7063,,,,,,7045,2014-09-30
,,,,,,,,,1343,,,,,,7072,2014-09-30
,,,,,,,,,778,,,,,,7157,2014-09-30
,,,,,,,,,4862,,,,,,7456,2014-09-30
,,,,,,,,,5999,,,,,,7634,2014-09-30
