RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,10723,,,,,,37,2014-12-31
,,,,,,,,,2031,,,,,,242,2014-12-31
,,,,,,,,,10153,,,,,,279,2014-12-31
,,,,,,,,,289,,,,,,354,2014-12-31
,,,,,,,,,,,,,,,457,2014-12-31
,,,,,,,,,54712,0,,1381,,53137,505,2014-12-31
,,,,,,,,,32281,,,,,,1155,2014-12-31
,,,,,,,,,5544,,,,,,1351,2014-12-31
,,,,,,,,,114227,4618,,7686,,100236,1454,2014-12-31
,,,,,,,,,4876,,,,,,1557,2014-12-31
,,,,,,,,,30021,,,,,,1669,2014-12-31
,,,,,,,,,11278,2444,,2191,,3622,1829,2014-12-31
,,,,,,,,,56811,,,,,,1856,2014-12-31
,,,,,,,,,7622,,,,,,2040,2014-12-31
,,,,,,,,,15579,,,,,,2161,2014-12-31
,,,,,,,,,9571,0,,3414,,299,2376,2014-12-31
,,,,,,,,,4543,,,,,,2554,2014-12-31
,,,,,,,,,145049,2192,,3173,,130124,2732,2014-12-31
,,,,,,,,,3176,,,,,,2750,2014-12-31
,,,,,,,,,80307,874,,7638,,70800,3177,2014-12-31
,,,,,,,,,5566,,,,,,3252,2014-12-31
,,,,,,,,,1157,,,,,,3458,2014-12-31
,,,,,,,,,22583,,,,,,3720,2014-12-31
,,,,,,,,,50874,4004,,5271,,76,3971,2014-12-31
,,,,,,,,,,,,,,,4156,2014-12-31
,,,,,,,,,17970,,,,,,4231,2014-12-31
,,,,,,,,,21059,,,,,,4437,2014-12-31
,,,,,,,,,16132,554,,1734,,1426,4839,2014-12-31
,,,,,,,,,48448,1004,,201,,46444,5069,2014-12-31
,,,,,,,,,83046,5633,,4268,,72904,5135,2014-12-31
,,,,,,,,,19673,6243,,7200,,3383,5210,2014-12-31
,,,,,,,,,20100,8693,,6295,,444,5461,2014-12-31
