RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1681,,,,,,37,2005-03-31
,,,,,,,,,828,,,,,,242,2005-03-31
,,,,,,,,,1698,,,,,,279,2005-03-31
,,,,,,,,,142,,,,,,354,2005-03-31
,,,,,,,,,6934,,,,,,439,2005-03-31
,,,,,,,,,738,,,,,,457,2005-03-31
,,,,,,,,,7235,,,,,,505,2005-03-31
,,,,,,,,,18123,4730,0,2307,3376,7710,1146,2005-03-31
,,,,,,,,,7711,,,,,,1155,2005-03-31
,,,,,,,,,1960,,,,,,1351,2005-03-31
,,,,,,,,,24491,12070,0,5364,1063,5994,1454,2005-03-31
,,,,,,,,,1700,,,,,,1557,2005-03-31
,,,,,,,,,7514,,,,,,1632,2005-03-31
,,,,,,,,,11398,,,,,,1669,2005-03-31
,,,,,,,,,13197,2,0,1244,8712,3239,1829,2005-03-31
,,,,,,,,,958,,,,,,1856,2005-03-31
,,,,,,,,,3108,,,,,,2040,2005-03-31
,,,,,,,,,17486,,,,,,2161,2005-03-31
,,,,,,,,,8259,0,0,2912,5181,166,2376,2005-03-31
,,,,,,,,,430,,,,,,2451,2005-03-31
,,,,,,,,,747,,,,,,2554,2005-03-31
,,,,,,,,,17067,3118,0,3729,5597,4623,2732,2005-03-31
,,,,,,,,,1634,,,,,,2750,2005-03-31
,,,,,,,,,11565,6070,0,1662,3833,0,2938,2005-03-31
,,,,,,,,,2087,,,,,,2956,2005-03-31
,,,,,,,,,9375,,,,,,3252,2005-03-31
,,,,,,,,,4648,,,,,,3458,2005-03-31
,,,,,,,,,31764,13880,34,12174,457,5219,3506,2005-03-31
,,,,,,,,,11003,3009,0,4162,173,3659,3579,2005-03-31
,,,,,,,,,4580,,,,,,3720,2005-03-31
,,,,,,,,,3799,,,,,,3953,2005-03-31
,,,,,,,,,5505,,,,,,4138,2005-03-31
,,,,,,,,,2554,,,,,,4147,2005-03-31
,,,,,,,,,2934,,,,,,4156,2005-03-31
,,,,,,,,,3512,,,,,,4231,2005-03-31
,,,,,,,,,5377,,,,,,4437,2005-03-31
,,,,,,,,,6189,,,,,,4839,2005-03-31
,,,,,,,,,4921,0,0,1236,1503,2182,5005,2005-03-31
,,,,,,,,,2158,,,,,,5050,2005-03-31
,,,,,,,,,1391,1,63,139,1180,8,5069,2005-03-31
