RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1465,,,,,,37,2008-12-31
,,,,,,,,,1892,,,,,,242,2008-12-31
,,,,,,,,,3089,,,,,,279,2008-12-31
,,,,,,,,,215,,,,,,354,2008-12-31
,,,,,,,,,1708,,,,,,457,2008-12-31
,,,,,,,,,4180,14,0,1591,686,1889,505,2008-12-31
,,,,,,,,,4996,,,,,,1155,2008-12-31
,,,,,,,,,3332,,,,,,1351,2008-12-31
,,,,,,,,,37990,7616,0,7644,193,22537,1454,2008-12-31
,,,,,,,,,1016,,,,,,1557,2008-12-31
,,,,,,,,,10535,7299,0,2865,371,0,1632,2008-12-31
,,,,,,,,,12325,,,,,,1669,2008-12-31
,,,,,,,,,10233,0,0,1680,4344,4209,1829,2008-12-31
,,,,,,,,,1409,,,,,,1856,2008-12-31
,,,,,,,,,3322,,,,,,2040,2008-12-31
,,,,,,,,,5578,,,,,,2161,2008-12-31
,,,,,,,,,21755,0,0,2552,18994,209,2376,2008-12-31
,,,,,,,,,6047,,,,,,2451,2008-12-31
,,,,,,,,,2690,,,,,,2554,2008-12-31
,,,,,,,,,21022,1790,0,2505,6757,9970,2732,2008-12-31
,,,,,,,,,1652,,,,,,2750,2008-12-31
,,,,,,,,,7969,5635,0,1178,1156,0,2938,2008-12-31
,,,,,,,,,8193,,,,,,3252,2008-12-31
,,,,,,,,,5476,,,,,,3458,2008-12-31
,,,,,,,,,5845,,,,,,3720,2008-12-31
,,,,,,,,,5588,,,,,,3953,2008-12-31
,,,,,,,,,14556,,,,,,4138,2008-12-31
,,,,,,,,,7099,,,,,,4156,2008-12-31
,,,,,,,,,4357,,,,,,4231,2008-12-31
,,,,,,,,,3142,,,,,,4437,2008-12-31
,,,,,,,,,5543,,,,,,4839,2008-12-31
,,,,,,,,,6455,1148,0,1260,3942,105,5005,2008-12-31
,,,,,,,,,124410,0,63,183,4838,119326,5069,2008-12-31
,,,,,,,,,8153,0,0,3017,4862,274,5135,2008-12-31
,,,,,,,,,16925,6379,0,9006,1531,9,5210,2008-12-31
,,,,,,,,,16784,2513,0,1694,12164,413,5331,2008-12-31
,,,,,,,,,21369,14500,0,6226,405,238,5461,2008-12-31
,,,,,,,,,1977,,,,,,5751,2008-12-31
,,,,,,,,,6278,,,,,,6039,2008-12-31
,,,,,,,,,2763,,,,,,6141,2008-12-31
,,,,,,,,,13959,175,0,6513,7224,47,6329,2008-12-31
,,,,,,,,,23538,13039,0,6285,280,3934,6972,2008-12-31
,,,,,,,,,6380,0,2000,15,4340,25,7009,2008-12-31
,,,,,,,,,15869,,,,,,7045,2008-12-31
,,,,,,,,,576,,,,,,7157,2008-12-31
,,,,,,,,,1313,,,,,,7456,2008-12-31
,,,,,,,,,1244,,,,,,7634,2008-12-31
,,,,,,,,,7267,,,,,,8033,2008-12-31
,,,,,,,,,14281,,,,,,8462,2008-12-31
,,,,,,,,,2500,,,,,,8631,2008-12-31
,,,,,,,,,14376,6123,0,705,6203,1345,9357,2008-12-31
,,,,,,,,,6615,,,,,,9553,2008-12-31
,,,,,,,,,29963,10545,0,7333,7763,4322,9807,2008-12-31
,,,,,,,,,16798,,,,,,9955,2008-12-31
,,,,,,,,,2709,,,,,,10157,2008-12-31
,,,,,,,,,9982,3965,0,2142,3875,0,10250,2008-12-31
,,,,,,,,,2650,48,0,1595,73,934,10849,2008-12-31
,,,,,,,,,13673,6691,0,2101,3514,1367,10858,2008-12-31
,,,,,,,,,6223,,,,,,11145,2008-12-31
,,,,,,,,,8875,,,,,,11640,2008-12-31
,,,,,,,,,1923,,,,,,11837,2008-12-31
,,,,,,,,,7544,23,0,3038,3774,709,12030,2008-12-31
,,,,,,,,,7524,,,,,,12142,2008-12-31
,,,,,,,,,1834,,,,,,12245,2008-12-31
957802,596630,,0,43,,0,359759,1370,957802,280510,43,316120,359759,1370,12311,2008-12-31
,,,,,,,,,7645,,,,,,12647,2008-12-31
,,,,,,,,,453,0,0,230,213,10,12656,2008-12-31
,,,,,,,,,18178,,,,,,12937,2008-12-31
,,,,,,,,,11834,4572,0,4697,2454,111,12946,2008-12-31
,,,,,,,,,7286,,,,,,12955,2008-12-31
,,,,,,,,,2758,,,,,,13037,2008-12-31
,,,,,,,,,10257,0,0,3280,6901,76,13103,2008-12-31
,,,,,,,,,6050,,,,,,13251,2008-12-31
,,,,,,,,,802,,,,,,13457,2008-12-31
,,,,,,,,,3867,,,,,,14052,2008-12-31
,,,,,,,,,2383,,,,,,14155,2008-12-31
,,,,,,,,,3327,,,,,,14454,2008-12-31
,,,,,,,,,3232,,,,,,14650,2008-12-31
,,,,,,,,,2523,,,,,,14753,2008-12-31
,,,,,,,,,3975,,,,,,14865,2008-12-31
,,,,,,,,,17274,,,,,,14977,2008-12-31
,,,,,,,,,70410,16393,619,16370,14105,22923,15536,2008-12-31
,,,,,,,,,16349,9,0,4587,11753,0,16337,2008-12-31
,,,,,,,,,8140,,,,,,16458,2008-12-31
,,,,,,,,,5486,,,,,,16551,2008-12-31
,,,,,,,,,2351,,,,,,16748,2008-12-31
,,,,,,,,,6950,,,,,,16944,2008-12-31
,,,,,,,,,4779,,,,,,16953,2008-12-31
,,,,,,,,,5419,,,,,,17110,2008-12-31
,,,,,,,,,57593,0,0,16438,37661,3494,17147,2008-12-31
,,,,,,,,,867,,,,,,17259,2008-12-31
,,,,,,,,,46696,32196,0,11382,1668,1450,17464,2008-12-31
,,,,,,,,,3534,,,,,,17839,2008-12-31
