RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,9195,,,,,,37,2014-03-31
,,,,,,,,,2063,,,,,,242,2014-03-31
,,,,,,,,,6276,,,,,,279,2014-03-31
,,,,,,,,,221,,,,,,354,2014-03-31
,,,,,,,,,,,,,,,457,2014-03-31
,,,,,,,,,52933,0,,1192,,51397,505,2014-03-31
,,,,,,,,,40859,,,,,,1155,2014-03-31
,,,,,,,,,4808,,,,,,1351,2014-03-31
,,,,,,,,,89472,11451,,6996,,69280,1454,2014-03-31
,,,,,,,,,3818,,,,,,1557,2014-03-31
,,,,,,,,,34498,,,,,,1669,2014-03-31
,,,,,,,,,12673,3480,,1708,,5009,1829,2014-03-31
,,,,,,,,,40626,,,,,,1856,2014-03-31
,,,,,,,,,11381,,,,,,2040,2014-03-31
,,,,,,,,,16712,,,,,,2161,2014-03-31
,,,,,,,,,14494,0,,2792,,243,2376,2014-03-31
,,,,,,,,,5476,,,,,,2554,2014-03-31
,,,,,,,,,113512,6044,,2964,,94580,2732,2014-03-31
,,,,,,,,,2912,,,,,,2750,2014-03-31
,,,,,,,,,82465,1825,,6844,,72728,3177,2014-03-31
,,,,,,,,,6863,,,,,,3252,2014-03-31
,,,,,,,,,7217,,,,,,3458,2014-03-31
,,,,,,,,,30738,,,,,,3720,2014-03-31
,,,,,,,,,45763,334,,3996,,56,3971,2014-03-31
,,,,,,,,,7585,,,,,,4156,2014-03-31
,,,,,,,,,10170,,,,,,4231,2014-03-31
,,,,,,,,,13532,,,,,,4437,2014-03-31
,,,,,,,,,8906,2262,,1755,,3019,4839,2014-03-31
,,,,,,,,,50540,692,,173,,48738,5069,2014-03-31
,,,,,,,,,60549,4948,,4095,,51185,5135,2014-03-31
,,,,,,,,,19215,9422,,5596,,136,5210,2014-03-31
,,,,,,,,,40579,9771,,7082,,19037,5461,2014-03-31
,,,,,,,,,5132,,,,,,5751,2014-03-31
,,,,,,,,,18522,,,,,,6039,2014-03-31
,,,,,,,,,7863,,,,,,6141,2014-03-31
,,,,,,,,,49299,198,,7459,,35471,6329,2014-03-31
,,,,,,,,,21003,247,,15,,25,7009,2014-03-31
,,,,,,,,,8028,,,,,,7045,2014-03-31
,,,,,,,,,,,,,,,7072,2014-03-31
,,,,,,,,,685,,,,,,7157,2014-03-31
,,,,,,,,,8707,,,,,,7456,2014-03-31
,,,,,,,,,7297,,,,,,7634,2014-03-31
,,,,,,,,,11614,,,,,,8033,2014-03-31
,,,,,,,,,31687,,,,,,8462,2014-03-31
,,,,,,,,,9094,,,,,,8631,2014-03-31
,,,,,,,,,62138,14686,,294,,45711,9357,2014-03-31
,,,,,,,,,8870,,,,,,9553,2014-03-31
,,,,,,,,,150093,8447,,5046,,126661,9807,2014-03-31
,,,,,,,,,25123,,,,,,9955,2014-03-31
,,,,,,,,,28590,4685,,1468,,12300,10250,2014-03-31
,,,,,,,,,22126,82,,1400,,16684,10849,2014-03-31
,,,,,,,,,10795,,,,,,11145,2014-03-31
,,,,,,,,,123324,12414,,4822,,101878,11275,2014-03-31
,,,,,,,,,31364,283,,3045,,21129,11640,2014-03-31
,,,,,,,,,7021,,,,,,11837,2014-03-31
,,,,,,,,,46819,2,,3911,,18865,12030,2014-03-31
,,,,,,,,,17073,,,,,,12142,2014-03-31
,,,,,,,,,5328,,,,,,12179,2014-03-31
,,,,,,,,,3795,,,,,,12245,2014-03-31
895191,627318,,0,13004,,0,90331,164538,895191,347216,13004,280102,90331,164538,12311,2014-03-31
,,,,,,,,,13350,,,,,,12647,2014-03-31
,,,,,,,,,760,0,,311,,7,12656,2014-03-31
,,,,,,,,,33755,,,,,,12937,2014-03-31
,,,,,,,,,12409,5949,,4539,,124,12946,2014-03-31
,,,,,,,,,27279,,,,,,12955,2014-03-31
,,,,,,,,,54134,0,,2978,,32447,13103,2014-03-31
,,,,,,,,,15097,,,,,,13251,2014-03-31
,,,,,,,,,6954,,,,,,13457,2014-03-31
,,,,,,,,,8706,,,,,,14052,2014-03-31
,,,,,,,,,9055,,,,,,14155,2014-03-31
,,,,,,,,,8764,,,,,,14650,2014-03-31
,,,,,,,,,6869,,,,,,14753,2014-03-31
,,,,,,,,,34079,,,,,,14865,2014-03-31
,,,,,,,,,9877,,,,,,14977,2014-03-31
,,,,,,,,,19366,,,,,,16458,2014-03-31
,,,,,,,,,11424,,,,,,16551,2014-03-31
,,,,,,,,,10434,,,,,,16748,2014-03-31
,,,,,,,,,4884,,,,,,16944,2014-03-31
,,,,,,,,,7999,,,,,,16953,2014-03-31
,,,,,,,,,21401,,,,,,17110,2014-03-31
,,,,,,,,,147038,0,,37037,,0,17147,2014-03-31
,,,,,,,,,5172,0,,638,,0,17259,2014-03-31
,,,,,,,,,50014,19416,,9569,,18241,17464,2014-03-31
,,,,,,,,,10304,0,,2137,,3071,17950,2014-03-31
,,,,,,,,,13484,1038,,2383,,0,17978,2014-03-31
,,,,,,,,,23159,5378,,4154,,12197,18050,2014-03-31
,,,,,,,,,4909,,,,,,18135,2014-03-31
,,,,,,,,,18147,,,,,,18377,2014-03-31
,,,,,,,,,52714,4086,,2044,,36793,18827,2014-03-31
,,,,,,,,,9624,,,,,,18836,2014-03-31
,,,,,,,,,92245,3487,,1438,,67619,18854,2014-03-31
,,,,,,,,,1241,,,,,,19356,2014-03-31
,,,,,,,,,279806,7566,,18619,,236195,19730,2014-03-31
,,,,,,,,,56612,,,,,,19936,2014-03-31
,,,,,,,,,32312,,,,,,19972,2014-03-31
,,,,,,,,,2509,,,,,,20053,2014-03-31
,,,,,,,,,2761,,,,,,20512,2014-03-31
,,,,,,,,,10001,1522,,3097,,18,20633,2014-03-31
,,,,,,,,,,,,,,,20857,2014-03-31
,,,,,,,,,4006,,,,,,21256,2014-03-31
,,,,,,,,,7099,,,,,,21359,2014-03-31
,,,,,,,,,2941,,,,,,21630,2014-03-31
,,,,,,,,,4720,,,,,,21658,2014-03-31
,,,,,,,,,7855,,,,,,22048,2014-03-31
,,,,,,,,,20886,,,,,,22543,2014-03-31
,,,,,,,,,2106,,,,,,22552,2014-03-31
,,,,,,,,,10203,,,,,,22730,2014-03-31
,,,,,,,,,34122,0,,1570,,32205,22936,2014-03-31
,,,,,,,,,3029,,,,,,23045,2014-03-31
,,,,,,,,,2453,,,,,,23456,2014-03-31
,,,,,,,,,44171,20895,,12373,,5320,23504,2014-03-31
,,,,,,,,,5473,,,,,,23643,2014-03-31
,,,,,,,,,3741,,,,,,23755,2014-03-31
,,,,,,,,,80018,7003,,3366,,67874,24006,2014-03-31
,,,,,,,,,7187,,,,,,24378,2014-03-31
,,,,,,,,,38195,1933,,806,,31997,24453,2014-03-31
,,,,,,,,,17240,,,,,,24659,2014-03-31
,,,,,,,,,23265,5592,,3311,,10042,24668,2014-03-31
,,,,,,,,,11739,,,,,,24855,2014-03-31
,,,,,,,,,150716,0,,6329,,130428,24949,2014-03-31
,,,,,,,,,8979,,,,,,25357,2014-03-31
,,,,,,,,,18571,,,,,,25647,2014-03-31
,,,,,,,,,6940,664,,628,,3467,26176,2014-03-31
,,,,,,,,,33854,0,,2533,,24612,26242,2014-03-31
,,,,,,,,,3121,,,,,,26457,2014-03-31
,,,,,,,,,31906,,,,,,26765,2014-03-31
,,,,,,,,,25173,0,,845,,0,27070,2014-03-31
,,,,,,,,,29731,50,,6376,,232,27548,2014-03-31
,,,,,,,,,11609,2038,,2464,,5332,27614,2014-03-31
,,,,,,,,,22461,71,,3352,,13626,27847,2014-03-31
,,,,,,,,,62771,0,,10995,,41107,28013,2014-03-31
,,,,,,,,,21404,,,,,,28152,2014-03-31
,,,,,,,,,80033,7195,,2126,,52430,28255,2014-03-31
,,,,,,,,,26505,,,,,,28349,2014-03-31
,,,,,,,,,28720,20,,2577,,10610,28406,2014-03-31
,,,,,,,,,5601,,,,,,28572,2014-03-31
,,,,,,,,,6830,,,,,,28675,2014-03-31
,,,,,,,,,8462,,,,,,28732,2014-03-31
,,,,,,,,,106282,0,,2699,,18594,29104,2014-03-31
,,,,,,,,,844,0,,461,,0,29476,2014-03-31
,,,,,,,,,20748,5840,,6176,,0,29636,2014-03-31
,,,,,,,,,80275,0,,2939,,60593,29878,2014-03-31
,,,,,,,,,4278,,,,,,29953,2014-03-31
,,,,,,,,,6488,,,,,,30052,2014-03-31
,,,,,,,,,3092,0,,0,,4,30418,2014-03-31
,,,,,,,,,20659,10491,,4384,,366,30502,2014-03-31
,,,,,,,,,10569,,,,,,30650,2014-03-31
,,,,,,,,,9012605,223649,,321,,7814554,30810,2014-03-31
,,,,,,,,,11393,8206,,2484,,424,30874,2014-03-31
,,,,,,,,,36277,,,,,,31134,2014-03-31
,,,,,,,,,10659,4238,,1445,,4243,31255,2014-03-31
,,,,,,,,,2489,,,,,,31657,2014-03-31
,,,,,,,,,25668,,,,,,31826,2014-03-31
,,,,,,,,,3540,,,,,,31835,2014-03-31
,,,,,,,,,40122,,,,,,32234,2014-03-31
,,,,,,,,,16332,,,,,,32766,2014-03-31
,,,,,,,,,15156,,,,,,32971,2014-03-31
,,,,,,,,,49710,1062,,3284,,44819,33147,2014-03-31
,,,,,,,,,56968,1,,1901,,49531,33259,2014-03-31
,,,,,,,,,7417,1940,,857,,3487,33268,2014-03-31
,,,,,,,,,6791,,,,,,33370,2014-03-31
,,,,,,,,,11951,0,,210,,0,33839,2014-03-31
,,,,,,,,,16405,,,,,,33857,2014-03-31
,,,,,,,,,47398,4280,,3605,,36203,34153,2014-03-31
,,,,,,,,,,,,,,,34359,2014-03-31
,,,,,,,,,14315,1,,1724,,6822,34425,2014-03-31
,,,,,,,,,10350,,,,,,34434,2014-03-31
,,,,,,,,,,,,,,,34452,2014-03-31
,,,,,,,,,218778,1,,10155,,197202,34537,2014-03-31
,,,,,,,,,14442,,,,,,34555,2014-03-31
,,,,,,,,,13059,0,,1729,,8609,34742,2014-03-31
,,,,,,,,,1914,,,,,,34836,2014-03-31
,,,,,,,,,12252,0,,1043,,0,35057,2014-03-31
78816756,778275,,41179,12608221,,0,1479140,63909941,65481077,92009,0,0,1479127,63909941,35301,2014-03-31
,,,,,,,,,168678,60829,,30592,,49178,35570,2014-03-31
,,,,,,,,,9821,,,,,,35646,2014-03-31
,,,,,,,,,3864,,,,,,35842,2014-03-31
,,,,,,,,,7902,,,,,,35879,2014-03-31
,,,,,,,,,7143,,,,,,36456,2014-03-31
,,,,,,,,,14637,,,,,,36933,2014-03-31
,,,,,,,,,9821,,,,,,37051,2014-03-31
,,,,,,,,,4304,,,,,,37341,2014-03-31
,,,,,,,,,124744,8,,9950,,87137,37435,2014-03-31
,,,,,,,,,52752,0,,7299,,556,37640,2014-03-31
,,,,,,,,,2130,,,,,,37659,2014-03-31
,,,,,,,,,11893,,,,,,37743,2014-03-31
,,,,,,,,,17163,,,,,,37949,2014-03-31
,,,,,,,,,25235,,,,,,38740,2014-03-31
,,,,,,,,,57880,3202,,4196,,29162,39327,2014-03-31
,,,,,,,,,45891,8957,,9240,,651,39420,2014-03-31
,,,,,,,,,106079,53759,,29858,,18172,39475,2014-03-31
,,,,,,,,,78262,14800,,2853,,57825,39756,2014-03-31
,,,,,,,,,7489,,,,,,40033,2014-03-31
,,,,,,,,,8807,,,,,,40350,2014-03-31
,,,,,,,,,100742,6594,,5514,,88420,40499,2014-03-31
,,,,,,,,,57353,,,,,,40707,2014-03-31
,,,,,,,,,1497,,,,,,40855,2014-03-31
,,,,,,,,,4262,,,,,,41245,2014-03-31
,,,,,,,,,16550,,,,,,41553,2014-03-31
,,,,,,,,,11621,,,,,,41629,2014-03-31
,,,,,,,,,3883,,,,,,41825,2014-03-31
,,,,,,,,,2434,,,,,,41937,2014-03-31
,,,,,,,,,3073,,,,,,41955,2014-03-31
,,,,,,,,,6113,,,,,,42037,2014-03-31
,,,,,,,,,2804,,,,,,42055,2014-03-31
,,,,,,,,,10547,,,,,,42354,2014-03-31
,,,,,,,,,7872,0,,842,,4687,42372,2014-03-31
,,,,,,,,,90717,47919,,32666,,8769,42420,2014-03-31
,,,,,,,,,22970,481,,5135,,15479,42448,2014-03-31
,,,,,,,,,2741,,,,,,42457,2014-03-31
,,,,,,,,,67369,3837,,1210,,10065,42671,2014-03-31
,,,,,,,,,4110,,,,,,43052,2014-03-31
,,,,,,,,,3384,0,,403,,0,43351,2014-03-31
,,,,,,,,,4266,,,,,,43454,2014-03-31
,,,,,,,,,12290,,,,,,43744,2014-03-31
,,,,,,,,,19584,,,,,,43856,2014-03-31
,,,,,,,,,19006,,,,,,43959,2014-03-31
,,,,,,,,,28850,0,,1610,,19384,44040,2014-03-31
,,,,,,,,,3521,0,,947,,669,44433,2014-03-31
,,,,,,,,,43077,1,,2976,,37714,44741,2014-03-31
,,,,,,,,,8764,,,,,,44750,2014-03-31
,,,,,,,,,14736,,,,,,44929,2014-03-31
,,,,,,,,,3127,,,,,,45038,2014-03-31
,,,,,,,,,21106,,,,,,45047,2014-03-31
,,,,,,,,,12110,,,,,,45056,2014-03-31
,,,,,,,,,22019,,,,,,45430,2014-03-31
,,,,,,,,,,,,,,,45458,2014-03-31
,,,,,,,,,23039,4,,3128,,3900,45551,2014-03-31
,,,,,,,,,106716,16952,,3670,,69522,45560,2014-03-31
,,,,,,,,,12404,,,,,,45775,2014-03-31
,,,,,,,,,5846,,,,,,46053,2014-03-31
,,,,,,,,,8209,,,,,,46941,2014-03-31
,,,,,,,,,4686,,,,,,47153,2014-03-31
,,,,,,,,,30588,,,,,,47247,2014-03-31
,,,,,,,,,7589,,,,,,47256,2014-03-31
,,,,,,,,,10146,,,,,,47452,2014-03-31
,,,,,,,,,4663,1643,,541,,1544,47500,2014-03-31
,,,,,,,,,6446,,,,,,48057,2014-03-31
,,,,,,,,,6437,,,,,,48150,2014-03-31
,,,,,,,,,16547,5349,,6676,,3784,48374,2014-03-31
,,,,,,,,,7614,,,,,,48440,2014-03-31
,,,,,,,,,7507,,,,,,49054,2014-03-31
,,,,,,,,,6598,,,,,,49148,2014-03-31
,,,,,,,,,10159,226,,4167,,5011,49241,2014-03-31
,,,,,,,,,21155,,,,,,49344,2014-03-31
,,,,,,,,,748,,,,,,49643,2014-03-31
,,,,,,,,,7091,,,,,,49652,2014-03-31
,,,,,,,,,75899,9356,,5388,,56258,49821,2014-03-31
,,,,,,,,,3586,,,,,,49858,2014-03-31
,,,,,,,,,20938,,,,,,49951,2014-03-31
,,,,,,,,,1917,,,,,,50144,2014-03-31
,,,,,,,,,13480,,,,,,50461,2014-03-31
,,,,,,,,,5471,,,,,,50546,2014-03-31
,,,,,,,,,19946,,,,,,50854,2014-03-31
,,,,,,,,,9769,,,,,,50872,2014-03-31
,,,,,,,,,24187,,,,,,50957,2014-03-31
,,,,,,,,,3881,337,,1573,,0,51253,2014-03-31
,,,,,,,,,22320,,,,,,51356,2014-03-31
,,,,,,,,,13292,,,,,,51459,2014-03-31
,,,,,,,,,7979,,,,,,51730,2014-03-31
,,,,,,,,,8868,,,,,,51842,2014-03-31
,,,,,,,,,2902083,0,,0,,2487315,52719,2014-03-31
,,,,,,,,,12240,,,,,,52951,2014-03-31
,,,,,,,,,500627,20477,,6024,,272458,53033,2014-03-31
,,,,,,,,,13879,,,,,,53051,2014-03-31
,,,,,,,,,4923,,,,,,53453,2014-03-31
,,,,,,,,,7907,,,,,,53752,2014-03-31
,,,,,,,,,18507,,,,,,54049,2014-03-31
,,,,,,,,,9331,2455,,923,,0,54058,2014-03-31
,,,,,,,,,17076,0,,3657,,1523,54375,2014-03-31
,,,,,,,,,4168,,,,,,54441,2014-03-31
,,,,,,,,,15983,0,,3121,,3538,54656,2014-03-31
,,,,,,,,,211083,41218,,53018,,109657,54973,2014-03-31
,,,,,,,,,39712,0,,951,,3801,55176,2014-03-31
,,,,,,,,,40806,5914,,3884,,30599,55336,2014-03-31
,,,,,,,,,7353,,,,,,55635,2014-03-31
,,,,,,,,,11768,,,,,,55653,2014-03-31
,,,,,,,,,97890,1251,,2055,,91239,55970,2014-03-31
,,,,,,,,,7387,,,,,,56258,2014-03-31
,,,,,,,,,71425,14767,,16458,,38089,56351,2014-03-31
,,,,,,,,,9512,,,,,,56427,2014-03-31
,,,,,,,,,29533,1593,,786,,20413,56548,2014-03-31
