RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1855,,,,,,37,2006-03-31
,,,,,,,,,948,,,,,,242,2006-03-31
,,,,,,,,,2320,,,,,,279,2006-03-31
,,,,,,,,,233,,,,,,354,2006-03-31
,,,,,,,,,8251,,,,,,439,2006-03-31
,,,,,,,,,316,,,,,,457,2006-03-31
,,,,,,,,,6819,6,0,1351,4702,760,505,2006-03-31
,,,,,,,,,27873,5576,0,1923,6559,13815,1146,2006-03-31
,,,,,,,,,7996,,,,,,1155,2006-03-31
,,,,,,,,,2168,,,,,,1351,2006-03-31
,,,,,,,,,24133,9432,0,5128,834,8739,1454,2006-03-31
,,,,,,,,,1257,,,,,,1557,2006-03-31
,,,,,,,,,9121,315,0,1873,6933,0,1632,2006-03-31
,,,,,,,,,10276,,,,,,1669,2006-03-31
,,,,,,,,,15986,0,0,1352,11305,3329,1829,2006-03-31
,,,,,,,,,512,,,,,,1856,2006-03-31
,,,,,,,,,3436,,,,,,2040,2006-03-31
,,,,,,,,,6765,,,,,,2161,2006-03-31
,,,,,,,,,6452,0,0,2497,3821,134,2376,2006-03-31
,,,,,,,,,1851,,,,,,2451,2006-03-31
,,,,,,,,,338,,,,,,2554,2006-03-31
,,,,,,,,,13799,2699,0,3609,2702,4789,2732,2006-03-31
,,,,,,,,,1798,0,0,141,1649,8,2750,2006-03-31
,,,,,,,,,12865,9036,0,1786,2043,0,2938,2006-03-31
,,,,,,,,,9274,,,,,,3252,2006-03-31
,,,,,,,,,4394,,,,,,3458,2006-03-31
,,,,,,,,,36844,21556,72,10192,1227,3797,3506,2006-03-31
,,,,,,,,,5357,,,,,,3720,2006-03-31
,,,,,,,,,2833,,,,,,3953,2006-03-31
,,,,,,,,,6100,,,,,,4138,2006-03-31
,,,,,,,,,2765,,,,,,4147,2006-03-31
,,,,,,,,,3852,,,,,,4156,2006-03-31
,,,,,,,,,4106,,,,,,4231,2006-03-31
,,,,,,,,,4335,0,0,1346,2989,0,4437,2006-03-31
,,,,,,,,,4692,,,,,,4839,2006-03-31
,,,,,,,,,5873,0,0,1355,4494,24,5005,2006-03-31
,,,,,,,,,24955,,,,,,5050,2006-03-31
,,,,,,,,,1617,0,63,132,1415,7,5069,2006-03-31
,,,,,,,,,7666,,,,,,5135,2006-03-31
,,,,,,,,,16844,8219,0,6668,1150,807,5210,2006-03-31
,,,,,,,,,3677,,,,,,5274,2006-03-31
,,,,,,,,,6346,1552,0,1545,1096,2153,5331,2006-03-31
,,,,,,,,,15118,10491,0,4402,72,153,5461,2006-03-31
,,,,,,,,,1105,,,,,,5751,2006-03-31
,,,,,,,,,5902,,,,,,6039,2006-03-31
,,,,,,,,,496,,,,,,6057,2006-03-31
,,,,,,,,,3313,,,,,,6141,2006-03-31
,,,,,,,,,15847,,,,,,6329,2006-03-31
,,,,,,,,,24410,10322,0,6233,3850,4005,6972,2006-03-31
,,,,,,,,,8201,1,2000,10,6165,25,7009,2006-03-31
,,,,,,,,,8409,,,,,,7045,2006-03-31
,,,,,,,,,842,,,,,,7157,2006-03-31
,,,,,,,,,15927,12193,0,2467,1233,34,7166,2006-03-31
,,,,,,,,,811,,,,,,7456,2006-03-31
,,,,,,,,,2433,,,,,,7634,2006-03-31
,,,,,,,,,2422,,,,,,8033,2006-03-31
,,,,,,,,,495292,0,0,0,495291,1,8417,2006-03-31
,,,,,,,,,6878,,,,,,8462,2006-03-31
,,,,,,,,,2074,,,,,,8631,2006-03-31
,,,,,,,,,14742,11291,0,785,1671,995,9357,2006-03-31
,,,,,,,,,861,,,,,,9553,2006-03-31
,,,,,,,,,61378,15507,0,5337,37510,3024,9807,2006-03-31
,,,,,,,,,7407,,,,,,9955,2006-03-31
,,,,,,,,,1559,,,,,,10157,2006-03-31
,,,,,,,,,8722,5820,0,1546,1356,0,10250,2006-03-31
,,,,,,,,,2760,,,,,,10849,2006-03-31
,,,,,,,,,12522,599,0,1742,9434,747,10858,2006-03-31
,,,,,,,,,5820,,,,,,11145,2006-03-31
,,,,,,,,,9217,,,,,,11640,2006-03-31
,,,,,,,,,1208,,,,,,11837,2006-03-31
,,,,,,,,,9082,,,,,,12030,2006-03-31
,,,,,,,,,5373,,,,,,12058,2006-03-31
,,,,,,,,,9238,,,,,,12142,2006-03-31
,,,,,,,,,2158,0,0,679,1479,0,12245,2006-03-31
825023,700436,,0,246,,0,108094,16247,825023,534172,246,166264,108094,16247,12311,2006-03-31
,,,,,,,,,2633,,,,,,12647,2006-03-31
,,,,,,,,,305,0,0,198,96,11,12656,2006-03-31
,,,,,,,,,10360,,,,,,12937,2006-03-31
,,,,,,,,,9087,5155,0,3483,375,74,12946,2006-03-31
,,,,,,,,,2659,,,,,,12955,2006-03-31
,,,,,,,,,2766,,,,,,13037,2006-03-31
,,,,,,,,,14917,0,0,2750,10514,1653,13103,2006-03-31
,,,,,,,,,1139,,,,,,13251,2006-03-31
,,,,,,,,,635,,,,,,13457,2006-03-31
,,,,,,,,,2294,,,,,,14052,2006-03-31
,,,,,,,,,2758,,,,,,14155,2006-03-31
,,,,,,,,,13731,5627,0,3742,316,4046,14258,2006-03-31
192103,141554,,0,0,,0,38128,12421,192103,25613,0,115941,38128,12421,14409,2006-03-31
,,,,,,,,,822,,,,,,14454,2006-03-31
,,,,,,,,,3622,,,,,,14650,2006-03-31
,,,,,,,,,1209,,,,,,14753,2006-03-31
,,,,,,,,,13269,,,,,,14865,2006-03-31
,,,,,,,,,68577,20062,0,15479,31439,1597,15536,2006-03-31
,,,,,,,,,23071,7,0,4056,19008,0,16337,2006-03-31
,,,,,,,,,4937,,,,,,16458,2006-03-31
,,,,,,,,,2089,,,,,,16551,2006-03-31
,,,,,,,,,1741,,,,,,16748,2006-03-31
,,,,,,,,,1818,,,,,,16944,2006-03-31
,,,,,,,,,1492,,,,,,16953,2006-03-31
,,,,,,,,,22515,,,,,,17110,2006-03-31
,,,,,,,,,36683,6417,0,8564,20366,1336,17147,2006-03-31
,,,,,,,,,851,,,,,,17259,2006-03-31
,,,,,,,,,64268,31361,0,5838,19647,7422,17464,2006-03-31
,,,,,,,,,4423,,,,,,17839,2006-03-31
