RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1558,,,,,,37,2003-12-31
,,,,,,,,,1413,,,,,,242,2003-12-31
,,,,,,,,,2061,,,,,,279,2003-12-31
,,,,,,,,,152,,,,,,354,2003-12-31
,,,,,,,,,6673,,,,,,439,2003-12-31
,,,,,,,,,1321,,,,,,457,2003-12-31
,,,,,,,,,8188,,,,,,505,2003-12-31
,,,,,,,,,15610,4953,0,1888,5339,3430,1146,2003-12-31
,,,,,,,,,4031,,,,,,1155,2003-12-31
,,,,,,,,,2293,,,,,,1351,2003-12-31
,,,,,,,,,18763,,,,,,1454,2003-12-31
,,,,,,,,,2077,,,,,,1557,2003-12-31
,,,,,,,,,7554,,,,,,1632,2003-12-31
,,,,,,,,,13948,,,,,,1669,2003-12-31
,,,,,,,,,16533,,,,,,1829,2003-12-31
,,,,,,,,,398,,,,,,1856,2003-12-31
,,,,,,,,,4185,,,,,,2040,2003-12-31
,,,,,,,,,12846,,,,,,2161,2003-12-31
,,,,,,,,,26426,0,0,2768,23562,96,2376,2003-12-31
,,,,,,,,,333,,,,,,2451,2003-12-31
,,,,,,,,,1149,,,,,,2554,2003-12-31
,,,,,,,,,23648,2752,0,3728,12936,4232,2732,2003-12-31
,,,,,,,,,2234,,,,,,2750,2003-12-31
,,,,,,,,,14282,,,,,,2938,2003-12-31
,,,,,,,,,3463,,,,,,2956,2003-12-31
,,,,,,,,,7765,,,,,,3252,2003-12-31
,,,,,,,,,4921,,,,,,3458,2003-12-31
,,,,,,,,,31435,15816,51,11695,191,3682,3506,2003-12-31
,,,,,,,,,7847,2872,0,3724,421,830,3579,2003-12-31
,,,,,,,,,4996,,,,,,3720,2003-12-31
,,,,,,,,,3535,,,,,,3953,2003-12-31
,,,,,,,,,4019,,,,,,4138,2003-12-31
,,,,,,,,,4203,,,,,,4147,2003-12-31
,,,,,,,,,2683,,,,,,4156,2003-12-31
,,,,,,,,,2490,,,,,,4231,2003-12-31
,,,,,,,,,6054,,,,,,4437,2003-12-31
,,,,,,,,,434,,,,,,4745,2003-12-31
,,,,,,,,,4177,,,,,,4839,2003-12-31
,,,,,,,,,4439,,,,,,5005,2003-12-31
,,,,,,,,,2163,,,,,,5050,2003-12-31
,,,,,,,,,2718,,,,,,5069,2003-12-31
,,,,,,,,,7649,,,,,,5135,2003-12-31
,,,,,,,,,33414,9816,0,9539,1294,12765,5210,2003-12-31
,,,,,,,,,32115,42,0,6767,17564,7742,5247,2003-12-31
,,,,,,,,,5252,,,,,,5274,2003-12-31
,,,,,,,,,10899,,,,,,5331,2003-12-31
,,,,,,,,,26527,,,,,,5461,2003-12-31
,,,,,,,,,2846,,,,,,5751,2003-12-31
,,,,,,,,,86571,49947,135,10419,1249,24821,5939,2003-12-31
,,,,,,,,,3346,,,,,,6039,2003-12-31
,,,,,,,,,411,,,,,,6057,2003-12-31
,,,,,,,,,3254,,,,,,6141,2003-12-31
,,,,,,,,,7293,,,,,,6329,2003-12-31
,,,,,,,,,61279,3633,0,6839,44620,6187,6972,2003-12-31
,,,,,,,,,7685,0,5000,10,2650,25,7009,2003-12-31
,,,,,,,,,6450,,,,,,7045,2003-12-31
,,,,,,,,,2052,,,,,,7157,2003-12-31
,,,,,,,,,18375,13950,0,2133,2268,24,7166,2003-12-31
,,,,,,,,,1223,,,,,,7456,2003-12-31
,,,,,,,,,1697,,,,,,7634,2003-12-31
,,,,,,,,,3628,,,,,,8033,2003-12-31
,,,,,,,,,148869,0,0,0,140388,8481,8417,2003-12-31
,,,,,,,,,5521,,,,,,8462,2003-12-31
,,,,,,,,,11752,1,0,3396,4894,3461,8547,2003-12-31
,,,,,,,,,2280,,,,,,8631,2003-12-31
,,,,,,,,,83174,50725,0,26800,223,5426,9115,2003-12-31
,,,,,,,,,64404,14230,0,1848,47157,1169,9357,2003-12-31
,,,,,,,,,4242,,,,,,9553,2003-12-31
,,,,,,,,,130496,19389,0,5555,96126,9426,9807,2003-12-31
,,,,,,,,,7899,,,,,,9955,2003-12-31
,,,,,,,,,4238,,,,,,10157,2003-12-31
,,,,,,,,,11475,,,,,,10250,2003-12-31
,,,,,,,,,24291,,,,,,10849,2003-12-31
,,,,,,,,,13469,350,0,1692,11179,248,10858,2003-12-31
,,,,,,,,,4694,,,,,,11145,2003-12-31
,,,,,,,,,10564,,,,,,11640,2003-12-31
,,,,,,,,,1845,,,,,,11837,2003-12-31
,,,,,,,,,4088,,,,,,12030,2003-12-31
,,,,,,,,,3554,,,,,,12058,2003-12-31
,,,,,,,,,11799,,,,,,12142,2003-12-31
,,,,,,,,,2741,,,,,,12245,2003-12-31
912039,662012,,0,0,,0,147640,102387,912039,459922,0,202090,147640,102387,12311,2003-12-31
,,,,,,,,,3173,,,,,,12357,2003-12-31
,,,,,,,,,7073,,,,,,12647,2003-12-31
,,,,,,,,,298,,,,,,12656,2003-12-31
,,,,,,,,,8417,,,,,,12937,2003-12-31
,,,,,,,,,8872,4970,0,3300,271,331,12946,2003-12-31
,,,,,,,,,3117,,,,,,12955,2003-12-31
,,,,,,,,,3499,,,,,,13037,2003-12-31
,,,,,,,,,13118,0,0,3151,8710,1257,13103,2003-12-31
,,,,,,,,,2216,,,,,,13251,2003-12-31
,,,,,,,,,45736,5148,0,13890,2679,24019,13309,2003-12-31
,,,,,,,,,574,,,,,,13457,2003-12-31
,,,,,,,,,5001,,,,,,14052,2003-12-31
,,,,,,,,,2098,,,,,,14155,2003-12-31
,,,,,,,,,18037,7670,0,3487,352,6528,14258,2003-12-31
176410,144598,,0,616,,0,25928,5268,176410,2807,616,141791,25928,5268,14409,2003-12-31
,,,,,,,,,817,,,,,,14454,2003-12-31
,,,,,,,,,5848,,,,,,14650,2003-12-31
,,,,,,,,,2032,,,,,,14753,2003-12-31
,,,,,,,,,13902,,,,,,14865,2003-12-31
,,,,,,,,,2046,,,,,,14931,2003-12-31
,,,,,,,,,4279,,,,,,14940,2003-12-31
,,,,,,,,,28182,4491,0,5773,13724,4195,15536,2003-12-31
,,,,,,,,,17118,,,,,,16337,2003-12-31
,,,,,,,,,6959,,,,,,16458,2003-12-31
,,,,,,,,,1798,,,,,,16551,2003-12-31
,,,,,,,,,3081,,,,,,16748,2003-12-31
,,,,,,,,,11416,2190,0,1314,6578,1334,16766,2003-12-31
,,,,,,,,,3014,,,,,,16944,2003-12-31
,,,,,,,,,1736,,,,,,16953,2003-12-31
,,,,,,,,,43500,,,,,,17110,2003-12-31
,,,,,,,,,43455,23283,0,12073,4347,3752,17147,2003-12-31
,,,,,,,,,898,,,,,,17259,2003-12-31
,,,,,,,,,74523,18950,0,4749,39239,11585,17464,2003-12-31
,,,,,,,,,6570,,,,,,17549,2003-12-31
,,,,,,,,,5088,,,,,,17839,2003-12-31
,,,,,,,,,2904,,,,,,17950,2003-12-31
,,,,,,,,,12719,,,,,,18050,2003-12-31
,,,,,,,,,8113,,,,,,18135,2003-12-31
,,,,,,,,,17790,14787,0,2040,432,531,18368,2003-12-31
,,,,,,,,,8403,,,,,,18377,2003-12-31
,,,,,,,,,6564,,,,,,18827,2003-12-31
,,,,,,,,,3611,,,,,,18836,2003-12-31
,,,,,,,,,1498,,,,,,18854,2003-12-31
,,,,,,,,,26324,17316,0,2899,5619,490,18863,2003-12-31
,,,,,,,,,3605,,,,,,18957,2003-12-31
,,,,,,,,,4287,,,,,,19356,2003-12-31
,,,,,,,,,126508,20673,0,13896,87536,4403,19730,2003-12-31
,,,,,,,,,7435,,,,,,19936,2003-12-31
,,,,,,,,,10194,,,,,,19972,2003-12-31
,,,,,,,,,1637,,,,,,20053,2003-12-31
,,,,,,,,,2064,,,,,,20147,2003-12-31
,,,,,,,,,2038,,,,,,20259,2003-12-31
,,,,,,,,,7271,,,,,,20370,2003-12-31
,,,,,,,,,4287,,,,,,20512,2003-12-31
,,,,,,,,,4644,,,,,,20633,2003-12-31
,,,,,,,,,213,,,,,,20754,2003-12-31
,,,,,,,,,3933,,,,,,20839,2003-12-31
,,,,,,,,,22265,,,,,,20857,2003-12-31
,,,,,,,,,7492,,,,,,20866,2003-12-31
,,,,,,,,,874,,,,,,21256,2003-12-31
,,,,,,,,,1517,,,,,,21359,2003-12-31
,,,,,,,,,3439,,,,,,21630,2003-12-31
,,,,,,,,,1852,,,,,,21658,2003-12-31
,,,,,,,,,4747,,,,,,22048,2003-12-31
,,,,,,,,,11290,,,,,,22235,2003-12-31
,,,,,,,,,8264,,,,,,22356,2003-12-31
,,,,,,,,,2403,,,,,,22459,2003-12-31
,,,,,,,,,5338,,,,,,22543,2003-12-31
,,,,,,,,,1702,,,,,,22552,2003-12-31
,,,,,,,,,1646,,,,,,22730,2003-12-31
,,,,,,,,,5246,,,,,,22936,2003-12-31
,,,,,,,,,690,,,,,,22954,2003-12-31
,,,,,,,,,9251,,,,,,23036,2003-12-31
,,,,,,,,,875,,,,,,23045,2003-12-31
,,,,,,,,,66686,18369,0,25744,19194,3379,23241,2003-12-31
,,,,,,,,,916,,,,,,23456,2003-12-31
,,,,,,,,,13039,2788,0,5456,2418,2377,23504,2003-12-31
,,,,,,,,,3990,,,,,,23540,2003-12-31
,,,,,,,,,9616,,,,,,23643,2003-12-31
,,,,,,,,,4816,,,,,,23755,2003-12-31
,,,,,,,,,28882,0,0,5802,20923,2157,23812,2003-12-31
,,,,,,,,,33717,9248,0,4240,6585,13644,24006,2003-12-31
,,,,,,,,,123763,60287,0,27158,17961,18357,24266,2003-12-31
,,,,,,,,,1604,,,,,,24453,2003-12-31
,,,,,,,,,3252,,,,,,24659,2003-12-31
,,,,,,,,,13568,,,,,,24668,2003-12-31
,,,,,,,,,2116,,,,,,24855,2003-12-31
,,,,,,,,,11227,2,0,3707,7431,87,24949,2003-12-31
,,,,,,,,,3174,,,,,,25357,2003-12-31
,,,,,,,,,5895,,,,,,25647,2003-12-31
,,,,,,,,,14377,17,0,3519,9416,1425,25852,2003-12-31
