RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,5575,,,,,,37,2009-03-31
,,,,,,,,,1907,,,,,,242,2009-03-31
,,,,,,,,,3315,,,,,,279,2009-03-31
,,,,,,,,,222,,,,,,354,2009-03-31
,,,,,,,,,1577,,,,,,457,2009-03-31
,,,,,,,,,4802,8,0,1511,670,2613,505,2009-03-31
,,,,,,,,,11677,,,,,,1155,2009-03-31
,,,,,,,,,2437,,,,,,1351,2009-03-31
,,,,,,,,,69116,7374,0,6789,277,54676,1454,2009-03-31
,,,,,,,,,2272,,,,,,1557,2009-03-31
,,,,,,,,,12760,10053,0,2379,328,0,1632,2009-03-31
,,,,,,,,,24033,,,,,,1669,2009-03-31
,,,,,,,,,33600,0,0,1387,29365,2848,1829,2009-03-31
,,,,,,,,,620,,,,,,1856,2009-03-31
,,,,,,,,,2735,,,,,,2040,2009-03-31
,,,,,,,,,9874,,,,,,2161,2009-03-31
,,,,,,,,,57530,0,0,1880,28774,26876,2376,2009-03-31
,,,,,,,,,6594,,,,,,2451,2009-03-31
,,,,,,,,,2972,,,,,,2554,2009-03-31
,,,,,,,,,38063,3130,0,2917,11576,20440,2732,2009-03-31
,,,,,,,,,864,,,,,,2750,2009-03-31
,,,,,,,,,8812,5458,0,2418,936,0,2938,2009-03-31
,,,,,,,,,7432,,,,,,3252,2009-03-31
,,,,,,,,,5698,,,,,,3458,2009-03-31
,,,,,,,,,15868,,,,,,3720,2009-03-31
,,,,,,,,,2525,,,,,,3953,2009-03-31
,,,,,,,,,12042,,,,,,4138,2009-03-31
,,,,,,,,,2917,,,,,,4156,2009-03-31
,,,,,,,,,9430,,,,,,4231,2009-03-31
,,,,,,,,,4816,,,,,,4437,2009-03-31
,,,,,,,,,4095,,,,,,4839,2009-03-31
,,,,,,,,,19065,1070,0,1255,8452,8288,5005,2009-03-31
,,,,,,,,,36513,0,63,86,4809,31555,5069,2009-03-31
,,,,,,,,,59708,0,0,2527,42137,15044,5135,2009-03-31
,,,,,,,,,27758,5768,0,6583,15313,94,5210,2009-03-31
,,,,,,,,,5100,868,0,1300,2641,291,5331,2009-03-31
,,,,,,,,,13752,8304,0,4950,328,170,5461,2009-03-31
,,,,,,,,,948,,,,,,5751,2009-03-31
,,,,,,,,,8738,,,,,,6039,2009-03-31
,,,,,,,,,3501,,,,,,6141,2009-03-31
,,,,,,,,,18284,114,0,6092,12028,50,6329,2009-03-31
,,,,,,,,,13578,6231,0,6388,929,30,6972,2009-03-31
,,,,,,,,,15161,207,2000,15,12914,25,7009,2009-03-31
,,,,,,,,,15555,,,,,,7045,2009-03-31
,,,,,,,,,611,,,,,,7157,2009-03-31
,,,,,,,,,1689,,,,,,7456,2009-03-31
,,,,,,,,,5738,,,,,,7634,2009-03-31
,,,,,,,,,3425,,,,,,8033,2009-03-31
,,,,,,,,,15722,,,,,,8462,2009-03-31
,,,,,,,,,4034,,,,,,8631,2009-03-31
,,,,,,,,,12422,6482,0,717,4103,1120,9357,2009-03-31
,,,,,,,,,7368,,,,,,9553,2009-03-31
,,,,,,,,,237061,9344,0,6428,172262,49027,9807,2009-03-31
,,,,,,,,,23154,,,,,,9955,2009-03-31
,,,,,,,,,1722,,,,,,10157,2009-03-31
,,,,,,,,,8541,2519,0,1848,4174,0,10250,2009-03-31
,,,,,,,,,6210,27,0,1295,3286,1602,10849,2009-03-31
,,,,,,,,,16149,0,0,2151,5649,8349,10858,2009-03-31
,,,,,,,,,11729,,,,,,11145,2009-03-31
