RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1443,,,,,,37,2001-06-30
,,,,,,,,,928,,,,,,242,2001-06-30
,,,,,,,,,2204,,,,,,279,2001-06-30
,,,,,,,,,372,,,,,,354,2001-06-30
,,,,,,,,,6933,,,,,,439,2001-06-30
,,,,,,,,,796,,,,,,457,2001-06-30
,,,,,,,,,6837,,,,,,505,2001-06-30
,,,,,,,,,22410,,,,,,1146,2001-06-30
,,,,,,,,,9271,,,,,,1155,2001-06-30
,,,,,,,,,1810,,,,,,1351,2001-06-30
,,,,,,,,,18393,,,,,,1454,2001-06-30
,,,,,,,,,738,,,,,,1557,2001-06-30
,,,,,,,,,7410,,,,,,1632,2001-06-30
,,,,,,,,,8711,,,,,,1669,2001-06-30
,,,,,,,,,13158,,,,,,1829,2001-06-30
,,,,,,,,,1590,,,,,,1856,2001-06-30
,,,,,,,,,1384,,,,,,1959,2001-06-30
,,,,,,,,,2883,,,,,,2040,2001-06-30
,,,,,,,,,9959,,,,,,2161,2001-06-30
,,,,,,,,,3054,0,0,1730,1319,5,2376,2001-06-30
,,,,,,,,,171,,,,,,2451,2001-06-30
,,,,,,,,,586,,,,,,2554,2001-06-30
,,,,,,,,,15954,4044,0,3544,6792,1574,2732,2001-06-30
,,,,,,,,,577,,,,,,2750,2001-06-30
,,,,,,,,,10536,,,,,,2938,2001-06-30
,,,,,,,,,3496,,,,,,2956,2001-06-30
,,,,,,,,,2271,,,,,,3252,2001-06-30
,,,,,,,,,3535,,,,,,3458,2001-06-30
,,,,,,,,,21206,13685,39,5381,149,1952,3506,2001-06-30
,,,,,,,,,4674,,,,,,3579,2001-06-30
,,,,,,,,,3694,,,,,,3720,2001-06-30
,,,,,,,,,2364,,,,,,3953,2001-06-30
,,,,,,,,,7271,,,,,,4138,2001-06-30
,,,,,,,,,5263,,,,,,4147,2001-06-30
