RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,7129,,,,,,37,2009-06-30
,,,,,,,,,2000,,,,,,242,2009-06-30
,,,,,,,,,4087,,,,,,279,2009-06-30
,,,,,,,,,386,,,,,,354,2009-06-30
,,,,,,,,,1931,,,,,,457,2009-06-30
,,,,,,,,,7646,12,0,1573,442,5619,505,2009-06-30
,,,,,,,,,17788,,,,,,1155,2009-06-30
,,,,,,,,,2703,,,,,,1351,2009-06-30
,,,,,,,,,26865,4405,0,6183,414,15863,1454,2009-06-30
,,,,,,,,,2829,,,,,,1557,2009-06-30
,,,,,,,,,11361,5682,0,2157,3522,0,1632,2009-06-30
,,,,,,,,,22119,,,,,,1669,2009-06-30
,,,,,,,,,32066,0,0,1524,12009,18533,1829,2009-06-30
,,,,,,,,,449,,,,,,1856,2009-06-30
,,,,,,,,,2658,,,,,,2040,2009-06-30
,,,,,,,,,8738,,,,,,2161,2009-06-30
,,,,,,,,,135289,0,0,2076,54775,78438,2376,2009-06-30
,,,,,,,,,5829,,,,,,2451,2009-06-30
,,,,,,,,,2738,,,,,,2554,2009-06-30
,,,,,,,,,37940,3698,0,3227,16923,14092,2732,2009-06-30
,,,,,,,,,802,,,,,,2750,2009-06-30
,,,,,,,,,13899,6545,0,2881,4473,0,2938,2009-06-30
,,,,,,,,,8166,,,,,,3252,2009-06-30
,,,,,,,,,5278,,,,,,3458,2009-06-30
,,,,,,,,,24857,,,,,,3720,2009-06-30
,,,,,,,,,2495,,,,,,3953,2009-06-30
,,,,,,,,,4547,,,,,,4138,2009-06-30
,,,,,,,,,2347,,,,,,4156,2009-06-30
,,,,,,,,,5448,,,,,,4231,2009-06-30
,,,,,,,,,4769,,,,,,4437,2009-06-30
,,,,,,,,,4811,,,,,,4839,2009-06-30
,,,,,,,,,14024,962,0,1140,3582,8340,5005,2009-06-30
,,,,,,,,,34656,0,63,161,4727,29705,5069,2009-06-30
,,,,,,,,,40226,0,0,3134,10550,26542,5135,2009-06-30
,,,,,,,,,19424,7349,0,7450,4396,229,5210,2009-06-30
,,,,,,,,,15303,788,0,1149,9771,3595,5331,2009-06-30
,,,,,,,,,14198,7451,0,6269,426,52,5461,2009-06-30
,,,,,,,,,1167,,,,,,5751,2009-06-30
,,,,,,,,,8807,,,,,,6039,2009-06-30
,,,,,,,,,4065,,,,,,6141,2009-06-30
,,,,,,,,,23742,155,0,6162,149,17276,6329,2009-06-30
,,,,,,,,,16116,9267,0,5776,1047,26,6972,2009-06-30
,,,,,,,,,6459,1190,2000,15,3229,25,7009,2009-06-30
,,,,,,,,,7545,,,,,,7045,2009-06-30
,,,,,,,,,632,,,,,,7157,2009-06-30
,,,,,,,,,1057,,,,,,7456,2009-06-30
,,,,,,,,,4188,,,,,,7634,2009-06-30
,,,,,,,,,5165,,,,,,8033,2009-06-30
,,,,,,,,,14825,,,,,,8462,2009-06-30
,,,,,,,,,7776,,,,,,8631,2009-06-30
,,,,,,,,,12708,5771,0,714,2529,3694,9357,2009-06-30
,,,,,,,,,8882,,,,,,9553,2009-06-30
,,,,,,,,,304009,11254,0,6161,2940,283654,9807,2009-06-30
,,,,,,,,,25286,,,,,,9955,2009-06-30
,,,,,,,,,1598,,,,,,10157,2009-06-30
,,,,,,,,,8843,2793,0,1672,4378,0,10250,2009-06-30
,,,,,,,,,5792,60,0,1400,164,4168,10849,2009-06-30
,,,,,,,,,31870,4295,0,1827,441,25307,10858,2009-06-30
,,,,,,,,,9425,,,,,,11145,2009-06-30
,,,,,,,,,10171,108,0,4101,5177,785,11640,2009-06-30
,,,,,,,,,2748,,,,,,11837,2009-06-30
,,,,,,,,,17697,25,0,2616,7072,7984,12030,2009-06-30
,,,,,,,,,7439,,,,,,12142,2009-06-30
,,,,,,,,,2710,,,,,,12245,2009-06-30
2326207,559908,,0,1934,,0,459065,1305300,2326207,257187,1934,302721,459065,1305300,12311,2009-06-30
