RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,2030,,,,,,37,2006-09-30
,,,,,,,,,862,,,,,,242,2006-09-30
,,,,,,,,,2591,,,,,,279,2006-09-30
,,,,,,,,,111,,,,,,354,2006-09-30
,,,,,,,,,10355,,,,,,439,2006-09-30
,,,,,,,,,591,,,,,,457,2006-09-30
,,,,,,,,,14163,5,0,1393,11956,809,505,2006-09-30
,,,,,,,,,22623,5238,0,2155,4631,10599,1146,2006-09-30
,,,,,,,,,11002,,,,,,1155,2006-09-30
,,,,,,,,,2227,,,,,,1351,2006-09-30
,,,,,,,,,28542,12818,0,5626,805,9293,1454,2006-09-30
,,,,,,,,,1235,,,,,,1557,2006-09-30
,,,,,,,,,10888,217,0,2915,7756,0,1632,2006-09-30
,,,,,,,,,12483,,,,,,1669,2006-09-30
,,,,,,,,,9051,0,0,1597,1350,6104,1829,2006-09-30
,,,,,,,,,555,,,,,,1856,2006-09-30
,,,,,,,,,3657,,,,,,2040,2006-09-30
,,,,,,,,,6408,,,,,,2161,2006-09-30
,,,,,,,,,6461,0,0,1681,4622,158,2376,2006-09-30
,,,,,,,,,720,,,,,,2451,2006-09-30
,,,,,,,,,435,,,,,,2554,2006-09-30
,,,,,,,,,14646,3177,0,3365,3257,4847,2732,2006-09-30
,,,,,,,,,1637,,,,,,2750,2006-09-30
,,,,,,,,,14561,10711,0,2019,1831,0,2938,2006-09-30
,,,,,,,,,6640,,,,,,3252,2006-09-30
,,,,,,,,,3675,,,,,,3458,2006-09-30
,,,,,,,,,38047,22389,73,10939,809,3837,3506,2006-09-30
,,,,,,,,,4139,,,,,,3720,2006-09-30
,,,,,,,,,2869,,,,,,3953,2006-09-30
,,,,,,,,,5588,,,,,,4138,2006-09-30
,,,,,,,,,2895,,,,,,4147,2006-09-30
,,,,,,,,,4961,,,,,,4156,2006-09-30
,,,,,,,,,1635,,,,,,4231,2006-09-30
,,,,,,,,,3932,,,,,,4437,2006-09-30
,,,,,,,,,5999,,,,,,4839,2006-09-30
