RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1729,,,,,,37,2001-03-31
,,,,,,,,,618,,,,,,242,2001-03-31
,,,,,,,,,1507,,,,,,279,2001-03-31
,,,,,,,,,224,,,,,,354,2001-03-31
,,,,,,,,,8430,,,,,,439,2001-03-31
,,,,,,,,,666,,,,,,457,2001-03-31
,,,,,,,,,6257,,,,,,505,2001-03-31
,,,,,,,,,11553,,,,,,1146,2001-03-31
,,,,,,,,,4355,,,,,,1155,2001-03-31
,,,,,,,,,1881,,,,,,1351,2001-03-31
,,,,,,,,,27977,,,,,,1454,2001-03-31
,,,,,,,,,880,,,,,,1557,2001-03-31
,,,,,,,,,6559,,,,,,1632,2001-03-31
,,,,,,,,,24470,,,,,,1669,2001-03-31
,,,,,,,,,7735,,,,,,1829,2001-03-31
,,,,,,,,,1394,,,,,,1856,2001-03-31
,,,,,,,,,1450,,,,,,1959,2001-03-31
,,,,,,,,,2961,,,,,,2040,2001-03-31
,,,,,,,,,10277,,,,,,2161,2001-03-31
,,,,,,,,,2325,0,0,1729,591,5,2376,2001-03-31
,,,,,,,,,205,,,,,,2451,2001-03-31
,,,,,,,,,364,,,,,,2554,2001-03-31
,,,,,,,,,16303,3772,0,3623,6836,2072,2732,2001-03-31
,,,,,,,,,719,,,,,,2750,2001-03-31
,,,,,,,,,8961,,,,,,2938,2001-03-31
,,,,,,,,,3176,,,,,,2956,2001-03-31
,,,,,,,,,3646,,,,,,3252,2001-03-31
,,,,,,,,,3514,,,,,,3458,2001-03-31
,,,,,,,,,18682,11237,9,5461,52,1923,3506,2001-03-31
,,,,,,,,,5482,,,,,,3579,2001-03-31
,,,,,,,,,3281,,,,,,3720,2001-03-31
,,,,,,,,,2836,,,,,,3953,2001-03-31
,,,,,,,,,5936,,,,,,4138,2001-03-31
,,,,,,,,,1912,,,,,,4147,2001-03-31
,,,,,,,,,2348,,,,,,4156,2001-03-31
,,,,,,,,,337,,,,,,4231,2001-03-31
,,,,,,,,,2036,,,,,,4437,2001-03-31
,,,,,,,,,335,,,,,,4745,2001-03-31
,,,,,,,,,5664,,,,,,4839,2001-03-31
,,,,,,,,,4066,,,,,,5005,2001-03-31
,,,,,,,,,7220,,,,,,5050,2001-03-31
,,,,,,,,,1916,,,,,,5069,2001-03-31
,,,,,,,,,3298,,,,,,5135,2001-03-31
,,,,,,,,,20616,8787,0,6130,2905,2794,5210,2001-03-31
,,,,,,,,,43393,36,0,6193,30948,6216,5247,2001-03-31
,,,,,,,,,6556,,,,,,5274,2001-03-31
,,,,,,,,,5500,,,,,,5331,2001-03-31
,,,,,,,,,2256,,,,,,5452,2001-03-31
,,,,,,,,,10934,,,,,,5461,2001-03-31
,,,,,,,,,1283,,,,,,5751,2001-03-31
,,,,,,,,,58995,31989,29,13596,6680,6701,5939,2001-03-31
,,,,,,,,,6863,,,,,,6039,2001-03-31
,,,,,,,,,278,,,,,,6057,2001-03-31
,,,,,,,,,2374,,,,,,6141,2001-03-31
,,,,,,,,,8447,,,,,,6329,2001-03-31
,,,,,,,,,1059,,,,,,6842,2001-03-31
,,,,,,,,,30455,4132,0,5678,15014,5631,6972,2001-03-31
,,,,,,,,,7530,1961,5000,10,534,25,7009,2001-03-31
,,,,,,,,,2870,,,,,,7045,2001-03-31
,,,,,,,,,1144,,,,,,7157,2001-03-31
,,,,,,,,,18723,10074,0,2569,3215,2865,7166,2001-03-31
,,,,,,,,,2046,,,,,,7456,2001-03-31
,,,,,,,,,2338,,,,,,7634,2001-03-31
,,,,,,,,,1340,,,,,,8033,2001-03-31
