RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,10928,,,,,,37,2013-03-31
,,,,,,,,,4031,,,,,,242,2013-03-31
,,,,,,,,,6581,,,,,,279,2013-03-31
,,,,,,,,,897,,,,,,354,2013-03-31
,,,,,,,,,1811,,,,,,457,2013-03-31
,,,,,,,,,50074,0,,964,,48538,505,2013-03-31
,,,,,,,,,47907,,,,,,1155,2013-03-31
,,,,,,,,,5610,,,,,,1351,2013-03-31
,,,,,,,,,86465,6744,,7043,,71070,1454,2013-03-31
,,,,,,,,,6782,,,,,,1557,2013-03-31
,,,,,,,,,42398,,,,,,1669,2013-03-31
,,,,,,,,,44291,1858,,1920,,32289,1829,2013-03-31
,,,,,,,,,40711,,,,,,1856,2013-03-31
,,,,,,,,,9197,,,,,,2040,2013-03-31
,,,,,,,,,15451,,,,,,2161,2013-03-31
,,,,,,,,,8673,0,,2198,,4676,2376,2013-03-31
,,,,,,,,,4607,,,,,,2554,2013-03-31
,,,,,,,,,128266,2081,,2606,,114192,2732,2013-03-31
,,,,,,,,,2326,,,,,,2750,2013-03-31
,,,,,,,,,153580,572,,6650,,145428,3177,2013-03-31
,,,,,,,,,8000,,,,,,3252,2013-03-31
,,,,,,,,,8685,,,,,,3458,2013-03-31
,,,,,,,,,29961,,,,,,3720,2013-03-31
,,,,,,,,,84281,83,,4349,,41,3971,2013-03-31
,,,,,,,,,6959,,,,,,4156,2013-03-31
,,,,,,,,,10911,,,,,,4231,2013-03-31
,,,,,,,,,18173,,,,,,4437,2013-03-31
,,,,,,,,,6318,821,,1627,,913,4839,2013-03-31
,,,,,,,,,13902,2321,,1352,,9419,5005,2013-03-31
,,,,,,,,,70018,381,,153,,68288,5069,2013-03-31
,,,,,,,,,64058,0,,3626,,56907,5135,2013-03-31
,,,,,,,,,46289,6141,,5048,,31909,5210,2013-03-31
,,,,,,,,,39543,10198,,5535,,19056,5461,2013-03-31
,,,,,,,,,4549,,,,,,5751,2013-03-31
,,,,,,,,,22288,,,,,,6039,2013-03-31
,,,,,,,,,7479,,,,,,6141,2013-03-31
,,,,,,,,,59593,165,,6956,,44577,6329,2013-03-31
,,,,,,,,,8776,255,,15,,25,7009,2013-03-31
,,,,,,,,,13010,,,,,,7045,2013-03-31
,,,,,,,,,3698,,,,,,7072,2013-03-31
,,,,,,,,,663,,,,,,7157,2013-03-31
,,,,,,,,,8230,,,,,,7456,2013-03-31
,,,,,,,,,15627,,,,,,7634,2013-03-31
,,,,,,,,,8986,,,,,,8033,2013-03-31
,,,,,,,,,30960,,,,,,8462,2013-03-31
,,,,,,,,,10995,,,,,,8631,2013-03-31
,,,,,,,,,42427,6236,,328,,34794,9357,2013-03-31
,,,,,,,,,8962,,,,,,9553,2013-03-31
,,,,,,,,,130903,5093,,4666,,110082,9807,2013-03-31
,,,,,,,,,24548,,,,,,9955,2013-03-31
,,,,,,,,,35871,3369,,1432,,21200,10250,2013-03-31
,,,,,,,,,32529,92,,1034,,27673,10849,2013-03-31
,,,,,,,,,65463,7108,,2192,,19849,10858,2013-03-31
,,,,,,,,,21689,,,,,,11145,2013-03-31
,,,,,,,,,67348,11277,,5112,,46599,11275,2013-03-31
,,,,,,,,,52251,339,,2765,,39404,11640,2013-03-31
,,,,,,,,,4076,,,,,,11837,2013-03-31
,,,,,,,,,40594,1,,3251,,33799,12030,2013-03-31
,,,,,,,,,24125,,,,,,12142,2013-03-31
,,,,,,,,,4515,,,,,,12179,2013-03-31
,,,,,,,,,3632,,,,,,12245,2013-03-31
854990,451102,,0,11701,,0,114951,277236,854990,216166,11701,234936,114951,277236,12311,2013-03-31
,,,,,,,,,24250,,,,,,12647,2013-03-31
,,,,,,,,,591,0,,232,,8,12656,2013-03-31
