RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,11644,,,,,,37,2011-09-30
,,,,,,,,,1160,,,,,,242,2011-09-30
,,,,,,,,,6133,,,,,,279,2011-09-30
,,,,,,,,,455,,,,,,354,2011-09-30
,,,,,,,,,1931,,,,,,457,2011-09-30
,,,,,,,,,75170,0,,1058,,70608,505,2011-09-30
,,,,,,,,,41617,,,,,,1155,2011-09-30
,,,,,,,,,5648,,,,,,1351,2011-09-30
,,,,,,,,,105051,9968,,5714,,87076,1454,2011-09-30
,,,,,,,,,2811,,,,,,1557,2011-09-30
,,,,,,,,,27511,,,,,,1669,2011-09-30
,,,,,,,,,47831,2744,,1842,,35189,1829,2011-09-30
,,,,,,,,,73659,,,,,,1856,2011-09-30
,,,,,,,,,8395,,,,,,2040,2011-09-30
,,,,,,,,,15754,,,,,,2161,2011-09-30
,,,,,,,,,8410,0,,2253,,1300,2376,2011-09-30
,,,,,,,,,3596,,,,,,2554,2011-09-30
,,,,,,,,,67205,2459,,2772,,47484,2732,2011-09-30
,,,,,,,,,2590,,,,,,2750,2011-09-30
,,,,,,,,,5244,,,,,,3252,2011-09-30
,,,,,,,,,4515,,,,,,3458,2011-09-30
,,,,,,,,,24982,,,,,,3720,2011-09-30
,,,,,,,,,3926,,,,,,3953,2011-09-30
,,,,,,,,,5065,,,,,,4156,2011-09-30
,,,,,,,,,8527,,,,,,4231,2011-09-30
,,,,,,,,,16522,,,,,,4437,2011-09-30
,,,,,,,,,5819,1538,,1491,,1204,4839,2011-09-30
,,,,,,,,,18281,1026,,1324,,12600,5005,2011-09-30
,,,,,,,,,71027,0,,152,,68118,5069,2011-09-30
,,,,,,,,,38171,0,,2734,,35261,5135,2011-09-30
,,,,,,,,,54995,7492,,5380,,40411,5210,2011-09-30
,,,,,,,,,17391,1281,,1644,,5552,5331,2011-09-30
,,,,,,,,,26366,10876,,6299,,8822,5461,2011-09-30
,,,,,,,,,1222,,,,,,5751,2011-09-30
,,,,,,,,,21108,,,,,,6039,2011-09-30
,,,,,,,,,5743,,,,,,6141,2011-09-30
,,,,,,,,,48091,471,,5300,,27839,6329,2011-09-30
,,,,,,,,,51704,5082,,4048,,42512,6972,2011-09-30
,,,,,,,,,7855,245,,15,,25,7009,2011-09-30
,,,,,,,,,22214,,,,,,7045,2011-09-30
,,,,,,,,,630,,,,,,7157,2011-09-30
,,,,,,,,,5354,,,,,,7456,2011-09-30
,,,,,,,,,9454,,,,,,7634,2011-09-30
,,,,,,,,,13715,,,,,,8033,2011-09-30
,,,,,,,,,16945,,,,,,8462,2011-09-30
,,,,,,,,,4536,,,,,,8631,2011-09-30
,,,,,,,,,10360,8794,,592,,162,9357,2011-09-30
,,,,,,,,,7050,,,,,,9553,2011-09-30
,,,,,,,,,139184,10738,,4571,,111013,9807,2011-09-30
,,,,,,,,,16929,,,,,,9955,2011-09-30
,,,,,,,,,40219,4335,,1268,,23500,10250,2011-09-30
,,,,,,,,,21768,339,,1196,,15241,10849,2011-09-30
,,,,,,,,,26309,5009,,1639,,5646,10858,2011-09-30
,,,,,,,,,9707,,,,,,11145,2011-09-30
,,,,,,,,,22400,65,,2700,,1752,11640,2011-09-30
,,,,,,,,,1636,,,,,,11837,2011-09-30
,,,,,,,,,18610,12,,3205,,12409,12030,2011-09-30
,,,,,,,,,8809,,,,,,12142,2011-09-30
,,,,,,,,,2077,,,,,,12245,2011-09-30
2334707,692457,,0,1263,,0,160647,1480340,2334707,428214,1263,264243,160647,1480340,12311,2011-09-30
,,,,,,,,,15367,,,,,,12647,2011-09-30
,,,,,,,,,417,0,,178,,9,12656,2011-09-30
,,,,,,,,,42182,,,,,,12937,2011-09-30
,,,,,,,,,10789,4764,,3563,,142,12946,2011-09-30
,,,,,,,,,11107,,,,,,12955,2011-09-30
,,,,,,,,,34656,0,,2658,,18805,13103,2011-09-30
,,,,,,,,,12760,,,,,,13251,2011-09-30
,,,,,,,,,1032,,,,,,13457,2011-09-30
,,,,,,,,,9870,,,,,,14052,2011-09-30
,,,,,,,,,2162,,,,,,14155,2011-09-30
,,,,,,,,,3784,,,,,,14650,2011-09-30
,,,,,,,,,3717,,,,,,14753,2011-09-30
,,,,,,,,,11420,,,,,,14865,2011-09-30
,,,,,,,,,11868,,,,,,14977,2011-09-30
,,,,,,,,,24769,,,,,,16458,2011-09-30
,,,,,,,,,15084,,,,,,16551,2011-09-30
,,,,,,,,,5485,,,,,,16748,2011-09-30
,,,,,,,,,9168,,,,,,16944,2011-09-30
,,,,,,,,,9154,,,,,,16953,2011-09-30
,,,,,,,,,17341,,,,,,17110,2011-09-30
,,,,,,,,,73856,0,,20247,,0,17147,2011-09-30
,,,,,,,,,2640,,,,,,17259,2011-09-30
,,,,,,,,,233637,16771,,9962,,196491,17464,2011-09-30
,,,,,,,,,13989,,,,,,17950,2011-09-30
,,,,,,,,,34837,231,,3747,,24188,18050,2011-09-30
,,,,,,,,,5240,,,,,,18135,2011-09-30
,,,,,,,,,16483,,,,,,18377,2011-09-30
,,,,,,,,,33731,3560,,2063,,16422,18827,2011-09-30
,,,,,,,,,8453,,,,,,18836,2011-09-30
,,,,,,,,,32476,,,,,,18854,2011-09-30
,,,,,,,,,1976,,,,,,18957,2011-09-30
,,,,,,,,,2263,,,,,,19356,2011-09-30
,,,,,,,,,255610,4406,,16062,,220051,19730,2011-09-30
,,,,,,,,,58368,,,,,,19936,2011-09-30
,,,,,,,,,25078,,,,,,19972,2011-09-30
,,,,,,,,,4042,,,,,,20053,2011-09-30
,,,,,,,,,3905,,,,,,20512,2011-09-30
