RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,6438,,,,,,37,2014-06-30
,,,,,,,,,1867,,,,,,242,2014-06-30
,,,,,,,,,6824,,,,,,279,2014-06-30
,,,,,,,,,269,,,,,,354,2014-06-30
,,,,,,,,,,,,,,,457,2014-06-30
,,,,,,,,,29886,0,,1326,,28419,505,2014-06-30
,,,,,,,,,30153,,,,,,1155,2014-06-30
,,,,,,,,,4938,,,,,,1351,2014-06-30
,,,,,,,,,83677,12983,,6290,,62815,1454,2014-06-30
,,,,,,,,,4771,,,,,,1557,2014-06-30
,,,,,,,,,27679,,,,,,1669,2014-06-30
,,,,,,,,,13706,4686,,1804,,4818,1829,2014-06-30
,,,,,,,,,44656,,,,,,1856,2014-06-30
,,,,,,,,,7523,,,,,,2040,2014-06-30
,,,,,,,,,16379,,,,,,2161,2014-06-30
,,,,,,,,,18823,0,,2761,,1335,2376,2014-06-30
,,,,,,,,,4101,,,,,,2554,2014-06-30
,,,,,,,,,129829,7090,,2801,,110213,2732,2014-06-30
,,,,,,,,,2664,,,,,,2750,2014-06-30
,,,,,,,,,65739,729,,9702,,54141,3177,2014-06-30
,,,,,,,,,4768,,,,,,3252,2014-06-30
,,,,,,,,,5230,,,,,,3458,2014-06-30
,,,,,,,,,24662,,,,,,3720,2014-06-30
,,,,,,,,,45322,611,,4218,,74,3971,2014-06-30
,,,,,,,,,,,,,,,4156,2014-06-30
,,,,,,,,,8686,,,,,,4231,2014-06-30
,,,,,,,,,26255,,,,,,4437,2014-06-30
,,,,,,,,,9301,2389,,1588,,2928,4839,2014-06-30
,,,,,,,,,55811,1364,,138,,53034,5069,2014-06-30
,,,,,,,,,61806,5191,,3330,,52829,5135,2014-06-30
,,,,,,,,,29126,9360,,6004,,9159,5210,2014-06-30
,,,,,,,,,32252,10424,,6650,,10368,5461,2014-06-30
,,,,,,,,,4369,,,,,,5751,2014-06-30
,,,,,,,,,18609,,,,,,6039,2014-06-30
,,,,,,,,,7703,,,,,,6141,2014-06-30
,,,,,,,,,37043,303,,7744,,21535,6329,2014-06-30
,,,,,,,,,3857,125,,15,,25,7009,2014-06-30
,,,,,,,,,14580,,,,,,7045,2014-06-30
,,,,,,,,,3293,,,,,,7072,2014-06-30
,,,,,,,,,690,,,,,,7157,2014-06-30
,,,,,,,,,5683,,,,,,7456,2014-06-30
,,,,,,,,,6641,,,,,,7634,2014-06-30
,,,,,,,,,10077,,,,,,8033,2014-06-30
,,,,,,,,,24329,,,,,,8462,2014-06-30
,,,,,,,,,8816,,,,,,8631,2014-06-30
,,,,,,,,,17611,14776,,228,,1763,9357,2014-06-30
,,,,,,,,,10893,,,,,,9553,2014-06-30
,,,,,,,,,116600,8518,,5384,,95792,9807,2014-06-30
,,,,,,,,,,,,,,,9955,2014-06-30
,,,,,,,,,28154,5050,,1403,,11400,10250,2014-06-30
,,,,,,,,,28800,124,,1352,,23674,10849,2014-06-30
