RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,12249,,,,,,37,2012-06-30
,,,,,,,,,3030,,,,,,242,2012-06-30
,,,,,,,,,7152,,,,,,279,2012-06-30
,,,,,,,,,1208,,,,,,354,2012-06-30
,,,,,,,,,2210,,,,,,457,2012-06-30
,,,,,,,,,57094,0,,888,,55861,505,2012-06-30
,,,,,,,,,47299,,,,,,1155,2012-06-30
,,,,,,,,,8571,,,,,,1351,2012-06-30
,,,,,,,,,112155,8009,,5733,,93712,1454,2012-06-30
,,,,,,,,,4723,,,,,,1557,2012-06-30
,,,,,,,,,27216,,,,,,1669,2012-06-30
,,,,,,,,,39162,4583,,2015,,24207,1829,2012-06-30
,,,,,,,,,42214,,,,,,1856,2012-06-30
,,,,,,,,,8910,,,,,,2040,2012-06-30
,,,,,,,,,17592,,,,,,2161,2012-06-30
,,,,,,,,,11389,0,,2356,,7288,2376,2012-06-30
,,,,,,,,,4185,,,,,,2554,2012-06-30
,,,,,,,,,89859,2537,,3014,,71874,2732,2012-06-30
,,,,,,,,,2518,,,,,,2750,2012-06-30
,,,,,,,,,173861,1116,,7919,,164064,3177,2012-06-30
,,,,,,,,,6298,,,,,,3252,2012-06-30
,,,,,,,,,6781,,,,,,3458,2012-06-30
,,,,,,,,,18638,,,,,,3720,2012-06-30
,,,,,,,,,96491,582,,3643,,47,3971,2012-06-30
,,,,,,,,,6387,,,,,,4156,2012-06-30
,,,,,,,,,6685,,,,,,4231,2012-06-30
,,,,,,,,,18814,,,,,,4437,2012-06-30
,,,,,,,,,6096,1375,,1649,,1563,4839,2012-06-30
,,,,,,,,,24704,2195,,1360,,18213,5005,2012-06-30
,,,,,,,,,71565,251,,242,,69582,5069,2012-06-30
,,,,,,,,,46171,0,,3239,,32109,5135,2012-06-30
,,,,,,,,,67225,7666,,5581,,52445,5210,2012-06-30
,,,,,,,,,11666,639,,937,,4453,5331,2012-06-30
,,,,,,,,,35081,9887,,6463,,13794,5461,2012-06-30
,,,,,,,,,1526,,,,,,5751,2012-06-30
,,,,,,,,,26309,,,,,,6039,2012-06-30
,,,,,,,,,7871,,,,,,6141,2012-06-30
,,,,,,,,,46519,99,,6027,,29007,6329,2012-06-30
,,,,,,,,,4735,239,,12,,25,7009,2012-06-30
,,,,,,,,,11804,,,,,,7045,2012-06-30
,,,,,,,,,3232,,,,,,7072,2012-06-30
,,,,,,,,,650,,,,,,7157,2012-06-30
,,,,,,,,,7605,,,,,,7456,2012-06-30
,,,,,,,,,8437,,,,,,7634,2012-06-30
,,,,,,,,,8151,,,,,,8033,2012-06-30
,,,,,,,,,24634,,,,,,8462,2012-06-30
,,,,,,,,,10556,,,,,,8631,2012-06-30
,,,,,,,,,10124,7605,,350,,1188,9357,2012-06-30
,,,,,,,,,9080,,,,,,9553,2012-06-30
,,,,,,,,,64096,11530,,4957,,34460,9807,2012-06-30
,,,,,,,,,17430,,,,,,9955,2012-06-30
,,,,,,,,,31933,4435,,1585,,16500,10250,2012-06-30
,,,,,,,,,27017,103,,1133,,22555,10849,2012-06-30
,,,,,,,,,21022,3508,,1634,,639,10858,2012-06-30
,,,,,,,,,9309,,,,,,11145,2012-06-30
,,,,,,,,,69918,10167,,4062,,51409,11275,2012-06-30
,,,,,,,,,10480,138,,2427,,932,11640,2012-06-30
,,,,,,,,,2505,,,,,,11837,2012-06-30
,,,,,,,,,33504,4,,3748,,25646,12030,2012-06-30
,,,,,,,,,16438,,,,,,12142,2012-06-30
,,,,,,,,,4977,,,,,,12179,2012-06-30
,,,,,,,,,2702,,,,,,12245,2012-06-30
1217453,539715,,0,4772,,0,138697,534269,1217453,256041,4772,283674,138697,534269,12311,2012-06-30
,,,,,,,,,15873,,,,,,12647,2012-06-30
,,,,,,,,,547,0,,221,,8,12656,2012-06-30
,,,,,,,,,43543,,,,,,12937,2012-06-30
,,,,,,,,,14099,5358,,3917,,1291,12946,2012-06-30
,,,,,,,,,21234,,,,,,12955,2012-06-30
,,,,,,,,,17806,0,,2814,,1921,13103,2012-06-30
,,,,,,,,,17930,,,,,,13251,2012-06-30
,,,,,,,,,1230,,,,,,13457,2012-06-30
,,,,,,,,,8903,,,,,,14052,2012-06-30
,,,,,,,,,1639,,,,,,14155,2012-06-30
,,,,,,,,,5470,,,,,,14650,2012-06-30
,,,,,,,,,4028,,,,,,14753,2012-06-30
,,,,,,,,,8312,,,,,,14865,2012-06-30
,,,,,,,,,11268,,,,,,14977,2012-06-30
