RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1738,,,,,,37,2005-12-31
,,,,,,,,,1168,,,,,,242,2005-12-31
,,,,,,,,,1885,,,,,,279,2005-12-31
,,,,,,,,,276,,,,,,354,2005-12-31
,,,,,,,,,7401,,,,,,439,2005-12-31
,,,,,,,,,574,,,,,,457,2005-12-31
,,,,,,,,,6256,,,,,,505,2005-12-31
,,,,,,,,,28118,6521,0,2598,4653,14346,1146,2005-12-31
,,,,,,,,,6850,,,,,,1155,2005-12-31
,,,,,,,,,2470,,,,,,1351,2005-12-31
,,,,,,,,,14746,1230,0,5578,791,7147,1454,2005-12-31
,,,,,,,,,1426,,,,,,1557,2005-12-31
,,,,,,,,,10597,293,0,2425,7879,0,1632,2005-12-31
,,,,,,,,,11035,,,,,,1669,2005-12-31
,,,,,,,,,10374,0,0,1449,5127,3798,1829,2005-12-31
,,,,,,,,,507,,,,,,1856,2005-12-31
,,,,,,,,,3681,,,,,,2040,2005-12-31
,,,,,,,,,6546,,,,,,2161,2005-12-31
,,,,,,,,,8622,0,0,2659,5280,683,2376,2005-12-31
,,,,,,,,,841,,,,,,2451,2005-12-31
,,,,,,,,,1151,,,,,,2554,2005-12-31
,,,,,,,,,15728,3604,0,3780,3151,5193,2732,2005-12-31
,,,,,,,,,1598,1,0,129,1230,238,2750,2005-12-31
,,,,,,,,,11221,34,0,2044,9143,0,2938,2005-12-31
,,,,,,,,,9872,,,,,,3252,2005-12-31
,,,,,,,,,3959,,,,,,3458,2005-12-31
,,,,,,,,,42624,28964,147,11014,758,1741,3506,2005-12-31
,,,,,,,,,5294,,,,,,3720,2005-12-31
,,,,,,,,,4594,,,,,,3953,2005-12-31
,,,,,,,,,4419,,,,,,4138,2005-12-31
,,,,,,,,,3071,,,,,,4147,2005-12-31
,,,,,,,,,5708,,,,,,4156,2005-12-31
,,,,,,,,,1437,,,,,,4231,2005-12-31
,,,,,,,,,3633,0,0,1319,2314,0,4437,2005-12-31
,,,,,,,,,7168,,,,,,4839,2005-12-31
,,,,,,,,,6763,0,0,1444,3124,2195,5005,2005-12-31
,,,,,,,,,2909,,,,,,5050,2005-12-31
,,,,,,,,,2118,0,63,110,1939,6,5069,2005-12-31
,,,,,,,,,9009,,,,,,5135,2005-12-31
,,,,,,,,,18034,9104,0,7705,1146,79,5210,2005-12-31
,,,,,,,,,40656,45,0,8385,28055,4171,5247,2005-12-31
,,,,,,,,,6010,,,,,,5274,2005-12-31
,,,,,,,,,5665,961,0,1778,926,2000,5331,2005-12-31
,,,,,,,,,16222,11422,0,4476,142,182,5461,2005-12-31
,,,,,,,,,1259,,,,,,5751,2005-12-31
,,,,,,,,,4832,,,,,,6039,2005-12-31
,,,,,,,,,493,,,,,,6057,2005-12-31
,,,,,,,,,3632,,,,,,6141,2005-12-31
,,,,,,,,,10136,,,,,,6329,2005-12-31
,,,,,,,,,38364,4919,0,5790,17771,9884,6972,2005-12-31
,,,,,,,,,21222,2,2000,10,19185,25,7009,2005-12-31
,,,,,,,,,4383,,,,,,7045,2005-12-31
,,,,,,,,,833,,,,,,7157,2005-12-31
,,,,,,,,,21214,13354,0,3037,4771,52,7166,2005-12-31
,,,,,,,,,1382,,,,,,7456,2005-12-31
,,,,,,,,,2251,0,0,364,1887,0,7634,2005-12-31
,,,,,,,,,4094,,,,,,8033,2005-12-31
,,,,,,,,,321481,0,0,0,320587,894,8417,2005-12-31
,,,,,,,,,7705,,,,,,8462,2005-12-31
,,,,,,,,,1633,,,,,,8631,2005-12-31
,,,,,,,,,28292,12283,0,824,15041,144,9357,2005-12-31
,,,,,,,,,2749,,,,,,9553,2005-12-31
,,,,,,,,,42489,19973,0,5704,14439,2373,9807,2005-12-31
,,,,,,,,,8182,,,,,,9955,2005-12-31
,,,,,,,,,1550,,,,,,10157,2005-12-31
,,,,,,,,,12856,,,,,,10250,2005-12-31
,,,,,,,,,6747,,,,,,10849,2005-12-31
,,,,,,,,,13203,516,0,1916,10200,571,10858,2005-12-31
,,,,,,,,,5008,,,,,,11145,2005-12-31
,,,,,,,,,7493,,,,,,11640,2005-12-31
,,,,,,,,,1161,,,,,,11837,2005-12-31
,,,,,,,,,10517,,,,,,12030,2005-12-31
,,,,,,,,,3799,,,,,,12058,2005-12-31
,,,,,,,,,7696,,,,,,12142,2005-12-31
,,,,,,,,,3230,0,0,3230,0,0,12245,2005-12-31
993355,843931,,0,405,,0,106510,42509,993355,644117,405,199814,106510,42509,12311,2005-12-31
,,,,,,,,,6033,,,,,,12647,2005-12-31
,,,,,,,,,384,0,0,150,223,11,12656,2005-12-31
,,,,,,,,,11628,,,,,,12937,2005-12-31
,,,,,,,,,12434,7891,0,3805,592,146,12946,2005-12-31
,,,,,,,,,2631,,,,,,12955,2005-12-31
,,,,,,,,,2897,,,,,,13037,2005-12-31
,,,,,,,,,15264,0,0,3250,9751,2263,13103,2005-12-31
,,,,,,,,,1326,,,,,,13251,2005-12-31
,,,,,,,,,482,,,,,,13457,2005-12-31
,,,,,,,,,4382,,,,,,14052,2005-12-31
,,,,,,,,,2638,,,,,,14155,2005-12-31
,,,,,,,,,19258,10421,0,3619,450,4768,14258,2005-12-31
214440,157535,,0,0,,0,37954,18951,214440,25783,0,131752,37954,18951,14409,2005-12-31
,,,,,,,,,625,,,,,,14454,2005-12-31
,,,,,,,,,3429,,,,,,14650,2005-12-31
,,,,,,,,,1091,,,,,,14753,2005-12-31
,,,,,,,,,7687,,,,,,14865,2005-12-31
,,,,,,,,,27873,6818,0,7840,12190,1025,15536,2005-12-31
,,,,,,,,,10713,1,0,4592,6120,0,16337,2005-12-31
,,,,,,,,,6655,,,,,,16458,2005-12-31
,,,,,,,,,1923,,,,,,16551,2005-12-31
,,,,,,,,,2002,,,,,,16748,2005-12-31
,,,,,,,,,2338,,,,,,16944,2005-12-31
,,,,,,,,,1714,,,,,,16953,2005-12-31
,,,,,,,,,21606,,,,,,17110,2005-12-31
,,,,,,,,,45928,12028,0,9624,22676,1600,17147,2005-12-31
,,,,,,,,,1317,,,,,,17259,2005-12-31
,,,,,,,,,43684,25307,0,6466,7679,4232,17464,2005-12-31
,,,,,,,,,6130,,,,,,17549,2005-12-31
,,,,,,,,,4180,,,,,,17839,2005-12-31
,,,,,,,,,6829,88,0,1119,5622,0,17950,2005-12-31
,,,,,,,,,15125,,,,,,18050,2005-12-31
,,,,,,,,,7486,,,,,,18135,2005-12-31
,,,,,,,,,16888,13102,0,2068,700,1018,18368,2005-12-31
,,,,,,,,,8064,,,,,,18377,2005-12-31
,,,,,,,,,6720,,,,,,18827,2005-12-31
,,,,,,,,,4222,,,,,,18836,2005-12-31
,,,,,,,,,739,,,,,,18854,2005-12-31
,,,,,,,,,1714,,,,,,18957,2005-12-31
,,,,,,,,,2695,,,,,,19356,2005-12-31
,,,,,,,,,77427,23111,0,42060,9882,2374,19730,2005-12-31
,,,,,,,,,10204,,,,,,19936,2005-12-31
,,,,,,,,,3058,,,,,,19972,2005-12-31
,,,,,,,,,3488,0,0,166,3322,0,20053,2005-12-31
,,,,,,,,,2373,,,,,,20147,2005-12-31
,,,,,,,,,3542,,,,,,20259,2005-12-31
,,,,,,,,,7964,,,,,,20370,2005-12-31
,,,,,,,,,4773,,,,,,20512,2005-12-31
,,,,,,,,,5780,750,0,1969,3035,26,20633,2005-12-31
,,,,,,,,,183,,,,,,20754,2005-12-31
,,,,,,,,,4594,,,,,,20839,2005-12-31
,,,,,,,,,16097,,,,,,20857,2005-12-31
,,,,,,,,,4726,,,,,,20866,2005-12-31
,,,,,,,,,594,,,,,,21256,2005-12-31
,,,,,,,,,1426,,,,,,21359,2005-12-31
,,,,,,,,,2059,,,,,,21630,2005-12-31
,,,,,,,,,3934,,,,,,21658,2005-12-31
,,,,,,,,,6259,,,,,,22048,2005-12-31
,,,,,,,,,8882,19,0,2672,6191,0,22235,2005-12-31
,,,,,,,,,11616,,,,,,22356,2005-12-31
,,,,,,,,,3205,,,,,,22459,2005-12-31
,,,,,,,,,3020,,,,,,22543,2005-12-31
,,,,,,,,,917,,,,,,22552,2005-12-31
,,,,,,,,,2161,,,,,,22730,2005-12-31
,,,,,,,,,4951,,,,,,22936,2005-12-31
,,,,,,,,,2090,,,,,,22954,2005-12-31
,,,,,,,,,9946,1,0,2282,7663,0,23036,2005-12-31
,,,,,,,,,811,,,,,,23045,2005-12-31
,,,,,,,,,62668,12154,0,25245,24135,1134,23241,2005-12-31
