RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,7374,,,,,,37,2010-03-31
,,,,,,,,,1897,,,,,,242,2010-03-31
,,,,,,,,,6706,,,,,,279,2010-03-31
,,,,,,,,,186,,,,,,354,2010-03-31
,,,,,,,,,1082,,,,,,457,2010-03-31
,,,,,,,,,23889,3,0,1485,1732,20669,505,2010-03-31
,,,,,,,,,22596,,,,,,1155,2010-03-31
,,,,,,,,,2485,,,,,,1351,2010-03-31
,,,,,,,,,34827,3940,0,6196,401,24290,1454,2010-03-31
,,,,,,,,,2561,,,,,,1557,2010-03-31
,,,,,,,,,7458,5021,0,2437,0,0,1632,2010-03-31
,,,,,,,,,21433,,,,,,1669,2010-03-31
,,,,,,,,,49713,4538,0,1407,6776,36992,1829,2010-03-31
,,,,,,,,,41439,,,,,,1856,2010-03-31
,,,,,,,,,2212,,,,,,2040,2010-03-31
,,,,,,,,,15982,,,,,,2161,2010-03-31
,,,,,,,,,39682,0,0,1865,31179,6638,2376,2010-03-31
,,,,,,,,,3338,,,,,,2451,2010-03-31
,,,,,,,,,4428,,,,,,2554,2010-03-31
,,,,,,,,,42860,2007,0,2743,16966,21144,2732,2010-03-31
,,,,,,,,,1120,,,,,,2750,2010-03-31
,,,,,,,,,12042,7105,0,3076,1861,0,2938,2010-03-31
,,,,,,,,,4997,,,,,,3252,2010-03-31
,,,,,,,,,5227,,,,,,3458,2010-03-31
,,,,,,,,,21043,,,,,,3720,2010-03-31
,,,,,,,,,2095,,,,,,3953,2010-03-31
,,,,,,,,,10568,,,,,,4138,2010-03-31
,,,,,,,,,1749,,,,,,4156,2010-03-31
,,,,,,,,,8459,,,,,,4231,2010-03-31
,,,,,,,,,6084,,,,,,4437,2010-03-31
,,,,,,,,,4431,1092,0,1740,529,1070,4839,2010-03-31
,,,,,,,,,19628,1026,0,1342,1784,15476,5005,2010-03-31
,,,,,,,,,46119,0,0,195,2181,43743,5069,2010-03-31
,,,,,,,,,41753,4,0,3280,2522,35947,5135,2010-03-31
,,,,,,,,,39212,5574,0,7414,6787,19437,5210,2010-03-31
,,,,,,,,,7484,559,0,1233,1986,3706,5331,2010-03-31
