RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5717,0,2670,6500,0,13766,0,0,0,,0,0,53029,0,475,,,30153,1984,4825,15568,,0,,4066,11502,13905,680,2442,6763,5653,316,11096,52554,0,0,,,,,,,,,,,,14858,316,,0,0,0,,,,,,,,,,,,,,,,,37,2011-06-30
3719,0,310,5360,0,10077,0,0,0,,0,0,15932,0,1253,,,6814,2744,1937,4450,,0,,1378,3072,1881,483,142,1484,829,200,9767,14679,0,0,,,,,,,,,,,,2655,0,,0,0,0,,,,,,,,,,,,,,,,,242,2011-06-30
17359,0,0,7350,0,20905,0,0,0,,0,0,85673,0,0,,,35524,2149,12178,26812,,0,,9077,17735,7480,1232,8430,14068,7381,761,20905,85673,0,0,,,,,,,,,,,,29288,1352,,0,1352,0,,,,,,,,,,,,,,,,,279,2011-06-30
1263,0,125,2541,0,2541,0,0,0,,0,0,6913,0,1723,,,3139,1277,0,3139,,0,,630,2509,0,0,1035,200,0,0,2416,5190,0,0,,,,,,,,,,,,1235,0,,0,0,0,,,,,,,,,,,,,,,,,354,2011-06-30
3582,0,207,3388,0,5990,0,0,0,,0,0,24048,0,1426,,,10180,6724,2363,7910,,0,,2004,5906,1812,458,1315,1639,100,508,5783,22622,0,0,,,,,,,,,,,,3059,503,,0,253,0,,,,,,,,,,,,,,,,,457,2011-06-30
106435,1,3825,16483,0,29884,0,0,123,,1219,0,289401,0,73660,,,42396,113599,8324,35557,,123,,8573,26984,5049,1790,10745,13295,1944,987,26058,215741,0,0,,,,,,,,,,,,18505,8466,,0,8192,0,,,,,,,,,,,,,,,,,505,2011-06-30
565,0,1193,14898,0,72527,0,0,0,,0,0,97958,0,4260,,,53128,12107,14793,33020,,0,,28076,15682,5926,3444,16123,10935,2974,2126,71330,93448,4,250,,,,,,,,,,,,25079,7079,,0,4876,0,,,,,,,,,,,,,,,,,1155,2011-06-30
4047,0,5486,13424,0,23412,0,0,0,,0,0,112796,0,4708,,,50023,20329,9537,40148,,0,,10272,29876,9875,0,9028,23026,6343,0,17926,108088,0,0,,,,,,,,,,,,29671,8726,,0,7665,0,,,,,,,,,,,,,,,,,1351,2011-06-30
1208,0,9589,128731,0,228478,0,0,0,,0,0,253933,621,28970,,,52122,136458,24036,34570,,0,,16694,20048,7968,7412,39035,14424,6540,4146,218889,224342,0,0,,,,,,,,,,,,21673,42472,,0,15208,0,,,,,,,,,,,,,,,,,1454,2011-06-30
4611,0,2054,13004,0,20015,0,0,0,,0,0,28298,0,3431,,,12155,2847,1964,8866,,0,,3365,5501,2348,941,3561,2705,1285,1134,17961,23122,0,1745,,,,,,,,,,,,4530,4155,,0,2600,0,,,,,,,,,,,,,,,,,1557,2011-06-30
