RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
1642,246,4275,101401,0,165870,0,0,0,0,0,0,189360,7,13679,42542,15839,44438,100738,14071,26818,11780,0,0,15415,14216,7590,7217,29902,6918,2477,3245,161343,175674,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2005-12-31
2522,2,810,4065,0,6669,0,0,0,0,0,0,19451,0,2029,3403,1524,11475,2051,1871,7853,2783,0,0,3032,4821,2987,635,1199,1584,520,100,5857,17372,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2005-12-31
62957,38,45300,38008,0,45964,0,0,0,21000,21000,0,322951,0,3200,90255,18082,62612,107127,14672,52181,68518,0,11000,6337,45844,9914,517,16107,52411,21437,300,549,319376,77,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2005-12-31
12463,3,9627,36176,0,75377,0,0,0,0,0,0,105294,0,2610,23533,11300,57626,11672,10467,38241,16131,0,0,14965,24778,13277,4606,6766,9365,5451,1952,65733,102684,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2005-12-31
30453,10,1154,54134,0,69333,0,0,0,0,0,0,188944,0,2832,36133,2773,94066,28292,17656,46203,16451,0,0,8725,37478,39580,8283,4897,11554,15626,4056,67905,186112,264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2005-12-31
499,0,905,1544,0,2849,0,0,0,39063,39063,0,84337,0,21494,80840,22318,1965,1033,3,1895,46639,0,21504,742,1153,70,0,28088,18551,11590,22611,1944,48843,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2005-12-31
6606,20,2397,11457,0,29696,0,0,0,0,14581,0,86407,0,4146,25635,0,30029,24137,9320,18055,14978,0,7407,3269,14786,8050,3924,1147,13831,5919,4738,27279,82261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2005-12-31
14121,0,1711,18018,0,37626,0,0,0,0,0,0,50851,0,8690,17558,7758,14682,4490,6338,12353,16138,0,0,4449,7904,1838,491,3352,12786,514,906,35915,42161,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2005-12-31
268996,0,75,12485,0,24298,0,0,0,0,0,0,682941,0,309,70742,16,322685,20518,46356,257773,54409,0,0,79704,178071,57628,7282,15769,38640,15206,1127,24223,682632,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2005-12-31
2474,0,321,1836,0,3262,0,0,99,2488,2587,0,15293,0,1601,3437,857,7825,1557,584,6303,2636,0,2488,2039,4264,1192,330,1259,1377,301,500,2941,13595,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2005-12-31
483,0,206,2380,0,4168,0,0,0,0,0,0,3340,0,772,508,533,2349,0,0,1724,408,0,0,686,1038,556,69,100,308,100,0,3962,2568,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2005-12-31
37172,41,5180,87594,0,125176,0,0,0,0,0,0,329390,0,80027,134779,41896,55100,102339,9738,48430,107636,0,0,31833,17023,5408,836,72329,35307,20491,6653,119955,249363,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2005-12-31
7508,0,649,1927,0,7129,0,0,1003,200,1203,0,32678,0,5122,8283,3879,15276,1611,1623,12723,7643,891,200,6564,6577,2010,125,5375,2268,640,0,6480,27163,0,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2005-12-31
10886,0,7735,58057,0,62269,0,0,0,0,45317,0,190072,0,10060,72125,16313,27280,79781,5876,21619,39115,0,15481,4202,17417,4828,833,6428,32687,27514,5496,53956,179912,578,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2005-12-31
9625,9,1034,12468,0,44735,0,0,0,0,0,0,46023,0,3752,11427,4042,16848,8123,4949,12533,9925,0,0,3086,9447,3444,871,6045,3880,1503,0,43692,42271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2005-12-31
1354,2,1819,2591,0,6488,0,0,0,0,0,0,13053,0,1443,3618,2217,6461,1619,417,4225,2318,0,0,1701,2524,1976,261,764,1554,1000,300,4667,11610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2005-12-31
121093,286,2437,113406,0,163137,0,0,0,0,0,0,1102204,0,70938,50541,58162,261980,668590,30773,148271,35703,0,0,52529,95742,109220,4489,23501,12202,14101,737,152375,1031266,8039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2005-12-31
19167,0,3752,18632,0,58688,0,0,0,0,0,0,67376,0,1721,14878,4378,31319,2012,4389,24517,12583,0,0,2127,22390,6747,55,4456,8127,2295,0,54936,65655,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2005-12-31
5254,42,1970,23161,0,31629,0,0,0,0,0,0,57109,0,4634,8737,0,16881,26237,466,15236,7235,0,0,7266,8436,1142,37,3225,4010,811,691,29617,52475,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2005-12-31
23495,19,1150,21100,0,35131,0,0,0,0,0,0,117380,0,3980,28966,4768,46944,17974,9550,39953,21671,0,0,12685,27268,5990,1001,6749,14922,4855,2440,33962,113400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2005-12-31
10801,0,1413,15561,0,30551,0,0,0,0,2986,0,55953,0,4896,7284,1896,20693,17174,5301,14396,6616,0,2986,4763,9633,6297,0,2997,3619,668,0,29138,51057,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2005-12-31
6386,0,8710,16165,0,35920,0,0,0,0,0,0,76009,0,13366,19839,22076,32841,16944,5637,20722,16673,0,0,4572,16150,9158,2961,7451,9222,1481,1685,27210,62643,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2005-12-31
10824,0,9393,13632,0,28495,0,0,0,5026,5026,0,74563,0,6387,33610,15768,22491,7638,11024,16907,18583,0,945,4147,12760,4031,1553,3439,15144,11927,3100,19102,68176,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2005-12-31
92069,8,426,21712,0,46761,0,0,0,0,0,0,133876,0,5673,17488,3331,24309,10,6597,9655,9521,0,0,3326,6329,13487,1167,777,8744,4722,3245,46327,128203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2005-12-31
33230,2,107,37560,0,46002,0,0,0,23492,23492,0,170970,0,4200,63688,3900,50156,23896,8399,36160,40422,0,6079,10875,25285,12893,1103,17898,22524,16042,7224,45893,166374,0,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2005-12-31
62812,9,2047,31513,0,50572,0,0,0,0,0,0,202001,0,44,38843,0,83129,17217,15712,54692,25049,0,0,12209,42483,26305,2132,4912,20137,13488,306,48516,201957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2005-12-31
4674,5,1476,11446,0,20309,0,0,0,0,0,0,54734,0,14274,15566,14950,18808,15687,5258,11523,13924,0,0,4131,7481,5642,1554,12395,1532,1535,104,18659,40261,169,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2005-12-31
38148,1,0,12429,0,15177,0,0,27233,4964,32197,0,232434,0,993,104372,0,83628,6286,380,78565,99874,25068,3668,20262,58303,4723,339,45006,54868,4097,401,15176,204378,0,27063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2005-12-31
11389,0,11277,31489,0,54740,0,0,0,0,39186,0,146363,0,4235,80181,7057,42327,12466,10092,39476,68068,0,28268,13765,25711,2558,293,23636,44432,12113,0,43463,102707,0,39421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2005-12-31
236509,63,17635,49229,0,76269,0,0,0,0,0,0,604017,0,23123,46028,36855,198853,122626,47813,111846,21486,0,0,36647,75936,61254,25015,8588,13093,18121,6226,58571,580894,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2005-12-31
219388,0,3611,39862,0,55991,0,0,0,0,0,0,870074,0,18431,62154,20286,185079,403453,43549,138755,50191,0,0,50850,88883,37112,8234,17658,32533,9539,2424,52380,851643,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2005-12-31
6022,6,162,14688,0,18351,0,0,20858,0,20858,0,85095,0,4886,5527,1152,56211,17335,5226,17177,3154,19237,0,15616,20767,17654,2174,512,2642,1958,415,18183,80209,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2005-12-31
20686,6,475,43326,0,67047,0,0,10000,0,10000,0,148518,0,0,23489,0,49457,54885,7344,33475,18851,5000,0,11964,21511,12448,3534,12412,6439,3188,1450,66566,148518,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2005-12-31
184209,183,16483,31366,0,37785,0,0,0,0,0,0,301296,0,2050,27189,18533,16225,73673,6243,13633,23352,0,0,4815,8818,1807,784,11198,12154,1978,1858,21068,299246,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2005-12-31
5043,21,1177,6949,0,17118,0,0,0,0,0,0,62654,0,26158,10538,26128,10999,36074,4207,9545,6757,0,0,3114,6431,1223,231,2563,4194,3781,0,15920,36496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2005-12-31
5604,0,7120,11149,0,24548,0,0,0,0,0,0,48497,0,2438,13895,7961,26132,2866,7538,23361,11471,0,0,8639,14722,2771,0,4117,7354,2424,0,17428,46059,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2005-12-31
619,0,405,1714,0,3388,0,0,0,0,0,0,10732,0,1639,933,1544,8554,626,485,6157,833,0,0,2882,3761,937,974,100,733,100,0,2983,9093,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2005-12-31
1483,6,1455,9893,0,18188,0,0,0,0,0,0,13480,0,1715,5463,1574,5576,958,923,4479,5054,0,0,2002,2477,859,238,2543,2511,409,0,16727,11765,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2005-12-31
13049,155,13234,55140,0,98451,0,0,0,0,0,0,162602,155,3509,66969,13722,58335,24249,9413,55028,61316,0,0,25269,29759,2145,1162,27543,33773,4025,1628,85062,158938,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2005-12-31
75230,116,5022,169811,0,267941,0,0,0,10000,10000,0,392014,0,12306,56292,11495,88195,172297,30908,69251,48896,0,10000,42024,34014,9342,2815,29248,20750,4232,2062,262507,379516,296,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2005-12-31
0,24,4,39195,0,39195,0,0,0,0,0,0,539507,0,0,0,0,0,539507,12,0,0,0,0,0,0,0,0,0,0,0,0,39167,539507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2005-12-31
9471,16,18687,13249,0,44456,0,0,0,0,0,0,50709,0,3550,5900,3550,24551,10787,4562,11764,1968,0,0,3660,8104,9898,2889,300,1668,2595,1337,25753,47159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2005-12-31
3434,0,261,4696,0,7452,0,0,0,0,0,0,20971,0,637,2365,396,10847,4325,2288,8258,952,0,0,2431,5827,2589,0,321,631,1413,0,7190,20334,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2005-12-31
135909,105,3503,63795,0,72669,0,0,0,0,25748,0,428020,0,5639,116512,9039,47537,128062,5542,40069,111310,0,25748,20938,19131,6558,910,60635,50675,4456,746,69061,420104,0,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2005-12-31
6850,11,2835,6962,0,12705,0,0,0,0,0,0,23204,0,1013,1617,3848,14738,0,1861,11646,877,0,0,3606,8040,3069,23,227,651,639,100,9856,22191,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2005-12-31
3324,2,302,5309,0,8331,0,0,693,856,1549,0,27547,0,580,10943,541,12344,936,1876,9880,8603,297,0,3336,6544,1950,514,2717,5886,920,1420,7818,26967,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2005-12-31
7430,6,924,15445,0,21904,0,0,0,0,0,0,32884,0,2640,9232,2133,15742,480,1548,11950,7350,0,0,3768,8182,2629,1163,3601,3749,1882,0,20974,30244,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2005-12-31
0,0,0,240772,0,240772,0,0,0,0,0,0,41144,0,0,0,0,0,41144,188,0,0,0,0,0,0,0,0,0,0,0,0,240772,41144,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2005-12-31
133,24,1740,15388,0,33414,0,0,0,0,0,0,34467,0,5720,19302,6960,11443,3589,2173,10660,19302,0,0,6712,4381,350,0,11270,8032,0,0,31650,28747,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2005-12-31
9382,0,859,9057,0,14373,0,0,0,0,0,0,27123,0,204,3989,359,10894,2858,2769,5727,2055,0,0,3143,2584,4519,648,868,1187,1559,375,13514,26919,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2005-12-31
91783,175,0,17788,0,23405,0,0,0,0,0,0,326167,8007,0,4390,0,1704,228290,1209,1123,4390,0,0,1294,394,16,0,4128,262,0,0,23230,318160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2005-12-31
0,5,1435,7644,0,16295,0,0,0,0,0,0,31660,0,2771,8388,3924,20431,2841,5925,18205,7826,0,0,9692,8513,2223,3,3457,4369,562,0,14855,28889,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2005-12-31
241408,142,12667,66140,0,116917,0,0,149993,0,149993,0,1678126,0,303897,216805,299697,266344,953569,80343,254033,213030,149993,0,25094,228939,11546,765,139048,73982,3420,355,104108,1374229,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2005-12-31
5739,1,1596,10079,0,25908,0,0,0,0,0,0,49776,1,19496,13697,19859,16679,13661,2355,13526,11597,0,0,4194,9332,2709,444,7394,4203,2100,0,24311,30279,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2005-12-31
5175,0,678,8407,0,13328,0,0,0,0,0,0,31322,0,7397,6566,6951,14392,5189,1901,9016,4861,0,0,3715,5301,4783,593,4328,533,1600,105,12650,23925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2005-12-31
61782,24,1609,18778,0,31310,0,0,2688,0,2888,0,288223,0,33738,74653,17340,103963,47825,34564,50686,44896,2590,0,15107,38169,38026,12661,9798,35355,19538,9962,29677,254485,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2005-12-31
65659,2149,1181,6609,0,13004,0,0,0,0,0,0,190889,0,30173,54960,31222,57893,12378,5853,50714,50883,0,0,11447,39267,6914,265,15121,35762,3265,812,9666,160716,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2005-12-31
107556,94,4973,15909,0,22312,0,0,0,0,0,0,301534,0,25772,56030,29171,116649,21299,9012,81303,43335,0,0,17061,64242,28739,6607,10611,32724,11495,1200,17245,275762,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2005-12-31
15759,0,17233,15285,0,43424,0,0,0,0,0,0,70109,0,8307,7856,700,21193,25301,3714,11910,3250,0,0,3426,8484,7337,1946,1775,1475,3075,1531,26062,61752,129,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2005-12-31
72109,12,6598,11675,0,18774,0,0,0,0,0,0,158561,0,41662,41936,39840,34309,10207,7453,24878,36307,0,0,8128,16893,6722,2566,13752,22555,3187,2442,12164,116899,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2005-12-31
4460,0,16183,7370,0,33274,0,0,0,1000,1000,0,47561,0,1227,14988,16553,24827,3286,4598,12966,6176,0,1000,3099,9867,8572,3289,1107,5069,6687,2125,17091,46334,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2005-12-31
13176,16,12548,28899,0,52564,0,0,0,0,0,0,203277,0,4479,61733,15427,107444,20924,15167,64801,24522,0,0,24420,40381,40237,2406,9549,14973,35914,1297,40000,185541,0,13257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2005-12-31
5865,45,1511,12332,0,19211,0,0,0,0,0,0,62178,0,5973,10320,6878,30474,15519,3828,18818,7420,0,0,4389,14830,10301,954,2440,4980,2553,347,17655,56205,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12058,2005-12-31
14332,10,7865,29521,0,59101,0,0,0,0,0,0,82955,0,10764,33374,16784,25936,9313,8927,18335,31156,0,0,13270,11679,987,0,19888,13184,302,0,50595,72191,631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2005-12-31
16043,0,1905,17384,0,22002,0,0,0,0,2979,0,59952,0,8263,16132,10068,18008,9768,4787,12151,15016,0,2979,3604,8547,5162,695,3434,11582,816,300,20097,51689,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2005-12-31
2875699,0,116982,1056531,0,1408361,0,0,0,874662,3200032,0,20634711,0,1510289,4246172,645008,3646008,9866832,112184,1939650,1955145,0,862288,736632,1203018,1487758,218600,1074885,880260,1264134,1026893,1252240,19124422,39139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2005-12-31
5723,0,616,11435,0,16135,0,0,1389,0,2689,0,42848,0,3961,8104,0,17654,11367,4867,11946,6994,795,1300,2833,9114,5638,69,3174,3821,1109,0,15519,38887,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2005-12-31
902,0,329,2086,0,3151,0,0,0,0,0,0,6565,0,1070,1348,589,3575,740,333,2673,1221,0,0,357,2316,902,0,701,520,127,0,2822,5495,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,2005-12-31
9589,0,0,26684,0,43377,0,0,0,5121,5121,0,103748,0,0,51794,0,21341,21024,4731,18543,50694,0,5121,2460,16083,2798,0,29123,21571,1100,0,43377,103748,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12937,2005-12-31
21696,8,7565,24539,0,41469,0,0,0,0,0,0,379836,0,50691,103278,54768,136001,118861,27563,101381,87204,0,0,51383,53324,26390,4904,47661,40200,10441,4976,33896,329145,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2005-12-31
6630,1,732,20299,0,27927,0,0,0,0,0,0,58804,0,10716,16082,11196,21846,14246,5399,14679,13607,0,0,3860,10819,7002,165,2382,11225,2207,268,27194,48088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12955,2005-12-31
16342,11,947,17336,0,27625,0,0,0,0,0,0,66566,0,223,9083,841,33592,7548,4803,20469,6087,0,0,8347,14304,8273,2668,767,5321,2686,310,26667,66343,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037,2005-12-31
169289,70,6543,29005,0,92975,0,0,0,0,0,0,600195,0,12883,52159,0,158503,220244,47866,118265,41714,0,0,36532,81733,37041,3196,12266,29449,8506,1938,86192,586908,170,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2005-12-31
1741,0,24,4841,0,6643,0,0,0,0,0,0,22970,0,696,1446,636,9848,9935,2295,8434,1400,0,0,2244,6190,1414,0,665,781,0,0,6619,22274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13251,2005-12-31
2088,0,300,1866,0,4067,0,0,0,0,0,0,9559,0,1536,1700,1001,3877,1894,1145,3336,1495,0,0,1264,2072,541,0,204,1291,205,0,3767,8023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457,2005-12-31
8860,7,4768,12542,0,21212,0,0,0,0,0,0,35742,0,567,7044,0,12913,6925,2155,10945,6936,0,0,3789,7156,1960,8,4755,2181,108,0,15874,35175,563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14052,2005-12-31
5176,58,2129,10402,0,23501,0,0,0,0,0,0,50255,0,7123,7519,8807,21138,16422,3924,13728,5835,0,0,4024,9704,6276,1135,2465,3370,1563,121,21314,43132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155,2005-12-31
21219,47,11392,38039,0,73678,0,0,990,9641,10631,0,647068,0,58159,126764,67268,44072,455014,24183,30835,102386,990,7141,16358,17293,8795,1626,57970,46068,7710,15016,61752,588909,487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14258,2005-12-31
8925864,883,519433,1512878,0,2487344,0,0,0,0,0,0,21553724,0,826299,3222573,0,3324222,6081065,630206,2798334,2860369,0,0,1017297,1781037,413529,112359,1100438,1759931,245812,116392,1961623,20722852,5405,4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14409,2005-12-31
2639,0,1214,3105,0,5202,0,0,3111,800,3911,0,30706,0,946,4136,1792,10682,13249,1375,4514,3436,1677,400,2399,5282,2047,954,2385,1051,600,100,3988,26605,0,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14454,2005-12-31
4054,0,3184,5781,0,11573,0,0,0,0,0,0,11720,0,185,1545,2873,5384,737,1329,4681,1445,0,0,3452,1616,316,0,323,1122,100,0,8389,11535,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14650,2005-12-31
4856,0,227,5244,0,7414,0,0,0,0,0,0,18442,0,1632,3247,1071,10339,0,3228,8681,2321,0,0,5529,4335,470,5,2295,652,300,0,7187,16810,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14753,2005-12-31
12008,48,26971,27055,0,75056,0,0,0,0,0,0,81354,0,10774,12986,13759,30274,26086,4832,18058,10191,0,0,10127,9268,8820,2059,6604,3973,2137,272,48037,70580,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14865,2005-12-31
138526,68,0,121635,0,141076,0,0,42089,45349,87438,0,877018,0,10873,190962,0,363227,184303,69502,342551,185060,42089,45349,65602,276949,20399,277,41976,143937,4618,431,140856,826571,152,39574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15536,2005-12-31
148788,66,5705,18401,0,28647,0,0,0,0,0,0,309703,0,1637,62372,6117,85138,13405,20738,72485,58421,0,0,26502,50905,7655,76,15839,44531,1802,200,22876,308066,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337,2005-12-31
52261,21,1775,20190,0,27371,0,0,0,0,0,0,145345,0,2894,14567,4392,26697,51820,8065,19490,10181,0,0,5245,14245,6912,294,2685,7496,3940,446,25499,142451,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16458,2005-12-31
