RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5685,0,5019,6673,0,16100,0,0,0,,0,0,53359,0,402,,,30467,1791,4805,15808,,0,,4334,11474,13610,1049,3106,6412,5132,766,11081,52957,0,0,,,,,,,,,,,,15102,314,,0,0,0,,,,,,,,,,,,,,,,,37,2011-03-31
3686,0,363,5675,0,11096,0,0,0,,0,0,15491,0,1082,,,6767,2762,1801,4448,,0,,1529,2919,1815,503,374,976,926,0,10733,14409,0,0,,,,,,,,,,,,2276,0,,0,0,0,,,,,,,,,,,,,,,,,242,2011-03-31
15927,0,0,6818,0,19665,0,0,0,,0,0,85121,0,0,,,35943,2448,11978,26472,,0,,6672,19801,8148,1322,6217,14966,8860,758,19665,85121,0,0,,,,,,,,,,,,29473,1328,,0,925,0,,,,,,,,,,,,,,,,,279,2011-03-31
1388,0,111,2427,0,2427,0,0,0,,0,0,7224,0,1934,,,3185,1216,0,3185,,0,,899,2286,0,0,1205,230,0,0,2316,5290,0,0,,,,,,,,,,,,1435,0,,0,0,0,,,,,,,,,,,,,,,,,354,2011-03-31
3710,0,224,2890,0,5332,0,0,0,,0,0,24776,0,1912,,,10273,7275,2092,8202,,0,,1767,6435,1773,298,478,2486,300,254,5108,22864,0,0,,,,,,,,,,,,3012,506,,0,252,0,,,,,,,,,,,,,,,,,457,2011-03-31
106803,2,4439,12774,0,25287,0,0,118,,1218,0,302914,0,83472,,,44917,123581,8675,39697,,118,,12622,27075,3872,1348,10323,15243,1145,902,20846,219442,0,0,,,,,,,,,,,,18370,9243,,0,8969,0,,,,,,,,,,,,,,,,,505,2011-03-31
529,2,2346,15836,0,77704,0,0,0,,0,0,96212,0,4796,,,52890,13022,14799,32401,,0,,29284,13231,6772,3603,15880,8356,3060,2475,75352,91166,4,250,,,,,,,,,,,,23569,6202,,0,3924,0,,,,,,,,,,,,,,,,,1155,2011-03-31
4067,0,6432,12873,0,23695,0,0,0,,0,0,111049,0,4821,,,48184,20480,9153,38908,,0,,12559,26349,9276,0,9438,22689,6191,0,17263,106228,0,0,,,,,,,,,,,,28822,9496,,0,8696,0,,,,,,,,,,,,,,,,,1351,2011-03-31
1146,0,8331,111869,0,211998,0,0,0,,0,0,243535,5,310,,,51656,132379,23496,34892,,0,,16344,20715,7733,6864,36382,12910,4689,4373,203667,243220,0,0,,,,,,,,,,,,21120,37234,,0,13468,0,,,,,,,,,,,,,,,,,1454,2011-03-31
5345,0,1908,11791,0,20113,0,0,0,,0,0,31263,0,3777,,,12364,2704,2000,8910,,0,,2780,6130,2567,887,5843,2555,1326,1126,18205,25496,0,1990,,,,,,,,,,,,5539,5311,,0,2363,0,,,,,,,,,,,,,,,,,1557,2011-03-31
14245,1,22196,39035,0,92974,0,0,0,,0,0,108517,0,373,,,49759,15438,11913,38492,,0,,15034,24576,7285,2864,5487,16228,6317,1043,70660,108104,117,40,,,,,,,,,,,,21967,7108,,0,5480,0,,,,,,,,,,,,,,,,,1669,2011-03-31
44174,0,59,69587,0,88003,0,0,1221,,2249,0,253937,0,6949,,,81372,86937,23726,38970,,931,,13882,25088,21244,21158,7562,11954,11305,10633,87944,246827,0,161,,,,,,,,,,,,26309,15145,,0,9953,0,,,,,,,,,,,,,,,,,1829,2011-03-31
1105,0,1054,2117,0,4479,0,0,70716,,70716,0,84809,0,2703,,,78909,4183,0,20630,,16760,,5755,14875,33950,24329,411,100,100,0,3425,82106,0,0,,,,,,,,,,,,312,299,,0,299,0,,,,,,,,,,,,,,,,,1856,2011-03-31
11367,11,12136,12334,0,43500,0,0,26425,,32970,0,118733,0,7312,,,48879,41795,8474,18091,,8135,,3127,14964,19371,11417,3435,5911,7078,268,31353,110804,0,617,,,,,,,,,,,,15548,1144,,0,0,0,,,,,,,,,,,,,,,,,2040,2011-03-31
17050,0,11214,26685,0,50245,0,0,0,,0,0,62374,0,10951,,,16313,3112,7544,14515,,0,,5105,9410,1203,595,14132,10543,1024,200,39031,51423,0,0,,,,,,,,,,,,12294,13605,,0,13605,0,,,,,,,,,,,,,,,,,2161,2011-03-31
293865,0,3934,16222,0,32442,0,0,22888,,22888,0,1317373,0,15909,,,431536,337699,81332,316722,,0,,81349,235424,85087,29676,65412,115871,68852,4138,28508,1301464,0,0,,,,,,,,,,,,202671,51602,,0,57061,0,,,,,,,,,,,,,,,,,2376,2011-03-31
1265,0,170,96,0,4380,0,0,0,,0,0,5590,124,1404,,,2775,0,121,2463,,0,,727,1736,269,43,750,800,0,0,4210,4062,0,0,,,,,,,,,,,,800,750,,0,251,0,,,,,,,,,,,,,,,,,2554,2011-03-31
