RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
42487,6,18,71091,0,88569,0,0,1622,,2649,0,247019,0,4506,,3664,84246,81637,24064,40970,15714,830,125,12029,28941,21656,21620,5311,10403,12601,10334,88545,242169,0,344,,,,,,,,,,,,25857,12792,,,,,,,,,,,,,,,,,,,,,1829,2010-12-31
1118,0,1075,1891,0,4392,0,0,79776,,79776,0,89123,0,1985,,1596,83238,3307,0,21308,1361,17744,0,6096,15212,36050,25880,854,507,100,0,3317,87138,0,0,,,,,,,,,,,,810,651,,,,,,,,,,,,,,,,,,,,,1856,2010-12-31
11109,21,12642,13507,0,45807,0,0,29924,,36362,0,115986,0,2509,,3473,53090,35333,8309,18016,9315,7788,6438,6649,11367,23433,11642,4678,4637,6834,304,33144,112861,0,616,,,,,,,,,,,,15309,1144,,,,,,,,,,,,,,,,,,,,,2040,2010-12-31
16870,0,9972,22486,0,50990,0,0,0,,0,0,62554,0,10841,,17613,15649,2951,7854,13886,26380,0,0,5006,8880,1299,464,15375,11005,505,200,41018,51713,0,0,,,,,,,,,,,,13771,13314,,,,,,,,,,,,,,,,,,,,,2161,2010-12-31
277801,0,3530,15309,0,32528,0,0,0,,0,0,1241266,0,13761,,10654,420816,281729,80603,313872,176455,0,0,109193,204689,101117,5817,61795,114661,81162,3302,28998,1227505,0,0,,,,,,,,,,,,207990,52930,,,,,,,,,,,,,,,,,,,,,2376,2010-12-31
933,0,205,40,0,4678,0,0,0,,0,0,5183,50,1469,,0,2800,0,121,2472,1450,0,0,588,1884,296,32,850,600,0,0,4473,3664,0,0,,,,,,,,,,,,700,750,,,,,,,,,,,,,,,,,,,,,2554,2010-12-31
34758,3,11820,76858,0,115321,0,0,10015,,10015,0,328459,0,18980,,26290,72358,53998,14711,55831,156827,10015,0,32639,33718,5411,590,91947,68178,5942,1278,103498,309479,0,0,,,,,,,,,,,,43340,124005,,,,,,,,,,,,,,,,,,,,,2732,2010-12-31
6872,0,1109,3159,0,9595,0,0,137,,137,0,34102,0,8901,,7355,13857,815,1939,8348,9046,0,0,3027,5885,4157,788,2250,6796,3413,100,8486,24674,0,527,,,,,,,,,,,,7224,5335,,,,,,,,,,,,,,,,,,,,,2750,2010-12-31
10890,0,305,16221,0,55936,0,0,301,,9318,0,68723,0,5978,,3265,17028,11060,5828,12850,24081,226,5815,4229,8621,3189,989,13932,10149,4655,1009,55631,62745,0,0,,,,,,,,,,,,17031,12714,,,,,,,,,,,,,,,,,,,,,3252,2010-12-31
1528,0,2218,3053,0,8525,0,0,0,,0,0,16530,0,2241,,2852,7732,1626,621,6512,4794,0,0,1568,4944,1018,202,1670,3124,850,0,6307,14289,0,0,,,,,,,,,,,,5218,426,,,,,,,,,,,,,,,,,,,,,3458,2010-12-31
21894,0,17661,18556,0,64782,0,0,0,,0,0,86866,0,4816,,15571,34349,1860,8099,33464,28383,0,0,14464,19023,828,34,9666,18717,379,0,47121,82050,0,0,,,,,,,,,,,,18436,10326,,,,,,,,,,,,,,,,,,,,,3720,2010-12-31
5980,0,1034,24404,0,32788,0,0,0,,2329,0,74469,0,3467,,0,16488,29239,343,14351,17404,0,2329,5823,8871,1762,32,5645,11759,5173,186,31754,66448,0,4554,,,,,,,,,,,,19592,3171,,,,,,,,,,,,,,,,,,,,,3953,2010-12-31
24202,0,3925,21855,0,36633,0,0,0,,0,0,136642,0,6622,,8479,42414,18617,11451,34947,45103,0,0,12275,23122,6888,131,13230,31873,6206,100,32708,130020,0,0,,,,,,,,,,,,38147,13262,,,,,,,,,,,,,,,,,,,,,4138,2010-12-31
9353,0,16151,22040,0,59819,0,0,2331,,10887,0,87453,0,6249,,14321,37271,14977,6801,25238,19917,1007,7199,8955,16283,7580,4453,6880,13037,4521,1414,43668,80082,0,1122,,,,,,,,,,,,23149,2703,,,,,,,,,,,,,,,,,,,,,4156,2010-12-31
9152,17,11676,15752,0,30892,0,0,0,,0,0,83323,0,2316,,10610,34008,5049,19799,23558,22505,0,0,6108,17451,7419,3030,5647,16859,7291,5318,19199,81007,0,0,,,,,,,,,,,,26537,8578,,,,,,,,,,,,,,,,,,,,,4231,2010-12-31
59240,0,2231,20856,0,56508,0,248,384,,4824,0,170219,0,15962,,11185,42990,22947,12245,21395,19594,90,3041,15669,8246,13910,5165,18321,8100,12497,6124,54277,153900,0,109,,,,,,,,,,,,34875,10167,,,,,,,,,,,,,,,,,,,,,4437,2010-12-31
25308,0,70,36505,0,51518,0,0,25028,,25028,0,199252,0,8345,,2900,69510,37411,11031,38308,58349,593,0,8523,29785,26543,4659,19934,38415,8213,460,51448,168020,0,22887,,,,,,,,,,,,43950,23072,,,,,,,,,,,,,,,,,,,,,4839,2010-12-31
60147,0,10,29848,0,41461,0,0,0,,0,0,254867,0,5,,0,105619,16703,23432,79537,53492,0,0,31638,47899,24750,1332,21096,32396,18388,518,41451,254243,0,619,,,,,,,,,,,,54372,18026,,,,,,,,,,,,,,,,,,,,,5005,2010-12-31
60136,0,0,15796,0,17933,0,0,23668,,88378,0,344893,4000,8737,,0,69545,7638,1308,49871,151356,17037,35252,16647,33224,18924,750,36080,115276,52287,3931,17933,305458,0,26698,,,,,,,,,,,,145888,61686,,,,,,,,,,,,,,,,,,,,,5069,2010-12-31
9022,0,23712,33179,0,68333,0,0,32769,,32769,0,194293,0,3022,,9670,59424,20190,13593,54236,96628,32769,0,19510,34726,5171,17,31390,65338,8794,135,44621,134491,0,56780,,,,,,,,,,,,52650,53007,,,,,,,,,,,,,,,,,,,,,5135,2010-12-31
264440,11,16772,55941,0,81111,0,0,513,,2297,0,666517,0,34730,,40221,218832,109770,60955,133398,46465,417,1784,45378,89902,78374,5178,18491,28141,26280,562,64328,631716,0,71,,,,,,,,,,,,54028,19446,,,,,,,,,,,,,,,,,,,,,5210,2010-12-31
18886,5,0,43139,0,54471,0,0,671,,8765,0,176095,0,0,,0,38551,80648,8404,25930,30679,671,8094,13233,12697,11554,1067,14005,16674,6772,559,54466,176095,0,0,,,,,,,,,,,,29879,8131,,,,,,,,,,,,,,,,,,,,,5331,2010-12-31
182767,0,2935,33019,0,43211,0,0,1716,,13311,0,364143,0,11825,,12510,14742,119986,5753,13729,43207,1496,11595,4820,8909,762,251,20256,22951,3441,0,40276,352318,0,0,,,,,,,,,,,,20258,26390,,,,,,,,,,,,,,,,,,,,,5461,2010-12-31
5271,19,1028,8689,0,20645,0,0,0,,0,0,73001,0,25849,,22963,12602,46712,5230,9704,6019,0,0,3794,5910,2703,195,2033,3986,2397,0,19598,47152,0,0,,,,,,,,,,,,7097,1319,,,,,,,,,,,,,,,,,,,,,5751,2010-12-31
7133,0,4288,9990,0,20993,0,0,0,,0,0,50130,0,1183,,314,25035,3662,7962,23730,13128,0,0,7954,15776,1305,0,3790,9338,1172,0,16705,48941,0,6,,,,,,,,,,,,11512,2788,,,,,,,,,,,,,,,,,,,,,6039,2010-12-31
2460,1,4168,14475,0,26855,0,0,0,,0,0,19074,0,2129,,6297,7629,478,1037,6265,6971,0,0,1993,4272,1354,11,2389,4582,1535,0,22686,16945,0,0,,,,,,,,,,,,3505,5001,,,,,,,,,,,,,,,,,,,,,6141,2010-12-31
15930,0,7752,72138,0,98333,0,0,20930,,20930,0,337862,0,6407,,7003,128974,25777,15745,112533,157168,10174,0,47147,65386,15638,803,62142,95026,9580,433,90581,331455,0,0,,,,,,,,,,,,129342,37839,,,,,,,,,,,,,,,,,,,,,6329,2010-12-31
45974,0,5338,50466,0,95195,0,0,2204,,22075,0,609431,0,37300,,13017,73115,434789,29617,57565,42929,2079,19870,19708,37857,13824,1726,22549,20380,8292,4331,89857,571549,0,582,,,,,,,,,,,,48575,6977,,,,,,,,,,,,,,,,,,,,,6972,2010-12-31
0,44,9,66616,0,66617,0,0,0,,0,0,511898,0,0,,0,0,511898,19009,0,0,0,0,0,0,0,0,0,0,0,0,66564,511898,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,7009,2010-12-31
12037,0,10520,16125,0,52672,0,0,0,,0,0,65824,0,9302,,0,25430,13162,6256,15576,10529,0,0,2521,13095,9173,641,1765,8764,4666,0,42152,56522,0,0,,,,,,,,,,,,8582,6613,,,,,,,,,,,,,,,,,,,,,7045,2010-12-31
1057,0,797,4798,0,8563,0,0,0,,0,0,37568,0,2046,,1810,15668,8189,3870,14111,10998,0,0,4267,9844,1557,0,2649,8350,1655,0,7766,35522,0,0,,,,,,,,,,,,7193,5461,,,,,,,,,,,,,,,,,,,,,7157,2010-12-31
6949,1,4660,11943,0,20142,0,0,0,,0,0,29145,0,951,,2611,16380,0,2687,12351,5417,0,0,3743,8608,4029,0,1321,4096,399,0,15481,28194,0,0,,,,,,,,,,,,3635,2181,,,,,,,,,,,,,,,,,,,,,7456,2010-12-31
3360,0,2451,5766,0,11057,0,0,2079,,3292,0,50038,0,289,,2010,20823,509,4335,18432,21708,1980,1213,4878,13554,1944,447,7649,14059,2824,814,8606,47843,0,1906,,,,,,,,,,,,23873,1473,,,,,,,,,,,,,,,,,,,,,7634,2010-12-31
7930,0,1594,27814,0,41057,0,0,0,,0,0,84675,0,9377,,8655,39660,166,5119,34748,33191,0,0,10299,24449,3082,1830,12380,20811,2684,1044,39463,75298,0,0,,,,,,,,,,,,26114,10805,,,,,,,,,,,,,,,,,,,,,8033,2010-12-31
68,2,1687,25216,0,51961,0,0,0,,0,0,56040,0,8133,,8577,12710,9887,4011,11001,32876,0,0,5720,5843,1147,0,18719,14319,337,0,50020,47907,252,0,,,,,,,,,,,,17915,15460,,,,,,,,,,,,,,,,,,,,,8462,2010-12-31
9770,0,1778,10804,0,16602,0,0,0,,400,0,35144,0,1199,,575,11280,4188,3258,8074,6409,0,400,3112,4962,2180,1026,636,5773,2989,508,14824,33945,0,0,,,,,,,,,,,,8392,1514,,,,,,,,,,,,,,,,,,,,,8631,2010-12-31
58907,141,0,34416,0,38924,0,0,0,,0,0,197998,9163,0,,0,1102,137686,736,642,183,0,0,693,398,11,0,0,183,120,0,38783,188835,0,0,,,,,,,,,,,,303,0,,,,,,,,,,,,,,,,,,,,,9357,2010-12-31
5359,0,1666,12330,0,20738,0,0,0,,0,0,50910,0,3190,,4541,23127,7297,7162,21575,14289,0,0,11070,10505,1551,2,7109,7180,838,0,19072,47720,0,0,,,,,,,,,,,,11753,3374,,,,,,,,,,,,,,,,,,,,,9553,2010-12-31
364354,0,87851,57015,0,103762,0,0,182357,,182357,0,1709070,0,248287,,195105,304657,843505,83984,234383,188338,139789,0,102195,132188,65932,4342,98816,89722,6440,1576,15911,1460783,0,0,,,,,,,,,,,,59087,137467,,,,,,,,,,,,,,,,,,,,,9807,2010-12-31
8042,20,2598,16506,0,34598,0,0,0,,5000,0,55851,15,14202,,16300,12983,21368,2077,10017,12770,0,5000,3527,6490,2470,496,6137,6633,688,0,31980,41634,0,0,,,,,,,,,,,,8022,5436,,,,,,,,,,,,,,,,,,,,,9955,2010-12-31
67115,18,1203,17076,0,31426,0,0,7436,,39069,0,348898,0,15579,,10937,110840,68995,56192,63560,43667,4286,10338,15477,48083,35317,11963,13468,30199,39346,18935,30205,329666,0,3653,,,,,,,,,,,,63866,38082,,,,,,,,,,,,,,,,,,,,,10250,2010-12-31
56416,4,1346,6647,0,12438,0,0,0,,0,0,228046,0,25256,,16760,84532,29369,9839,78597,54330,0,0,21139,57458,5833,102,16340,37990,3277,122,11085,202790,3,0,,,,,,,,,,,,44101,13628,,,,,,,,,,,,,,,,,,,,,10849,2010-12-31
44901,0,1771,15371,0,28833,0,0,599,,12802,0,272101,0,30436,,22847,57658,111343,7689,44798,47124,599,12203,14334,30464,12074,786,13983,33141,10970,105,27049,241388,13,277,,,,,,,,,,,,44474,13725,,,,,,,,,,,,,,,,,,,,,10858,2010-12-31
14460,0,18035,19511,0,58106,0,0,0,,0,0,82717,0,7151,,2750,28160,17608,8325,14625,11078,0,0,3867,10759,11928,1606,4072,7006,9661,1749,39960,75566,111,0,,,,,,,,,,,,13502,8986,,,,,,,,,,,,,,,,,,,,,11145,2010-12-31
102691,11,4019,11590,0,21114,0,0,0,,0,0,228938,0,53615,,44119,48549,13907,15255,23174,41633,0,0,6257,17018,17823,7451,13988,27645,13509,8651,16422,175323,662,0,,,,,,,,,,,,30677,33116,,,,,,,,,,,,,,,,,,,,,11640,2010-12-31
3955,0,33058,4970,0,45201,0,0,0,,0,0,49715,0,1218,,32183,23892,4794,3821,16403,12083,0,0,4036,12367,5403,2086,2626,9457,4387,604,12143,48497,0,0,,,,,,,,,,,,14438,2636,,,,,,,,,,,,,,,,,,,,,11837,2010-12-31
16835,5,15763,36179,0,68580,0,0,0,,0,0,218778,0,5219,,1144,102557,14552,25173,83293,70164,0,0,28494,54799,15652,3612,21138,49026,11681,2989,52812,211959,0,1600,,,,,,,,,,,,67429,17405,,,,,,,,,,,,,,,,,,,,,12030,2010-12-31
15696,10,5613,40671,0,71612,0,0,0,,0,0,77555,0,7254,,9984,25282,7208,7750,19078,26410,0,0,13010,11301,970,1,11035,16834,1500,0,65794,70301,195,0,,,,,,,,,,,,15005,14364,,,,,,,,,,,,,,,,,,,,,12142,2010-12-31
14084,0,5715,14114,0,26145,0,0,410,,8262,0,71465,0,8963,,0,26514,11292,7635,21495,16355,83,3777,7022,14506,4339,647,4648,11707,2673,547,20430,62142,0,360,,,,,,,,,,,,15593,3982,,,,,,,,,,,,,,,,,,,,,12245,2010-12-31
3041642,70,510798,2157823,0,2707751,0,0,729328,,1531876,0,38863138,0,2752943,,1308139,9516258,23657901,1522517,4810332,1803719,325211,579547,1360830,3449502,4055810,650116,582519,1221200,683649,159969,2182926,36110195,13957,0,,,,,,,,,,,,1821665,825672,,,,,,,,,,,,,,,,,,,,,12311,2010-12-31
5137,0,789,12646,0,18578,0,0,0,,19977,0,63133,0,3049,,0,14349,13810,5041,9166,15032,0,11439,3587,5579,5183,0,5536,9496,10504,4300,17789,60084,0,0,,,,,,,,,,,,8710,21126,,,,,,,,,,,,,,,,,,,,,12647,2010-12-31
1114,0,233,2281,0,4150,0,0,0,,0,0,11612,0,1326,,371,4783,570,719,3872,4325,0,0,1482,2390,880,31,2150,2175,820,0,3917,10286,0,0,,,,,,,,,,,,4819,326,,,,,,,,,,,,,,,,,,,,,12656,2010-12-31
7908,0,0,27164,0,43411,0,0,1653,,9356,51,122962,0,1732,,0,14647,14550,6462,11849,81832,1653,7703,6076,7425,1022,124,65022,16810,3831,194,43411,120655,0,524,,,,,,,,,,,,24512,61345,,,,,,,,,,,,,,,,,,,,,12937,2010-12-31
29010,144,37726,26726,0,80525,0,0,157,,605,0,512710,0,102753,,127437,132386,143160,31352,110745,183550,157,448,44682,67201,18315,2188,94950,95435,15127,2642,42655,409957,0,0,,,,,,,,,,,,71380,136774,,,,,,,,,,,,,,,,,,,,,12946,2010-12-31
5615,1,896,21012,0,31658,0,0,0,,0,0,71680,0,8881,,9777,20666,35126,5183,14156,8567,0,0,5128,9028,5334,1176,4390,4177,1706,0,30761,62799,0,0,,,,,,,,,,,,6066,4207,,,,,,,,,,,,,,,,,,,,,12955,2010-12-31
22471,0,1685,27293,0,37367,0,0,0,,0,0,95832,0,1943,,2249,48446,10574,9194,34955,8899,0,0,10034,24921,10830,2661,3199,5700,4290,1152,35682,93889,0,0,,,,,,,,,,,,13409,932,,,,,,,,,,,,,,,,,,,,,13037,2010-12-31
210312,6,33275,32855,0,89775,0,0,10000,,10000,0,839365,0,85803,,0,177725,298897,62734,130206,125381,0,0,62950,67256,23715,23804,68453,56929,14901,12148,56290,751438,204,2124,,,,,,,,,,,,73073,79358,,,,,,,,,,,,,,,,,,,,,13103,2010-12-31
324,0,60,4250,0,6786,0,0,0,,0,0,29525,0,767,,530,12137,14155,2606,11133,2808,0,0,3409,7724,1004,0,888,1920,101,0,6726,28758,0,0,,,,,,,,,,,,2341,568,,,,,,,,,,,,,,,,,,,,,13251,2010-12-31
2087,0,610,2554,0,5592,0,0,0,,0,0,8859,0,983,,1018,3260,1099,979,2958,2312,0,0,1214,1744,302,0,783,1529,101,0,4982,7876,0,0,,,,,,,,,,,,1497,916,,,,,,,,,,,,,,,,,,,,,13457,2010-12-31
6976,0,5029,10069,0,20133,0,0,46,,789,0,39217,0,574,,0,11304,11107,3132,10017,8976,46,743,4316,5701,1266,22,4172,4804,854,0,15104,38643,0,0,,,,,,,,,,,,7703,2127,,,,,,,,,,,,,,,,,,,,,14052,2010-12-31
5801,2,3531,12722,0,31187,0,0,1314,,4669,0,62582,0,11171,,11171,21825,18292,4779,16381,13844,611,3355,5368,11013,2884,2560,5389,9754,1258,263,27654,51411,0,0,,,,,,,,,,,,9192,7472,,,,,,,,,,,,,,,,,,,,,14155,2010-12-31
2022,0,478,3091,0,4707,0,0,495,,495,0,10943,0,1323,,638,5890,2049,896,4667,679,495,0,1629,3039,966,256,263,416,303,0,4229,9224,0,396,,,,,,,,,,,,674,308,,,,,,,,,,,,,,,,,,,,,14454,2010-12-31
4061,0,3201,7180,0,11970,0,0,0,,0,0,10976,0,272,,2917,4696,755,1367,4228,1150,0,0,2718,1627,351,0,487,777,200,0,8769,10704,0,0,,,,,,,,,,,,1108,356,,,,,,,,,,,,,,,,,,,,,14650,2010-12-31
10702,3,227,8992,0,8992,0,0,0,,0,0,27090,0,2081,,895,10579,0,3894,9706,4986,0,0,5048,4658,873,0,3423,1563,823,0,8762,25009,0,0,,,,,,,,,,,,5309,500,,,,,,,,,,,,,,,,,,,,,14753,2010-12-31
87024,4,6614,17039,0,31301,0,0,1862,,14922,95,192634,0,28426,,14239,35767,38015,9638,26970,28838,1763,12437,15172,13764,4835,1996,16629,12525,1664,1009,24683,163826,0,287,,,,,,,,,,,,27189,4638,,,,,,,,,,,,,,,,,,,,,14865,2010-12-31
2333,0,0,3528,0,6995,0,0,0,,0,0,27979,0,0,,0,11774,1586,2758,10578,11184,0,0,4313,6265,1185,11,6852,4435,999,0,6995,27979,0,0,,,,,,,,,,,,8845,3441,,,,,,,,,,,,,,,,,,,,,14977,2010-12-31
77586,107,445,15927,0,26310,0,0,0,,0,0,224315,0,11062,,7287,33223,74499,11318,27051,32271,0,0,7189,19862,5839,333,4854,27417,6736,0,25702,213253,56,0,,,,,,,,,,,,20231,18776,,,,,,,,,,,,,,,,,,,,,16458,2010-12-31
25060,0,2164,17136,0,27062,0,0,1485,,18469,0,104798,0,6181,,3784,41005,3364,18854,22282,9738,1485,3222,17793,9018,11181,3013,10023,5129,9739,10478,24265,95548,633,3069,,,,,,,,,,,,15620,19749,,,,,,,,,,,,,,,,,,,,,16551,2010-12-31
7933,0,1322,10984,0,15256,0,0,0,,0,0,34982,0,1916,,0,16468,5429,5184,8065,2281,0,0,3725,6685,4190,1868,337,3524,461,831,13934,33066,0,0,,,,,,,,,,,,4744,409,,,,,,,,,,,,,,,,,,,,,16748,2010-12-31
8018,0,2322,6001,0,13362,0,0,0,,0,0,20574,0,2083,,0,7145,948,1202,5582,2764,0,0,1668,4025,1144,308,881,1883,1449,250,11040,18491,0,0,,,,,,,,,,,,3961,502,,,,,,,,,,,,,,,,,,,,,16944,2010-12-31
3874,0,1507,6388,0,11220,0,0,0,,0,0,17230,0,608,,516,8695,2610,624,7602,1711,0,0,1601,6001,1093,0,565,1146,340,0,9713,16622,0,0,,,,,,,,,,,,2051,0,,,,,,,,,,,,,,,,,,,,,16953,2010-12-31
0,0,0,0,0,0,0,0,0,,0,0,85589,0,6309,,0,18063,0,4740,18063,67526,0,0,18063,0,0,0,67526,0,0,0,0,79280,0,0,,,,,,,,,,,,29340,38186,,,,,,,,,,,,,,,,,,,,,17110,2010-12-31
1315957,0,117962,198465,0,331846,0,0,138641,,145687,0,2970023,0,497974,,2129,807252,512063,160514,513974,214843,55140,4155,172826,341148,240928,52351,77656,137187,78832,41076,209942,2472049,3942,0,,,,,,,,,,,,250003,84748,,,,,,,,,,,,,,,,,,,,,17147,2010-12-31
14325,0,0,6376,0,13312,0,0,0,,0,0,38851,0,4014,,3084,14254,975,4694,9329,7132,0,0,2922,6407,4467,458,1453,5680,2165,0,13312,34837,0,0,,,,,,,,,,,,9298,0,,,,,,,,,,,,,,,,,,,,,17259,2010-12-31
31040,83,19580,138792,0,178729,0,0,6746,,7919,0,1198512,0,68667,,37842,127608,651857,25393,91521,269109,6746,1172,33725,57796,32812,3275,49833,219276,98802,20096,159066,1129073,0,772,,,,,,,,,,,,337436,50571,,,,,,,,,,,,,,,,,,,,,17464,2010-12-31
37694,512,20540,32804,0,75051,0,0,0,,13975,0,168537,112,18119,,23818,29669,61935,9417,23721,33153,0,11000,8498,15223,5428,520,16057,17096,5707,379,53999,136331,0,13975,,,,,,,,,,,,18222,21017,,,,,,,,,,,,,,,,,,,,,17950,2010-12-31
31269,1,32945,85023,0,129898,0,0,0,,0,0,167363,0,4474,,31399,56841,29318,10933,49135,42813,0,0,18954,32064,5823,0,14220,28813,6902,0,96952,162889,0,0,,,,,,,,,,,,33250,16685,,,,,,,,,,,,,,,,,,,,,18050,2010-12-31
19558,0,0,45292,0,63410,0,0,519,,10429,0,116693,0,8831,,7000,30606,13060,4462,23471,47606,519,9910,13322,12867,2850,1567,23116,25427,2516,2410,63410,107752,0,110,,,,,,,,,,,,27027,26442,,,,,,,,,,,,,,,,,,,,,18135,2010-12-31
15766,0,0,0,0,0,0,0,89,,89,0,40687,0,564,,0,19400,0,5160,9777,2977,0,0,3027,6750,6166,3457,1161,1816,1118,1426,0,39502,0,621,,,,,,,,,,,,4175,1346,,,,,,,,,,,,,,,,,,,,,18377,2010-12-31
167055,7,6360,45947,0,98005,0,0,0,,0,0,253167,0,32047,,31480,54096,6429,14162,24657,14167,0,0,10686,14137,10295,18978,5995,8173,4014,7405,91638,221120,0,0,,,,,,,,,,,,15678,9909,,,,,,,,,,,,,,,,,,,,,18827,2010-12-31
8878,0,1347,18209,0,25933,0,0,174,,3178,0,110436,0,3441,,1258,56274,10148,14931,34656,16807,72,1323,16600,20518,19017,139,6559,12199,16077,301,24586,106452,0,543,,,,,,,,,,,,30646,4490,,,,,,,,,,,,,,,,,,,,,18836,2010-12-31
8895,0,977,22225,0,30244,0,0,633,,13635,0,92584,0,3440,,2310,29291,4619,2162,22341,40580,633,12642,7129,15212,6560,390,7112,33468,7933,1266,29267,80771,0,8373,,,,,,,,,,,,38805,10974,,,,,,,,,,,,,,,,,,,,,18854,2010-12-31
3021,0,1451,3324,0,6998,0,0,0,,0,0,19965,0,2244,,2212,8673,875,3536,5391,4948,0,0,2049,3342,2234,1048,2471,2477,1365,1083,5547,17721,0,0,,,,,,,,,,,,4846,2550,,,,,,,,,,,,,,,,,,,,,18957,2010-12-31
6204,9,3260,9841,0,22530,0,0,198,,4584,0,41650,0,485,,3181,21616,3397,3009,17128,9286,99,4386,5626,11502,3844,644,3270,6016,954,193,19161,41066,100,99,,,,,,,,,,,,9883,550,,,,,,,,,,,,,,,,,,,,,19356,2010-12-31
