RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5637,1,4068,6296,0,14209,0,0,0,0,0,0,39293,0,573,6779,,25125,1752,3243,11560,3325,0,0,2772,8788,9541,4024,1289,2036,2651,803,10140,38720,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-06-30
2160,0,1361,2712,0,6705,0,0,0,0,0,0,12683,0,61,1133,,8711,679,985,6156,622,0,0,1843,4313,1936,619,306,316,411,100,5344,12622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-06-30
6671,0,0,1655,0,7943,0,0,0,0,0,0,65153,0,0,7597,,49633,1252,7891,35361,5123,0,0,12270,23091,11338,2934,1749,3374,2092,382,7943,65153,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-06-30
801,0,44,1067,0,1067,0,0,0,0,0,0,5904,0,1505,900,,3130,1073,0,3128,900,0,0,1210,1918,2,0,700,200,0,0,1023,4399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-06-30
12716,0,5072,28054,0,41418,0,0,0,0,0,0,92853,0,5411,23089,,51359,5689,8596,43885,20860,0,0,11471,32414,7336,138,7477,13383,1929,300,36331,87442,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-06-30
1765,0,95,1741,0,3082,0,0,0,0,0,0,13620,0,474,630,,7987,3238,571,5547,430,0,0,1806,3741,2055,385,230,200,200,0,2987,13146,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-06-30
54812,26,7424,40730,0,59804,0,0,0,0,0,0,156042,0,20566,32286,,52859,16085,6845,41155,30008,0,0,13176,27979,11565,139,11463,18405,2318,100,52354,135376,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-06-30
39697,0,1099,47262,0,74212,0,0,0,0,0,0,197418,0,10558,44439,,87879,25403,11608,81831,42109,0,0,16423,65471,3545,2440,14403,27706,2130,200,72825,186331,288,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-06-30
513,13,1230,11601,0,33017,0,0,0,0,0,0,72316,0,10624,18165,,46268,7370,7735,33052,12352,0,0,7814,24795,12656,1003,5667,6685,5813,0,31722,61692,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-06-30
2729,1,2152,7879,0,14145,0,0,0,0,0,0,53240,0,3012,11518,,31036,7957,3942,25173,9250,0,0,8032,17141,5861,2,2214,7036,2268,0,11992,50228,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-06-30
1718,112,2979,58095,0,98539,0,0,0,0,0,0,141393,4,11365,24619,,52137,62919,12432,40753,14506,0,0,21235,21921,7492,1489,17958,5309,1152,200,94756,130016,692,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-06-30
1768,0,553,2946,0,5587,0,0,0,0,0,0,22203,0,1671,3668,,14875,1892,2014,9804,3150,0,0,3595,6209,3958,1113,1253,1897,316,202,5034,20532,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-06-30
51847,25,9162,29034,0,39556,0,0,0,0,0,0,121295,0,32523,25158,,33848,10442,7209,28868,22794,0,0,7868,21000,4516,464,7394,15400,2364,0,30262,88039,107,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-06-30
10606,26,12341,26559,0,64102,0,0,0,0,0,0,140674,0,772,29805,,82478,17785,11714,68250,21467,0,0,28063,40187,11725,2503,6117,15350,7599,739,51681,139897,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-06-30
32923,30,152,52260,0,67862,0,0,0,0,0,0,145301,0,3055,21281,,71742,19355,16327,51280,13971,0,0,14470,36810,17114,3348,1875,12096,6933,377,67468,142246,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-06-30
393,0,850,1046,0,2582,0,0,297,0,297,0,5864,0,1801,1334,,2559,1578,18,2221,1334,99,0,614,1607,331,7,100,1234,0,0,1731,3766,1,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-06-30
885,0,160,3170,0,3170,0,0,0,0,0,0,10087,0,2133,425,,3866,4911,590,2592,425,0,0,861,1731,1020,254,100,325,0,0,3010,7954,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-06-30
5087,3,2050,8091,0,22315,0,0,80,0,5944,0,72100,0,4480,13319,,35269,18425,8671,24868,10763,0,4400,7659,17209,6509,3892,4592,6171,1873,683,20262,67520,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-06-30
9762,0,2508,13620,0,29080,0,0,0,0,0,0,54637,0,5602,15687,,25113,4075,6085,21464,14789,0,0,8852,12612,2993,656,7767,7022,785,113,26572,49035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-06-30
38286,0,85,12902,0,48702,0,0,0,0,0,0,512363,0,311,45074,,320423,108580,41351,281848,40835,0,0,117927,166901,32184,3411,16257,24578,4135,104,48617,512052,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-06-30
606,0,72,614,0,1198,0,0,0,0,0,0,7596,0,1237,2070,,4576,344,619,3404,1722,0,0,1057,2347,1157,15,950,772,348,0,1126,6159,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-06-30
465,0,115,1015,0,2196,0,0,0,0,0,0,2737,0,608,400,,1872,0,0,1381,400,0,0,333,1048,405,86,100,300,0,0,2081,2129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-06-30
37771,7,9121,60459,0,88068,0,0,4356,100,4456,0,271056,0,44712,105824,,92690,34771,12345,79299,102663,4356,100,46089,33987,12061,553,82662,20001,3161,0,78940,226344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-06-30
2492,0,1058,1948,0,5886,0,0,2912,200,3112,0,35970,0,2806,7993,,21907,3578,1483,13957,4699,1087,0,4127,9832,7489,459,1123,3577,2815,478,4828,33164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-06-30
34797,0,21017,44076,0,70932,0,0,0,0,10000,0,120925,0,7217,31005,,36592,18531,7852,32864,29022,0,10000,9828,23036,2552,1176,2863,26159,1501,482,48207,113558,1708,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-06-30
3540,38,1485,6944,0,18874,0,0,0,0,0,0,83940,0,16519,23425,,45845,11130,5328,31970,20342,0,0,9131,22839,10259,3616,5480,14862,2483,600,17351,67421,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-06-30
7518,0,593,9890,0,20918,0,0,0,0,0,0,49441,0,3632,11793,,22352,7778,4356,19365,11527,0,0,5348,14017,2977,11,3843,7684,265,0,20325,45809,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-06-30
908,0,989,2409,0,5007,0,0,0,0,0,0,11311,0,2215,2892,,6535,976,162,4294,2741,0,0,1557,2737,1965,276,1677,1064,151,0,4018,9096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-06-30
69119,34,1234,36528,0,57450,0,0,0,0,0,0,652770,0,18390,29219,,203018,351414,32317,178940,26833,0,0,97302,81639,17316,6761,21482,5351,1364,1022,55502,634380,680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-06-30
12010,0,10999,17908,0,40808,0,0,0,0,0,0,106290,0,3303,23195,,56152,14933,10283,48174,20697,0,0,18671,29503,7264,714,7752,12945,1666,832,29809,100312,0,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-06-30
12814,0,5093,11603,0,33921,0,0,0,0,0,0,63872,0,6904,15445,,34607,1006,4763,33386,14189,0,0,11703,21683,1210,11,2123,12066,1142,114,28828,56968,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-06-30
3932,45,949,11595,0,18223,0,0,0,0,0,0,31902,0,3665,6296,,14894,6780,392,13527,6196,0,0,4924,8995,976,0,2857,3339,100,0,17229,28237,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-06-30
19124,109,1290,14325,0,24228,0,0,0,0,0,0,115771,0,13264,33565,,43370,19712,8704,41223,30462,0,0,12584,28639,1804,343,16174,14288,2403,700,22829,102507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2001-06-30
7608,0,664,11082,0,20537,0,0,0,0,0,0,55250,0,1431,5044,,26647,15951,5607,20137,4006,0,0,3785,16382,3680,2800,300,3478,908,358,19873,53819,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2001-06-30
3672,0,3766,5684,0,15014,0,0,0,0,0,0,34424,0,6928,8259,,17669,4824,2556,12719,6884,0,0,3622,9161,4315,571,4162,2722,1175,200,11248,27496,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2001-06-30
3876,0,7540,11899,0,21713,0,0,0,0,0,0,49764,0,5755,17178,,23171,5539,7132,16921,12698,0,0,5231,11689,5014,1236,1610,11088,3554,926,14173,44009,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2001-06-30
40374,2,434,12032,0,27958,0,0,0,0,0,0,78599,0,460,8399,,29765,61,7083,22512,5765,0,0,6520,15992,6804,449,1453,4312,2508,126,27522,78139,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2001-06-30
638,0,431,833,0,1889,0,0,0,0,0,0,6010,0,1068,840,,3844,688,1071,2178,840,0,0,533,1645,672,994,427,413,0,0,1458,4942,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2001-06-30
