RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
1280,136,5277,96898,0,158593,0,0,0,0,0,0,241619,7,12702,33768,,46022,160549,14400,28501,12419,0,0,15061,15960,8424,6577,18923,8660,2683,3502,153151,228910,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2006-06-30
2297,0,1372,4445,0,7729,0,0,0,0,0,0,20574,0,3218,5181,,11205,1891,1884,7738,4751,0,0,2910,4828,2843,624,2756,1995,230,200,6357,17306,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2006-06-30
8090,84,9914,43996,0,52627,0,0,0,44925,44925,0,389238,0,1984,127495,,84860,168793,17692,78014,109267,0,35000,20312,57702,6228,618,17630,91637,17928,300,42565,387254,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2006-06-30
12623,4,11183,36743,0,77374,0,0,0,0,0,0,104939,0,2654,23916,,57621,10779,10545,41854,19066,0,0,15079,27838,10990,3714,6439,12627,3098,1752,66157,102285,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2006-06-30
30210,17,1421,55375,0,69197,0,0,0,0,0,0,183451,0,2813,35500,,88409,29332,17738,60830,23235,0,0,14068,46762,20817,6762,5612,17623,8254,4011,67502,180638,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2006-06-30
456,0,1058,1731,0,3483,0,0,0,29376,29376,0,73641,0,22114,69659,,2222,1304,3,2201,44425,0,15580,586,1626,10,0,25331,19094,7190,18044,2425,37527,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2006-06-30
6573,6,2251,12068,0,31885,0,0,0,0,20362,0,97177,0,3501,32189,,32227,26188,9523,21700,13553,0,4688,4175,17525,8364,2163,5225,8328,12653,5983,29628,93676,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2006-06-30
14284,0,1594,17424,0,36819,0,0,0,0,0,0,49655,0,6991,16765,,15158,3448,6467,12944,15652,0,0,5300,7644,1541,672,9878,5774,211,902,35225,42664,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2006-06-30
247346,0,64,12147,0,21669,0,0,0,0,0,0,677270,0,275,79243,,328207,22474,46532,278577,65096,0,0,90597,187989,44293,5328,19090,46006,13383,764,21605,676995,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2006-06-30
1751,0,386,2037,0,3642,0,0,198,5562,5760,0,18153,0,1589,9155,,5291,1956,600,3889,8082,0,5562,1504,2385,985,417,1031,7051,573,500,3256,16467,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2006-06-30
504,0,172,1313,0,2878,0,0,0,0,0,0,3285,0,757,510,,2271,0,0,1675,410,0,0,660,1016,596,0,100,310,100,0,2706,2528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2006-06-30
35565,6,2942,83225,0,124122,0,0,15271,0,15271,0,359341,0,83997,162664,,70818,90294,9579,54438,143156,9194,0,32820,22026,11964,4008,82406,60750,15430,4077,121174,275344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2006-06-30
9187,0,1492,1803,0,7284,0,0,510,300,810,0,33048,0,4220,7382,,15521,958,1651,10616,5957,396,300,6084,4886,4416,135,3618,2340,1424,0,5792,27271,0,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2006-06-30
11210,45,4756,53341,0,60433,0,0,75309,0,75309,0,238613,0,15029,28381,,107669,91353,6593,84030,24403,55455,0,21232,62798,18043,5595,5766,18637,3397,581,54515,223384,1117,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2006-06-30
9089,104,974,9756,0,38099,0,0,0,0,0,0,42048,0,4378,8807,,17039,7113,4898,13114,8392,0,0,3022,10092,3355,569,3838,4554,416,0,37021,37670,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2006-06-30
1234,0,2089,2110,0,6582,0,0,0,0,0,0,13291,0,1849,3917,,6630,1509,449,4965,2795,0,0,1681,3284,1516,148,940,1856,1022,100,4493,11442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2006-06-30
114063,48,1557,148574,0,213353,0,0,0,0,0,0,1030179,0,60163,50861,,265099,600156,30079,193685,42711,0,0,37079,156606,66427,4987,22632,20079,7009,1141,204046,970016,7702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2006-06-30
21373,0,2296,19145,0,55512,0,0,0,0,0,0,70898,0,1787,16185,,30746,2594,4227,26214,14209,0,0,9375,16839,4494,38,5012,9197,1976,0,53216,69111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2006-06-30
5047,39,1308,24688,0,32723,0,0,0,0,0,0,58758,0,4398,8990,,16878,27843,435,16129,7993,0,0,3787,12342,709,40,2899,5094,304,692,31376,54360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2006-06-30
23969,11,2227,22756,0,37564,0,0,0,0,0,0,122883,0,3698,30514,,49163,19237,9894,40793,23017,0,0,12267,28526,7430,940,8421,14637,4841,2615,35326,119185,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2006-06-30
10468,0,4042,14315,0,29725,0,0,0,0,2971,0,58380,0,3832,13021,,21008,13883,5335,14921,9890,0,2971,3693,11228,6087,0,461,9429,3131,0,25683,54548,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2006-06-30
7130,0,6980,16707,0,34242,0,0,0,0,0,0,83176,0,13506,22992,,35682,17372,6013,22786,18819,0,0,7732,15207,9840,2903,12277,6542,2771,1402,27262,69670,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2006-06-30
9841,53,5667,13718,0,23752,0,0,0,5026,5026,0,79214,0,7494,35307,,24179,9887,12329,18076,27821,0,5026,4081,13995,4204,1899,3547,24274,3360,4126,18032,71720,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2006-06-30
80898,20,468,20887,0,44763,0,0,6949,0,6949,0,135999,0,7977,20383,,34719,0,6733,25258,14426,6949,0,6816,18444,9025,434,6809,7617,3154,2803,44275,127543,0,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2006-06-30
32845,11,234,34989,0,42029,0,0,0,20018,20018,0,174457,0,4402,66317,,56146,19149,12996,45162,47545,0,5659,11037,34125,9981,1003,10002,37543,14623,4149,41784,170055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2006-06-30
60501,6,2423,31472,0,50107,0,0,0,0,0,0,222851,0,12,49913,,97795,14642,18141,61562,29956,0,0,19817,41745,34100,2133,9155,20801,19957,0,47678,222839,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2006-06-30
30927,6,0,13666,0,18696,0,0,14404,2576,16980,0,193828,0,793,95532,,59547,7822,389,57361,93521,13513,2080,23313,34048,1847,339,52224,41297,1710,301,18690,181961,0,11074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2006-06-30
10975,0,12529,24643,0,51777,0,0,0,0,50548,0,171452,0,13376,103638,,44888,11951,10575,42284,91068,0,46623,13334,28950,2562,42,16167,74901,12570,0,39248,107380,0,50696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2006-06-30
224185,37,17071,55501,0,83407,0,0,0,0,0,0,595979,0,15326,49704,,204243,117847,49661,118894,22708,0,0,42451,76960,64257,20575,11431,11435,20389,6449,66299,580653,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2006-06-30
5690,0,364,13071,0,20181,0,0,31853,0,31853,0,95667,0,8247,5812,,66493,17672,5056,19339,3592,30760,0,29114,21078,14048,2253,1641,1951,1696,524,19817,84172,0,3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2006-06-30
19681,23,464,42230,0,64724,0,0,9970,0,9970,0,155114,0,0,27605,,53985,53844,7429,43745,24237,9970,0,8548,35197,8318,1921,10495,13742,2485,884,64237,155114,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2006-06-30
92413,101,20588,88944,0,118424,0,0,20000,0,20000,0,230005,0,0,28351,,35709,73532,5656,13433,25396,20000,0,23961,8938,1576,1234,15006,10390,1031,1924,97650,230005,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2006-06-30
4350,7,2218,4782,0,15345,0,0,0,0,0,0,60555,0,20819,8791,,11267,36147,4147,9237,4911,0,0,3277,5960,1703,327,2578,2333,3638,242,13120,39736,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2006-06-30
5845,0,4159,12989,0,23846,0,0,0,0,0,0,55210,0,3965,18722,,27610,3033,8369,22719,13289,0,0,6542,16177,4891,0,4862,8427,5433,0,19498,51239,189,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2006-06-30
709,0,343,1399,0,2699,0,0,0,0,0,0,11227,0,1908,1175,,8735,608,577,3242,304,0,0,3248,3369,1205,913,304,749,122,0,2356,9319,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2006-06-30
1414,8,1043,8718,0,15501,0,0,0,0,0,0,14648,0,1756,5916,,6444,874,911,5457,3757,0,0,2008,3449,796,191,733,3024,1142,1017,14450,12892,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2006-06-30
13988,26,18095,60707,0,106387,0,0,0,9991,9991,0,191117,26,10002,92631,,64592,19906,10413,61055,86428,0,9991,27410,33645,2594,943,25140,61288,4181,2022,88266,181089,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2006-06-30
67843,60,4509,59334,0,88792,0,0,0,31866,31866,0,592100,0,20591,51337,,117721,355200,29672,67800,42806,0,31866,57622,48455,8893,2751,19483,25398,5492,964,84137,571001,86,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2006-06-30
0,34,5,44790,0,44790,0,0,0,0,0,0,330918,0,0,0,,0,330918,7,0,0,0,0,0,0,0,0,0,0,0,0,44751,330918,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2006-06-30
9873,3,21456,12811,0,44153,0,0,0,0,0,0,55563,0,5283,6933,,24643,14114,4915,15255,3095,0,0,2813,12442,7272,2116,737,2358,3337,501,22694,50280,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2006-06-30
2063,0,301,4963,0,7450,0,0,0,0,0,0,21575,10,600,3558,,11185,4769,2366,9230,2930,0,0,2798,6433,1944,11,352,2578,628,0,7149,20965,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2006-06-30
7698,4,2586,6463,0,11581,0,0,0,0,0,0,25123,0,1381,2257,,15168,0,1966,11695,1652,0,0,3253,8442,3465,8,662,990,605,0,8988,23742,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2006-06-30
3569,0,2136,5782,0,10314,0,0,1188,957,2145,0,28586,0,597,10962,,13238,816,2010,10943,8832,792,647,2321,8622,1902,392,2570,6262,609,1521,8141,27989,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2006-06-30
7279,7,1206,14492,0,20882,0,0,0,0,0,0,38021,0,2734,13515,,16676,551,1624,12909,11614,0,0,4180,8729,3207,560,7643,3971,1901,0,19669,35287,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2006-06-30
0,0,0,324346,0,324346,0,0,0,0,0,0,27932,0,0,0,,0,27932,1326,0,0,0,0,0,0,0,0,0,0,0,0,324346,27932,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2006-06-30
479,6,977,14662,0,32173,0,0,0,0,0,0,38672,0,6765,22639,,11618,3936,2504,10752,22068,0,0,6588,4739,291,0,12919,9496,224,0,31190,31907,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2006-06-30
8715,0,1057,9348,0,15042,0,0,0,0,0,0,27223,0,250,3743,,11976,2789,2836,7569,2532,0,0,2207,5385,3696,688,534,1998,909,302,13985,26973,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2006-06-30
87619,55,0,16116,0,20717,0,0,30000,0,30000,0,290404,8734,0,7644,,31798,163345,1555,31136,7287,30000,0,31506,255,37,0,6755,889,0,0,20662,281670,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2006-06-30
0,4,1965,5608,0,14473,0,0,0,0,0,0,32319,0,2292,8662,,20905,2752,6469,18896,7892,0,0,8571,10325,2005,4,2865,5027,770,0,12504,30027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2006-06-30
264983,54,9370,69915,0,110782,0,0,260001,0,260001,0,1779652,0,291712,224232,,368313,922123,80721,355909,220687,260001,0,88953,266956,11998,406,161739,58948,3445,100,101358,1487940,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2006-06-30
5622,3,2238,13102,0,28210,0,0,0,0,0,0,50480,2004,18396,11931,,16488,16439,2319,13821,11831,0,0,4903,8918,2213,454,4574,7257,100,0,25969,30080,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2006-06-30
4939,0,1297,8089,0,14566,0,0,0,0,0,0,28995,0,5940,5214,,13709,5133,1759,9334,4108,0,0,3030,6304,4084,291,3073,1035,1106,0,13269,23055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2006-06-30
59286,45,3076,19150,0,31128,0,0,4496,200,4696,0,290846,0,36883,79555,,108036,43969,38416,55798,40657,4307,200,14817,40981,43760,8478,15125,25994,32506,5930,28007,253963,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2006-06-30
53118,5,1768,7003,0,11498,0,0,0,0,0,0,208074,0,40258,62084,,68479,24393,5876,61936,58481,0,0,18536,43400,6383,160,21312,37169,3197,406,9720,167816,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2006-06-30
97065,13,4402,8960,0,14120,0,0,0,0,0,0,293867,0,24068,58068,,120172,18562,9155,82380,47809,0,0,18878,63502,34499,3293,9514,38295,10067,192,9705,269799,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2006-06-30
15275,0,18247,16156,0,49453,0,0,0,0,0,0,67178,0,6278,8822,,22391,20690,4051,11955,4390,0,0,3874,8081,8089,2347,1125,3265,2544,1888,31034,60850,172,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2006-06-30
64422,10,8330,10126,0,16255,0,0,0,0,0,0,181198,0,43394,58336,,38541,19899,8079,29575,53805,0,0,7986,21998,5819,2738,20548,33257,1780,2751,7903,137804,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2006-06-30
4359,0,10625,7168,0,26632,0,0,1188,1000,2188,0,48472,0,1187,14587,,25036,4490,4374,12410,6365,495,1000,4744,7666,9907,2719,2580,3785,6874,1348,16007,47285,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2006-06-30
13355,19,10548,25529,0,47157,0,0,0,0,0,0,238281,0,5258,70814,,112637,41475,17669,73896,35680,0,0,23541,50355,36525,2216,9801,25879,33775,1359,36590,223188,0,9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2006-06-30
5995,43,1067,12471,0,19129,0,0,0,0,0,0,64378,100,8387,11577,,29808,16998,4186,18655,8674,0,0,4897,14175,9993,743,2031,6643,2556,347,18019,55891,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12058,2006-06-30
14607,6,7546,25029,0,54334,0,0,0,0,0,0,86036,0,13036,37393,,25743,8293,8617,23568,36979,0,0,13203,11404,1135,1,23115,13976,302,0,46376,73000,406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2006-06-30
15977,0,2009,16573,0,21830,0,0,0,0,2970,0,59844,0,6737,16221,,19050,8596,4845,14002,14982,0,2970,3488,10514,4375,673,5780,9202,939,300,19821,53107,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2006-06-30
2742371,25,161839,1155620,0,1704881,0,0,0,861184,3475115,0,22552218,0,1947801,4933101,,4808722,10068024,310022,3352651,3110827,0,1610495,672374,2680277,1103563,352508,1400941,1709886,1091164,731110,1507074,20604417,35943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2006-06-30
5473,0,406,9261,0,13264,0,0,1584,3600,5184,0,41313,0,5666,11350,,16199,8291,4808,11905,9644,1584,2970,2332,9574,4203,90,3367,6277,1706,0,12858,35647,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2006-06-30
971,0,555,2158,0,3578,0,0,0,0,0,0,7526,0,958,1321,,4352,882,402,3367,1217,0,0,739,2628,910,75,218,999,104,0,3023,6568,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,2006-06-30
9815,0,0,23115,0,35554,0,0,0,1740,1740,0,102127,0,0,50246,,19423,22643,4891,17877,49710,0,1740,5570,12307,1546,0,38198,11512,536,0,35554,102127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12937,2006-06-30
21812,13,10055,22781,0,46125,0,0,0,0,0,0,369915,0,49751,107698,,134669,105736,26991,103694,92342,0,0,42096,65706,22916,3951,39390,53107,10478,4722,36057,320164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2006-06-30
6573,0,573,18511,0,25571,0,0,0,0,0,0,65058,0,14150,17080,,21815,19590,5231,15679,11935,0,0,3987,11692,6095,41,2018,9917,4871,274,24998,50908,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12955,2006-06-30
14169,12,980,21622,0,27093,0,0,0,0,0,0,63566,0,662,9216,,33601,6580,4744,22383,6361,0,0,6458,15925,8482,2736,1203,5158,2530,325,26101,62904,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037,2006-06-30
175797,41,7171,29249,0,71786,0,0,0,0,0,0,608978,0,12645,58340,,161940,212901,48866,132689,50487,0,0,35232,97457,27080,2172,12802,37685,6734,1119,64303,595967,271,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2006-06-30
217,0,166,4051,0,5724,0,0,0,0,500,0,23267,0,712,2343,,9956,10751,2356,8859,2295,0,500,2406,6453,1098,0,326,2017,0,0,5558,22555,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13251,2006-06-30
2205,0,183,1442,0,3329,0,0,0,0,0,0,10164,0,2026,2322,,3818,1819,1102,3245,2218,0,0,1094,2151,573,0,507,1711,104,0,3146,8138,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457,2006-06-30
8747,3,2210,11176,0,17024,0,0,0,0,0,0,36143,0,602,6466,,13450,7480,2246,11854,6046,0,0,4199,7655,1596,0,4009,2037,420,0,14427,35541,384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14052,2006-06-30
5484,14,2129,10604,0,22615,0,0,2068,0,2068,0,59245,0,12222,14696,,23479,15586,3805,15666,10240,0,0,4536,11142,6904,897,2360,7880,4456,0,20472,47023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155,2006-06-30
18671,27,11505,39582,0,75678,0,0,396,9541,9937,0,657022,0,54906,116923,,45542,475886,24903,33718,73283,396,7041,23468,13955,7150,969,38864,36192,28931,12936,64146,602116,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14258,2006-06-30
7971583,492,684122,1722363,0,2950353,0,0,0,0,2532000,0,23382376,0,854223,5863395,,3385887,6161511,623185,2756764,5492599,0,2532000,857435,1899329,538346,90777,3750893,1741706,299727,71069,2262565,22523578,3174,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14409,2006-06-30
2486,0,460,2259,0,3826,0,0,2129,500,2629,0,20942,0,1054,2619,,9561,6276,1393,7194,2219,1183,200,2508,4686,1830,537,1115,1104,400,0,3366,17621,0,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14454,2006-06-30
4367,0,4105,6042,0,12220,0,0,0,0,0,0,11993,0,168,1554,,5527,545,1325,4701,1454,0,0,3193,1773,561,0,500,954,100,0,8115,11825,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14650,2006-06-30
4496,0,401,5701,0,7983,0,0,0,0,0,0,17905,0,1716,3319,,10090,0,3244,8482,2908,0,0,4852,4830,391,17,2376,643,300,0,7582,16189,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14753,2006-06-30
12376,30,9904,24265,0,80526,0,0,0,0,0,0,82357,0,9183,15573,,32302,22106,5662,24310,13127,0,0,8836,16958,4965,1543,8278,5084,854,1357,70592,73174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14865,2006-06-30
288891,212,3293,294489,0,325326,0,0,75183,141213,216396,0,2605972,0,48761,628594,,872950,815537,163430,742441,565489,75183,140880,239489,502952,129202,1307,179935,385554,62155,950,321738,2463063,83,94148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15536,2006-06-30
89952,118,4704,47851,0,63728,0,0,0,0,0,0,295069,0,1812,71239,,97319,36559,22221,79982,66611,0,0,26940,56491,13877,11,26797,40490,3952,0,58906,293257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337,2006-06-30
52155,10,678,14498,0,21253,0,0,0,0,0,0,151273,0,4598,14796,,29436,54886,8006,23334,11359,0,0,8125,15209,5893,209,4161,7198,2891,546,20422,146675,143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16458,2006-06-30
13375,13,987,10755,0,17786,0,0,594,24446,25040,0,84432,0,3067,35674,,31945,3438,9548,18040,16316,198,10936,12298,11219,7548,879,7549,11409,10601,6115,16786,81365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16551,2006-06-30
6280,0,943,7488,0,11654,0,0,0,0,0,0,27800,0,723,2056,,17387,2077,285,8284,623,0,0,3592,6472,5825,1497,0,623,1239,194,10711,27077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16748,2006-06-30
6913,0,889,4022,0,9950,0,0,0,0,0,0,13723,0,756,500,,4986,1324,827,3641,500,0,0,1465,2287,1048,187,0,500,0,0,9061,12967,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16944,2006-06-30
3079,0,1687,4344,0,8420,0,0,0,0,0,0,16259,0,1034,2014,,9291,1875,463,5607,2014,0,0,1953,3654,3684,0,814,1200,0,0,6733,15225,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16953,2006-06-30
