RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
5538,0,3407,7005,0,14004,0,0,0,0,0,0,49835,0,783,12905,,29782,1610,3840,15514,10210,0,0,3579,11935,8691,5577,1728,8482,1791,904,10597,49052,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2008-03-31
2877,0,548,5074,0,9324,0,0,0,0,0,0,16689,0,1616,2856,,7264,3692,822,5343,1987,0,0,2077,3266,1585,336,1563,424,524,345,8776,15073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2008-03-31
10090,0,0,5978,0,16350,0,0,0,0,0,0,74122,0,0,23308,,39372,1350,10811,29069,16948,0,0,7398,21671,8829,1474,5017,11931,5269,1091,16350,74122,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2008-03-31
1109,0,81,1705,0,1705,0,0,0,0,0,0,5500,0,1405,400,,2946,1045,0,2946,400,0,0,675,2271,0,0,200,200,0,0,1624,4095,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2008-03-31
2790,0,241,3186,0,5381,0,0,99,0,99,0,20243,0,1638,2116,,9621,5716,836,8439,2016,99,0,2057,6382,1101,81,681,1335,100,0,5140,18506,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2008-03-31
105666,6,2869,13107,0,19816,0,0,0,0,0,0,243604,0,58787,35655,,49369,52914,7287,43977,33099,0,0,25175,18802,3423,1969,20644,12455,1865,691,16941,184817,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2008-03-31
411,14,819,14175,0,48125,0,0,0,0,0,0,89915,0,6436,28236,,50597,10671,11059,29456,16106,0,0,21393,15385,10786,3033,12259,7853,5958,2166,47190,83479,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2008-03-31
3568,2,6969,10297,0,22214,0,0,0,0,0,0,85044,0,3401,20780,,40178,20518,6880,26786,10611,0,0,8132,18654,13392,0,3291,7320,10169,0,15243,81643,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2008-03-31
1215,86,5962,112934,0,184017,0,0,0,0,0,0,195673,12,13373,43408,,58283,92766,17799,41830,16527,0,0,22682,22264,11126,2211,26939,8600,5394,2475,177969,182288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2008-03-31
2622,2,959,6051,0,9659,0,0,0,0,0,0,21782,0,3523,6514,,11158,1488,1892,8547,5862,0,0,2235,6312,2271,340,3378,2484,652,0,8698,18209,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2008-03-31
7970,25,318,21292,0,35727,0,0,39965,0,39965,0,505767,0,15296,122149,,151772,223876,29512,144942,111541,39965,0,41247,103695,6266,564,28848,82694,9743,864,35384,490471,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2008-03-31
82443,5,2569,7296,0,15421,0,0,0,0,0,0,188881,0,17247,37792,,56572,12074,11148,46450,32832,0,0,15869,31771,5856,3076,5736,27209,3278,1569,12676,171634,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2008-03-31
39072,14,129,52321,0,70413,0,0,0,0,0,0,214230,0,14577,44840,,94308,36010,23006,67788,36368,0,0,29986,37802,22296,4224,20746,15622,7132,1340,70270,199653,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2008-03-31
545,0,832,2382,0,4351,0,0,63471,0,63471,0,109862,0,23596,26261,,81349,1707,14,47978,25592,4877,0,26925,21053,22605,10765,22553,3039,212,457,3519,72266,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2008-03-31
11582,10,12096,10524,0,36050,0,0,39745,0,39745,0,121578,0,1301,13621,,70522,25853,8892,33038,12431,9113,0,9134,23904,28698,8786,4720,7711,1190,0,23944,120143,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2008-03-31
14778,0,4837,15119,0,38682,0,0,0,0,0,0,56397,0,8735,22290,,16634,2695,6889,15248,21580,0,0,5300,9948,1015,371,4878,16702,550,160,33845,47662,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2008-03-31
218224,0,65,11411,0,17961,0,0,0,0,0,0,694417,0,271,101678,,321241,53275,48443,268716,88290,0,0,99996,168729,47880,4636,35188,53102,12104,1283,17896,694146,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2008-03-31
1302,0,402,2518,0,3929,0,297,198,5181,5379,0,19787,0,1630,9482,,4875,4128,536,3651,8778,0,5181,1298,2353,1039,185,4660,4118,204,500,3527,17860,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2008-03-31
398,0,179,9,0,3276,0,0,0,0,0,0,3372,0,650,910,,2064,0,0,1579,910,0,0,381,1198,302,182,410,500,0,0,3097,2722,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2008-03-31
30862,4,2496,74077,0,113352,0,0,9889,0,9889,0,324337,0,38394,180130,,60387,52958,10104,31215,164876,3050,0,27339,19611,8588,4849,122931,42532,10483,4184,110852,285943,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2008-03-31
7025,0,595,2073,0,8419,0,0,221,200,421,0,30290,0,5136,8631,,13754,879,1900,11938,8509,99,200,2776,9459,1360,159,2389,6120,0,122,7824,24574,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2008-03-31
9322,51,4369,16690,0,24621,0,0,44693,0,44693,0,283090,0,29783,39250,,81541,152977,7668,72346,35741,40005,0,10718,61628,8519,676,9908,25833,3139,370,20201,251524,0,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2008-03-31
9268,88,548,17508,0,64927,0,0,0,0,0,0,45796,0,2218,13934,,18463,4131,5327,14473,12448,0,0,4460,10013,3701,289,6283,6165,1286,200,64291,43578,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2008-03-31
1446,0,2920,2554,0,8054,0,0,0,0,0,0,15362,0,2008,4104,,8284,1528,470,6458,3342,0,0,1499,4959,1620,206,709,2633,662,100,5134,13354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2008-03-31
22903,0,2467,17394,0,59742,0,0,0,0,0,0,84440,0,2658,22798,,34158,4581,5321,31043,22377,0,0,12690,18353,3033,82,8528,13851,317,102,57275,81782,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2008-03-31
5142,40,1387,23794,0,32231,0,0,0,0,0,0,65163,0,4816,12775,,15619,31627,318,14402,10678,0,0,5966,8753,825,74,4263,6415,992,1106,30804,60347,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2008-03-31
23368,8,4610,21572,0,35799,0,0,0,0,0,0,135651,0,3685,46013,,49334,16937,10325,43198,38822,0,0,13606,29592,5673,463,10922,27900,6300,891,31181,131966,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2008-03-31
7188,0,6213,17882,0,34925,0,0,0,0,0,0,99839,0,18600,30033,,34785,27833,5925,26852,26942,0,0,13557,13395,4853,2980,13923,13019,2098,992,28712,81239,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2008-03-31
8350,1,6787,13883,0,25179,0,0,0,12554,12554,0,84365,0,627,43346,,26537,6131,15247,19358,30482,0,12554,4994,14365,5346,1832,13161,17321,6884,5980,18391,83738,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2008-03-31
53543,0,885,23920,0,41279,0,0,8042,0,8042,0,145038,0,8927,34172,,53179,4144,8737,46816,29641,7677,0,20139,29295,3256,489,9518,22039,2098,517,40394,134442,0,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2008-03-31
27939,7,38,34211,0,39436,0,0,19301,0,19301,0,172198,0,6308,46657,,69591,28011,14430,55143,44294,12807,0,19134,36009,13219,1229,14501,29793,2252,111,39391,163415,0,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2008-03-31
53559,8,2,29002,0,41919,0,0,0,0,0,0,273207,0,5,78704,,127076,13868,17647,94360,61156,0,0,33690,60670,31988,728,20171,40985,17548,0,41909,268162,0,5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2008-03-31
23066,0,51,15140,0,21429,0,0,26802,11900,50570,0,231775,0,2132,133660,,70632,4417,521,64991,123141,25119,22368,26265,38726,3663,1978,51125,72016,7347,3172,21378,221565,0,8078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2008-03-31
11087,0,26860,40651,0,64283,0,0,0,0,41184,0,168558,0,7503,94869,,48504,14098,11372,46011,91940,0,41184,12642,33369,2460,33,53941,37999,2929,0,37423,119909,0,41146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2008-03-31
201830,27,10814,63469,0,86706,0,0,1896,0,1896,0,606405,0,11925,63354,,240083,101138,53323,195740,53834,1896,0,95821,101217,35377,7668,28124,25936,7764,1530,75865,593992,0,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2008-03-31
17599,12,8,36237,0,46457,0,0,1302,0,1302,0,171254,0,102,33446,,48174,72036,7889,42049,32021,1302,0,20468,21581,4919,1206,17553,14468,1206,219,46437,171152,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2008-03-31
129154,36,3310,32262,0,46559,0,0,0,0,0,0,299899,0,11194,37118,,15909,117719,4861,14517,34726,0,0,6202,8315,1227,165,13752,20974,937,1455,43150,288705,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2008-03-31
4174,13,1456,5792,0,16490,0,0,0,0,0,0,69623,0,24793,15337,,12778,37334,4962,9843,12409,0,0,3360,6483,2724,211,8689,3720,2928,0,15021,44830,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2008-03-31
5890,0,4370,11287,0,22507,0,0,0,0,0,0,52009,0,3073,14549,,27511,4059,8558,23898,13120,0,0,6055,17843,3595,18,4817,8303,1429,0,17983,48930,154,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2008-03-31
1466,9,6019,9265,0,20060,0,0,0,0,0,0,17459,0,1634,7756,,7763,473,936,6251,4441,0,0,1639,4612,729,783,2927,1514,1853,1462,14032,15825,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2008-03-31
13844,16,11430,67107,0,100559,0,0,14885,0,14885,0,258867,16,3014,119639,,101013,24371,12776,81863,111089,14885,0,27467,69175,3660,711,27046,84043,5041,3509,89113,255837,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2008-03-31
48070,51,3293,46826,0,72862,0,0,10837,0,10837,0,599201,48,22998,55961,,102058,393112,27652,87075,51307,10837,0,33221,53854,13024,1959,15859,35528,4474,100,69453,574004,65,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2008-03-31
0,48,8,42619,0,42619,0,0,0,0,0,0,497876,0,0,0,,0,497876,87,0,0,0,0,0,0,0,0,0,0,0,0,42563,497876,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2008-03-31
9813,0,17563,14327,0,44799,0,0,0,0,0,0,58762,0,5836,10684,,26112,12153,4980,22055,9695,0,0,8367,13688,2490,1567,4483,5212,448,541,27236,52926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2008-03-31
1495,0,514,5013,0,7777,0,0,0,0,0,0,26272,11,1821,6640,,12469,5669,2420,10171,6241,0,0,2904,7267,2292,6,2529,3713,398,0,7263,24440,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2008-03-31
6792,1,3941,9210,0,16600,0,0,0,0,0,0,27648,0,1508,4154,,16702,0,2119,12921,3253,0,0,4421,8500,3763,17,1075,2178,901,0,12655,26140,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2008-03-31
3529,0,1807,6000,0,10622,0,0,1188,15717,16905,0,55151,0,129,30567,,20292,762,2985,17938,25764,594,12396,4365,13573,1922,432,6294,19470,4702,101,8815,53734,0,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2008-03-31
6095,0,1243,18437,0,26544,0,0,0,0,0,0,60584,0,16341,22082,,32227,180,2283,29928,21497,0,0,7992,21936,1567,732,8062,13435,374,211,25301,44243,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2008-03-31
285,0,1198,23630,0,42255,0,0,0,0,0,0,52808,0,8863,31005,,13721,7797,2662,12310,30681,0,0,6557,6415,749,0,18619,12270,116,0,41057,43945,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2008-03-31
8295,0,180,12867,0,18665,0,0,0,0,0,0,32051,0,762,7251,,13831,2674,2770,11942,5605,0,0,3363,8579,1480,409,2142,3463,743,903,18485,31289,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2008-03-31
71067,55,0,13591,0,17456,0,0,0,0,0,0,230820,9671,0,1795,,1405,156553,1487,953,1694,0,0,1085,310,10,0,1303,492,0,0,17401,221149,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2008-03-31
0,2,745,10969,0,20578,0,0,99,0,99,0,42073,0,3933,12476,,25911,3687,7497,23753,11282,99,0,9831,13922,2107,51,5702,5580,1194,0,19831,38041,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2008-03-31
437222,11,30373,52822,0,94349,0,0,99800,0,99800,0,1822744,0,298092,222830,,197260,965432,82280,188719,219966,99800,0,61648,127071,7830,711,170177,49789,2499,365,63965,1524652,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2008-03-31
6291,19,2732,11207,0,26974,0,0,0,0,0,0,43132,11,10596,8295,,16877,11669,1926,14272,7643,0,0,6293,7979,1998,607,5272,2372,351,300,24223,32525,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2008-03-31
5107,0,1212,12197,0,18517,0,0,2600,0,2600,0,32579,0,7362,5917,,15980,5575,1815,10356,5714,0,0,2383,7973,5289,335,4050,1664,203,0,17305,22617,0,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2008-03-31
54064,17,924,14157,0,25221,0,0,20283,0,58939,0,368063,0,17843,116368,,126759,70872,44335,87804,93651,16929,31183,33429,69558,20394,3378,29196,64514,19138,3520,24280,341867,0,8353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2008-03-31
42320,219,2898,10966,0,15590,0,0,0,0,0,0,247670,0,55525,98415,,76143,30792,7857,72116,96047,0,0,29584,42532,3824,205,43537,52510,2189,179,12469,192145,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2008-03-31
35263,40,3580,11183,0,16878,0,0,0,0,0,0,327428,0,26337,79205,,120550,92410,10001,99928,68041,0,0,28178,71750,19783,839,28968,39073,10933,231,13258,301091,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2008-03-31
