RCON0352,RCON2202,RCON2203,RCON2210,RCON2213,RCON2215,RCON2216,RCON2236,RCON2343,RCON2344,RCON2365,RCON2377,RCON2385,RCON2520,RCON2530,RCON2604,RCON5590,RCON6648,RCON6810,RCON6835,RCONA241,RCONA242,RCONA243,RCONA244,RCONA579,RCONA580,RCONA581,RCONA582,RCONA584,RCONA585,RCONA586,RCONA587,RCONB549,RCONB550,RCONB551,RCONB552,RCONHK05,RCONHK06,RCONHK07,RCONHK08,RCONHK09,RCONHK10,RCONHK11,RCONHK12,RCONHK13,RCONHK14,RCONHK15,RCONJ473,RCONJ474,RCONJH83,RCONK220,RCONK222,RCONK223,RCONMT87,RCONMT88,RCONMT89,RCONMT90,RCONMT91,RCONMT92,RCONMT93,RCONMT94,RCONMT95,RCONP752,RCONP753,RCONP754,RCONP756,RCONP757,RCONP758,RCONP759,IDRSSD,RCON9999
7629,25,486,19798,0,37571,0,0,64919,0,64919,0,597702,0,12033,160818,,204994,224261,34166,193235,144622,64919,0,53359,139876,9772,1987,33962,110661,13014,3181,37060,585669,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2008-09-30
79713,7,2316,2735,0,15474,0,0,0,0,0,0,184448,0,16123,36531,,54612,13592,11231,43338,31462,0,0,22349,22370,6066,3827,20050,11542,3574,1365,13103,168325,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2008-09-30
37974,8,293,50702,0,68899,0,0,8381,0,8381,0,216094,0,13566,39965,,98165,39990,21945,56607,23412,8381,0,19792,36815,35376,6182,15898,7514,13289,3264,68598,202033,0,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2008-09-30
813,0,424,2644,0,4211,0,0,93937,0,93937,0,140971,0,23484,27854,,110484,1822,19,15129,25385,11529,0,5312,9817,36046,59308,22628,2757,2468,0,3787,103487,0,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2008-09-30
10584,11,10622,12025,0,39674,0,0,49534,0,49534,0,119860,0,2239,9467,,78633,21176,8814,41866,7836,20143,0,9064,32802,23571,13195,977,6859,919,712,29041,116858,0,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2008-09-30
13772,0,5526,18150,0,41391,0,0,0,0,0,0,50631,0,4800,16811,,16938,3110,7075,15587,15331,0,0,6772,8815,1066,285,6500,8831,1316,164,35865,45831,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2008-09-30
205459,0,169,15450,0,23586,0,0,0,0,0,0,742687,0,558,115684,,344828,76717,49272,303331,103960,0,0,97638,205694,36241,5254,36227,67734,9827,1897,23417,742129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2008-09-30
1438,0,359,2615,0,3844,0,0,17138,0,17138,0,32397,0,1173,4123,,23086,3750,644,18028,3306,13463,0,5612,12416,4976,82,993,2313,317,500,3485,29829,0,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2008-09-30
733,0,242,15,0,3635,0,0,0,0,0,0,4943,0,1517,1715,,2411,85,85,1915,1714,0,0,611,1305,289,205,300,1414,0,0,3393,3426,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2008-09-30
30554,16,2239,74644,0,107503,0,0,9839,0,9839,0,340194,0,51464,198486,,61305,49849,10378,35455,175612,3050,0,26773,20826,12061,1645,106669,72217,15524,4076,105248,288730,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2008-09-30
6973,0,876,2128,0,7911,0,0,224,200,424,0,29957,0,5252,9155,,12810,1020,1880,10204,8550,99,200,4456,5979,2084,291,4206,4344,480,125,7035,24225,0,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2008-09-30
9646,18,5990,14693,0,26599,0,0,69618,0,69618,0,331073,0,28283,57998,,118169,145260,8422,107935,50386,65098,0,50472,57463,9763,471,15059,35327,6700,912,20591,297318,0,5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2008-09-30
9429,7,606,10629,0,70521,0,0,0,0,0,0,48318,0,2164,16190,,18367,4332,5383,15672,13591,0,0,4453,11219,2372,323,8312,5279,1948,650,69908,46154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2008-09-30
1277,0,2331,2271,0,6959,0,0,0,0,0,0,15346,0,2035,4501,,8013,1555,485,6264,3813,0,0,1710,4554,1470,279,834,2979,688,0,4628,13311,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2008-09-30
20685,0,6099,15661,0,55698,0,0,0,0,0,0,82604,0,2109,22496,,35306,4116,5865,29623,22165,0,0,12863,16760,5599,84,7600,14565,203,128,49599,80495,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2008-09-30
5244,42,1660,26190,0,34314,0,0,0,0,0,0,66997,0,5925,14706,,16172,30874,339,14962,11344,0,0,3967,11334,792,79,4860,6484,2239,1123,32612,61072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2008-09-30
23364,0,3905,22453,0,38096,0,0,0,0,0,0,142011,0,2797,54736,,47598,16313,11198,44248,50219,0,0,12691,31557,3098,252,13869,36350,4035,482,34191,139214,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2008-09-30
8210,0,6696,18923,0,37059,0,0,0,0,0,0,86351,0,17879,27903,,33079,17159,6132,22162,24779,0,0,10897,11266,7534,3382,16143,8636,2438,686,30363,68472,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2008-09-30
7981,21,4364,12685,0,21326,0,0,0,13957,13957,0,83094,0,521,43575,,27092,4446,15851,20246,24261,0,6556,4746,15500,5053,1793,4934,19327,15444,3870,16941,82573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2008-09-30
52810,0,1277,20517,0,46152,0,0,6625,0,6625,0,144865,0,6401,32774,,52935,6346,9513,35059,18598,6210,0,14050,21009,17464,412,7208,11390,13663,513,44875,137348,0,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2008-09-30
26246,9,97,34838,0,39990,0,0,18963,0,18963,0,186419,0,6309,56563,,82273,21337,15191,65265,51154,14934,0,15175,50090,15557,1451,18787,32368,5195,214,39884,168732,0,11378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2008-09-30
56770,13,2,26858,0,39064,0,0,0,0,0,0,300255,0,5,91696,,136885,14904,21437,86177,58027,0,0,18585,67592,49852,856,9680,48347,33406,263,39049,294810,0,5440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2008-09-30
26494,0,0,10838,0,14980,0,0,37227,40876,78103,0,244872,0,3120,137901,,77256,3221,532,69115,124485,32581,35081,32071,37044,6537,1604,71795,52690,11952,1464,14980,229823,0,11929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2008-09-30
10706,0,18801,34441,0,57322,0,0,0,0,76566,0,211458,0,6245,139471,,46888,14393,11247,45077,138285,0,76566,12060,33017,1811,0,54086,84199,1186,0,38521,115934,0,89279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2008-09-30
203261,51,12882,59107,0,82548,0,0,5259,0,5259,0,598007,0,14955,55252,,235271,104223,55438,167740,38726,5036,0,68818,99781,59805,6867,18612,20509,14467,1664,69615,582388,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2008-09-30
17832,7,0,37627,0,48038,0,0,4922,0,4922,0,162218,0,0,31847,,45302,67237,7773,39580,30288,4922,0,11585,27995,4090,1632,14389,15899,1157,402,48031,162218,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2008-09-30
121445,15,2157,32511,0,47269,0,0,0,0,0,0,293281,0,10120,36021,,15107,120708,4755,14429,33702,0,0,5824,8605,659,19,13864,19839,620,1698,45021,283161,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2008-09-30
4271,22,1029,6231,0,16245,0,0,0,0,0,0,66333,0,19897,15017,,12377,34668,5062,8218,12536,0,0,2104,6114,3785,374,8185,4351,2481,0,15194,46436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2008-09-30
6259,0,3329,12615,0,21608,0,0,0,0,0,0,49601,0,2602,12312,,27552,3478,7834,23844,10994,0,0,6263,17581,3708,0,3764,7230,1318,0,18183,46993,96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2008-09-30
1755,8,4182,12417,0,21406,0,0,0,0,0,0,19327,0,1642,9667,,7281,625,962,5769,6358,0,0,2498,3271,754,757,4267,2092,1915,1393,17216,17685,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2008-09-30
12808,9,12068,64172,0,96803,0,0,14885,0,14885,0,275607,0,4806,127830,,107493,27476,13269,104236,120052,14885,0,44313,59924,2530,726,48473,71579,5962,1816,84726,270801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2008-09-30
48640,21,4036,41165,0,66549,0,0,150177,0,150177,0,706998,54,30050,51968,,246456,359936,27607,42927,47272,150177,0,77210,133273,33862,2111,19094,29138,2927,809,62380,672503,112,4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2008-09-30
0,52,9,46081,0,46081,0,0,0,0,0,0,580425,0,0,0,,0,580425,1400,0,0,0,0,0,0,0,0,0,0,0,0,46020,580425,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2008-09-30
10182,0,20649,15437,0,49218,0,0,0,0,0,0,57182,0,4320,10025,,23980,12995,5040,14663,6180,0,0,1475,13274,7693,1538,151,6029,3499,346,28569,52862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2008-09-30
1171,0,245,4119,0,6366,0,0,0,0,0,0,25026,11,682,6123,,12536,5196,2684,10712,5394,0,0,3543,7169,1824,0,1656,3739,728,0,6121,24333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2008-09-30
8427,0,7284,9314,0,19865,0,0,0,0,0,0,28507,0,1732,4012,,16068,0,2316,12929,3644,0,0,3311,9618,3139,0,682,2962,368,0,12578,26775,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2008-09-30
3564,0,1218,7145,0,10917,0,0,17438,100,17538,0,61723,0,430,33742,,23622,796,3336,20032,28765,13722,100,4921,15111,2975,615,15882,12883,4370,607,9699,60203,0,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2008-09-30
6014,0,1096,19442,0,29873,0,0,0,0,0,0,59220,0,6881,25449,,27645,112,2495,24212,22940,0,0,10133,14079,2664,769,9874,13066,2509,0,28777,52339,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2008-09-30
278,3,1232,26974,0,44312,0,0,0,0,0,0,54590,0,5013,31142,,13610,9560,2986,12332,30967,0,0,6435,6408,767,0,20990,10152,0,0,43077,49577,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2008-09-30
8280,0,164,9019,0,15541,0,0,0,0,0,0,31492,0,184,8034,,12888,2290,2837,10808,5806,0,0,5004,5804,1504,576,4069,1737,1317,911,15377,31308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2008-09-30
71734,97,0,13066,0,17107,0,0,0,0,0,0,224676,9409,0,2220,,1389,149333,1423,860,2220,0,0,1123,242,24,0,2020,200,0,0,17010,215267,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2008-09-30
0,1,1041,7864,0,17866,0,0,0,0,0,0,44166,0,7545,15259,,25895,3012,7594,23435,14081,0,0,10009,13426,2408,52,4967,9117,1175,0,16824,36621,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2008-09-30
423547,0,42187,54115,0,83603,0,0,208039,0,208039,0,1858622,0,286243,208293,,333965,892817,81308,326638,204262,208039,0,168523,158115,6829,498,167941,36321,3017,1014,41416,1572379,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2008-09-30
6289,36,1229,11133,0,26288,0,0,0,0,0,0,43495,1,11917,9531,,15926,11749,2096,11735,8457,0,0,4488,7247,3544,647,3397,5060,772,302,25023,31577,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2008-09-30
4722,0,920,9831,0,15867,0,0,2600,0,2600,0,30832,0,3158,3496,,16182,6432,1781,13532,3396,2600,0,4265,9267,2142,508,1620,1776,100,0,14947,25074,0,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2008-09-30
41842,25,759,19381,0,45129,0,0,24021,0,53640,0,334940,0,26020,102127,,127834,63137,45420,92197,74705,19566,23530,44867,47330,27222,8415,31207,44000,20885,6035,44345,301801,0,7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2008-09-30
45211,1565,5951,11740,0,20156,0,0,0,0,0,0,247852,0,58258,95189,,74877,32575,8706,68358,91805,0,0,23275,45083,6329,190,41249,50556,3202,182,12635,189594,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2008-09-30
35375,35,3736,10736,0,17442,0,0,6279,0,6279,0,338737,0,27435,86042,,122410,94910,10051,96495,70509,6279,0,26315,70180,23745,2170,29385,41124,15213,320,13671,300697,0,10605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2008-09-30
12815,0,17165,16592,0,51985,0,0,0,0,0,0,81756,0,10367,20206,,31002,17733,7111,16071,11398,0,0,4616,11455,11319,3612,6292,5106,6613,2195,34229,71389,591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2008-09-30
71075,9,7640,15726,0,24415,0,0,0,0,0,0,192115,0,40801,58917,,43606,18517,11083,36613,54544,0,0,15363,21397,3048,3798,15201,39343,2752,1621,16758,151314,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2008-09-30
3902,0,10838,7196,0,25060,0,0,99,0,99,0,49696,0,1301,18639,,22062,5093,4107,14569,13780,99,0,5558,9011,5133,2360,5108,8672,1988,2871,14222,48296,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2008-09-30
13983,2,12472,29333,0,55893,0,0,0,0,0,0,250800,0,8299,82914,,126364,27539,22916,104179,65359,0,0,19127,85052,20233,1952,7724,57635,16289,1266,43419,229847,0,12654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2008-09-30
12315,14,5809,29797,0,55707,0,0,0,0,0,0,66308,0,6400,27373,,22406,4214,7271,15982,26397,0,0,13407,8432,567,0,18535,8838,0,0,49654,59908,230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2008-09-30
13848,0,1662,15325,0,22846,0,0,0,3300,3300,0,68202,0,11135,20041,,24323,9989,5542,19696,18569,0,3300,8211,11485,4266,361,6211,12358,1472,0,21184,57067,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2008-09-30
3952019,0,300939,1459044,5,3147494,0,0,631377,0,2142039,0,33727322,0,3188764,4849527,,12613116,12312660,1407660,6289637,3564257,473139,1044273,40037,6249600,4922917,1400562,436086,3128172,1042988,242281,2843588,30538558,2962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12311,2008-09-30
4196,0,256,10034,0,15714,0,0,0,11886,11886,0,51835,0,13906,19977,,14246,13416,4557,10830,13341,0,5505,3393,7437,3416,0,4200,9141,5629,1007,15458,37929,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2008-09-30
980,0,442,2405,0,3956,0,0,0,0,0,0,8139,0,585,2391,,4341,427,377,3536,2084,0,0,979,2557,683,122,309,1775,207,100,3514,7554,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656,2008-09-30
8861,0,0,25565,0,36294,0,0,1676,0,1676,0,125277,0,0,86180,,20618,9618,5707,20044,85184,1676,0,4421,15623,574,0,60291,24893,996,0,36294,125277,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12937,2008-09-30
25471,20,18967,25375,0,61798,0,0,0,0,0,0,447504,0,43710,149624,,138514,133895,32301,116023,134541,0,0,43694,75107,17624,2089,60396,74596,13966,666,42811,403794,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2008-09-30
5542,0,3076,18709,0,28211,0,0,0,0,0,0,78294,0,15628,29305,,23141,20305,5751,18026,22604,0,0,5515,12511,4785,330,8457,14147,6366,335,25135,62666,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12955,2008-09-30
17662,0,2464,17709,0,28132,0,0,0,0,0,0,63757,0,704,10394,,30645,5056,4955,21678,6043,0,0,10072,12056,7467,1050,4660,2806,2415,513,25668,63053,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037,2008-09-30
165654,67,4695,31356,0,70193,0,0,0,0,0,0,694772,0,3471,135930,,174221,218967,54037,150778,126876,0,0,53242,97536,18424,5019,69499,57377,3937,5117,65193,690958,238,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2008-09-30
298,0,21,3986,0,6090,0,0,0,0,0,0,25180,0,706,1941,,12402,10539,2794,11126,1756,0,0,2930,8196,1276,0,344,1412,185,0,6069,24474,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13251,2008-09-30
1918,0,717,1729,0,4014,0,0,0,0,0,0,10448,0,1208,2769,,4019,1742,1048,3625,2453,0,0,1106,2519,394,0,1129,1324,316,0,3297,9240,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13457,2008-09-30
7087,0,1582,8815,0,15033,0,0,0,0,0,0,43620,0,196,12028,,13235,11270,3430,12082,10414,0,0,3716,8366,1133,20,3241,7173,1614,0,13355,43424,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14052,2008-09-30
5301,13,2154,7889,0,20191,0,0,9285,600,9885,0,66246,0,13324,16277,,31221,13447,5296,25714,14096,6533,600,10547,15167,4791,716,7737,6359,1792,388,18024,52728,0,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155,2008-09-30
20281,0,14600,41504,0,77722,0,0,0,0,0,0,879664,0,76145,149018,,46814,663551,26851,34936,133373,0,0,19938,16631,8942,1303,56343,78058,13258,1359,63019,803519,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14258,2008-09-30
2451,0,260,2825,0,4296,0,0,2058,200,2258,0,16582,0,1207,1560,,9489,3082,1398,6926,1257,489,100,2128,4798,2130,433,104,1154,100,202,4036,13801,0,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14454,2008-09-30
4093,1,2123,5926,0,9990,0,0,0,0,0,0,11305,0,245,1254,,5568,390,1212,5087,1254,0,0,2706,2716,116,30,1000,254,0,0,7866,11060,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14650,2008-09-30
7106,0,384,5685,0,5685,0,0,0,0,0,0,21536,0,1484,4578,,9852,0,3817,9152,4178,0,0,4182,4970,676,24,2563,1615,400,0,5301,20052,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14753,2008-09-30
73042,21,2083,10507,0,16732,0,0,2116,0,2116,0,161629,0,23780,21524,,35554,31509,6940,28599,18524,1313,0,15351,14713,4967,523,11749,7233,2542,0,14628,137849,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14865,2008-09-30
2200,0,0,3062,0,5803,0,0,0,0,0,0,32055,0,0,15086,,13452,1317,2897,11877,14753,0,0,4274,7603,1423,152,4661,10093,333,0,5803,32055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14977,2008-09-30
251194,386,2303,217191,0,387881,0,0,79250,133280,212530,0,2689850,0,15135,667815,,975807,795032,214535,794981,564548,76818,132880,351678,443303,178009,2818,257652,306896,102962,305,385130,2586987,62,87728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15536,2008-09-30
96781,52,7909,14111,0,23427,0,0,34675,0,34675,0,370240,0,31092,108877,,133305,31277,27452,108214,84987,26287,0,50265,62669,20370,1,34030,52691,17156,5000,15466,339148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337,2008-09-30
48969,32,589,16204,0,23735,0,0,0,0,0,0,164744,0,6915,19897,,30345,65533,8958,25305,16835,0,0,7221,18085,4866,173,4103,12732,2897,165,22821,157829,293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16458,2008-09-30
18027,6,1350,15690,0,25203,0,0,1287,18819,20106,0,95858,0,3791,34179,,40662,2990,14011,21861,16882,0,9068,8669,13220,12748,6025,3995,12887,9901,7396,23847,90976,0,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16551,2008-09-30
5921,4,991,7921,0,11360,0,0,0,0,0,0,32762,0,3292,5752,,18014,3075,3590,9401,5087,0,0,3724,7978,5611,700,817,4270,665,0,10365,29470,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16748,2008-09-30
6373,0,1457,4718,0,10896,0,0,0,0,0,0,16353,0,814,1857,,6907,1216,692,5789,1754,0,0,2136,3788,983,0,204,1551,103,0,9439,15539,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16944,2008-09-30
3348,0,819,4924,0,7926,0,0,0,0,0,0,16718,0,145,1885,,9124,2361,593,6689,1785,0,0,2472,4217,2435,0,215,1570,100,0,7107,16573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16953,2008-09-30
0,0,0,0,0,0,0,0,0,0,0,0,86754,0,7141,70110,,16644,0,3191,16644,70110,0,0,16644,0,0,0,70110,0,0,0,0,79613,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17110,2008-09-30
511135,45,41964,82088,0,163471,0,0,0,136005,136005,0,1327319,0,281530,310305,,451767,54112,73748,351935,114127,0,113440,76152,275783,86918,12914,25433,88694,33860,162318,117378,1045789,4084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17147,2008-09-30
11629,0,0,7091,0,13719,0,0,0,0,0,0,39164,0,3636,10212,,15912,1411,5021,13028,8916,0,0,5140,7888,2544,340,3536,5380,1196,100,13719,35528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17259,2008-09-30
38459,153,9450,241528,0,270214,0,0,330496,0,330496,0,1488676,0,144928,152210,,372888,925119,16331,45937,104080,310496,0,148123,167909,53230,3626,65637,38443,29455,18675,260611,1336902,0,6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17464,2008-09-30
9118,14,287,10617,0,23890,0,0,0,0,0,0,152708,0,11629,50812,,34551,58227,10875,28547,42509,0,0,8900,19647,4717,1287,13525,28984,7323,980,23589,141079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17839,2008-09-30
28230,940,14395,25648,0,56826,0,0,0,3000,3000,0,127349,109,18321,26910,,33716,38493,6475,29545,23847,0,3000,8843,20702,3494,677,7850,15997,2559,504,41491,105919,0,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17950,2008-09-30
97588,12,5582,19831,0,32768,0,0,0,0,0,0,218416,0,18256,40374,,58304,22150,10204,51268,38225,0,0,18335,34972,4977,20,10738,27631,2005,0,27174,200160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18050,2008-09-30
22916,0,0,42146,0,58458,0,0,5245,0,5245,0,100321,0,12919,39679,,28639,9087,2410,26079,38642,5245,0,14793,11286,1972,588,23202,15440,511,526,58458,86615,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18135,2008-09-30
