"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	
37					0	0	0.0000	0.0000	
242					0	0	0.0000	0.0000	
279					1	8	0.0635	0.0635	
354					2	8	0.0750	0.0950	
439					0	0	0.0000	0.0000	
457					0	0	0.0000	0.0000	
505					0	0	0.0000	0.0000	
1146					0	0	0.0000	0.0000	
1155					2	21	0.0750	0.0750	
1351					0	0	0.0000	0.0000	
1454					1	23	0.0850	0.0850	
1557					1	42	0.0890	0.0890	
1632					1	93	0.0900	0.0900	
1669					2	91	0.0700	0.0850	
1829					0	0	0.0000	0.0000	
1856					0	0	0.0000	0.0000	
1959					0	0	0.0000	0.0000	
2040					5	143	0.0700	0.0825	
2161					0	0	0.0000	0.0000	
2376					0	0	0.0000	0.0000	
2451					1	20	0.1000	0.1000	
2554					0	0	0.0000	0.0000	
2732					0	0	0.0000	0.0000	
2750					3	21	0.0850	0.1025	
2938					1	24	0.0800	0.0800	
2956					0	0	0.0000	0.0000	
3252					3	118	0.0950	0.0950	
3458					0	0	0.0000	0.0000	
3506					1	300	0.0650	0.0650	
3579					3	34	0.0675	0.0825	
3720					0	0	0.0000	0.0000	
3953					0	0	0.0000	0.0000	
4138					0	0	0.0000	0.0000	
4147					1	300	0.0760	0.0760	
4156					0	0	0.0000	0.0000	
4231					1	18	0.0650	0.0650	
4437					0	0	0.0000	0.0000	
4745					4	69	0.1200	0.1200	
4839					0	0	0.0000	0.0000	
5005					0	0	0.0000	0.0000	
5050					0	0	0.0000	0.0000	
5069					0	0	0.0000	0.0000	
5135					0	0	0.0000	0.0000	
5210					2	390	0.0538	0.0663	
5247					0	0	0.0000	0.0000	
5274					0	0	0.0000	0.0000	
5331					1	5	0.0900	0.0900	
5461					0	0	0.0000	0.0000	
5751					1	70	0.0788	0.0788	
5939					0	0	0.0000	0.0000	
6039					4	90	0.0800	0.0950	
6057					0	0	0.0000	0.0000	
6141					0	0	0.0000	0.0000	
6329					0	0	0.0000	0.0000	
6842					3	19	0.0775	0.0875	
6972					0	0	0.0000	0.0000	
7009					0	0	0.0000	0.0000	
7045					0	0	0.0000	0.0000	
7157					0	0	0.0000	0.0000	
7166					0	0	0.0000	0.0000	
7456					0	0	0.0000	0.0000	
7634					1	150	0.0700	0.0700	
8033					0	0	0.0000	0.0000	
8154					0	0	0.0000	0.0000	
8417					0	0	0.0000	0.0000	
8462					4	68	0.0490	0.0850	
8547					0	0	0.0000	0.0000	
8631					0	0	0.0000	0.0000	
9115					0	0	0.0000	0.0000	
9160					0	0	0.0000	0.0000	
9339					1	8	0.0800	0.0800	
9357					0	0	0.0000	0.0000	
9553					0	0	0.0000	0.0000	
9807					2	127	0.0688	0.0750	
9955					0	0	0.0000	0.0000	
10157					0	0	0.0000	0.0000	
10250					0	0	0.0000	0.0000	
10577					0	0	0.0000	0.0000	
10849					8	187	0.0812	0.1100	
10858					0	0	0.0000	0.0000	
11145					1	1	0.1500	0.1500	
11350					1	3	0.1100	0.1100	
11640					0	0	0.0000	0.0000	
11837					0	0	0	0	
12030					2	344	0.0850	0.0850	
12058					4	116	0.0925	0.1050	
12142					1	9	0.0900	0.0900	
12245					0	0	0.0000	0.0000	
12311	0	0	0.0000	0.0000					
12357					4	164	0.0750	0.1000	
12405					0	0	0.0000	0.0000	
12647					1	15	0.0850	0.0850	
12656					0	0	0.0000	0.0000	
12937					0	0	0.0000	0.0000	
12946					0	0	0.0000	0.0000	
12955					0	0	0.0000	0.0000	
13037					0	0	0.0000	0.0000	
13103					0	0	0.0000	0.0000	
13251					0	0	0.0000	0.0000	
13309					0	0	0.0000	0.0000	
13457					1	1	0.0902	0.0902	
14052					3	15	0.0900	0.1000	
14155					1	35	0.0900	0.0900	
14258					4	763	0.0725	0.0900	
14409	0	0	0.0000	0.0000					
14454					0	0	0.0000	0.0000	
14650					0	0	0.0000	0.0000	
14753					5	23	0.0700	0.1250	
14865					0	0	0.0000	0.0000	
14931					0	0	0.0000	0.0000	
14940					0	0	0.0000	0.0000	
15536					0	0	0.0000	0.0000	
15732					0	0	0.0000	0.0000	
16337					1	67	0.0615	0.0615	
16355					2	98	0.0800	0.0890	
16458					0	0	0.0000	0.0000	
16551					0	0	0.0000	0.0000	
16748					3	60	0.0810	0.0950	
16766					0	0	0.0000	0.0000	
16944					0	0	0.0000	0.0000	
16953					5	132	0.0650	0.0900	
17110					0	0	0.0000	0.0000	
17147					0	0	0.0000	0.0000	
17259					1	19	0.0625	0.0625	
17464					2	560	0.0798	0.0800	
17549					0	0	0.0000	0.0000	
17642					1	8	0.0900	0.0900	
17839					0	0	0.0000	0.0000	
17950					1	72	0.0850	0.0850	
18050					1	8	0.0735	0.0735	
18126					2	102	0.0625	0.0800	
18135					0	0	0.0000	0.0000	
18368					0	0	0.0000	0.0000	
18377					0	0	0.0000	0.0000	
18827					1	9	0.0860	0.0860	
18836					3	59	0.0725	0.1090	
18854					0	0	0.0000	0.0000	
18863					0	0	0.0000	0.0000	
18957					2	243	0.0800	0.0825	
19356					0	0	0.0000	0.0000	
19730					3	371	0.0675	0.0850	
19936					0	0	0.0000	0.0000	
19972					0	0	0.0000	0.0000	
20053					0	0	0.0000	0.0000	
20147					0	0	0.0000	0.0000	
20259					0	0	0.0000	0.0000	
20370					0	0	0.0000	0.0000	
20512					1	32	0.0670	0.1450	
20633					2	30	0.0550	0.0599	
20754					0	0	0.0000	0.0000	
20839					3	503	0.0800	0.0850	
20857					0	0	0.0000	0.0000	
20866					0	0	0.0000	0.0000	
21256					2	7	0.1050	0.1050	
21359					1	40	0.0800	0.0800	
21630					2	73	0.0700	0.0850	
21658					3	140	0.0625	0.0800	
22048					3	430	0.0850	0.0900	
22235					1	5	0.0825	0.0825	
22356					1	14	0.0800	0.0800	
22459					1	50	0.0745	0.0745	
22543					1	1	0.1000	0.1000	
22552					1	20	0.0850	0.0850	
22730					3	40	0.0725	0.1650	
22860					0	0	0.0000	0.0000	
22936					0	0	0.0000	0.0000	
22954					0	0	0.0000	0.0000	
23036					0	0	0.0000	0.0000	
23045					0	0	0.0000	0.0000	
23241					4	222	0.0688	0.1400	
23344					3	240	0.0738	0.0900	
23456					2	5	0.1475	0.1475	
23504					0	0	0.0000	0.0000	
23540					0	0	0.0000	0.0000	
23643					1	16	0.0950	0.0950	
23755					0	0	0.0000	0.0000	
23812					0	0	0.0000	0.0000	
24006					0	0	0.0000	0.0000	
24266					1	100	0.0724	0.0724	
24453					0	0	0.0000	0.0000	
24659					2	75	0.0890	0.0925	
24668					7	85	0.0596	0.0950	
24855					0	0	0.0000	0.0000	
24949					0	0	0.0000	0.0000	
25357					1	8	0.0784	0.0784	
25450					0	0	0.0000	0.0000	
25647					7	682	0.0775	0.0923	
25852					1	122	0.0660	0.0660	
26149					0	0	0.0000	0.0000	
26233					0	0	0.0000	0.0000	
26242					1	125	0.0700	0.0700	
26457					0	0	0.0000	0.0000	
26756					0	0	0.0000	0.0000	
26765					3	4	0.0675	0.0825	
26859					0	0	0.0000	0.0000	
26916					1	30	0.0675	0.0675	
27548					1	18	0.0715	0.0715	
27614					0	0	0.0000	0.0000	
27838					1	360	0.0725	0.0725	
27847					0	0	0.0000	0.0000	
28013					1	470	0.0625	0.0625	
28152					0	0	0.0000	0.0000	
28255					0	0	0.0000	0.0000	
28349					0	0	0.0000	0.0000	
28406					0	0	0.0000	0.0000	
28572					0	0	0.0000	0.0000	
28732					0	0	0.0000	0.0000	
29104					0	0	0.0000	0.0000	
29159					0	0	0.0000	0.0000	
29252					0	0	0.0000	0.0000	
29636					0	0	0.0000	0.0000	
29850					1	27	0.0800	0.0800	
29944					0	0	0.0000	0.0000	
29953					0	0	0.0000	0.0000	
30025					0	0	0.0000	0.0000	
30052					0	0	0.0000	0.0000	
30146					0	0	0.0000	0.0000	
30155					0	0	0.0000	0.0000	
30258					0	0	0.0000	0.0000	
30418					0	0	0.0000	0.0000	
30436					0	0	0.0000	0.0000	
30502					0	0	0.0000	0.0000	
30650					0	0	0.0000	0.0000	
30810					0	0	0.0000	0.0000	
30856					0	0	0.0000	0.0000	
31134					0	0	0.0000	0.0000	
31152					5	111	0.0850	0.1800	
31255					0	0	0.0000	0.0000	
31303					0	0	0.0000	0.0000	
31657					4	63	0.0800	0.0900	
31826					0	0	0.0000	0.0000	
31835					0	0	0.0000	0.0000	
32159					0	0	0.0000	0.0000	
32234					2	100	0.0800	0.0800	
32766					1	5	0.0900	0.0900	
33147					1	10	0.0750	0.0750	
33259					0	0	0.0000	0.0000	
33268					0	0	0.0000	0.0000	
33549					0	0	0.0000	0.0000	
33727					0	0	0.0000	0.0000	
33754					1	38	0.0750	0.0750	
33772					0	0	0.0000	0.0000	
33839					1	10	0.0850	0.0850	
33857					0	0	0.0000	0.0000	
34032					0	0	0.0000	0.0000	
34153					0	0	0.0000	0.0000	
34359					0	0	0.0000	0.0000	
34425					0	0	0.0000	0.0000	
34434					3	46	0.0700	0.0800	
34452					0	0	0.0000	0.0000	
34537					0	0	0.0000	0.0000	
34555					5	212	0.0725	0.0895	
34742					0	0	0.0000	0.0000	
34836					1	400	0.0725	0.0725	
34863					1	10	0.1000	0.1000	
35057					0	0	0.0000	0.0000	
35244					0	0	0.0000	0.0000	
35301	0	0	0.0000	0.0000					
35570					0	0	0.0000	0.0000	
35646					0	0	0.0000	0.0000	
35842					1	22	0.0700	0.0700	
35851					0	0	0.0000	0.0000	
35936					0	0	0.0000	0.0000	
36054					1	3	0.0775	0.0775	
36344					1	9	0.0850	0.0850	
36456					8	388	0.0600	0.0800	
36830					0	0	0.0000	0.0000	
36858					0	0	0.0000	0.0000	
36933					0	0	0.0000	0.0000	
37051					0	0	0.0000	0.0000	
37341					3	47	0.0350	0.1050	
37350					1	52	0.0800	0.0800	
37378					0	0	0.0000	0.0000	
37435					1	15	0.0900	0.0900	
37640					0	0	0.0000	0.0000	
37659					0	0	0.0000	0.0000	
37743					0	0	0.0000	0.0000	
37949					2	100	0.0675	0.0750	
38441					0	0	0.0000	0.0000	
38478					2	24	0.0800	0.0850	
38526					1	140	0.0713	0.0713	
38535					2	300	0.0675	0.0775	
38740					6	302	0.0560	0.1400	
39327					1	5	0.0700	0.0700	
39420					0	0	0.0000	0.0000	
39475					0	0	0.0000	0.0000	
39756					0	0	0.0000	0.0000	
39934					2	55	0.0675	0.0850	
40033					1	11	0.0850	0.0850	
40051					0	0	0.0000	0.0000	
40305					0	0	0.0000	0.0000	
40350					0	0	0.0000	0.0000	
40707					0	0	0.0000	0.0000	
40855					0	0	0.0000	0.0000	
41245					0	0	0.0000	0.0000	
41553					0	0	0.0000	0.0000	
41629					0	0	0.0000	0.0000	
41647					0	0	0.0000	0.0000	
41759					0	0	0.0000	0.0000	
41825					1	79	0.0700	0.0700	
41937					1	1	0.1250	0.1400	
41955					0	0	0.0000	0.0000	
42037					4	324	0.0639	0.0775	
42055					0	0	0.0000	0.0000	
42354					2	288	0.0800	0.0850	
42420					2	273	0.0725	0.0750	
42448					3	97	0.0725	0.0950	
42457					1	10	0.0725	0.0725	
42541	2	358	0.0675	0.0870					
43052					1	480	0.0975	0.0975	
43155					0	0	0.0000	0.0000	
43173					0	0	0.0000	0.0000	
43324					2	87	0.0688	0.0800	
43351					0	0	0.0000	0.0000	
43454					1	30	0.0950	0.0950	
43511					1	10	0.0712	0.0712	
43641					0	0	0.0000	0.0000	
43669					0	0	0.0000	0.0000	
43744					0	0	0.0000	0.0000	
43856					0	0	0.0000	0.0000	
43959					0	0	0.0000	0.0000	
44040					1	14	0.0780	0.0780	
44134	0	0	0.0000	0.0000					
44433					0	0	0.0000	0.0000	
44451					4	16	0.1400	0.1400	
44602	0	0	0.0000	0.0000					
