"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
276449																																																									0	0	0									0	0	0	0	0	97	0	0	0		0	0	0	0	0	0	0	0	0	121	206	16	0	0	0						0	0	0	0	0	0	554	25	173	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	62	3	4	0	0	0	
276551																																																									0	0	0									133	4	70	6	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	4	70	133	0	0	131	0	0	118	0	0	0	0	0	0	16	0	0	0	0	0	
276579	0	0	0	20265	3402	2613	0	0	0	2644	371	1778	0	0	2227	3741	2185	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	670	51	0	2728	2076	3210	2086	1603	2406	444	0	0	966	504	271	6543	666	1437	0	0	0																						5371	418	465	2148	236	0	282	0	5744	35838	8473	4416												101	38	19	4717	1510	2305																						
276645																																																									0	10	0									2	0	0	108	240	12	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	51	0	0	179	0	6	2	0	2	0	0	0	0	0	0	0	0	0	8	0	0	35	10	40	0	0	0	
276654																																																									0	0	0									0	0	0	450	109	0	0	0	0		0	0	0	0	0	0	0	0	0	156	0	0	0	0	0						0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
276711																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	50	0	0	0						0	0	0	0	0	0	231	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276775																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	99	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	
276850																																																									0	0	0	0	0	0	0	0	0	0	0	416	702	1180	862	471	611	0	0	0	0	133	0	0	584	54	669	0	0	283	460	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	50	866	211	251	702	1180	416	550	277	512	480	249	460	0	0	0	34	12	0	1164	339	627	0	0	0	
276953																																																									0	0	0									44	63	0	2	2	81	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	63	0	44	0	0	0	0	0	0	0	0	0	0	0	0	14	1	6	0	0	0	
277053																																																									0	0	0												1535	0	228	0	0	0		176	0	257	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	170	0	160	0	0	0	1297	0	207	974	0	161	0	0	0	0	0	0	0	0	0	0	0	0	
277138																																																									0	0	0									0	0	0	31	0	44	0	0	0		25	0	0	0	0	0	0	0	0	0	0	387	0	0	0						0	0	0	473	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	40	0	0	0	
277240																																																									0	0	0									0	0	0	398	19	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	12	0	0	0	0	
277277																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	817	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277558																																																									0	0	0									0	0	0	103	0	9	0	0	0		18	0	0	0	0	0	0	0	0	0	0	10	0	0	0						0	0	0	0	0	0	192	0	369	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	117	27	100	0	0	0	
277567																																																									0	0	0									0	0	0	87	0	73	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	14	0	0	0	
277736																																																									0	0	0									0	0	0	173	0	77	0	0	0		113	0	0	171	0	0	0	0	0	38	0	76	0	0	0						0	0	0	0	0	0	1256	0	220	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	358	0	96	0	0	0	
277820																																																									0	0	0									0	0	0	416	95	75	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	149	183	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	262	0	15	0	0	0	
277950																																																									0	0	0									0	0	0	109	13	0	0	0	0		0	0	0	0	0	0	0	0	0	8	54	0	0	0	0						0	0	0	0	0	0	100	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	32	0	0	0	0	
278078																																																									0	0	0									0	0	0	279	0	0	0	0	0		550	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	733	0	0	329	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278153																																																									0	0	0									0	0	0	27	0	4	0	0	0		0	0	0	0	0	0	0	0	0	32	0	0	0	0	0						0	0	0	0	0	0	101	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	16	93	0	0	0	
278256																																																									0	0	0									40	97	4	29	13	0	0	0	0		0	0	0	0	0	207	0	0	0	0	0	255	0	0	0						0	0	0	0	0	0	105	33	8	97	4	40	0	0	52	0	0	47	0	0	0	0	0	0	165	70	72	0	0	0	
278555																																																									0	0	0	0	0	0	0	0	0	0	0	266	1694	415	280	99	119	0	0	0	0	0	0	0	167	1054	0	0	0	0	0	108	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	183	8	1776	561	266	0	0	0	0	0	0	0	0	0	0	0	0	537	92	2	0	0	0	
278733																																																									0	0	0									0	0	0	231	52	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	540	162	0	0	0	
278751																																																									0	0	0									0	0	0	8	3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	85	0	0	0	0						0	0	0	0	0	0	0	32	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	8	0	0	0	0	
278818																																																									0	0	0									0	0	0	307	0	0	0	0	0		0	0	0	187	0	0	0	0	0	890	0	120	0	0	0						0	0	0	0	0	75	980	49	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	195	0	0	0	0	
278957																																																									0	0	0									0	61	0	551	2	107	0	0	0		121	0	0	21	0	54	0	0	0	0	0	0	0	0	0						0	0	0	65	0	0	176	42	0	66	0	0	11	0	0	10	0	0	0	0	0	0	0	0	703	21	154	0	0	0	
279105																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	173	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788	0	224	0	0	0	428	0	0	323	0	0	0	0	0	0	0	0	74	0	1	0	0	0	
279253																																																									0	0	0									0	0	0	2077	0	602	0	0	0		1723	278	0	0	0	0	0	0	0	1306	0	560	0	0	0						0	0	0	0	0	0	97	23	35	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	54	0	107	0	0	0	
279338																																																									0	0	0												0	0	144	0	0	0		0	0	0	0	0	0	0	0	0	147	0	0	0	0	0						0	0	0	0	0	0	32	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279673																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	99	0	0	0						0	0	0	0	0	64	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279842																																																									0	0	119									0	42	0	28	0	3	0	0	61		0	0	0	46	0	0	0	0	0	216	0	389	0	0	0						0	0	0	0	0	0	115	0	19	42	0	0	46	0	0	41	0	0	0	0	0	0	0	0	7	0	3	0	0	0	
279954																																																									0	0	0									1118	13	353	35	629	0	0	0	0		16	0	0	74	0	769	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	151	0	13	353	1118	0	264	199	0	237	199	0	0	0	6	6	0	31	3	0	0	0	0	
280044																																																									0	0	0	0	0	0	0	0	0	0	0	0	43	0	940	0	1252	76	0	573	0	1516	0	25	60	0	0	228	0	0	9057	0	4404	0	0	0	0	0	0	0	0	0	0	0	258	0	30	4220	0	2752	870	0	17	0	0	0	0	0	0	0	0	0	20	0	22	144	0	163	0	0	0	
280110	0	0	0	188578	33666	366207	0	0	0	206927	152694	82481	0	0	26844	14103	5831	0	0	4952	0	0	0	0	3435	286	0	0	0	0	0	0	660	80	0	0	0	0	12219	9210	15946	10490	8659	12225	0	0	0	0	0	0	164560	33508	39817	0	0	0																						78635	5236	35082	2977	553	12380	5412	529	2678	91514	20209	115979												110718	24236	90011	45553	5117	23903																						
280138																																																									0	0	0									0	0	0	73	0	0	0	0	0		309	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	52	0	0	31	0	0	88	0	0	0	0	0	0	0	0	0	0	0	6	1	0	281	1	0	0	0	0	
280352																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	70	0	0	0	0	0	227	0	0	0	0	0						0	0	0	0	0	0	0	0	0	1	0	0	227	0	0	136	0	0	0	0	0	0	0	0	85	0	0	0	0	0	
280558																																																									0	0	0									0	0	0	3	0	0	0	0	0		0	0	0	73	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	31	0	0	0	
280624																																																									0	0	0												310	0	16	0	0	0		0	0	0	0	0	0	0	0	0	322	0	0	0	0	0						0	0	0	0	0	0	828	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	
280950																																																									0	0	0									48	46	0	31	0	97	0	0	0		0	0	0	0	65	0	0	0	0	502	125	18	0	0	0						0	0	0	0	0	0	714	191	0	46	0	48	0	0	0	0	0	0	0	0	0	0	0	0	186	10	62	0	0	0	
281144																																																									0	0	0									0	0	0	245	10	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	50	0	0	174	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	22	0	0	0	
281210																																																									0	0	0									0	0	0	45	0	0	0	0	0		0	0	0	54	0	0	0	0	0	47	0	257	0	0	0						0	0	0	90	0	20	657	120	172	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	1	245	0	0	0	
281247																																																									0	0	0									0	0	0	146	0	0	0	0	0		0	0	0	0	0	0	0	0	0	118	20	0	0	0	0						0	0	0	0	0	0	508	0	258	932	73	0	423	0	0	423	0	0	0	0	0	0	0	0	0	0	14	0	0	0	
281416																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	473	469	0	0	0	0	0	0	0	0	131	0	518	24	0	140	45	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	1754	1050	897	0	0	0	0	49	98	0	39	84	0	0	0	0	0	0	1156	294	96	0	0	0	
281751																																																									0	0	0									0	0	0	18	0	105	0	0	0		0	0	0	0	120	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	
281845																																																									0	0	0									0	0	0	349	0	50	0	0	0		0	0	0	0	0	0	0	0	0	101	0	0	0	0	0						0	0	0	14	0	0	361	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	156	0	0	0	
282048																																																									0	0	0									0	14	0	53	0	0	0	0	0		0	0	0	88	0	464	49	0	0	29	0	34	0	0	0						0	0	0	0	0	0	654	0	314	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	104	0	0	0	
282141																																																									340	9	8	0	0	0	0	0	0	0	0	2479	2017	95	9680	0	15683	0	0	0	0	1085	2	2985	1670	0	791	94	0	619	3357	121	7281	0	0	0	0	0	0	0	0	0	0	0	473	0	8	6542	0	8556	2017	95	2497	1079	0	1004	477	0	230	0	0	0	160	90	0	2401	25	1036	0	0	0	
282208																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	139	490	0	0	0	0	0	0	0	0	0	0	0	0	0	1874	1596	0	0	0	0	0	0	0	0	0	0	0	0	15	0	35	505	289	106	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	
282226																																																									0	0	0									0	0	0	190	0	57	0	0	0		18	118	0	9	0	0	0	0	0	288	1312	0	0	0	0						0	0	0	0	0	0	492	85	0	11	1	0	0	1312	0	0	1049	0	0	0	0	0	0	8	374	37	29	0	0	0	
282329																																																									4	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	27	0	0	0	0	0	0	0	0	0	0	0	60	0	0	511	226	314	6	0	0	0	0	0	0	0	0	0	0	0	19	3	0	1131	178	300	0	0	0	
282824																																																									0	0	0									0	0	0	224	82	0	0	0	0		0	0	0	0	0	0	0	0	0	401	229	892	0	0	0						0	0	0	0	0	0	733	208	73	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	154	87	0	0	0	0	
283054																																																									0	0	0												143	0	68	0	0	0		238	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	41	0	0	89	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	17	0	0	0	
283157																																																									0	0	0									381	227	8	7	0	91	0	0	0		0	0	0	81	25	27	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	96	0	0	227	8	381	0	0	0	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	
283438																																																									0	0	0									0	0	0	111	0	23	24	0	311		0	0	0	0	0	0	0	0	0	61	0	0	0	0	0						0	0	0	0	0	0	336	0	841	0	0	0	161	0	0	155	0	0	0	0	0	79	57	0	327	0	73	0	0	0	
283652																																																									0	0	0									0	0	0	422	26	118	0	0	0		0	798	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	35	0	0	4819	41	0	0	0	0	4802	0	0	4802	0	0	0	0	0	0	0	1358	35	202	0	0	0	
283737																																																									0	0	0									0	0	0	124	0	200	0	0	0		35	0	0	0	0	0	0	0	0	1031	0	0	0	0	0						0	0	0	25	0	0	764	316	23	10	3	0	0	0	0	0	0	0	0	0	0	4	3	0	351	3	45	0	0	0	
283858																																																									0	0	0									0	0	0	462	272	1	0	0	0		0	147	0	0	0	0	0	0	0	0	31	0	0	0	0						0	0	0	50	0	0	725	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	15	2	0	0	0	
283867																																																									0	0	0									0	0	0	469	35	32	0	0	0		0	0	0	0	0	0	0	0	0	0	222	310	0	0	0						0	0	0	0	0	0	10	63	0	0	0	0	0	0	0	0	0	0	0	0	0	19	24	0	24	0	0	0	0	0	
284154																																																									0	0	0												14	3	25	0	0	0		90	0	0	0	0	0	0	0	0	12	0	15	0	0	0						0	0	0	0	0	0	451	26	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	21	0	0	0	
284239																																																									0	0	0									0	0	0	63	0	0	0	0	0		0	0	0	0	0	0	0	0	0	12	0	0	0	0	0						0	0	0	0	0	0	941	55	69	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1102	52	35	0	0	0	
284248																																																									0	0	0									0	0	0	5	0	55	0	0	0		0	0	0	122	0	0	0	0	0	487	0	251	0	0	0						0	0	0	0	0	0	1042	0	289	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	148	0	30	0	0	0	
284257																																																									0	0	0									0	0	0	116	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	35	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	
284332																																																									0	0	0									0	0	0	51	113	138	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	477	0	56	0	199	7	0	0	0	0	0	0	0	0	0	0	0	0	379	300	107	0	0	0	
284408																																																									0	0	0												366	51	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	91	3	0	0	0	0	
284556																																																									0	0	0									565	275	28	111	24	37	0	0	0		0	0	0	287	0	65	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	801	88	51	275	28	565	0	0	0	0	0	0	0	0	0	0	0	0	179	59	14	0	0	0	
284743																																																									0	0	0									230	226	29	246	35	0	0	0	0		0	0	0	0	0	334	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	434	65	34	226	29	230	0	0	0	0	0	0	0	0	0	0	0	0	145	149	0	0	0	0	
284819																																																									1119	76	0	0	0	0	0	0	0	0	0	0	0	0	929	0	240	0	0	0	0	992	0	19	0	0	0	0	0	0	790	0	34	0	0	0	0	0	0	0	0	0	0	0	65	0	21	1393	80	400	0	0	0	0	0	0	0	0	0	0	0	0	92	38	0	983	11	368	0	0	0	
284958																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	97	121	194	529	0	0	0	0	0	0	0	0	0	0	0	0	25	2	5	0	0	0	
285151																																																									0	0	0									6	45	0	40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	45	0	6	0	0	0	0	0	0	0	0	0	13	9	0	82	19	0	0	0	0	
285348																																																									0	0	0									0	0	0	0	0	0	0	0	0		49	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	260	96	94	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285544																																																									0	0	0									0	0	0	702	352	78	0	0	0		0	3	110	103	0	0	127	20	0	210	7	320	0	0	0						0	0	0	0	0	0	701	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	56	11	0	0	0	
285553																																																									0	0	0									0	0	0	52	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	19	0	3	0	0	0	
285740																																																									0	0	0									0	0	0	34	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	21	96	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	43	0	0	0	
285759																																																									0	0	0									0	0	0	18	0	1	0	0	0		0	0	0	0	0	0	0	0	0	215	12	0	0	0	0						0	0	0	0	0	0	156	0	56	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	1	0	0	0	0	
285777																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
285852																																																									0	0	0												6	0	0	0	0	0		0	325	0	0	0	0	0	0	0	887	0	0	0	0	0						0	0	0	83	0	0	386	214	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	15	6	0	0	0	
285928																																																									0	0	0									0	0	0	216	106	30	0	0	0		0	0	0	0	0	0	13	0	0	1576	0	0	0	0	0						0	0	0	10	0	0	718	211	0	17	0	0	0	0	0	0	0	0	0	0	0	16	9	0	313	21	56	0	0	0	
285937																																																									0	0	0									0	0	0	394	2	0	0	0	0		85	0	0	84	0	0	0	0	0	359	375	0	0	0	0						0	0	0	0	0	0	1655	544	19	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	229	36	13	0	0	0	
286251																																																									0	0	0									0	0	0	162	9	0	0	0	0		82	0	0	238	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	
286457																																																									0	0	0									0	0	0	82	238	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	0	0	0	0	
286466																																																									0	0	0									0	0	0	389	0	0	0	0	0		0	0	0	0	0	0	0	0	0	162	0	0	0	0	0						0	0	0	0	0	0	68	0	29	0	0	0	20	33	0	20	33	0	0	0	0	0	0	0	330	38	0	0	0	0	
286840																																																									0	0	0									8	84	260	72	99	0	0	0	0		40	0	0	0	65	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	84	260	8	0	260	0	0	234	0	40	0	0	0	0	0	1	0	0	0	0	0	
286952																																																									0	0	0									0	0	0	119	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	587	13	81	0	0	0	
287007																																																									0	0	0									0	0	0	111	20	0	0	0	0		419	0	0	0	0	0	0	0	0	293	0	837	0	0	0						0	0	0	0	0	0	790	481	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	
287155																																																									0	0	0									0	0	0	2	2	0	0	0	0		0	0	0	40	0	0	0	0	0	58	0	6	0	0	0						0	0	0	0	0	0	156	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	
287324																																																									0	0	0									0	0	0	49	0	92	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	337	0	18	0	0	0	
287342																																																									0	0	0									0	0	0	4	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	5						0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	5	0	0	0	
287351																																																									0	0	0									86	0	54	51	0	59	0	0	0		0	0	0	0	0	37	0	0	0	165	0	0	0	0	0						0	0	0	0	0	0	270	32	103	0	54	86	101	0	67	91	0	60	0	0	0	0	0	0	169	22	25	0	0	0	
287445																																																									0	0	0									0	0	0	57	0	0	0	0	0		0	0	0	0	0	0	74	0	0	66	0	0	0	0	0						0	0	0	85	14	0	751	155	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	97	23	0	0	0	0	
287539																																																									0	0	0									0	0	0	0	0	350	0	0	0		0	0	0	0	0	0	0	0	0	912	0	0	0	0	0						0	0	0	0	0	0	1224	457	66	0	0	0	0	0	350	0	0	293	0	0	0	0	0	0	163	53	31	0	0	0	
287650																																																									0	0	0									15	20	357	5	0	16	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	20	357	15	0	185	0	0	148	0	0	0	0	0	0	0	36	8	28	0	0	0	
287856																																																									0	0	0									0	6	1	21	3	0	0	0	0		0	0	0	0	0	0	0	0	0	6	0	0	0	0	0						0	0	0	0	0	0	237	5	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	
287922																																																									0	0	0									0	0	0	179	202	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	68	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	
287959																																																									0	0	0									0	0	0	0	0	7	0	0	0		0	0	13	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	5	0	0	0	
288152																																																									0	0	0									22	20	79	14	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	20	79	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
288358																																																									0	0	0									0	0	0	170	10	557	0	0	0		0	0	0	0	0	0	0	0	0	212	0	133	0	0	0						0	0	0	0	0	0	231	26	40	73	11	40	0	0	0	0	0	0	0	0	0	0	0	0	239	36	1	0	0	0	
288376																																																									0	0	0									0	0	0	325	0	182	0	0	0		1198	0	1599	0	0	0	2440	0	44	0	0	0	0	0	0						0	0	0	63	0	32	698	0	654	0	0	0	257	0	70	191	0	56	0	0	0	0	0	0	227	0	87	0	0	0	
288750																																																									0	0	0									0	0	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0						0	0	0	0	0	0	82	36	59	19	18	33	0	0	0	0	0	0	0	0	0	0	0	0	225	47	100	0	0	0	
288853																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	237	0	24	30	119	0	0	0	0	0	0	0	0	0	0	1235	114	0	185	0	0	0	0	0	
289056																																																									0	0	0									0	0	0	355	342	45	0	0	0		241	0	0	0	0	0	0	0	0	58	0	348	0	0	0						0	0	0	5	0	0	541	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	18	4	0	0	0	
289065																																																									0	0	0									0	0	0	57	27	235	0	0	0		0	0	0	0	0	0	0	0	0	201	0	341	0	0	0						0	0	0	0	0	0	49	15	0	0	0	58	0	0	58	0	0	52	0	0	0	0	0	0	94	28	0	0	0	0	
289225																																																									0	0	0									0	0	0	70	0	51	0	0	0		0	0	0	0	0	0	73	0	0	128	0	71	0	0	0						0	0	0	0	0	0	215	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	
289449																																																									0	0	0									0	165	34	156	69	0	0	0	0		0	0	0	192	35	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	45	0	165	34	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	
289515																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	133	72	137	6	0	0	0	0	0	0	0	233	110	0	0	0	0	0	0	869	0	0	0	0	0	0	0	0	0	0	0	30	0	8	566	256	355	605	133	0	0	0	244	0	0	244	0	0	0	0	0	0	267	23	0	0	0	0	
289542																																																									0	0	0									0	0	0	37	0	0	0	0	0		0	0	0	0	0	0	0	0	0	202	0	70	0	0	0						0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	12	0	0	0	0	
