"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
152057	0			0		0	0	0		54783	25194	114	0			0	7625	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
152235	0	0	0	0		0	0	0		136995	51096	275	0	0	0	0	18032	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
152253	5	0	0	0		0	0	0		44457	16585	86	0	0	0	0	7890	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
152431	0	0	0	0		0	0	0		28060	11168	49	0	0	0	0	4391	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
152440	0	0	0	0		0	0	0		44988	11193	76	0	0	0	0	7054	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
152673	0	0	0	0		0	0	0		55289	8139	60	0	0	0	0	9173	0		0	0		8125	true	0	0	0	0	0	0	0	0	0	0		
152712	0	0	0	0		45	0	0		300008	143066	435	0	0	0	0	46581	0		395	0		0	false	0	0	0	0	0	0	181268	181268	0	0		
152851	21	0	0	0		0	0	0		26315	7124	42	1	0	0	0	4436	0		0	0			false	0	0	0	0	0	0						
153054	0	0	0	0		0	0	0		147170	40299	173	0	0	0	0	25276	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
153353	0	0	0	0		0	0	0		88992	53303	178	0	0	0	69	18104	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
153652	14	0	0	0		0	0	0		16221	5298	32	0	0	0	0	4193	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
154154	520	0	0	0		0	0	0		86386	40129	200	1	0	0	0	14721	0		0	0		20129	true	0	0	0	0	0	0	0	0	0	0		
154220	0	0	0	0		0	0	0		161745	24144	118	0	0	0	0	48947	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
154257		0	0	0		0	0	0		6823	65424	79		0	0	0	763	0		0	0		19001	true	0	0	0	0	0	0	0	0	0			
154770	0	0	0	0		0	0	0		155056	49916	294	0	0	0	0	15981	0		0	0		24861	true	0	0	0	0	0	0	0	0	0	0		
155049	0	0	0	0		0	0	0		10761	1178	6	0	0	0	0	2278	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
155245	0	0	0	0		0	0	0		136418	38700	168	0	0	0	0	21177	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
155263	0	0	0	0		0	0	0		172006	114110	508	0	0	0	0	33325	0		0	0			false	0	0	0	0	0	0						
155441	0	0	0	0		0	0	0		44886	25423	103	0	0	0	0	7744	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
155517	0			0		0	0	0		3462	12472	75	0			0	80	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
155759	0	0	0	0		0	0	0		19538	4072	29	0	0	0	0	3196	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156055	11	0	0	0		0	0	0		30557	8852	37	0	0	0	0	5580	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156457	0	0	0	0		0	0	0		10425	2435	13	0	0	0	0	2401	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156635	0	0	0	0		0	0	0		17320	9405	41	0	0	0	0	2560	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156877	0	0	0	0		0	0	0		37512	15979	94	0	0	0	0	2694	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156916	0	0	0	12594		0	0	0		642496	310231	971	0	0	0	0	61264	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
156952	0	0	0	0		0	0	0		41457	18852	101	0	0	0	0	5590	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
157155	0	0	0	0		0	0	0		25332	5338	31	0	0	0	0	3690	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
157379	0	0	0	1087		0	0	0		45295	12929	56	0	0	0	0	8692	0		0	0		8693	true	0	0	0	0	0	0	0	0	0	0		
157605	0	0	0	0		0	0	39862		821201	330084	1466	0	0	0	0	117604	0		0	0		299016	true	0	0	0	0	0	0	0	0	0	0		
157650	0	0	33	0		0	0	0		28802	6828	36	0	1	0	0	6166	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
157744	0			0		0	0	0		34727	14689	42	0			0	5463	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
157838	0	0	0	0		0	0	0		265838	117040	460	0	0	0	0	34660	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
157856	81	0	0	0		0	0	0		22957	11513	51	0	0	0	0	2930	0		0	0			false	0	0	0	0	0	0						
157904	0	0	0	0		0	0	0		164754	56122	349	0	0	0	0	19514	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
158554	0	0	0	0		0	0	0		21961	300	2	0	0	0	0	6055	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
158741	0	0	0	0		0	0	0		56741	13339	68	0	0	0	0	10223	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
158750	0	0	0	0		0	0	0		10836	1831	7	0	0	0	0	1708	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
158947	0	4	169	0		0	0	0		96251	45970	178	0	1	1	0	15802	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
158974	0	0	0	0		0	0	0		64761	30585	187	0	0	0	0	13654	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
159243	0	0	0	0		0	0	0		6847	470	1	0	0	0	0	1616	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
159476	0	0	0	0		0	0	0		60190	12041	59	0	0	0	0	8767	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
159627	0			0		0	0	0		34982	9376	72	0			0	8016	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
159636	0	0	0	0		0	0	0		320088	146173	489	0	0	0	0	4776	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
159645	0	1	0	0		0	0	0		25682	3225	21	0	1	0	0	4702	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
159953	0	0	0	0		0	0	0		55834	27821	120	0	0	0	0	5319	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
160360	0	0	0	0		0	0	0		45756	17229	80	0	0	0	0	7192	0		0	0			false	0	0	0	0	0	0	0	0	0	0		
160454	0	0	0	0		0	0	0		29588	7401	34	0	0	0	0	3139	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
160557	2	0	0	0		0	0	0		11028	4908	18	0	0	0	0	1791	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
160614	0	0	0	0	0	0	0	0	0	194209	469959	879	0	0	0	0	7802	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
160650	0	0	0	2861		0	0	0		94353	80736	183	0	0	0	0	9335	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
160959	179	0	0	0		0	0	0		104057	115044	273	0	0	0	0	12962	0		0	47		0	false	0	0	0	0	0	0	0	0	0	0		
161022	0	0	0	0		0	0	0		498807	158627	594	0	0	0	0	81238	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
161031	0	0	0	0		0	0	0		11408	2471	19	0	0	0	0	1692	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
161107	0	0	0	0		0	0	0		170720	74185	286	0	0	0	0	27134	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
161273	0	0	0	46		0	0	0		149594	57593	269	0	0	0	0	21087	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
161415	0	0	0	56000	0	0	0	119000	0	134000	4457000	1401	7000	0	0	0	7929	0	0	0	0			false	0	0	0	0	0	0						
161433	0	0	0	0		0	0	0		62037	20840	63	0	0	0	0	7589	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
161527	0	0	1	0		0	0	0		501384	120413	623	0	0	0	0	94062	0		0	0			false	0	0	0	0	0	0	0	0	0			
161602	305	0	0	340		0	0	2707		341836	236606	659	483	0	0	0	71669	27		0	56		0	false	0	0	0	0	0	0	0	0	0	0		
162337	0	287	27	137		0	0	897		145642	45395	395	0	0	0	0	27118	29		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
162878	0	0	0	0		0	0	0		35198	10960	69	0	0	0	0	4617	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
163343	0	0	0	0		0	0	0		22796	7683	48	0	0	0	0	4074	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
163370	0	0	0	0		0	0	0		148672	36065	229	0	0	0	0	21337	0		0	0		18193	true	0	0	0	0	0	0	0	0	0	0		
163549	10	0	0	0		0	0	0		123773	87680	353	1	0	0	0	20934	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
163745	0	0	0	0		0	0	0		110193	38709	166	0	0	0	0	18537	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
163857	0			0		0	0	0		49080	14389	69	0			0	5655	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
163923	0			0		0	0	0		491345	288618	541	0			0	126967	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
164032	0	0	0	0		0	0	0		54024	7636	37	0	0	0	0	4933	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164153	0	0	0	0		0	0	0		52628	10213	29	0	0	0	0	9802	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164331	0	0	0	0		0	0	0		109675	44289	224	0	0	0	0	23191	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164377	0	0	0	0		0	0	0		101522	26831	124	0	0	0	0	16915	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164742	0	0	0	0		0	0	0		16847	2731	20	0	0	0	0	1430	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164854	0	0	0	0		0	0	0		72880	33455	141	0	0	0	0	11623	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164957	0	0	0	0		0	0	0		30744	12680	37	0	0	0	0	5153	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
164975	0	0	0	0		0	0	0		51089	9133	67	0	0	0	0	7085	0		0	0		6517	true	0	0	0	0	0	0	0	0	0	0		
165039	0	0	0	0		0	0	0		104885	21164	107	0	0	0	0	17659	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
165356	0	28	0	0		0	0	0		15254	1453	11	0	0	0	0	2900	0		0	0		0	false	6	0	0	0	0	0	0	0	0	0		
165628	0	0	0	0		0	0	0		779433	287375	1005	0	0	0	0	126893	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
165758	0	0	0	0		0	0	0		25138	9349	40	0	0	0	0	5013	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
165806	406	0	0	0		0	0	10078		197999	93997	334	246	0	0	0	8105	0		272	0		0	false	0	0	0	0	0	0	0	0	0	0		
166072	0	0	0	0		0	0	0		47823	22552	190	0	0	0	0	5017	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166111	0	0	0	21		0	0	274		147788	21241	150	0	0	0	0	23403	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166531	72	0	0	0		0	0	0		56799	13147	84	0	0	0	0	7143	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166652	0	0	0	0		0	0	0		150960	109863	321	0	0	0	0	21791	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166737	0	0	0	0		0	0	0		92116	27806	181	0	0	0	0	10039	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166803	0	0	0	55		0	0	181		548746	126605	728	0	0	0	0	106402	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
166849	0	0	0	0		0	0	0		13572	4337	30	0	0	0	0	2985	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167060	0	0	0	0		0	0	0		208747	151575	586	0	0	0	0	24492	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167453	0	0	0	265		0	0	0		34498	8969	60	0	0	0	0	5513	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167556	0	0	0	0		0	0	0		40911	11863	51	0	0	0	0	6182	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167565	0	0	0	0		0	0	0		10	0	0	0	0	0	0	1	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167752	0	0	0	0		0	0	0		14132	3492	11	0	0	0	0	2146	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167855	0	0	0	0		0	0	0		45822	36238	118	0	0	0	0	8912	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
167864	0	0	0	0		0	0	0		64425	69178	274	0	0	0	0	8303	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168320	0	0	0	0		0	0	0		257123	43025	184	0	0	0	0	65245	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168366	8	0	0	0		0	0	0		32168	19176	127	4	0	0	0	4949	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168441	0	0	0	0		0	0	0		57162	18190	89	0	0	0	0	9871	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168571	0	0	0	0		0	0	0		28221	15484	64	0	0	0	0	5172	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168731	0	0	0	0		0	0	0		84440	54802	249	0	0	0	0	15645	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
168759	0	0	0	0		0	0	0		28945	6983	40	0	0	0	0	4332	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169073	0	0	0	0		0	0	0		166330	93351	180	0	0	0	0	24904	0		0	0		6656	true	0	0	0	0	0	0	0	0	0	0		
169233	0	0	0	0		0	0	0		29160	18058	143	0	0	0	0	4407	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169251	0	0	0	0		0	0	0		10783	1701	10	0	0	0	0	1887	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169327	0	0	0	0		0	0	0		84432	18606	109	0	0	0	0	13636	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169354	0	2	0	0		0	0	0		67544	57585	276	0	5	0	0	8034	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169569	0	0	0	0		0	0	0		39448	32195	87	0	0	0	0	3101	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169653	0	0	0	0		0	0	0		2129054	655482	2292	0	0	0	0	394040	0		0	0			false	0	0	0	0	0	0						
169756	0	0	0	0		0	0	0		136163	68738	205	0	0	0	0	15269	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169859	0	0	0	0		0	0	0		7910	3676	17	0	0	0	0	969	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
169952	0	0	0	0		0	0	0		43904	10103	41	0	0	0	0	7508	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170051	0	0	0	68		0	0	0		234015	71291	353	0	0	0	0	21150	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170257	0	0	0	0		0	0	0		42389	10415	62	0	0	0	0	4084	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170332	0	0	0	0		0	0	0		69663	7331	50	0	0	0	0	11670	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170640	0	0	0	0		0	0	0		14597	2952	20	0	0	0	0	3620	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170716	0	0	0	0		0	0	0		1086860	1814011	2491	0	0	0	0	250000	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170912	0	0	0	0		0	0	0		25469	5670	28	0	0	0	0	4345	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
170976	0	0	0	0		0	0	0		18401	6999	35	0	0	0	0	4916	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171133	0	0	0	0	0	0	0	0	0	135717	149873	740	0	0	0	0	13720	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171227	0	0	0	9		0	0	0		240481	82747	379	0	0	0	0	38891	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171348	0	0	0	0		0	0	0		68493	21520	202	0	0	0	0	25550	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171656	0	0	0	0		0	0	0		35840	13577	55	0	0	0	0	6780	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171759	0	0	0	0		0	0	0		30105	10395	23	0	0	0	0	4426	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171768	0	0	0	0		0	0	0		60683	16923	76	0	0	0	0	13353	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
171852	0	0	0	0		0	0	0		22199	7886	48	0	0	0	0	3564	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172000	0	0	0	0		0	0	0		187225	98585	460	0	0	0	0	18634	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172158	0	0	0	0		0	0	0		30382	10227	57	0	0	0	0	4639	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172251	0	0	0	0		0	0	0		17453	4205	29	0	0	0	0	3038	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172354	0	0	0	0		0	0	0		20488	16782	146	0	0	0	0	2925	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172363	0	0	0	0		0	0	0		133614	176732	511	0	0	0	0	19996	0		0	0			false	0	0	0	0	0	0						
172457	0			0		0	0	0		109784	51250	234	0			0	20442	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
172747	0	0	0	0		0	0	0		89449	43574	174	0	0	0	0	8565	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172804	0	0	0	0		0	0	0		157740	56796	298	0	0	0	0	23080	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172840	0	0	0	0		0	0	0		59033	29307	134	0	0	0	0	7709	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
172859	0	0	0	0		0	0	0		22994	6564	36	0	0	0	0	2459	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173306	0	0	0	0		0	0	0		91942	27478	144	0	0	0	0	18142	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173333	0	0	0	6904	0	0	0	7776	0	25848724	30946464	51884	0	409916	0	0	4181860	0	0	0	354		0	false	0	0	0	43046	1587875	0	0	0	0	0		
173342	0	0	0	0		0	0	0		39691	15015	64	0	0	0	0	5847	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173548	0	0	0	0		0	0	0		29462	9661	43	0	0	0	0	5032	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173557	0	0	0	6		0	0	0		198942	56860	278	0	0	0	0	29664	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173575	0	0	0	0		0	0	0		165280	75740	346	0	0	0	0	8100	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173641	0	0	0	0		0	0	0		65225	21335	71	0	0	0	0	8685	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173717	0	0	0	0		0	0	0		92262	53729	163	0	0	0	0	17094	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173801	3	0	0	0		0	0	0		526391	274920	1312	16	0	0	0	65020	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173838	106	0	0	0		0	0	0		65987	41254	217	0	0	0	0	9179	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
173959	0	0	0	0		0	0	0		24786	33073	120	0	0	0	0	4199	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
174321	0	0	0	0		0	0	0		33430	6382	42	0	0	0	0	6963	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
174367	0	0	0	0		0	0	0		19022	4625	23	0	0	0	0	2399	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
174406	0	0	0	0		0	0	0		48743	20205	84	0	0	0	0	10225	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
174451	0	0	0	0		0	0	0		90597	35168	207	0	0	0	0	12122	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
174648	0	0	0	0		0	0	0		14530	2983	22	0	0	0	0	2554	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
175056		76	0	0		0	0	0		56706	13457	64	0			0	5705	0		3	0		0	false	0	0	0	0	0	0	0	0	0			
175140	0			0		0	0	0		81746	29885	101	4			0	11588	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
175458	0	0	0	0		0	0	0		9195	2378	13	0	0	0	0	1969	0		0	0		2389	true	0	0	0	0	0	0	0	0	0	0		
175560	0	0	0	0		0	0	0		140706	150081	553	0	0	0	0	12889	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
175609	0			0		0	0	0		52041	36446	160	0			0	8918	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
175672	0	0	0	0		0	0	0		111460	34470	202	0	0	0	0	14043	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176053	0	0	0	0		0	0	0		42530	6092	37	0	0	0	0	7591	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176101	0			0		0	0	0		142198	43664	212	0			0	21431	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
176240	0	0	0	0		0	0	0		72594	69502	260	0	0	0	0	9781	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176325	0	0	0	0		0	0	0		52044	12231	47	0	0	0	0	7497	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176437	0	0	0	0		0	0	0		39691	18171	88	0	0	0	0	4792	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176464	0	0	0	0		0	0	0		221013	51549	249	0	0	0	0	35166	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
176642	0	0	0	0		0	0	0		28455	21034	64	0	0	0	0	9328	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177078	0			137		0	0	74		110863	27516	155	0			0	17155	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
177135	0	0	0	0		0	0	0		3560	13500	32	0	0	0	0	524	0		0	0			false	0	0	0	0	0	0	0	0	0			
177443	0	0	0	0		0	0	0		74572	11185	63	0	0	0	0	8855	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177500	0	0	0	0		0	0	0		18537	2639	18	0	0	0	0	5311	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177546	0	0	0	0		0	0	0		28932	20192	132	0	0	0	0	3991	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177555	0	0	0	0		0	0	0		8437	1722	7	0	0	0	0	1832	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177742	0	0	0	0		0	0	0		52597	13384	53	0	0	0	0	8526	0		0	0			false	0	0	0	0	0	0						
177751	0	0	0	0		0	0	0		34733	167036	689	0	0	0	0	3541	0		0	0			false	0	0	0	0	0	0						
177920	0	0	0	0		0	0	0		125409	30178	200	0	0	0	0	21188	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
177957	0	0	0	0		0	0	0		55667	23263	71	0	0	0	0	8882	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178020	0	0	0	2644	0	0	0	0	0	7740671	2387633	10907	0	73	0	0	1036406	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178057	0	0	0	0		0	0	0		9906	2140	9	0	0	0	0	1273	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178150	0	0	0	65		0	0	0		53401	14731	78	0	0	0	0	11307	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178244	0	0	0	0		0	0	0		30435	6849	38	0	0	0	0	6774	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178271	0	0	0	0		0	0	0		29761	8061	44	0	0	0	0	4900	0		0	0		8316	true	0	0	0	0	0	0	0	0	0	0		
178356	24	0	0	0		0	0	0		29062	15031	73	14	0	0	0	4944	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178561	5	0	0	0		0	0	0		60599	26952	103	16	0	0	0	8010	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
178851	0	19	0	0		0	0	0		63347	23367	119	0	0	0	0	9037	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
179148	0	0	0	38		0	0	13		39072	9615	47	0	0	0	0	6910	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
179335	0	0	0	0		0	0	0		59866	32939	168	0	0	0	0	12807	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
179559	0	0	0	0		0	0	0		31112	7630	18	0	0	0	0	4327	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
179700	0	0	0	0		0	0	0		159844	51691	259	0	0	0	0	23798	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
179755	0	0	0	0		0	0	0		51186	29143	145	0	0	0	0	6594	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180041	0	0	0	0		0	0	0		27547	6022	30	0	0	0	0	4237	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180078	0	0	0	258		0	0	9622		114913	68816	300	0	0	0	0	18331	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180144	0	0	0	0		0	0	0		31135	5764	41	0	0	0	0	3798	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180153	0	0	0	0		0	0	0		39267	24649	141	0	0	0	0	7226	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180201	0	0	0	0		0	0	0		34379	5950	34	0	0	0	0	6651	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180416	0	0	0	0		0	0	0		123755	39711	219	0	0	0	0	19438	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180443	0	2	0	0		0	0	0		23339	4846	29	0	0	0	0	4026	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
180537	0	0	0	0		0	0	0		40211	14604	73	0	0	0	0	7438	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180649	0	0	0	0		0	0	0		228118	135095	494	0	0	0	0	32592	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
180845		0	0	0		0	0	0		39601	9089	49		0	0	0	7653	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
181169	24	0	0	0		0	0	0		243436	215881	891	7	0	0	0	40611	0		0	0			false	0	0	0	0	0	0						
181347	0	0	0	0		0	0	0		90109	50069	168	0	0	0	0	11655	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
181404	0	0	0	0		0	0	0		202464	55809	273	0	0	0	0	27192	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
181459	0	0	0	0		0	0	0		306422	102817	520	0	0	0	0	37772	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
181758	0	0	0	0		0	0	0		32039	13121	56	0	0	0	0	5180	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
181851	0	0	0	1955		0	0	0		244350	125558	493	0	0	0	0	36597	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
181963	0	0	0	0		0	0	0		92988	42664	178	0	0	0	0	14207	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
182054	0	0	0	0		0	0	0		54653	18702	67	0	0	0	0	8466	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
182157	0	0	0	0		0	0	0		17052	14143	34	0	0	0	0	3026	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
182175	12	0	0	0		0	0	0		51079	21061	122	3	0	0	0	10484	0		0	0		10840	true	0	0	0	0	0	0	0	0	0	0		
182353	0	0	0	0		0	0	0		13547	4494	17	0	0	0	0	2344	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
