"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	CHG IN ALLOW FOR LN&LS LOSS/ADJUSTMT	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	
238241	1380	885	48	0	1649	1202	
238250	561	30	2	0	550	21	
238371	1196	158	72	0	966	0	
238661	1338	25	27	0	1350	64	
238737	1482	434	5	0	1295	252	
238755	256	140	5	0	261	150	
238812	479	80	11	0	404	16	
239015	2304	0	14	0	2323	33	
239042	161	6	0	0	169	14	
239275	2574	565	26	0	2289	306	
239323	328	0	27	0	355	54	
239556	1429	125	29	0	1331	56	
239613	5334	360	141	0	5250	417	
239640	306	-19	4	0	321	0	
239659	994	150	68	0	801	25	
239752	429	0	2	0	427	0	
240141	1193	224	5	0	1065	101	
240356	517	120	2	0	400	5	
240459	452	24	5	0	452	29	
240468	319	12	0	0	314	7	
240954	637	0	18	0	663	44	
241009	269	12	17	0	283	43	
241157	1804	192	26	0	2056	470	
241559	485	45	5	0	497	62	
241607	1367	44	25	0	1300	2	
242015	14310	766	184	0	14213	853	
242248	682	90	11	0	631	50	
242257	699	108	22	0	600	31	
242275	815	30	19	0	815	49	
242444	4714	210	33	0	4521	50	
242565	314	88	22	0	230	26	
242949	315	0	2	0	316	3	
242958	317	30	10	0	298	21	
243151	5745	490	77	3766	1635	223	
243357	0	0	0	0	0	0	
243375	218	0	9	0	235	26	
243414	881	0	3	0	922	44	
243647	217	0	6	0	216	5	
243870	554	236	0	0	328	10	
243955	586	0	157	0	612	183	
244037	263	0	8	0	266	11	
244149	553	55	54	0	470	26	
244158	931	0	44	0	902	15	
244251	1453	100	47	0	1425	119	
244345	4568	2003	157	0	4385	1977	
244907	22616	2775	189	0	20524	872	
245016	3044	333	80	0	2728	97	
245276	2856	1003	1005	0	2998	2150	
245333	380663	84300	23913	0	380434	107984	
245351	605	60	64	0	529	48	
245557	1809	127	14	0	1692	24	
245566	2547	824	28	0	2224	529	
245856	190	21	0	0	169	0	
246022	1188	110	22	0	1559	503	
246134	458	30	32	0	469	73	
246237	88	0	2	0	86	0	
246321	3385	160	12	0	3251	38	
246451	432	214	10	0	233	25	
246657	4652	450	74	0	4650	522	
246947	304	30	14	0	309	49	
246956	1984	170	21	0	1978	185	
247140	699	34	0	0	674	9	
247355	1943	52	34	0	1905	48	
247449	427	104	34	0	450	161	
247476	1061	111	40	0	1254	344	
247551	633	279	17	0	348	11	
247645	309	18	9	22	275	15	
247711	261	0	2	0	272	13	
247908	5199	320	47	0	4846	14	
248147	294	0	34	0	260	0	
248240	1717	240	1	0	1530	54	
248352	225	21	18	0	194	8	
248455	1430	477	43	0	932	22	
248633	497	60	38	-1	501	101	
248745	1231	0	0	0	1232	1	
248950	727	0	16	0	723	12	
248969	1113	60	0	0	1053	0	
249153	257	0	24	0	233	0	
249256	815	26	43	0	823	77	
249304	609	104	41	0	889	425	
249368	513	286	47	0	528	348	
249416	695	90	1	0	646	42	
249546	178	18	1	0	159	0	
249555	493	0	5	0	683	195	
249564	131	2	17	0	112	0	
249612	37057	-4000	448	0	40695	86	
249658	380	235	3	0	427	285	
249872	13217	30	52	0	13239	104	
249957	240	0	0	0	240	0	
250047	250	32	24	0	224	30	
250113	203	18	0	0	202	17	
250430	480	0	35	0	541	96	
250850	326	60	4	0	312	50	
251008	448	0	6	0	470	28	
251053	1716	327	28	0	1567	206	
251352	1246	0	352	0	1000	106	
251558	1356	208	53	0	1170	75	
251736	4966	200	115	0	5115	464	
251745	1495	150	97	0	1510	262	
251857	778	40	2	0	740	4	
251969	1911	245	39	0	1637	10	
252041	788	17	0	0	778	7	
252256	33	2	0	0	32	1	
252452	506	0	16	0	498	8	
252658	323	92	6	0	564	339	
252706	2447	250	4	0	2207	14	
252836	5724	0	109	0	6267	652	
252957	215	0	0	0	218	3	
253262	275	25	2	0	263	15	
253356	1682	180	11	0	1598	107	
253440	735	42	3	0	708	18	
253468	7959	300	110	0	8134	585	
253646	427	0	2	0	439	14	
253730	536	40	30	0	534	68	
253776	40	10	0	0	30	0	
254148	307	18	1	0	344	56	
254214	6498	2039	109	0	4777	427	
254317	2673	0	254	0	2635	216	
254504	851	130	2	0	846	127	
254577	3384	353	27	0	3195	191	
254652	346	54	6	0	321	35	
254670	6	0	0	0	6	0	
254849	1206	60	62	0	1193	109	
254867	276	19	11	0	263	17	
255136	1236	42	73	0	1264	143	
255350	319	50	0	0	273	4	
255462	800	110	6	0	684	0	
255547	239	30	2	0	212	5	
255556	1073	60	62	0	1027	76	
255659	10125	423	74	0	9764	136	
255873	358	7	8	0	383	40	
255958	146	0	3	0	163	20	
256049	38	5	1	0	32	0	
256058	516	65	18	0	516	83	
256179	406	5	7	0	419	25	
256272	703	0	12	0	845	154	
256450	302	0	15	0	342	55	
256553	9955	789	117	0	9675	626	
256647	216551	43054	9567	0	216951	53021	
256722	150011	15762	4674	0	150011	20436	
256964	1092	134	48	0	1006	96	
257000	4454	600	200	0	3800	146	
257233	829	90	39	0	801	101	
257345	409	12	5	0	410	18	
257466	189	12	5	0	189	17	
257653	357	13	32	0	357	45	
257756	294	24	6	0	264	0	
257840	671	60	70	0	548	7	
257868	2068	335	86	0	1876	229	
258146	146	35	0	0	145	34	
258306	2393	30	3	0	2422	62	
258351	662	89	13	0	651	91	
258379	565	90	4	0	575	104	
258445	5307	1540	1	0	4260	494	
258539	301	15	0	0	287	1	
258632	88	20	3	0	73	8	
258771	10361	714	0	0	9656	9	
259031	41539	0	3598	0	39601	1660	
259059	119	0	0	0	120	1	
259330	6529	2658	510	0	6529	3168	
259376	1868	30	14	0	1964	140	
259442	1286	190	13	0	1319	236	
259518	380958	115072	23714	887	374615	133330	
259554	188	-172	202	0	160	2	
259657	2282	735	15	0	2280	748	
259853	109	0	0	0	111	2	
259956	320	48	3	0	299	30	
260055	6301	630	194	0	5940	463	
260149	161	0	2	0	159	0	
260354	1294	0	42	0	1256	4	
260831	293	45	16	0	364	132	
260868	131	35	9	0	124	37	
261070	867	28	32	0	845	38	
261146	802	119	14	0	712	43	
261258	2343	0	105	0	2275	37	
261360	1043	85	68	0	1075	185	
261557	52	21	1	0	45	15	
261632	102	0	16	17	96	27	
261904	797	68	44	0	744	59	
261940	1982	235	56	0	1756	65	
262059	1145	150	65	0	1016	86	
262068	9509	195	47	0	9371	104	
262237	531	0	0	0	532	1	
262273	268	0	0	0	268	0	
262349	49114	14616	2119	0	49114	16735	
262358	272	0	85	0	247	60	
262451	721	90	3	0	650	22	
262741	604	180	16	0	517	109	
262844	2126	225	32	0	1940	71	
262956	806	84	16	0	716	10	
262965	399	53	1	0	371	26	
263243	1118	228	3	0	1021	134	
263551	186	34	3	0	190	41	
263627	1052	90	20	0	1035	93	
263953	1147	90	64	0	1128	135	
264156	55	0	2	0	60	7	
264455	973	279	135	0	720	161	
264558	4764	4534	8	0	4241	4019	
264941	2225	223	22	0	2117	137	
265041	462	388	180	0	407	513	
265256	540	0	3	0	540	3	
265340	490	35	17	0	472	34	
265407	7932	540	138	0	7925	671	
265452	197	60	13	0	191	67	
265676	888	30	7	0	887	36	
265948	1008	0	10	0	1001	3	
266066	396	165	62	0	341	172	
266244	453	7	0	0	446	0	
266253	296	42	11	0	269	26	
266271	69341	7740	2421	-92	66502	7230	
266440	113	0	1	0	126	14	
266655	581	24	49	0	536	28	
266851	984	150	33	0	885	84	
266879	314	12	1	0	310	9	
266945	2145	360	105	0	2078	398	
267652	1034	54	7	222	761	10	
267737	3169	270	7	0	3268	376	
267755	1142	120	11	0	1030	19	
267979	27303	15015	3925	0	25117	16754	
268042	1177	30	153	0	1052	58	
268136	493	80	6	0	478	71	
268257	2169	448	206	0	1713	198	
268341	539	16	1	0	549	27	
268556	4556	427	76	0	4268	215	
268734	1623	340	3	0	1388	108	
268828	1785	210	100	0	1588	113	
268846	1678	90	24	0	1625	61	
268976	502	0	1	0	502	1	
269049	489	62	1	0	426	0	
269058	729	24	10	0	706	11	
269432	2936	45	108	0	2889	106	
269478	316	0	0	0	316	0	
269656	325	0	33	0	328	36	
269759	624	0	4	0	621	1	
270036	1716	144	1	0	1577	6	
270148	531	80	9	0	533	91	
270241	3062	450	31	0	2640	59	
270335	3560	716	118	0	3454	728	
270353	291	18	5	0	273	5	
270504	1879	180	57	0	1797	155	
270531	2197	110	118	0	2466	497	
270652	336	0	0	0	336	0	
271136	1800	262	264	0	1800	526	
271154	609	35	6	0	575	7	
271275	793	36	4	0	757	4	
271341	857	54	66	0	780	43	
271529	913	60	11	0	873	31	
271631	1063	60	24	0	1078	99	
271743	333	164	36	0	298	165	
271752	682	-52	53	0	726	45	
271855	946	-95	13	0	1061	33	
272030	207	75	12	0	139	19	
272058	110	6	0	0	104	0	
272151	323	0	16	0	308	1	
272218	71965	8868	1686	0	70118	8707	
272245	110	6	0	0	105	1	
272254	116	0	16	0	117	17	
272272	1462	280	28	0	1421	267	
272302	1234	71	0	0	1163	0	
272357	226	15	1	0	232	22	
272870	515	-100	0	0	615	0	
273149	690	159	9	0	572	50	
273251	511	20	43	0	508	60	
273336	5148	649	108	0	4942	551	
273523	10238	918	741	0	10355	1776	
273550	1866	0	54	0	1825	13	
273653	582	25	18	0	549	10	
273662	1898	0	12	0	1932	46	
273840	166	0	0	0	166	0	
273859	40	0	0	0	49	9	
273907	2288	216	37	0	2100	65	
274025	120	9	2	0	109	0	
274052	214	0	0	0	221	7	
274164	1077	95	37	0	1035	90	
274548	1483	0	0	0	1500	17	
274641	204	0	2	0	215	13	
274753	111	0	4	0	107	0	
274829	2412	390	110	269	2028	385	
274856	623	0	3	0	626	6	
275116	1577	60	19	0	1586	88	
275255	353	0	9	0	366	22	
275358	2101	0	20	0	2132	51	
275509	1411	30	41	0	1388	48	
275657	294	24	3	0	267	0	
275750	2241	220	26	0	2167	172	
275769	69	25	11	0	65	32	
276159	574	15	159	0	512	112	
276355	218	0	19	0	226	27	
276449	375	5	22	0	361	13	
276551	823	0	4	0	825	6	
276579	66108	11700	1219	2406	61528	10745	
276645	552	35	10	0	549	42	
276654	346	18	0	0	328	0	
276711	371	0	0	0	371	0	
276775	111	0	0	0	111	0	
276850	4610	1053	229	0	3826	498	
276953	217	26	1	0	220	30	
277053	469	27	6	0	440	4	
277138	1845	240	92	0	1719	206	
277240	776	69	1	0	719	13	
277277	107	0	0	0	107	0	
277558	345	42	3	0	321	21	
277567	1467	60	14	0	1439	46	
277736	613	24	20	0	605	36	
277820	1517	96	43	0	1468	90	
277950	165	15	10	0	155	15	
278078	486	75	0	0	411	0	
278153	215	119	11	0	116	31	
278256	716	50	5	0	661	0	
278555	2191	330	93	0	2141	373	
278733	744	169	22	0	713	160	
278751	73	73	15	0	89	104	
278818	1919	20	31	0	1918	50	
278957	743	140	4	0	649	50	
279105	3091	0	96	0	3024	29	
279253	1716	278	20	0	1599	181	
279338	1875	110	4	0	1781	20	
279673	345	0	1	0	345	1	
279842	1332	81	2	0	1260	11	
279954	1931	50	232	0	1710	61	
280044	7136	650	320	0	7006	840	
280110	1166624	465529	47874	-6457	939445	279767	
280138	788	36	49	0	737	34	
280352	132	12	0	0	121	1	
280558	88	0	3	0	88	3	
280624	4574	109	30	0	4504	69	
280950	1117	460	42	0	1075	460	
281144	1072	90	14	0	968	0	
281210	921	180	103	0	961	323	
281247	568	76	8	0	565	81	
281416	5987	600	169	572	5074	428	
281751	173	0	0	0	211	38	
281845	270	-12	18	0	270	6	
282048	522	61	24	0	492	55	
282141	20691	5606	265	0	20207	5387	
282208	4176	330	93	0	3856	103	
282226	1535	80	18	0	1723	286	
282329	3522	375	73	0	3641	567	
282824	709	125	9	0	616	41	
283054	2214	306	6	0	1949	47	
283157	544	60	48	0	606	170	
283438	1891	450	219	0	1775	553	
283652	579	120	38	0	671	250	
283737	2181	173	43	0	2048	83	
283858	389	0	0	0	389	0	
283867	1904	-45	48	0	2242	341	
284154	445	0	22	0	447	24	
284239	1247	1171	50	0	688	662	
284248	383	18	9	0	356	0	
284257	987	148	15	0	824	0	
284332	1544	270	11	0	1625	362	
284408	133	48	3	0	102	20	
284556	350	137	20	0	358	165	
284743	503	0	9	0	499	5	
284819	9848	968	286	0	10569	1975	
284958	433	375	0	0	253	195	
285151	804	2	15	0	800	13	
285348	757	14	10	0	733	0	
285544	1925	233	51	0	1757	116	
285553	144	0	0	0	144	0	
285740	2582	468	12	0	2639	537	
285759	315	3	4	0	309	1	
285777	35	0	0	0	35	0	
285852	749	36	13	0	700	0	
285928	899	45	43	0	932	121	
285937	1950	120	13	0	1844	27	
286251	260	0	116	0	357	213	
286457	134	3	0	0	136	5	
286466	1199	120	43	0	1147	111	
286840	152	60	0	0	114	22	
286952	747	56	0	0	734	43	
287007	1235	0	35	0	1212	12	
287155	210	15	5	0	194	4	
287324	455	165	26	0	465	201	
287342	169	0	1	0	168	0	
287351	868	35	7	0	839	13	
287445	1569	78	23	0	1520	52	
287539	1040	120	0	0	948	28	
287650	337	18	5	0	319	5	
287856	277	60	16	0	298	97	
287922	643	0	56	0	603	16	
287959	410	6	1	0	403	0	
288152	103	0	0	0	105	2	
288358	714	144	55	0	699	184	
288376	1817	790	26	0	1339	338	
288750	262	76	66	0	209	89	
288853	2098	-95	136	0	2414	357	
289056	455	18	3	0	442	8	
289065	527	35	7	0	511	26	
289225	61	0	1	0	60	0	
289449	1044	0	25	0	1019	0	
289515	4135	524	31	0	3867	287	
289542	1787	220	13	0	1579	25	
289702	2586	350	50	0	2328	142	
289739	475	36	2	0	445	8	
289757	629	163	1	0	755	290	
290052	6240	550	201	0	6762	1273	
290230	822	60	33	0	792	63	
290249	3807	368	59	0	3707	327	
290838	54	0	0	0	60	6	
290847	144	6	0	0	138	0	
290922	272	20	6	0	272	26	
291059	428	6	0	0	433	11	
291152	467	2	33	0	496	64	
291273	1369	117	6	0	1318	72	
291330	295	185	13	0	340	243	
291611	2219	270	118	0	2109	278	
291732	287	18	5	0	280	16	
291910	632	150	108	0	657	283	
292234	280	18	2	0	272	12	
292467	212	0	7	0	209	4	
292524	2600	194	60	0	2770	424	
292850	211	25	16	0	232	62	
292908	1597	170	12	0	1428	13	
293026	1392	0	23	1	1442	74	
293053	884	209	2	0	695	22	
293352	176	3	4	0	188	19	
293437	176	50	21	0	201	96	
293558	1062	416	10	0	756	120	
293651	385	0	10	0	375	0	
293736	4457	522	31	0	4109	205	
293754	373	16	53	0	473	169	
294023	638	70	69	0	628	129	
294153	381	0	19	0	388	26	
294256	2350	230	23	0	2414	317	
294331	1094	180	4	0	950	40	
294359	245	20	15	0	245	35	
294564	830	520	13	0	400	103	
294751	1859	100	22	0	1915	178	
294779	3046	1000	21	0	2768	743	
294809	4880	9	91	0	4781	1	
294827	419	0	4	0	430	15	
294872	6837	7519	657	0	6837	8176	
295011	2008	156	25	0	1928	101	
295057	527	54	35	0	577	139	
295356	182	21	5	0	179	23	
295552	410	89	23	0	314	16	
295628	4019	120	107	0	3963	171	
295637	941	30	7	0	917	13	
295646	51	35	0	0	59	43	
295758	387	12	0	0	375	0	
296102	1036	113	48	0	1070	195	
296438	430	0	1	0	433	4	
296456	1545	15	328	0	1581	379	
296559	1427	138	12	0	1411	134	
296755	500	266	45	0	269	80	
296858	167	6	10	0	161	10	
297042	873	90	24	0	844	85	
297051	461	45	2	0	414	0	
297257	191	29	5	0	157	0	
297453	536	3	18	0	544	29	
297547	103	7	5	0	96	5	
297631	1999	105	9	0	2320	435	
297734	1750	90	54	0	1620	14	
297761	512	50	2	0	468	8	
298049	463	18	2	0	456	13	
298058	116	12	0	0	113	9	
298124	3993	55	101	0	3943	106	
298218	663	24	5	0	675	41	
298245	1000	335	3	0	768	106	
299046	9251	660	115	0	8885	409	
299055	227	6	43	0	246	68	
299158	276	6	5	0	276	11	
299251	150	3	5	0	148	6	
299644	1154	0	29	0	1138	13	
299653	320	121	0	0	199	0	
299868	3896	301	147	0	3916	468	
300009	2802	180	18	0	2747	143	
300036	1730	808	1407	0	963	1448	
300063	2080	0	34	0	2046	0	
300157	381	0	1	0	380	0	
300250	333	30	22	0	331	50	
300353	240	155	15	0	300	230	
300371	1003	104	19	0	1007	127	
300456	189	0	27	0	169	7	
300531	2882	510	18	0	2503	149	
300559	520	24	0	0	496	0	
300933	3448	439	329	0	2940	260	
300942	439	140	3	0	302	6	
300960	1665	661	81	0	1542	619	
301453	340	0	1	0	339	0	
301640	196	0	15	0	182	1	
301668	4119	570	558	0	4692	1701	
301800	2703	0	2	0	2825	124	
302030	189	0	2	0	187	0	
302133	72	0	0	0	72	0	
302450	292	0	1	0	295	4	
302553	562	0	1	0	561	0	
302656	2416	180	12	0	2568	344	
302665	332	24	4	0	314	10	
302852	40	0	0	0	40	0	
303345	2717	84	88	0	2717	172	
303550	407	0	19	0	388	0	
303653	561	1	21	0	608	69	
303701	881	10	16	0	904	49	
303747	431	18	2	0	414	3	
303952	2406	300	52	0	2207	153	
304034	2575	440	122	0	2340	327	
304155	100	0	1	0	100	1	
304173	328	19	0	0	311	2	
304520	702	0	2	0	700	0	
304762	187	10	8	0	183	14	
304913	1536	-72	0	-91	1699	0	
305059	382	625	0	0	502	745	
305152	393	49	6	0	349	11	
305237	905	132	53	0	742	22	
305433	235	0	12	0	223	0	
305442	2366	165	37	0	2192	28	
305648	368	162	11	0	358	163	
305750	240	135	27	0	268	190	
305835	851	75	22	0	783	29	
306056	82	50	4	0	93	65	
306140	486	0	1	0	496	11	
306159	3096	664	35	0	2610	213	
306319	22349	600	103	3000	18749	103	
306337	724	0	56	0	690	22	
306739	193	0	9	0	205	21	
306908	2558	150	153	0	2435	180	
306962	1447	0	237	0	1275	65	
307053	249	13	3	0	255	22	
307062	2119	0	128	0	2378	387	
307231	96	0	0	0	96	0	
307334	471	140	20	0	442	131	
307361	1206	30	20	0	1218	62	
307679	1875	200	5	0	2026	356	
307745	1568	0	5	0	1566	3	
307932	118	13	15	0	111	21	
307950	453	60	1	0	431	39	
308247	283	9	2	0	275	3	
308256	208	0	1	0	207	0	
308340	643	53	1	0	632	43	
308443	2194	305	91	0	2122	324	
308649	5299	600	56	0	5071	428	
308836	377	0	0	0	377	0	
309150	512	12	2	0	499	1	
309347	532	55	0	0	495	18	
309570	4948	750	70	0	4341	213	
309655	1490	544	266	0	818	138	
309664	748	300	3	0	730	285	
309758	1274	-12	31	0	1280	25	
309851	377	0	9	0	371	3	
309936	1419	70	0	0	1373	24	
310053	881	70	15	0	904	108	
310231	488	15	4	0	484	15	
310437	1293	25	20	0	1248	0	
310727	36046	6939	1293	-101	36735	8820	
310736	2641	999	42	0	1662	62	
310754	183	-4	0	-40	233	6	
310875	1165	105	4	0	1336	280	
310950	793	0	0	0	793	0	
310978	1973	375	49	0	1877	328	
311050	1926	318	201	248	1425	266	
311144	143	6	0	0	137	0	
311256	394	0	7	0	395	8	
311265	441	0	4	0	459	22	
311331	3042	898	0	0	2372	228	
311359	6233	-850	2589	0	4989	495	
311452	346	0	25	0	361	40	
311603	3768	0	7	0	3839	78	
311649	296	0	0	0	296	0	
311658	268	15	0	0	254	1	
311845	5952	1244	57	0	5290	639	
311939	989	95	96	0	1241	443	
312244	2382	0	319	0	2102	39	
312356	611	0	10	0	712	111	
312431	897	800	103	0	1220	1226	
312730	4479	300	40	0	5262	1123	
312954	1113	215	10	0	941	53	
313009	1985	615	16	0	1500	146	
313157	226	0	15	0	306	95	
313223	496	90	12	0	418	24	
313241	1859	0	31	0	2197	369	
313401	383	90	2	0	469	178	
313531	1351	188	24	0	1286	147	
313577	421	75	1	0	404	59	
314033	1048	150	129	0	1149	380	
314257	862	80	26	0	852	96	
314444	450	0	16	0	472	38	
315339	305	24	3	0	285	7	
315348	118	0	6	0	129	17	
315357	492	80	10	0	437	35	
315629	2958	165	15	0	2839	61	
315656	1289	25	26	0	1267	29	
315674	577	18	4	0	566	11	
315852	1929	162	21	0	1809	63	
315973	601	14	33	0	779	225	
316158	734	163	20	0	697	146	
316354	742	22	3	0	720	3	
316738	1200	876	64	0	808	548	
316840	7862	1597	774	0	7862	2371	
316859	509	100	28	0	449	68	
316916	0	0	0	0	0	0	
316934	160	152	9	0	102	103	
317100	2881	132	4	0	2833	88	
317258	1801	90	18	0	1744	51	
317342	10220	1875	146	0	9331	1132	
317650	224	0	0	0	225	1	
317735	557	15	24	0	533	15	
318125	100	50	0	0	50	0	
318639	242	34	24	0	248	64	
318835	696	150	15	0	838	307	
318947	4	0	0	0	4	0	
319047	924	98	52	0	903	129	
319458	230	10	44	0	228	52	
319542	769	30	40	0	705	6	
319551	2552	275	15	0	3031	769	
320034	412	0	3	0	411	2	
320052	1344	425	108	0	1209	398	
320070	234	6	0	0	228	0	
320119	51864	3323	1570	-43	49178	2164	
320155	2027	1255	40	0	2047	1315	
320276	189	150	0	0	39	0	
320856	133	215	11	0	173	266	
321152	81	6	0	0	75	0	
321255	257	40	8	0	249	40	
321330	376	0	3	0	439	66	
321536	814	105	57	0	802	150	
321844	469	45	12	0	476	64	
321947	933	170	147	0	928	312	
322056	2236	519	172	0	1891	346	
322449	174	18	0	0	156	0	
322458	902	154	81	0	743	76	
322476	137	68	0	0	134	65	
322551	164	13	1	0	150	0	
322757	340	58	18	0	323	59	
322850	818	160	108	0	632	82	
323035	1561	225	35	0	1301	0	
323204	885	110	21	0	817	63	
323651	862	184	26	0	865	213	
323718	1115	0	26	0	1153	64	
324153	1008	326	1	0	681	0	
324229	168	6	3	0	160	1	
324256	194	18	0	0	186	10	
324274	302	24	0	0	278	0	
324340	2010	450	99	0	2101	640	
324649	1363	59	11	0	1340	47	
324751	211	10	0	0	201	0	
324854	680	45	11	0	643	19	
324863	2884	300	25	0	2647	88	
324902	1738	0	0	0	1738	0	
324975	84	-4	8	0	80	0	
325141	1179	100	21	0	1279	221	
325459	114	0	11	0	104	1	
325534	539	29	8	0	508	6	
325824	525	68	39	0	445	27	
326054	399	0	3	0	502	106	
326250	320	60	22	0	281	43	
326344	1173	60	38	0	1102	27	
326670	226	105	12	0	177	68	
326858	5260	450	55	0	5136	381	
326979	676	55	0	0	709	88	
327015	570	5	0	145	420	0	
327220	500	30	16	0	487	33	
327305	2346	150	60	0	2277	141	
327435	1919	210	26	0	2228	545	
327453	2013	1094	29	0	1852	962	
327556	515	95	6	0	417	3	
327855	958	120	42	0	884	88	
327949	975	30	0	0	945	0	
328058	644	0	9	0	670	35	
328151	90	0	2	0	88	0	
328357	218	0	27	0	289	98	
328423	3981	750	128	0	3802	699	
328450	611	87	15	0	593	84	
328553	951	36	34	0	969	88	
328656	349	18	0	0	331	0	
328777	6436	0	0	0	6456	20	
329149	396	30	32	0	377	43	
329345	323	50	7	0	329	63	
329550	7144	20	527	-173	8396	1626	
329578	510	-28	3	0	537	2	
329756	230	45	1	0	245	61	
329952	606	99	16	0	546	55	
330239	693	300	40	0	702	349	
330248	596	0	3	0	608	15	
330417	401	42	8	0	387	36	
330453	210	5	0	0	205	0	
330659	497	30	1	0	484	18	
330855	1669	180	30	-1	1634	174	
330873	227	-68	5	0	290	0	
330949	1094	237	49	0	1200	392	
331106	1920	290	6	0	1814	190	
331375	435	11	1	0	429	6	
331544	658	63	9	0	653	67	
331553	193	0	2	0	195	4	
331647	422174	149848	11708	0	389574	128956	
331656	132	0	2	0	132	2	
331713	1136	0	77	0	1142	83	
332055	289	20	9	0	278	18	
332224	1972	272	21	0	1748	69	
332345	62	0	8	0	56	2	
332402	1069	108	16	0	960	15	
332644	61	8	1	0	60	8	
332756	131	0	0	0	131	0	
332907	92507	7690	3576	0	89365	8124	
332970	93	12	0	0	81	0	
333034	3192	385	288	716	2329	526	
333043	232	0	0	0	232	0	
333052	218	0	2	0	217	1	
333203	1734	0	17	0	1792	75	
333249	1165	80	12	208	890	25	
333650	892	0	23	0	903	34	
333856	253	24	9	0	274	54	
333940	267	14	0	0	295	42	
334059	998	179	2	0	950	133	
334255	63	5	0	0	61	3	
334264	260	24	16	0	240	20	
334648	264	40	3	0	227	6	
334657	291	0	0	0	291	0	
334750	893	150	59	0	893	209	
335243	536	345	1	0	306	116	
335346	845	125	39	0	764	83	
335355	488	210	18	0	442	182	
335757	115	0	3	0	115	3	
336071	187	0	0	0	191	4	
336147	756	0	27	0	773	44	
336352	96	0	0	0	96	0	
336361	577	54	32	0	544	53	
336576	1758	88	14	0	1789	133	
336932	5342	810	29	0	6002	1499	
336950	101	0	0	0	113	12	
337050	1051	486	31	0	1106	572	
337247	256	0	23	0	233	0	
337340	669	150	2	0	597	80	
337658	399	24	4	0	390	19	
337733	372	130	117	0	237	112	
337966	72	1	0	0	72	1	
338178	487	0	0	0	487	0	
338646	838	205	42	0	678	87	
338758	1864	141	19	0	1775	71	
338851	951	205	19	0	746	19	
338945	170	18	6	0	147	1	
339054	171	0	7	0	190	26	
339353	1040	20	3	0	1034	17	
339456	1020	499	107	0	1013	599	
339607	2548	0	50	0	2504	6	
339773	2305	-1149	1244	0	2210	0	
339858	68580	10255	1801	0	66060	9536	
339951	6685	0	176	0	6571	62	
340135	4401	372	102	0	4000	73	
340144	2681	300	1	0	2407	27	
340256	876	50	1	0	898	73	
340443	394	0	12	0	384	2	
340555	396	37	1	0	362	4	
340649	532	18	4	0	510	0	
340742	8761	955	140	0	8120	454	
340751	1135	23	26	0	1094	8	
341310	437	50	1	0	427	41	
341356	842	57	30	0	805	50	
341646	24608	1665	784	0	24936	2777	
341851	378	0	0	0	379	1	
341918	981	23	15	0	1008	65	
341954	162	0	1	0	162	1	
341972	120	32	8	0	110	30	
342054	1125	40	14	0	1156	85	
342175	2963	229	87	0	2837	190	
342362	439	30	7	0	410	8	
342410	2803	120	2	0	2691	10	
342634	69137	4800	3719	3861	65850	9093	
342643	1118	228	64	0	1070	244	
342960	3818	1488	79	0	2651	400	
343051	345	45	24	0	333	57	
343248	127	10	1	0	130	14	
343257	259	0	6	0	294	41	
343314	926	26	7	0	903	10	
343341	1252	42	0	0	1210	0	
343556	655	78	1	0	589	13	
343770	70	12	0	0	58	0	
343903	1305	24	30	0	1270	19	
343958	164	10	1	0	153	0	
344236	644	30	4	0	620	10	
344423	68	0	2	0	70	4	
344647	2089	240	30	0	1951	132	
344674	166	-4	2	0	185	17	
344816	1711	476	86	0	1361	212	
344852	216	0	0	0	217	1	
345149	256	24	1	0	231	0	
345158	1439	10	22	0	1464	57	
345309	5125	0	101	0	5050	26	
345345	1340	200	17	0	1187	64	
345747	1541	50	9	0	1508	26	
345756	1497	90	26	0	1381	0	
346566	188	25	2	0	212	51	
347022	1109	60	10	0	1069	30	
347639	2318	240	312	0	2149	383	
347657	375	90	12	0	284	11	
347956	784	75	10	0	701	2	
348159	349	48	0	0	302	1	
348207	896	117	3	-8	795	11	
348458	1190	44	14	0	1149	17	
348542	806	35	55	0	779	63	
348551	2507	763	120	0	1896	272	
348720	3111	200	47	0	2931	67	
348748	673	60	13	0	610	10	
349053	41641	2712	1478	0	41646	4195	
349129	623	72	5	0	586	40	
349165	636	50	27	0	599	40	
349343	509	45	15	0	480	31	
349370	2274	800	2	0	1858	386	
350433	488	38	9	0	534	93	
350554	1167	586	232	0	1136	787	
350657	92	0	11	0	110	29	
350750	420	78	29	0	397	84	
351122	15609	2103	959	0	15217	2670	
351131	690	360	1	0	404	75	
351207	3005	40	15	0	3020	70	
351355	412	38	13	0	444	83	
351560	1555	120	8	0	1428	1	
351850	1149	360	23	0	873	107	
352035	1281	419	11	0	1131	280	
352558	13171	515	639	0	13161	1144	
352651	45	0	0	0	45	0	
352745	497	50	23	0	450	26	
352772	14358	1810	27	0	13445	924	
352820	436	7	30	0	403	4	
