"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
140018																														5000	48224	1107	21518	189687	0	1012	1012	91	0	74545	0	74545	18849	98167	0	19289	679723	0	0	0	0	0	129908	65834	51561	132409	5020	14931	19053	23832	40124	26948	121458	27142	89628	79903	144234	82688	5000	0	5000	0	0	0	0	2062	4430	0	
140157																														0	0	13496	0	5822		107		21596	354			10232	238	12279	0	210	68896	0	0			0	4733	117	4098	19114	534	1319	889	1467	475	49	19928	14909	14045	11940	3007	317								0	66		
140362																														0	4120	0	0	88169		64		0	1996			36748	1571	4156	0	0	135297	249	0			0	18	320	0	25184	0	0	18	0	0	0	53498	20935	33230	17007	10613	0								380	0		
140513	3673	3600	0	2250	35955	40047	0	2128	0	98645	0	0	0	0	37288	66997	27510	311	0	0	0	0	0	0	0	13242	0	0	2923	0	0	0	0	750	0	0	0	0		35955	782	36737	0	0	0	0	37487	0	0				0	0	0		0	0	0	0	0	0							0			0	0			0	0		
140634																														0	0	2160	0	980		27		6920	0			4415	0	3468	0	135	20506	0	0			0	2200	201	1638	11873	2	201	321	234	1442	0	1388	10289	1990	1092	3547	0								0	0		
141211																														0	659	606	1307	6559		0		117	0			3327	3449	7910	0	1030	78372	0	0			0	36401	16037	18579	4386	3009	7415	844	1737	11882	11438	10322	7167	2141	4858	13126	4122								0	970		
141341																														0	1485	1443	4409	13634		0		1034	0			16944	0	6271	0	0	70252	4	0			0	24132	741	19673	12738	2292	3566	7361	5830	1867	3216	14726	7132	8858	10673	4007	715								163	0		
141350																														0	0	741	0	106		34		9321	0			1407	0	1255	0	148	13559	3	20			0	530	0	0	10258	0	0	8	68	454	0	1474	8817	873	595	708	420								0	0		
141453																														0	47	1173	0	419		13		2581	0			1244	0	1835	0	0	8271	0	24			0	935	0	0	3645	0	74	262	222	377	0	1702	1869	989	1501	1182	93								0	0		
141556																														0	95101	1414	46237	153920	0	0	0	4063	2045	60492	0	60492	8681	5759	0	2738	522765	0	130385	130385	0	0	11808	2167	370	267372	1087	1130	4794	76	1992	2729	235311	29843	112328	89666	38691	510	0	0	0	0	0	0	0	0	0	0	
141734																														0	9855	0	228016	4986	0	1645	1645	0	0	192831	0	192831	1567	13657	0	1134	581944	355	0	0	0	0	114154	14339	3489	52373	1652	2334	2668	2805	24821	79135	101869	48337	171767	50440	55065	35586	0	0	0	0	0	0	0	115	0	0	
141958																														0	2049	5912	0	3844		297		2922	7			5804	975	12753	0	220	50680	0	0			0	14734	1170	13011	34901	3226	6437	4583	352	99	0	7671	17598	6763	3654	195	0								0	0		
142049																														0	531	12798	753	3536		447		9711	0			7816	0	5307	0	0	58930	0	0			0	17270	452	648	16207	1078	2783	10737	1487	1185	0	10267	8522	15326	5881	1042	0								265	44		
142656																														0	677	5727	104	7435		1043		29699	0			7352	706	4960	0	0	64814	0	0			0	7016	66	6484	30927	464	1688	3797	435	40	294	33705	10758	6637	3799	1454	0								0	29		
142955																														0	51207	4325	4446	43730	100	9073	8973	1756	238	70996	0	70996	0	32819	0	915	292481	0	0	0	0	704	68291	4785	5688	112824	10729	5579	16776	11048	10925	12923	111814	28612	41538	27319	12297	1117	0	0	0	0	0	0	0	0	138	0	
143000																														0	50456	366	888	178498	2602	2602	0	833	7	296310	0	296310	31401	137309	0	0	1233323	0	23444	23444	0	1186	417362	63690	285109	240671	9442	225215	15871	49253	93304	24084	301283	43660	91333	249746	82115	44677	0	0	0	0	0	0	0	29739	425	0	
143158																														0	607	2605	0	1058		83		1919	0			2202	0	3970	0	0	15800	0	0			0	3332	24	2685	5272	389	1177	1226	121	254	165	3444	3383	3269	1794	459	119								0	0		
143653																														0	190	45	0	153		191		142	0			11371	25	1880	0	370	20844	0	0			0	5526	832	0	3181	144	1634	202	230	3275	0	612	790	5154	2774	2765	3100								86	33		
143662																														0	76902	0	20798	302882	387	605	218	294	0	99889	0	99889	6698	24865	0	4	590851	692	0	0	0	0	41812	14777	8179	96740	3524	8957	2949	2109	10176	14097	141618	67725	135541	141384	54023	7774	0	0	0	0	0	0	0	2017	0	0	
143859																														0	0	6209	0	1512		54		9140	0			3640	213	882	0	0	23937	0	0			0	2287	0	9	13077	55	23	458	410	1056	285	6764	6235	2995	2487	2357	812								0	0		
143952																														0	5203	4738	1173	18838		43		4962	0			14841	0	4525	0	366	70234	0	0			0	11960	3266	2137	44166	1775	6873	1898	829	272	313	18235	20516	11843	6501	713	398								138	181		
144034																														0	11447	1212	4384	33212		319		695	0			9872	505	7831	0	0	114302	214	8			0	38269	6717	3881	50975	9574	8913	15811	2746	1125	0	27270	11831	22752	13374	852	0								45	0		
144043																														0	17001	6691	4036	44748	40	446	406	7388	0	12420	0	12420	3973	33131	0	1631	244493	0	0	0	0	0	103136	9407	61383	34171	3650	15990	14396	43089	15303	10429	30055	9809	42195	39626	12291	6931	0	0	0	0	0	0	0	0	485	0	
144052																														0	1352	9242	87	12250		113		9503	0			9686	13	40008	0	0	108722	1979	296			431	26593	705	19923	18980	994	4193	11624	7035	2520	227	13480	11234	30651	24364	4240	0								693	160		
144155																														0	22000	3740	1247	24393		0		3938	0			32502	6096	18499	0	123	176397	0	0			0	55643	7924	0	46792	534	2037	15132	25977	4833	6786	28736	15485	30947	43239	2249	58								0	292		
144436																														0	3809	278	1234	8172		139		705	35			1810	0	21791	0	885	63136	16	0			0	23573	726	0	25372	2167	6354	6191	3622	4981	116	10124	10284	11361	4842	2863	0								0	30		
144856																														0	4558	0	257	6269		91		0	0			10225	3094	10130	0	1000	87518	0	0			0	47359	3912	107	19346	390	3169	16414	20216	7052	118	12855	5634	9501	11146	951	0								273	350		
144913																														0	1289	225	204	7618		0		0	0			3849	920	6345	0	3632	72322	0	0			0	37498	10742	0	27867	15293	5580	15685	831	71	38	4158	3756	9743	7556	9239	358								0	0		
144959																														0	13975	1098	1827	20628		22		0	0			8626	0	1469	0	0	53372	0	0			0	5232	456	3282	36118	3054	558	1134	390	96	0	27794	4730	7933	4832	2561	0								0	39		
144968																														0	16433	0	1618	44252		10		0	0			50479	7426	912	0	0	123141	324	0			0	1042	830	300	46235	300	0	0	0	170	572	88367	7262	14269	3878	8115	284								0	463		
145059																														0	166	2823	0	7076		0		5003	0			2104	21	2028	0	335	27912	3	0			0	7753	606	4132	9783	4370	299	114	408	2095	293	13510	2889	1344	470	1174	339								0	0		
145255																														0	223	2886	0	656		9		7028	0			3495	0	1169	0	0	16932	0	37			0	1429	0	211	7223	58	276	506	430	120	39	6777	3221	2338	1654	1511	0								0	0		
145545																														0	11633	8454	2904	17843		8		2604	2371			9443	1572	5817	0	1687	120397	0	350			0	51270	6769	39097	26777	5768	14172	18028	9135	1881	2136	12964	23401	22206	7889	2363	54								39	4		
145554																														0	10968	239	674	11822		415		80	0			10505	2529	35445	0	0	99569	0	14			0	22930	3761	8902	18112	827	3491	2352	3991	6690	5495	14409	8221	15637	14847	22803	331								0	187		
145657																														0	1417	9267	102	1687		8		14317	0			3916	290	1857	0	346	36582	63	0			0	2567	603	0	11074	320	0	1580	489	177	0	14925	1708	6031	7451	1118	285								268	0		
145741																														0	2506	16537	90	7241		14		14080	0			4765	906	4211	0	66	80379	0	322			208	28346	948	0	23676	660	1963	9271	8685	3829	3808	19354	5405	15069	10610	1133	42								347	0		
145750																														0	390	6869	0	7016		121		8241	0			10566	2593	6640	0	365	54011	0	0			0	10075	1012	0	23804	648	1425	7089	240	555	118	15251	10714	10321	5688	1783	0								0	123		
145835																														0	0	0	0	8099		6		0	0			7815	0	0	6	0	20383	30	169			5452	2667	0	2569	3828	218	625	0	635	0	1189	15209	497	358	141	634	0								0	1651		
145844																														0	0	11742	0	3049		44		6525	0			3157	334	4326	0	0	37725	0	570			0	7978	0	2757	10451	170	1960	1028	1022	3699	99	6984	7507	5812	5650	3794	0								0	0		
145956																														0	0	2639	0	216		57		8860	56			671	0	2932	0	0	15847	0	0			0	472	0	0	9382	32	2	43	67	328	0	9529	3861	508	592	176	431								0	0		
146056																														0	0	1018	0	37		0		1983	0			375	0	682	0	0	4342	0	0			0	247	0	191	2171	0	191	0	0	56	0	1476	2030	351	117	31	0								0	0		
146243																														0	191	7775	7	1416		76		13186	420			6601	0	3054	0	150	41418	0	0			0	8841	121	0	14084	192	529	2403	3439	2278	0	6856	6507	8670	9077	1467	0								0	0		
146458																														0	482	2768	0	275		0		11245	0			1464	0	923	0	0	19065	0	0			0	1878	0	1878	12656	305	618	33	582	182	158	9246	2670	1250	2477	822	320								14	16		
146533																														0	0	63	0	87		0		429	0			24	0	1410	0	0	4727	7	0			0	2721	0	0	1146	18	416	1201	218	768	5	61	651	651	466	80	0								0	0		
146618																														0	1082	0	100	8217		0		0	0			6715	2298	8123	0	0	51658	0	0			0	23317	1806	21184	6599	21284	0	45	205	1116	215	23843	814	311	836	408	2000								0	0		
146654																														0	0	11701	0	7809		1394		3940	0			6052	0	4986	0	0	51489	89	0			0	14150	1546	13965	18660	3413	7156	3479	0	0	0	2276	28791	2846	3459	0	0								0	0		
146663																														0	16393	17174	880	102406	0	1243	1243	2351	0	33613	0	33613	7010	34001	0	686	270250	920	0	0	0	0	39442	15958	685	71622	1595	1589	3461	5193	26663	941	61274	22567	33891	62448	47206	4060	0	0	0	0	0	0	0	0	13	0	
146850																														0	37	7377	0	1010		45		5063	0			1906	0	866	0	0	16725	0	0			0	421	0	43	5186	17	175	144	7	78	0	10112	4512	670	843	12	155								0	0		
147053																														0	3687	1556	500	2433		10		996	0			2965	0	1170	0	923	26167	0	0			0	10735	1103	0	8203	1472	1817	6087	819	194	274	6946	2108	3863	1429	897	0								48	41		
147633																														0	6977	0	1938	8047		23		0	0			9137	312	10161	0	1058	68392	10	0			0	29964	768	5645	34280	4013	7627	12316	5584	424	0	11020	13122	6834	4198	2173	1083								0	17		
147651																														0	51	1173	0	469		605		5944	0			2435	0	3818	0	0	18209	0	0			0	3647	67	0	7074	124	297	839	899	1173	242	3032	3621	2848	2872	1966	0								0	0		
147679																														0	0	0	0	64		0		0	0			0	2686	199	0	0	71685	142	0			0	59603	9257	10232	19	116	2399	1885	3181	17530	34492	2695	16	337	741	5280	3155								0	18		
147839																														0	61111	6456	7840	82001		212		135	0			24396	3719	17463	0	1820	255378	694	668			0	40722	8782	219	115793	8935	11362	12257	6129	2039	0	77610	59926	42763	21802	11355	1448								0	747		
147857																														0	0	9998	0	14366		11		26963	0			15128	48	4046	0	2725	79074	0	238			0	4332	1022	0	36202	266	784	2376	726	180	0	25456	14262	20912	7363	1188	4795								0	197		
147914																														0	2730	6075	311	25429		967		3765	0			15671	1482	13128	0	3865	100523	0	0			180	23724	2561	8479	11694	1710	2113	1014	1341	10255	7241	28748	4057	14647	22088	5830	778								0	815		
147923																														0	4339	120	1792	19957		311		0	0			6637	59	3051	0	0	56421	0	0			0	19510	645	0	9957	2822	15212	1390	86	0	0	12105	19267	3274	2247	15	0								0	0		
148144																														0	0	7025	118	3490		96		4511	0			3424	0	1894	0	0	24885	0	0			0	3472	557	105	6929	245	209	1098	1058	351	36	1801	4674	6788	4109	3025	992								298	0		
148238																														0	0	49	0	12991		13		48	61			13339	0	11460	0	523	54565	44	0			0	16172	5	2698	33582	3886	4018	1189	1487	3107	2232	12919	12759	4218	3995	2248	2159								0	9		
148340																														0	580	8507	228	5557		0		3094	0			3840	0	2969	0	0	37546	0	118			0	10337	2316	0	8650	395	1557	6095	1917	178	195	2393	4305	11440	4507	2136	1992								0	0		
148528																														0	38407	3102	66808	310448	1	9302	9301	388	370	96933	0	96933	67474	59860	0	1807	1086153	0	1129	1129	0	13872	417565	12163	224041	58313	32815	117658	169213	18466	37181	38108	188283	79562	164797	146887	81262	5839	0	0	0	0	0	0	0	0	767	0	
148555																														0	4512	80	0	2122		134		247	0			1269	574	1022	0	0	19697	61	160			0	6646	2984	482	4231	2509	495	1194	2011	437	0	3223	2275	2964	3785	183	7								0	8		
148715																														0	8153	11237	1975	25545		0		4931	0			11446	122	10313	0	0	103761	0	0			0	28239	1431	20318	32703	6838	15394	4789	897	0	0	19060	30208	14973	4443	749	143								311	58		
148809																														0	917	0	0	2170	0	50	50	0	0	1	0	1	910	1320	0	0	152036	0	0	0	0	0	140172	6496	89868	1484	2028	5352	7989	27028	89283	7994	2505	308	1144	1682	6099	98	0	0	0	0	0	0	0	0	0	0	
148920																														0	264	4142	0	553		58		1419	0			1734	0	1893	0	65	16594	0	0			0	6355	111	5738	2270	97	547	1957	3363	391	0	1754	2461	1923	3286	815	0								0	0		
149150																														0	59	8151	0	7511		525		7309	0			4221	0	2015	0	228	42959	0	0			0	12403	348	0	20250	1058	2279	7348	566	383	769	6233	10680	11348	1611	322	143								189	0		
149235																														0	10979	595	5462	59213		1		212	400			36937	4032	14382	0	0	151084	1	0			0	18328	944	8888	20011	4285	6030	2844	657	2308	2204	45095	21092	21665	18247	20525	6133								0	0		
149253																														0	1264	3207	922	14524		0		2952	63			17409	837	12914	0	9	79891	33	0			60	23793	1877	20662	25811	4259	11192	3427	3523	675	620	17723	15154	8587	8012	4287	200								216	0		
149271																														0	2101	0	2399	7498		0		0	0			237	4425	1184	0	0	66797	167	0			0	48796	311	39537	314	5356	12168	12058	6700	11225	1289	3814	5840	4995	2841	497	154								0	13		
149945																														0	444	3119	0	2798		23		7356	0			4164	0	1486	0	512	24640	0	0			0	4698	40	0	11957	198	248	1372	418	2462	0	4747	7831	4852	1592	681	0								0	0		
150035																														3272	24496	12762	4683	120013	2625	7689	5064	2551	0	63236	0	63236	3234	49694	0	8500	510793	0	4786	4786	0	149	198652	7075	89032	101124	20240	41736	61306	37849	32177	4072	57885	97903	65303	51275	26339	9921	3272	0	3272	0	0	0	0	0	150	0	
150044																														0	8989	2692	865	38235		143		2967	0			86670	2171	10279	0	424	199093	0	0			0	37800	5652	1863	30071	5202	2818	2282	3442	6536	17520	74439	7552	15197	33437	19563	9515								0	2206		
150071																														16540	313597	9057	43677	740521	0	4868	4868	14619	81	176485	0	176485	8145	27003	0	3665	1546748	6483	0	0	0	193	133850	54616	10620	579926	46572	19323	33408	23372	10474	281	503727	140054	307922	317898	129541	16208	16540	10000	6540	0	0	0	0	6588	0	0	
150156																														8	0	738	0	87		0		2884	0			1639	0	457	0	0	6360	0	0			0	510	37	0	2604	0	58	235	170	47	0	425	2129	742	1080	1414	48								0	0		
150334																														0	500	482	357	6239		6		1267	695			2202	0	14899	0	0	48489	3	0			0	21990	550	13	1172	134	41	128	333	21354	0	634	363	4937	10744	9713	0								0	0		
150352																														0	0	1456	0	0		125		9185	0			856	0	978	0	0	14333	0	0			0	1725	0	396	4680	84	25	799	771	3	0	8479	1877	1061	587	276	214								8	0		
150576																														0	16882	196	4962	93530	0	0	0	0	0	30208	0	30208	11074	0	0	0	445062	0	0	0	0	1114	207892	45355	88563	28349	3774	17837	19243	37435	67326	62045	43745	20718	43942	66100	54654	7179	0	0	0	0	0	0	0	207	34756	0	
150727																														0	7072	3978	216	9738		16		8211	0			11953	390	9012	0	0	64555	555	0			0	12435	1810	0	11179	288	334	1780	1224	3607	5202	10306	2615	11405	17676	5900	4773								279	0		
150754																														0	2917	802	104	5929		480		1549	67			8300	3200	11284	0	52	54898	0	383			0	16271	3135	10889	8106	911	3554	6785	1685	784	2552	12023	7908	7810	8941	1836	0								492	0		
151331																														0	67796	676	633	87004	0	391	391	0	0	45825	0	45825	9981	21644	0	0	281126	4	0	0	0	0	46332	848	41287	124826	15973	5114	14130	5580	5377	0	114860	29314	52739	27730	9538	0	0	0	0	0	0	0	0	0	0	0	
151546																														0	38	5787	0	1923		0		3520	0			3016	0	3488	0	0	29097	11	46			0	10919	109	5311	7449	629	1769	5922	1797	792	0	1891	4922	6149	4906	257	18								262	0		
151555																														0	1360	6417	0	4376		5		4273	0			4225	0	5228	0	0	36425	0	0			0	9893	631	73	755	650	773	2306	5425	653	47	11132	2012	4705	6528	1775	192								17	0		
151751																														0	5152	336	0	48146		57		0	0			43707	17214	7497	0	0	144278	0	0			0	13032	8602	0	32435	688	957	3436	7105	735	53	59215	10545	29858	18366	12533	0								0	535		
151818																														0	4269	2333	1870	52175	0	128	128	893	0	30134	0	30134	84	32002	0	4339	295378	3556	1140	1140	0	0	149571	18854	4131	66553	5450	3426	5168	9590	79942	44652	38646	17516	28586	32063	26096	4845	0	0	0	0	0	0	0	927	215	0	
151957																														0	790	8878	0	3527		237		24901	0			14682	0	2364	0	2423	59953	0	1760			2415	391	0	19	36625	44	20	74	169	84	0	24897	11664	13225	8374	936	453								0	0		
152048																														0	172	5243	0	1140		0		4867	0			1900	8	3818	0	100	23245	0	0			0	5949	0	115	10098	413	1082	3335	767	298	54	7530	2899	4246	2446	0	0								0	48		
152057																														0	5730	689	211	9715		0		1319	75			12003	386	10037	0	467	60089	2	0			0	18891	624	9595	20138	3629	6498	5212	1975	1057	298	10618	8695	8206	5779	4577	2019								0	19		
152235																														0	19343	660	4930	42969		202		130	0			22804	1528	14456	0	0	151124	407	0			692	39299	4506	522	46132	2139	6119	9051	14182	7428	366	21548	19315	29091	28898	11043	2220								451	253		
152253																														0	1549	2948	0	4317		239		6557	0			14318	0	5487	0	0	42458	0	134			0	4682	2227	0	19711	651	573	1334	1562	562	0	19272	4954	4760	6587	1659	429								0	0		
152431																														0	644	7839	448	1754		7		7345	0			5680	19	1629	0	624	30110	141	251			0	3998	13	0	15665	322	739	2658	23	0	256	9253	8328	7063	1500	109	0								0	0		
152440																														0	124	5680	0	2031		46		3399	0			5497	0	12191	0	0	42390	9	0			0	13431	0	0	17184	1003	3208	7562	462	107	966	3452	9539	10456	4286	548	90								0	0		
152673																														0	1607	0	769	3253		0		0	0			0	2664	1561	0	0	61952	42	0			0	52140	0	19839	2789	2380	11339	4247	4439	12625	16193	3797	2144	935	592	2139	139								0	0		
152712																														0	14022	1499	1479	78324	0	6464	6464	432	0	40663	0	40663	3240	20541	0	0	326296	27	32	32	0	0	131279	27429	91670	64806	9579	18059	44207	20523	30736	7685	46838	14347	34987	56142	33533	8503	0	0	0	0	0	0	0	412	507	0	
152851																														0	1280	1264	1048	9960		0		2776	0			1585	0	1499	0	0	25025	0	0			127	5479	134	164	9918	267	955	3718	465	74	0	3622	6599	7721	1547	21	0								0	0		
153054																														0	5798	9090	871	47730		811		3537	72	15840		15926	0	4285	0	0	128947	0	171			621	38668	1660	203	56168	4370	7412	25541	1107	90	0	26321	24427	32249	2449	4247	118								370	30		
153353																														0	3418	7830	0	109		253		16163	0			62812	3041	10581	0	0	125207	0	0			0	14945	5740	10178	31392	3608	3288	5798	1106	814	331	30077	40305	22118	15087	2506	169								0	315		
153652																														0	505	24	0	1715		16		695	85			844	0	4946	0	230	15910	13	0			0	6545	375	4324	2677	801	1497	1364	1607	1180	82	826	1907	2859	2984	690	0								19	9		
154154																														0	3083	7526	0	13475		472		8127	476			19954	0	12970	0	1384	82055	2	82			0	13775	1010	1454	28384	2275	1261	2418	6399	1380	0	38102	8993	8714	9345	3128	0								199	0		
154220																														1500	6753	504	5044	49506		0		327	0			1982	0	10501	0	5258	101737	449	0			0	20667	144	6695	17671	408	6466	98	343	6823	6529	8151	55985	7227	5072	4700	359								0	0		
154257																														0	2947	0	0	519		0		0	0			1395	32	980	0	0	6316	9	1			0	39	315	0	4074	0	0	39	0	0	0	3534	1035	941	617	21	0								0	97		
154770																														0	21085	0	17555	57525		0		0	0			12264	4648	3741	0	0	180713	775	0			0	63425	1245	43828	23805	2569	8116	16504	13026	18833	4251	30354	4094	22061	40211	21008	299								0	0		
155049																														0	0	415	0	491		1		185	0			576	0	915	0	0	4925	4	0			0	2346	0	475	2132	185	831	918	412	0	0	209	907	685	622	158	0								0	0		
155245																														0	1898	0	214	21458		0		0	0			4855	4284	32708	0	73	151964	214	0			0	83065	3592	9334	17430	391	8664	1275	692	30832	41211	28681	2252	11504	22075	3036	137								0	31		
155263																														0	20595	0	4227	9635		243		0	390			116741	508	46380	0	0	230043	843	17828			0	11891	2217	889	41720	1022	502	948	1096	3964	4359	69410	13402	29227	43748	47549	12515								0	621		
155441																														0	1094	3320	0	7174		131		2386	0			9620	1267	6822	0	409	61388	0	2249			0	24967	1757	992	14226	2407	5416	13756	2618	661	0	6215	8081	13177	7996	442	124								124	68		
155517																														232	3273	894	2794	5763		0		0	24			1761	0	0	0	0	14902	0	0			0	156	29	24	1469	45	0	111	0	0	0	4252	3606	1065	3452	2115	0								0	0		
155759																														0	74	900	0	0		4		3454	0			862	0	1482	0	33	7680	15	0			0	886	0	608	3811	560	186	12	70	58	0	4575	1039	574	481	140	0								0	0		
156055																														0	481	0	0	2473		6		2	0			1647	0	5354	0	387	21928	0	182			22	10772	563	162	4095	244	1063	5671	3746	48	0	2415	1142	3445	3577	516	61								0	61		
156457																														0	0	1090	0	600		8		3122	0			1817	0	1214	0	163	9321	0	0			0	1115	187	0	4768	127	39	210	695	44	0	1093	3504	1672	1492	230	202								0	5		
156635																														0	0	2620	0	2831		0		1160	0			3222	0	4897	0	203	19588	0	0			0	4655	0	2658	5100	376	1262	2765	151	7	0	2664	4921	4486	2379	306	0								0	0		
156877																														0	20176	0	1112	4086		0		0	39			914	0	824	0	0	39641	41	0			0	12303	249	10050	21463	531	4208	4096	2180	775	513	25944	909	418	88	20	0								0	18		
156916																														0	105805	2950	33040	371430	0	4805	4805	144	0	181268	0	181268	23702	22813	0	422	882812	258	0	0	0	8257	112483	23302	38529	248903	12001	12623	14467	18896	21485	32837	334310	18540	134421	170280	108600	97	0	0	0	0	0	0	0	0	906	0	
156952																														0	1740	1916	1028	7241		0		1664	0			10073	0	8920	0	0	47657	603	0			0	14287	1391	995	5529	812	465	1961	2175	7194	1343	6727	2956	7196	4953	6317	4314								0	0		
157155																														0	503	3963	42	933		36		4593	0			2841	1483	1229	0	1243	26495	0	0			0	8186	67	670	3467	183	377	160	248	3444	3680	7469	1706	2772	1509	3554	880								1315	61		
157379																														0	3130	0	543	2181		0		0	0			210	466	1544	0	0	29973	0	0			0	20819	1080	9095	2993	1566	4994	1337	1188	6685	4883	2916	3132	1454	497	903	217								0	0		
157605																														0	76684	0	45552	208217	0	58	58	0	2430	41981	0	41981	51769	4840	0	0	1267540	0	31552	31552	0	0	785484	20336	464673	67594	22939	61250	132272	123665	338354	106490	91551	54151	133359	111989	87605	2185	0	0	0	0	0	0	0	0	1067	0	
157650																														0	339	10	0	3674		37		168	0			3376	1777	7134	0	14	20715	94	0			0	4177	0	314	8133	414	504	514	1065	1644	36	6243	972	3562	4800	1053	0								0	103		
157744																														0	276	5046	0	1675		64		4362	0			1958	240	3521	0	87	28804	0	0			0	11217	348	3385	12756	818	2739	49	104	2726	4703	4533	4666	2556	2155	1828	1093								0	10		
157838																														0	30174	1232	5013	41210	327	65806	65479	1308	0	94838	0	94838	16346	56652	0	1255	378227	102	0	0	0	0	62210	2170	10901	105648	4555	11042	6198	7933	32049	422	105640	26323	116846	47376	16346	2993	0	0	0	0	0	0	0	0	115	0	
157856																														0	102	41	381	1000		26		30	0			782	0	3195	0	0	10629	1	464			0	4313	296	0	1844	340	158	207	256	2745	607	843	790	1258	1308	2088	30								0	0		
157904																														0	0	0	3331	47792		0		0	0			12153	7759	1518	0	0	160529	20	0			0	87743	24	80615	13339	3548	8902	23129	25591	11547	15026	16094	8041	5655	7471	25917	9577								0	229		
158554																														0	0	3315	0	878		9		4935	0			3652	0	1262	0	0	15510	0	0			0	1439	0	0	7667	80	36	438	605	280	0	1904	5647	2128	3165	767	451								0	20		
158741																														0	773	1727	1488	11457		299		280	0			8084	0	9769	0	0	54425	23	0			0	20284	226	0	19786	538	3341	12085	4135	0	185	5950	10621	10474	6657	390	72								0	61		
158750																														0	0	1604	0	19		0		6852	258			1093	0	506	0	0	10280	0	0			0	195	0	21	7339	28	34	41	46	12	0	6376	901	1531	399	259	258								0	11		
158947																														0	839	21857	2317	13608		0		14891	0			8790	2155	22430	0	1408	133018	0	0			0	42511	1690	39888	50008	2189	8843	26012	1680	2846	851	23634	15342	30353	16139	5029	0								292	230		
158974																														0	7793	0	0	10597		0		0	0			1017	2242	2278	0	0	64676	0	0			0	38293	2456	35040	6690	906	4100	21033	7596	4174	348	8926	513	8030	6392	2500	22								0	0		
159243																														0	0	222	0	9		3		702	0			113	0	2102	0	14	4196	12	0			0	1023	20	0	2112	153	166	507	0	0	0	417	1376	734	241	11	0								0	0		
159476																														0	3955	0	153	6114		0		0	0			1083	6442	1497	0	0	47647	134	0			0	28530	7	9447	437	434	3584	3937	1934	7065	11576	6868	2017	2727	4257	1425	1957								0	0		
159627																														0	0	73	0	2578		0		1655	45			5249	37	9300	0	0	38431	2	0			0	18725	722	0	7500	381	368	340	363	2020	15253	5328	1517	5219	6482	1049	69								0	94		
159636																														0	33071	6832	4974	44401	1373	2811	1438	1836	0	67066	0	67066	9075	38036	0	687	410334	535	0	0	0	0	194842	5217	103531	113116	48588	29508	29385	34750	49100	3511	65169	56337	33820	40209	15299	5096	0	0	0	0	0	0	0	1492	529	0	
159645																														0	0	2850	526	1948		0		1130	0			976	0	1575	0	691	20152	0	0			0	10228	228	0	9539	1155	3603	5133	159	0	178	1144	3637	3701	723	698	0								0	0		
159953																														0	234	3582	0	1372		87		8864	39			4418	0	3398	0	0	28080	12	236			0	5680	179	858	16213	546	723	417	325	3463	64	7918	7716	2051	3294	1040	53								0	42		
160360																														0	1041	45	2051	15502		314		0	0			5222	2929	3915	0	1508	46612	233	0			174	12908	1165	9493	6888	2565	4194	5463	223	312	151	7631	9559	6279	6751	2494	1223								0	245		
160454																														0	380	2685	0	3025		454		4215	1			5028	0	2761	0	363	23947	7	0			0	5012	31	3570	4863	809	2767	299	534	603	0	9986	3661	2784	2136	374	0								0	0		
160557																														0	0	2080	0	67		0		4403	0			1946	0	569	0	0	9559	0	0			0	457	37	81	3417	0	0	89	173	195	0	3175	1073	1795	1178	1756	125								0	0		
160614	0	38424	0	0	68957	0	69026	0	0	176407	0	0	0	0	172407	159008	13399	1000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7203	34852	27649	0		68957	0	68957	0	69026	0	0	172835	0	0				0	0	0		0	0	0	0	0	0							0			0	0			0	0		
160650																														0	10501	0	4297	41648		44		42	0			33814	4267	2758	0	0	138361	246	763			0	35361	4828	2206	47075	4012	6603	21946	1979	462	355	35688	22142	28038	13819	2265	994								239	45		
160959																														3875	13756	557	31119	28705		112		0	0			25745	575	18821	0	0	227992	3	47898			0	48154	7839	27729	53538	7226	11920	15214	10952	1020	1822	51275	36224	45120	38448	5596	0								839	0		
161022																														0	22515	479	7118	106962	0	1029	1029	16	0	55527	0	55527	15031	69210	0	6309	425061	0	0	0	0	0	100756	16836	248	99167	371	305	3293	4215	63260	29242	165129	4475	24391	27139	86385	14120	0	0	0	0	0	0	0	0	23273	0	
