"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
162337	0	0	0	0	0	0	0	0	0	0	35000	1749	7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1421	0	2098	0	2350										
163343	0	0	0	0	0	0	0	0	0	0	0	139	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1815	0	1377										
163370	0	0	0	0	0	0	0	0	0	0	0	0	7827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	7331	0	6172										
163549	316	0	0	0	0	0	0	0	0	0	0	2130	21853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	71869	0	15714										
163857	0	226	0	0	0	0	0	0	0	0	8800	172	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1970	0	3256										
164032	0	0	0	0	0	0	0	0	0	0	0	2613	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2692	0	2062										
164153	0	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3400	0	0										
164331	0	0	0	0	0	0	0	0	0	0	0	0	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6805										
164377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3745										
164854	0	0	0	0	0	0	0	0	0	0	0	3035	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																15285	0	3530										
164957	0	0	0	0	0	0	0	0	0	0	0	313	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																297	0	2323										
164975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																25	0	883										
165039	0	0	0	0	0	0	0	0	0	0	0	483	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3278	0	0										
165628																																																																																										
165758	0	92	0	0	0	0	0	0	0	0	0	495	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1951	0	774										
165806	0	0	0	0	0	0	0	0	0	0	0	0	37453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	118147										
166111	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																61	0	10343										
166531	0	0	0	0	0	0	0	0	0	0	0	439	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1991	0	7038										
166652	0	0	0	0	0	0	0	0	0	0	0	0	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	94294										
166803	0	0	0	0	0	0	0	0	0	0	0	526	8876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	95218	0	9328										
166849	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1690										
167060	0	7113	0	0	0	0	0	0	0	0	400	2188	18341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1442	2756	44471	683	369										
167453	0	0	0	0	0	0	0	0	0	0	0	609	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																456	0	5440										
167556	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1712	0	0										
167565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
167752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																671	0	995										
167855	0	0	0	0	0	0	0	0	0	0	0	1082	5471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																27917	0	0										
167864	0	0	0	0	0	0	0	0	0	0	0	658	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																34810	0	707										
168441	0	0	0	0	0	0	0	0	0	0	0	693	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	12372										
168571	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																441	0	415										
168731	0	0	0	0	0	0	0	0	0	0	0	328	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	15675	0	13797			Customer Interest Rate Swaps							
169073	0	0	0	0	0	0	0	0	0	0	0	1192	3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	12941	0	2602										
169327	0	0	0	0	0	0	0	0	0	0	0	780	4954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5301										
169354	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5408	0	12633										
169653	0	0	0	0	0	0	0	0	0	0	0	51543	139470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	1336	0	0	0	759	0	0	787591	0	49832										
169756	0	0	0	0	0	0	0	0	0	0	0	321	5581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3334	0	2136										
169952	0	0	0	0	0	0	0	0	0	0	0	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2115	0	254										
170051	0	3884	0	0	0	0	0	0	0	0	0	508	23603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	51877	0	5249										
170257	0	0	0	0	0	0	0	0	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																31	0	3022										
170332	0	0	0	0	0	0	0	0	0	0	0	781	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2273	0	2132										
170640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																65	0	1011										
170716	64070	0	0	0	0	0	0	0	0	0	0	9056	1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														98544	11134	315220	0	7850										
170976	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
171133																																																																																										
171656	0	0	0	0	0	0	0	0	0	0	0	1901	3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4015	0	422										
171759	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2436	0	6681										
171768	0	0	0	0	0	0	0	0	0	0	3300	860	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1559	0	927										
172158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5438										
172251	0	0	0	0	0	0	0	0	0	0	0	104	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																171	0	532										
172457	0	0	0	0	0	0	0	0	0	0	0	2627	2753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2201	0	1520	0	695										
172747	0	0	0	0	0	0	0	0	0	0	0	81	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7546	0	0										
172859	0	0	0	0	0	0	0	0	0	0	2500	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1423	0	17310										
173306	0	0	0	0	0	0	0	0	0	0	0	744	2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10051	0	5882										
173342	0	0	0	0	0	0	0	0	0	0	0	56	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																388	0	4154										
173548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1507	0	860										
173557	0	0	0	0	0	0	0	0	0	0	0	123	7487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2248	0	12346										
173575	0	0	0	0	0	0	0	0	0	0	0	13543	19045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8475	0	3844										
173641	0	0	0	0	0	0	0	0	0	0	0	355	5085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1808	0	7551										
173959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																903	0	0										
174321	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1685	0	0										
174367	0	0	0	0	0	0	0	0	0	0	0	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																888	0	0										
175056	0	0	0	0	0	0	0	0	0	0	20850	8	2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3263	0	10818										
175140	0	0	0	0	0	0	0	0	0	0	0	273	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3928	0	4854										
175458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																334	0	2365										
175609	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	281										
175672	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2235	0	5924										
176053	0	54	0	0	0	0	0	0	0	0	0	37	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																827	0	292										
176101	0	0	0	0	0	0	0	0	0	0	0	84	27758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	36539	0	2066										
176325	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1494	0	2547										
176437	0	0	0	0	0	0	0	0	0	0	0	30	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1308	0	494										
176464	0	0	0	0	0	0	0	0	0	0	13000	5587	9992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														7162	1625	27089	0	15282										
176642	0	0	0	0	0	0	0	0	0	0	0	812	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	219										
177135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1063										
177443	0	0	0	0	0	0	0	0	0	0	0	924	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2750	0	6220										
177500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																476	0	2545										
177546	0	0	0	0	0	0	0	0	0	0	0	1916	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1360	0	658										
177555	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	397										
177751	0	1044	0	0	0	0	0	0	0	0	0	211	23168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
177920	0	0	0	0	0	0	0	0	0	0	0	145	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2527	486	11624	7000	15662										
177957	0	0	0	0	0	0	0	0	0	0	0	1197	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10357	0	1686										
178057	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																128	0	834										
178150	0	0	0	0	0	0	0	0	0	0	0	585	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3557	0	51										
178244	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																637	0	1213										
178271	0	0	0	0	0	0	0	0	0	0	0	240	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	425										
178356	0	0	0	0	0	0	0	0	0	0	0	791	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																40	0	233										
178851	0	1692	0	0	0	0	0	0	0	0	0	642	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1574	0	4246										
179148	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																151	0	7673										
179335	0	0	0	0	0	0	0	0	0	0	0	603	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1544	0	0										
179700	0	0	0	0	0	0	0	0	0	0	0	1075	9586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14690	0	0										
179755	0	756	0	0	0	0	0	0	0	0	0	0	1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1798										
180041	0	572	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1212	0	3423										
180078	0	0	0	0	0	0	0	0	0	0	0	2167	9056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6326	0	2814										
180144	0	0	0	0	0	0	0	0	0	0	0	1647	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																253	0	1284										
180443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6656										
180537	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1985	0	2268										
180845	0	43	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2211	0	2494										
181347	0	0	0	0	0	0	0	0	0	0	0	347	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14477	0	1626										
181459	0	0	0	0	0	0	0	0	0	0	34000	824	3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18408	290	30487										
181758	0	0	0	0	0	0	0	0	0	0	0	74	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																852	0	561										
181963	0	0	0	0	0	0	0	0	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1542	0	1505										
182353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2966										
182652	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																565	0	0										
182951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7358	0	4459										
183042	0	0	0	0	0	0	0	0	0	0	0	187	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4924	130	6100										
183051	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																247	0	297										
183154	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																92	0	513										
183668	0	0	0	0	0	0	0	0	0	0	45000	0	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5796	0	1153										
183770	0	0	0	0	0	0	0	0	0	0	0	7361	7896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2540	0	4701										
183846	0	0	0	0	0	0	0	0	0	0	0	1727	2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
183958	0	0	0	0	0	0	0	0	0	0	0	85	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3505	0	7475										
184142	0	0	0	0	0	0	0	0	0	0	0	3807	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11381	0	0										
184245	0	2080	0	0	0	0	0	0	0	0	0	424	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17785	0	491										
184656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2984	0	0										
184759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1280										
185037	0	0	0	0	0	0	0	0	0	0	45028	2930	9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5071	2003	1345	0	1132										
185251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	24										
185448	382	0	0	0	0	0	0	0	0	0	0	1302	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2657	0	888										
185457	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																383	0	58										
185859	0	0	0	0	0	0	0	0	0	0	0	10225	12764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16060	0	359										
186221	0	0	0	0	0	0	0	0	0	0	0	4	12439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	48202										
186548	0	0	0	0	0	0	0	0	0	0	0	81	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1890	0	541										
186717	0	1332	0	0	0	0	0	0	0	0	0	1253	11929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2860	0	5334										
186744	1842	0	0	0	0	0	0	0	0	0	0	616	3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	102376	0	21076										
186838	116	0	0	0	0	0	0	0	0	0	0	2702	1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1458	599	8686	0	4307										
186856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																917	0	531										
187358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																48	0	525										
187451	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																792	0	4879										
187648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
187899	0	0	0	0	0	0	0	0	0	0	0	695	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4978	0	983										
187947	0	0	0	0	0	0	0	0	0	0	0	309	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1904	0	11563										
188056	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3862	0	8314										
188430	0	0	0	0	0	0	0	0	0	135727	0	0	481	0	135727	0	0	0	0	0	0	0	0	0	135727	0	0	0	0	0																																														0	0	17759	0	9886										
188449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4544	0	3698										
188720	0	0	0	0	0	0	0	0	0	0	0	1521	3483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3561	0	2542										
188739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2574										
188757	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13	0	471										
188917	0	0	0	0	0	0	0	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																850	0	1203										
188926	0	0	0	0	0	0	0	0	0	0	0	261	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3839	0	2516										
189044	0	0	0	0	0	0	0	0	0	0	0	3533	22728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5942	2124	21769	0	14135										
189129	0	0	0	0	0	0	0	0	0	0	0	428	11746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16420	0	11363										
189352	0	0	0	0	0	0	0	0	0	0	0	575	26836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	63692	0	101										
189549	0	492	0	0	0	0	0	0	0	0	0	32	1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3283	0	2993										
189745	0	0	0	0	0	0	0	0	0	0	0	2158	27793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	28725	0	445										
189820	0	0	0	0	0	0	0	0	0	0	0	0	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9697										
189950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	15723										
190246	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																471	0	295										
190451	0	0	0	0	0	0	0	0	0	0	0	3796	5841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2652	0	1960										
190554	0	0	0	0	0	0	0	0	0	0	0	2143	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4971	0	4426										
190563	0	0	0	0	0	0	0	0	0	0	0	0	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6530	0	740										
190639	0	0	0	0	0	0	0	0	0	0	0	130	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	8685	6578										
190648	427	0	0	0	0	0	0	0	0	0	0	50	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11030	0	9708										
190947	0	0	0	0	0	0	0	0	0	0	0	178	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4908										
190956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																562	0	10136										
191355	0	0	0	0	0	0	0	0	0	0	0	0	2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4396	0	7652										
191449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	179										
191935	0	0	0	0	0	0	0	0	0	0	0	589	7739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3110	0	9091										
192147	0	0	0	0	0	0	0	0	0	0	7000	1265	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3887	0	3545	0	5843										
192156	0	1687	0	0	0	0	0	0	0	0	0	16953	9931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																56992	0	6040										
192558	0	0	0	0	0	0	0	0	0	0	0	549	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8052	436	9047										
192651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																170	0	2542										
192857	0	268	0	0	0	0	0	0	0	0	0	201	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1684	0	2919										
193162	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																451	0	0										
193247	0	0	0	0	0	0	0	0	0	0	0	2991	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																162	0	228										
193461	0	0	0	0	0	0	0	0	0	0	0	0	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	20355	0	3695										
193537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																123	0	7571										
193649	0	0	0	0	0	0	0	0	0	0	0	161	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	24171										
193809	0	0	0	0	0	0	0	0	0	0	0	12297	23370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10961	0	5734										
194253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1347	0	16370										
194440	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5539	0	1340										
194936	0	0	0	0	0	0	0	0	0	0	0	7400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3703										
195111	0	0	0	0	0	0	0	0	0	0	0	1128	12813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	55848	0	9436										
195157	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																342	0	737										
195456	0	0	0	0	0	0	0	0	0	0	8950	666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																147	0	985										
196257	0	0	0	0	0	0	0	0	0	0	500	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4										
196743	0	0	0	0	0	0	0	0	0	0	0	657	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13202	0	16540										
196752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	22										
196800	0	1158	0	0	0	0	0	0	0	0	0	15327	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11556	0	963										
197142	0	0	0	0	0	0	0	0	0	0	0	1792	2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																864	0	422										
197254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																21	0	2787										
