"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
392778			12	471	20	3343	21	7544	35	904	12	1107	10	4208															false	false	
393252	6	49													49	221													true	true	
393355			18	628	20	2929	37	17783	165	2992	21	2228	7	2801			15	669	12	1201	2	728	35	388	2	132	3	787	false	false	
393757			12	249	5	586	13	6033	55	1108	11	1409	11	4399			23	883	8	1016	5	1339	46	706	16	1012	9	1640	false	false	
393850			33	1385	32	4805	21	7970	94	2035	23	2301	7	2061			66	2719	41	6571	29	12539	110	2325	17	2559	7	1904	false	false	
393953	0	0	50	2527	84	11800	88	41681	422	8094	31	3295	15	3552	0	0	3	181	1	189	2	675	13	297	0	0	0	0	false	false	
394156			5	97	1	151	1	61	39	1009	39	5094	22	10270	39	76													true	false	
394259	115	366															119	5581	37	4390	19	5276	475	14453	114	11130	35	7344	false	true	
394352			20	574	2	258	0	0	109	2225	10	704	0	0			45	1630	25	2401	6	1407	263	4708	39	2917	11	2249	false	false	
395238			70	3081	44	7335	67	33830	670	18412	114	18723	131	69427			2	16	3	443	5	1928	5	174	2	237	0	0	false	false	
395256	9	116													13	116													true	true	
395779			4	174	18	2283	14	5206	26	625	8	856	6	1361			2	111	9	1210	8	2101	1	12	1	149	1	314	false	false	
395836			39	1881	76	9503	77	29219	275	6000	75	7000	50	17500			0	0	1	203	1	374	0	0	0	0	0	0	false	false	
396057			29	1591	11	1571	12	5125	39	1022	6	1119	5	2110			14	980	6	573	2	594	90	3175	13	1737	5	1569	false	false	
396244			33	1351	26	3364	19	5682	19	586	10	1365	11	2892			5	246	3	338	1	453	0	0	0	0	0	0	false	false	
396253			65	2646	32	4041	29	10737	252	4422	21	2139	14	4246			19	523	9	785	1	276	31	698	5	353	2	655	false	false	
396356	30	89													57	191													true	true	
396954	28	112													34	22													true	true	
397447			8	451	36	4844	57	25134	55	1281	16	1059	30	7924			0	0	1	236	2	636	0	0	0	0	0	0	false	false	
397456	25	62													2	25													true	true	
397531			4	215	5	730	14	4250	125	2599	42	3441	24	4514															false	false	
397540			93	3796	121	15903	159	62620	684	15124	161	15278	136	36524			56	1882	28	3646	11	3162	65	1565	17	2200	3	809	false	false	
397559	42	175															11	402	16	1685	11	2680	105	2303	20	2140	15	3157	false	true	
397755	96	211															135	4489	66	8812	16	4553	206	2499	8	898	0	0	false	true	
397858	24	94	0	0	0	0	0	0	0	0	0	0	0	0	44	84	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
398051			15	460	3	378	8	2767	32	456	3	302	3	1215			10	393	23	3639	11	3938	45	1204	22	1781	7	1929	false	false	
398248	62	192													21	27													true	true	
398350			52	2614	124	15901	207	93920	607	17765	401	41467	403	126711			1	51	4	269	5	1377	1	8	0	0	1	112	false	false	
398631			0	0	0	0	0	0	58	2256	31	4191	34	11673			24	1005	8	1238	5	1349	4	102	2	162	1	253	false	false	
398668																													false	false	
398837			59	2105	48	6538	42	17102	356	5080	18	1613	8	1452	167	20													true	false	
399357			3	173	0	0	0	0	10	174	1	150	1	450			18	1152	6	974	9	1240	99	1094	21	2571	7	1771	false	false	
399517			254	10663	158	24321	106	39353	1116	30216	63	9277	74	22077	0	2													true	false	
399731	109	255													1	55													true	true	
400057	0	0	41	1351	23	2757	27	8718	236	4105	25	3016	19	5519	0	0	62	2085	24	3063	16	5530	480	6998	18	2250	2	630	false	false	
400141			55	2112	30	2976	42	17179	144	2947	16	2208	12	5976			79	2557	55	6824	21	4506	36	675	14	924	8	382	false	false	
400253			1	21	14	1505	10	3726	76	1602	28	3401	47	13658			0	0	0	0	1	277	0	0	0	0	1	431	false	false	
400365			50	1754	46	6276	63	25623	197	3969	35	2857	10	2038			1	20	3	371	1	181	1	3	0	0	0	0	false	false	
400552	4	14	0	0	0	0	0	0	0	0	0	0	0	0	39	160	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
400758			42	1554	38	5134	45	19453	246	4727	26	2898	25	7271			21	820	9	1112	6	2234	54	1177	6	629	2	633	false	false	
400767			8	392	15	1990	18	8193	26	500	4	365	4	1594			0	0	2	260	0	0	5	146	1	143	0	0	false	false	
400945			54	2406	22	3169	17	7336	143	2074	11	1808	3	1345			111	4838	45	6516	8	2748	184	2484	1	60	1	255	false	false	
401148			108	5047	105	14086	104	47212	220	6692	47	6696	35	12359			4	158	6	656	1	249	1	32	0	0	0	0	false	false	
401447			5	108	4	320	2	263	1	4	2	202	3	1661	2	10													true	false	
401559			4	167	4	158	1	505	13	316	4	244	8	1985			12	324	9	629	4	804	26	397	9	430	2	367	false	false	
401755			13	357	7	965	17	7188	45	859	21	2453	26	7040			14	454	8	1034	0	0	47	779	18	1600	5	1021	false	false	
401906			91	2385	46	5117	37	10371	128	3579	30	3638	12	4137															false	false	
401951			5	94	7	769	0	0	35	900	1	155	0	0			3	155	14	1694	0	0	53	1331	0	0	1	273	false	false	
402462			1	33	0	0	2	703	35	469	6	888	1	118			1	30	0	0	0	0	47	828	9	1183	0	0	false	false	
402846			11	428	3	97	1	170	40	863	9	1138	4	369			28	1263	27	3747	7	1833	155	3503	31	3549	10	1954	false	false	
403067			0	0	9	1470	29	12854	10	436	19	2507	19	5347															false	false	
403106			83	4569	95	13800	186	88490	163	5007	36	4440	11	2796			13	687	9	1113	12	2698	0	0	0	0	0	0	false	false	
403151			75	2551	36	4741	38	17749	343	8050	70	8135	87	32446			88	3951	118	15090	82	25076	334	7556	150	13875	105	23807	false	false	
403254			11	248	22	2758	14	6345	65	1055	6	416	1	359			11	502	17	2056	4	927	34	592	2	146	1	74	false	false	
403357	31	72	0	0	0	0	0	0	0	0	0	0	0	0	99	145	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
403656			0	0	0	0	0	0	28	678	9	619	4	817			0	0	2	215	0	0	45	1286	20	2465	10	2663	false	false	
403937	7	46															1	12	7	964	6	1739	100	2444	15	1386	0	0	false	true	
403946			38	2223	62	10415	99	52662	377	14971	102	17609	54	30151			1	70	1	150	0	0	0	0	0	0	0	0	false	false	
404653	0	32													24	30													true	true	
404943			16	763	6	848	13	4835	32	814	8	894	6	1985			21	882	13	2016	6	1340	60	1430	20	1722	13	2109	false	false	
405959			22	897	52	6764	97	34357	531	13973	164	17087	215	65732			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
406022			16	731	39	5281	66	28441	122	2445	25	2509	21	6947			5	205	6	754	4	1351	2	46	0	0	2	406	false	false	
406059			23	995	29	3672	37	17283	288	4972	20	1352	16	2977			3	51	4	326	1	349	3	142	0	0	1	121	false	false	
406666			34	987	4	449	13	7805	61	1760	10	892	15	6672			29	1010	16	1753	2	560	162	3702	20	2670	6	2143	false	false	
406974			15	647	35	4640	61	22483	92	1536	9	796	1	0															false	false	
407168			6	246	1	242	1	687	81	1694	11	1262	9	1232			10	446	11	1506	2	369	145	3802	27	2867	12	1679	false	false	
407506			102	4438	148	21048	210	83446	373	11282	96	10562	58	18269															false	false	
407645			52	2451	57	8098	44	18184	224	4207	25	2398	17	5733			27	1549	22	3021	13	3858	85	2865	17	1688	3	711	false	false	
407850	0	0	13	410	7	977	4	1057	40	636	8	1186	5	1516	0	0	11	333	7	765	6	2005	56	1091	5	565	2	360	false	false	
408147			27	1127	11	1554	12	3814	41	916	14	1459	7	2620			23	1036	13	1735	6	2039	37	870	6	649	4	1120	false	false	
408307			15	677	23	3187	19	6554	93	2275	8	642	7	2062			0	0	0	0	1	293	0	0	0	0	0	0	false	false	
408642			0	0	2	282	9	3496	2	36	0	0	3	1031			0	0	0	0	1	284	0	0	0	0	0	0	false	false	
409265	34	51													32	127													true	true	
409555			30	1144	29	3529	45	16665	77	501	1	52	3	576			0	0	0	0	1	400	0	0	0	0	0	0	false	false	
409649	0	0	4	34	2	369	2	714	18	629	7	752	5	2005	0	0	17	253	8	932	8	2145	20	451	9	890	14	5161	false	false	
410159	10	36															0	0	2	206	0	0	51	1928	0	0	0	0	false	true	
410560			34	1239	8	1147	11	4082	108	2162	11	985	7	1516			13	570	13	1389	7	1812	94	2431	34	3074	26	3842	false	false	
410748			33	1461	28	3446	17	7031	105	2948	28	3673	14	4485			0	0	3	409	0	0	0	0	0	0	0	0	false	false	
410917			79	2464	37	6559	30	12837	191	4398	28	4535	18	7985			46	1408	8	1285	5	1560	35	427	0	0	0	0	false	false	
410944	6	77															9	316	13	1429	8	2494	21	342	7	541	6	1159	false	true	
411053	64	79													44	83													true	true	
411062	16	79															199	787	5	541	2	361	114	2557	16	1842	5	942	false	true	
411231	68	160													14	43													true	true	
411240			10	403	1	100	1	122	17	356	3	388	2	0			24	845	29	3487	14	2684	54	1099	15	1885	16	4019	false	false	
411512			34	1464	45	6979	45	24805	98	2558	53	4680	26	6665			0	0	0	0	1	126	1	41	1	150	0	0	false	false	
411549			6	252	4	669	0	0	21	335	1	112	0	0			22	987	11	1949	3	1143	63	1902	15	1741	13	3557	false	false	
411576			20	1034	5	701	2	722	61	1593	5	622	1	693			2	112	1	161	1	188	9	375	0	0	0	0	false	false	
411624			39	1501	19	2930	21	7572	52	1617	10	1506	2	873			37	1937	29	3532	13	3711	59	1469	14	1703	2	113	false	false	
411651	36	139															30	1118	29	4368	11	3393	442	9988	115	11406	46	10343	false	true	
412135			28	996	73	9818	233	105379	421	6526	171	10613	458	101434			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
412153			20	887	10	1541	2	727	257	5511	14	2409	9	4035			58	2636	33	5788	29	8882	399	11514	39	6310	33	9833	false	false	
412452			34	1088	11	1433	7	2811	107	1979	1	191	1	377			11	487	4	449	1	317	83	1496	2	275	0	0	false	false	
412555	6	176													58	303													true	true	
412667			37	1381	10	1195	5	1598	150	3013	22	2370	11	2479			32	1433	18	2510	10	3103	186	4685	82	4286	63	5054	false	false	
412751			162	6946	188	22788	326	129153	621	14087	210	20337	127	33676			4	192	3	357	3	975	11	276	0	0	0	0	false	false	
412845			74	2419	31	3181	16	6648	272	4878	43	3594	22	5257	377	497													true	false	
413141			403	16763	155	16630	21	5173	2	42	0	0	0	0			95	3333	38	4835	7	1743	0	0	0	0	0	0	false	false	
413208			248	23996	519	71129	1146	505383	6748	311232	919	125301	1008	412997			0	0	0	0	2	501	8	133	7	401	0	0	false	false	
413347	19	52													19	27													true	true	
413543			21	654	12	947	7	3021	60	1071	13	1362	13	4242			34	1611	39	5865	25	10392	73	1558	50	4528	24	5914	false	false	
413646	2572	4625													3629	2703													true	true	
413730			5	173	3	355	7	1956	10	146	1	190	6	1720			3	116	7	768	5	1742	41	441	4	368	1	193	false	false	
413758	13	66															14	656	10	1830	13	4183	125	2933	41	4408	22	4099	false	true	
413851	3	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	122	3	423	3	771	218	3897	24	1691	8	1259	false	true	
414102			54	2858	74	9038	32	11661	136	3505	28	2505	14	2628	3	4													true	false	
414652			13	535	4	556	6	1816	160	3246	17	1541	13	3966			52	1937	22	2240	8	1430	166	4465	48	4635	19	3372	false	false	
414764			98	3311	30	4067	19	5008	334	7015	32	3930	13	4405			4	59	3	357	0	0	161	2333	8	1444	1	125	false	false	
414858	95	151													45	50													true	true	
415855	15	15															8	677	7	1011	1	15	50	2679	3	421	0	0	false	true	
416245			443	21406	299	50599	421	209733	1286	38463	209	33885	152	78216			118	5651	61	9813	18	6470	306	9854	47	8036	26	9213	false	false	
416272			18	744	12	1492	12	5413	12	139	0	0	0	0															false	false	
416339			22	1049	11	1596	7	3046	59	1255	22	2649	21	8294			9	538	11	1922	1	327	44	1055	22	2897	16	4799	false	false	
416348			68	2626	31	4530	46	19701	240	4570	34	3492	26	8726			32	1067	14	1770	7	1930	77	1646	28	1893	21	1562	false	false	
416357			0	0	0	0	0	0	76	1251	10	356	1	250			17	453	15	1398	0	0	227	7796	52	5480	22	4671	false	false	
416656			44	1398	11	1430	6	2770	182	3313	13	1194	17	4769			159	5841	109	14302	36	8849	474	7629	37	3140	10	2340	false	false	
416674			54	2540	76	9871	72	28312	218	4585	23	2413	16	4339	2	2													true	false	
417149			30	981	43	4926	68	29882	151	2334	14	1275	16	10305			45	1702	13	1158	6	1293	40	506	2	250	0	0	false	false	
417251			6	241	3	357	1	458	24	485	8	1074	5	1588			21	675	16	2119	7	2150	42	625	14	1034	8	2077	false	false	
417626			74	5207	71	7779	86	31555	392	8809	47	3603	15	6620	14	7													true	false	
417710			15	404	4	518	1	359	20	494	1	151	0	0	12	0													true	false	
417859			30	1403	30	4513	18	7812	102	2127	7	894	6	2237															false	false	
418100			64	2568	59	8727	68	28210	146	2979	13	948	4	1341															false	false	
418249			14	648	20	2510	40	12679	99	3119	36	3906	55	16767			4	105	18	1971	20	6382	28	1019	29	3311	46	11873	false	false	
418436			9	267	3	360	1	149	38	767	3	234	1	111			0	0	2	152	0	0	10	256	0	0	0	0	false	false	
418856	8	32													6	14													true	true	
419255	75	181													67	150													true	true	
419406			207	9384	270	36745	251	99679	2505	37159	136	13595	110	41480			5	140	2	176	0	0	126	2660	14	1488	4	449	false	false	
419460			31	901	26	3285	22	7454	94	1153	2	124	5	1961	68	68													true	false	
419675			99	5155	79	11598	81	26145	233	8691	91	10243	88	32645			15	653	6	766	3	838	13	389	4	874	3	523	false	false	
419947	43	45													38	82													true	true	
420457			133	6623	130	18557	165	135815	309	7685	63	7487	55	36807			2	43	2	267	0	0	0	0	0	0	0	0	false	false	
420644			32	1609	65	7742	62	18541	203	3779	63	3872	58	6450			16	754	33	4716	80	19531	89	2187	44	2576	51	6325	false	false	
420653			15	526	10	974	4	853	75	1660	25	2769	6	1434			47	1824	24	2915	12	3584	144	3085	25	2666	8	1632	false	false	
420934			10	578	5	692	11	5647	68	1326	2	325	1	282			10	230	1	182	2	864	55	585	0	0	0	0	false	false	
421445			74	2243	21	2635	10	5527	125	2076	7	654	5	1092			55	1858	48	5771	15	5162	116	2452	31	2528	8	1344	false	false	
421539			20	1089	18	3039	37	14813	178	3623	37	5370	10	4117			6	417	1	137	3	983	1	16	1	196	0	0	false	false	
422059			10	341	5	679	5	1634	27	340	5	626	2	880			14	520	10	1061	3	1046	46	837	9	906	7	1836	false	false	
422116			39	994	13	1442	12	3456	84	1330	13	1379	11	3004	32	26													true	false	
422358			9	249	3	420	4	1677	38	825	4	423	6	1746			86	2230	40	4385	11	3040	36	772	7	811	0	0	false	false	
422433			316	11229	161	21629	138	55941	682	11673	76	8721	59	17771			45	1577	16	2015	11	3122	182	3748	85	5629	41	5238	false	false	
422657	197	170															184	3042	41	6147	15	4747	91	1319	3	140	0	0	false	true	
423159			221	7679	61	8389	35	12245	61	1443	9	1001	9	1885			167	4417	15	1708	4	958	107	1230	2	252	2	660	false	false	
423449			178	6312	89	9743	68	30869	188	5510	56	6896	43	15226			53	1767	45	4586	17	3656	98	2135	34	2617	6	1158	false	false	
423458			32	1821	78	10194	104	49626	409	11409	81	9191	71	27657			5	291	2	374	2	421	2	13	1	100	0	0	false	false	
423636			18	788	6	726	13	6099	42	995	3	312	2	1576	6	0													true	false	
423739			68	2673	87	13240	77	34520	327	6849	62	7223	18	5741			7	197	5	962	0	0	19	464	0	0	0	0	false	false	
423841	7	69	0	0	0	0	0	0	0	0	0	0	0	0	9	45	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
424156			23	527	4	658	3	1281	100	1964	10	904	4	1290			40	1421	26	3370	9	1980	436	8895	75	8308	21	3981	false	false	
424240			30	1058	13	1504	9	3120	170	3431	31	3035	17	2425			23	1034	37	4071	15	3404	83	2189	44	4057	22	4769	false	false	
424343			4	177	12	2316	12	4441	6	332	8	938	22	3869															false	false	
424352			65	2594	22	3201	14	4870	74	1625	10	1195	2	522	0	42													true	false	
424437	1	0													18	38													true	true	
424633	11	77													34	30													true	true	
425050			4	150	0	0	2	1123	44	1188	2	298	0	0			4	121	5	908	1	275	74	2909	14	1745	5	1647	false	false	
425108			13	738	45	6748	41	19742	192	8659	24	3011	9	3664															false	false	
425818			54	2423	20	2558	19	7914	45	1315	6	1009	5	1975	1	0													true	false	
425845	0	0	19	638	2	335	2	612	136	2002	8	1064	14	4884	0	0	58	1930	59	8601	20	6028	363	8155	76	7909	33	8780	false	false	
425911			33	1415	75	9833	111	41603	643	12698	69	7461	29	8062			49	2334	52	6511	56	14789	266	7579	29	2873	5	1309	false	false	
425957	25	26													3	36													true	true	
425975			45	1864	53	6582	61	24204	272	4902	39	3425	26	5716			1	15	0	0	1	359	14	159	3	315	0	0	false	false	
426057			16	682	20	2385	15	8340	112	2350	11	1543	4	894															false	false	
426141	18	87													33	70													true	true	
426534			154	6466	178	22342	234	91189	563	13671	210	20984	171	54012			92	3531	80	9677	36	7299	113	2591	69	6900	36	7885	false	false	
426758	57	173													89	235													true	true	
426945	703	1220													109	184													true	true	
427241			66	2774	50	7224	33	11225	260	4452	24	2101	0	0	149	97													true	false	
427353			83	3434	50	8200	34	14535	280	4564	16	1311	6	1670			94	2455	3	335	6	2424	1	14	0	0	0	0	false	false	
427456	14	47													31	154													true	true	
427858			6	200	12	1794	18	8277	95	1902	19	1996	6	1098															false	false	
427960	53	130															2	69	2	215	3	765	12	128	1	64	0	0	false	true	
428060			59	2641	51	6191	67	26770	166	4531	50	5035	56	13166			15	620	3	434	2	568	11	228	6	644	2	313	false	false	
428462			116	5237	64	10151	35	19331	369	9200	38	5417	23	11208			81	3613	25	4134	15	5082	418	9662	26	4097	8	3080	false	false	
428547			5	224	8	1479	25	13769	2682	18116	82	8725	61	26416															false	false	
428631			72	2216	31	3556	12	6205	227	4118	24	2504	29	15134			103	4520	79	8304	42	10333	374	7966	58	7118	24	9156	false	false	
428659			3	109	2	278	0	0	33	586	13	345	4	932			7	207	18	1601	10	2350	47	641	31	1427	13	2665	false	false	
428855	121	158													358	229													true	true	
428958			15	654	12	1864	16	8002	60	1932	14	1844	8	2021			20	606	5	689	1	318	45	945	4	487	2	592	false	false	
429021			48	2915	78	11711	67	27631	283	6296	43	5555	18	7902			7	321	10	1729	14	4512	48	1082	3	354	2	350	false	false	
429759			82	3315	35	4604	28	11892	149	3710	30	3681	21	7151			19	607	7	707	2	455	70	1207	7	708	0	0	false	false	
430036			83	2325	45	5766	37	14104	208	3891	43	3413	17	4062			64	2704	55	7034	19	5947	81	1611	9	952	2	535	false	false	
430054			10	494	24	3964	35	12701	30	804	15	1056	12	4915			2	91	0	0	2	670	0	0	0	0	2	560	false	false	
430344	0	0	72	6273	17	3249	13	5512	92	4602	10	1036	6	2228	0	0	65	2131	35	4146	25	8803	93	1923	10	711	7	2671	false	false	
430670			26	1350	34	1821	94	25256	264	7059	103	9669	121	30466			14	792	4	787	5	1430	15	187	5	355	2	611	false	false	
430858	31	71													17	0													true	true	
431172			5	304	19	3392	133	72151	17	636	11	970	30	6275															false	false	
431323			16	790	22	3078	23	9490	84	2215	10	1069	2	777			1	45	1	180	2	377	1	61	0	0	0	0	false	false	
431350			15	532	4	437	3	541	90	1595	35	4179	6	1692			25	922	14	1429	2	386	65	1640	9	1146	2	853	false	false	
431743			246	8386	124	15769	12	4802	280	5466	25	2753	12	4802	6	1													true	false	
431846	0	0	8	465	3	487	3	945	26	483	5	758	2	952	0	0	8	348	8	1323	10	3785	15	293	7	827	5	1504	false	false	
431958	17	109													27	217													true	true	
432012	18	8																											false	true	
432058			18	603	8	941	2	600	171	3365	16	1863	6	1575															false	false	
432432			40	1493	19	2302	26	11032	150	2439	14	1449	4	1240			1	98	2	123	0	0	0	0	0	0	0	0	false	false	
433158			1	30	0	0	0	0	15	309	1	47	2	634			21	858	14	1733	1	259	131	3217	8	759	0	0	false	false	
433354			69	2379	33	4432	32	12606	451	6137	27	2874	13	2830			80	3167	33	3803	7	2688	332	4523	23	2607	11	1908	false	false	
433505			25	1045	52	6947	62	26289	385	8280	125	11883	49	15343			0	0	0	0	0	0	14	420	4	615	0	0	false	false	
433550			70	2422	33	4220	22	7459	79	987	5	361	1	310			51	2139	17	1786	13	2407	37	579	8	491	5	372	false	false	
433608			62	3140	98	12725	92	44904	438	10931	102	10692	75	25428			1	49	1	81	1	406	7	162	0	0	1	25	false	false	
433859	17	129													71	139													true	true	
433943	134	375															79	3361	75	10527	21	6528	271	4693	55	5651	30	8512	false	true	
434203			23	1154	38	4723	83	31546	152	1272	12	1034	12	4610			0	0	0	0	1	229	0	0	0	0	0	0	false	false	
434539	313	732													19	17													true	true	
435059	0	0	68	2700	43	5125	34	11357	307	5554	29	2598	35	11260	0	0	26	975	1	150	2	514	83	1215	6	535	3	349	false	false	
435152	9	0													290	0													true	true	
435255	23	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	242	6	525	6	1560	219	4669	31	2681	15	3126	false	true	
435349			131	6016	147	19653	163	64504	365	9454	98	11283	81	27434			46	2043	33	3778	10	2701	11	210	1	129	2	260	false	false	
435358	65	124													79	138													true	true	
435666			51	1788	32	4205	10	3545	95	1911	2	396	3	939			24	765	8	1017	6	1776	105	1693	4	477	2	433	false	false	
435750			80	3171	54	6352	48	20660	353	6583	54	6728	29	8594			54	2017	28	3133	18	6675	308	4371	15	1855	3	724	false	false	
436131			62	2795	32	4211	42	22352	277	4904	28	3263	10	2615	12	8													true	false	
436159			321	13469	362	47024	304	123786	1553	31299	204	22960	125	38750			221	7146	122	13694	32	8215	319	4535	12	1002	4	581	false	false	
436542			34	1820	25	3256	27	12025	99	3489	17	1945	26	10178			51	2101	30	4231	20	6364	89	1659	27	3029	9	1899	false	false	
436711			33	2518	97	15836	411	212205	596	32522	158	24532	158	64903															false	false	
436739			29	1414	25	3453	33	14828	252	6356	50	5623	39	15108			2	81	4	591	6	1734	6	167	9	1243	4	653	false	false	
436823			25	1347	55	7180	65	25448	200	4625	58	4956	52	16008															false	false	
436953			201	8621	91	14954	60	29918	308	7180	24	4060	20	10284			14	589	7	868	2	725	25	337	0	0	0	0	false	false	
437044	5	47															20	990	22	3372	5	1540	32	544	16	1515	18	3815	false	true	
437053			51	2015	22	2492	17	5088	128	1762	6	388	2	1024			5	234	5	717	2	483	58	798	1	60	0	0	false	false	
437138	140	428															14	334	2	304	6	2722	70	1190	0	0	0	0	false	true	
437455			48	1690	18	1712	9	3775	134	1750	11	962	4	1142			34	1155	7	664	2	328	73	1266	5	484	4	1301	false	false	
438050			28	1099	24	2979	12	2979	109	1623	6	615	7	2887	4	3													true	false	
438238			104	4290	60	9638	67	32762	279	6959	53	8805	41	17837			68	2959	23	3481	17	5615	39	949	5	830	2	788	false	false	
438434			110	3566	24	3114	19	6568	343	11792	53	5853	35	14082															false	false	
439132	774	457													310	41													true	true	
439338			119	6898	84	10844	77	28228	298	7151	57	5800	48	15658			56	2352	58	7102	20	5925	150	3644	27	2500	14	4648	false	false	
439356			254	24884	58	8106	32	13791	668	22219	62	8698	35	11065			104	6976	94	15471	13	4388	818	19887	115	13002	55	14325	false	false	
439404			127	3979	168	22896	208	81793	920	15705	142	15469	100	31797			1	31	1	125	1	220	211	5941	62	6822	8	1508	false	false	
439459			9	320	4	565	9	3629	45	1197	11	1337	11	3732			25	1004	14	2013	4	1284	64	1328	20	2414	17	3216	false	false	
439730			23	996	2	266	0	0	109	3572	8	1234	7	4174			16	665	11	1645	0	0	142	4865	35	5463	13	4605	false	false	
440110			9	155	4	450	3	1099	34	520	1	158	0	0			0	0	0	0	0	0	1	4	0	0	0	0	false	false	
440259			20	702	31	4235	42	20269	77	1804	15	1467	13	3949			1	4	0	0	0	0	0	0	0	0	0	0	false	false	
440446			16	541	11	1259	4	1150	144	2367	18	2110	8	1452			20	778	22	2263	3	650	137	2126	21	2169	6	544	false	false	
440857			7	303	16	1462	30	6160	21	242	3	301	8	2103			2	87	1	115	1	410	6	114	0	0	1	195	false	false	
441050			28	1003	28	3515	13	4099	210	4054	14	1691	4	1665	97	244													true	false	
441078			32	943	7	914	6	2289	4	26	0	0	3	828	16	0													true	false	
441135			17	1622	8	1051	20	6145	68	1860	8	790	4	1489			9	322	4	464	3	870	75	2596	22	2221	8	1871	false	false	
441256			179	5457	150	18054	114	39572	662	11376	105	8896	75	18871			330	11055	275	26430	150	29500	642	11310	136	11657	64	9284	false	false	
441359			480	14582	88	13484	21	13379	751	6400	12	1642	1	272			403	16012	130	19234	23	9094	952	9122	10	1471	0	0	false	false	
441434			49	1877	32	4040	41	17412	279	4386	35	3355	24	5694			24	912	6	481	7	1625	111	1607	5	427	3	261	false	false	
441630	0	0	47	1450	29	4693	10	3322	63	1115	2	385	1	3	0	0	46	1323	12	1669	8	2400	3	65	0	0	0	0	false	false	
442057	0	26													3	24													true	true	
442244			13	610	8	1344	15	5338	271	4045	19	1884	15	4960			31	1241	37	4974	24	6292	355	7508	52	4756	12	2871	false	false	
442655	17	0													14	118													true	true	
442749			7	198	1	164	5	1678	20	480	5	465	2	404	11	74													true	false	
442758			16	164	1	47	0	0	69	817	9	1147	5	1476			28	1043	16	2154	7	2457	231	4990	54	5788	28	6321	false	false	
442776			55	1602	44	5703	58	22463	27	865	27	2238	35	9284															false	false	
442806			28	1627	52	9104	87	40995	152	5316	33	5518	47	16902	1	0													true	false	
443148			38	1684	14	1769	25	11152	139	3894	31	3595	25	8505			49	1790	32	4243	14	3932	81	2102	19	2153	10	2290	false	false	
443205			47	2173	111	13545	192	72824	298	7250	97	10183	64	18368															false	false	
443353			48	1859	26	3756	5	2268	67	1346	14	1795	5	981			55	2282	42	5174	11	3470	104	2236	21	2952	5	1131	false	false	
443625			6	209	5	555	5	1436	64	1251	9	667	2	1006			23	640	15	1670	5	1168	58	815	4	314	2	787	false	false	
443634	40	98													37	100													true	true	
444051			41	1723	17	2336	16	6123	160	2318	10	1026	7	2416			15	635	9	1076	1	297	172	2186	17	1928	13	2717	false	false	
444350			30	1133	34	4994	43	17153	99	2444	27	2526	18	6808	2	4													true	false	
444556			28	1060	15	2084	17	7908	131	4203	14	1877	10	2740			53	2451	44	5564	10	3904	252	17168	19	2092	2	180	false	false	
444677			3	128	2	232	3	888	0	0	0	0	0	0															false	false	
444958			91	3650	35	4368	8	2537	106	1821	9	843	3	1774			92	3121	29	4353	15	4409	89	1708	9	1303	3	1055	false	false	
445852			18	551	8	796	1	222	57	793	10	968	2	378			68	2144	41	4946	7	1789	152	2945	24	1847	3	269	false	false	
445955			79	3086	40	5450	24	8015	405	8405	32	3872	15	5027			58	1872	19	2779	3	870	117	2560	10	1656	1	350	false	false	
446130			38	1810	19	2347	13	6317	199	3450	25	2033	8	2723			11	372	10	1421	0	0	20	486	3	233	1	236	false	false	
446149			22	589	3	440	3	1076	59	1591	20	2510	6	1653			24	1033	7	829	3	970	18	262	3	307	1	180	false	false	
446336			84	3037	71	10299	97	37705	549	8497	81	6996	66	17148			28	1060	5	591	1	269	2	50	0	0	0	0	false	false	
446877			31	1464	43	5405	27	11215	115	2985	38	5389	42	19994															false	false	
447034	48	134	0	0	0	0	0	0	0	0	0	0	0	0	90	35	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
447070			1	70	0	0	5	2078	0	0	0	0	0	0															false	false	
447100			16	695	41	6291	43	18049	205	4622	28	2344	21	6177			1	19	0	0	0	0	1	4	0	0	0	0	false	false	
447342			95	3750	19	2087	15	5686	198	1705	7	689	2	1197			25	573	15	1935	5	1250	22	284	1	115	0	0	false	false	
447351			22	757	34	4630	38	13542	125	2448	9	753	35	4525			2	70	0	0	0	0	18	355	3	446	4	619	false	false	
447557	0	0	26	1443	22	3426	38	15029	129	3309	20	3276	14	5665	0	0	7	333	3	450	1	273	19	407	0	0	1	350	false	false	
