"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1647										
242								903										
279								1513										
354								167										
439								7335										
457								882										
505								6754										
1146								15875	4611	0	0	0	1172	3934	0	3934	6158	
1155								5539										
1351								1894										
1454								18106										
1557								2064										
1632								8433										
1669								16890										
1829								8758										
1856								1189										
2040								2812										
2161								10391										
2376								5921	0	0	0	0	1572	4286	0	4286	63	
2451								371										
2554								622										
2732								15736	2935	0	0	0	3565	6817	0	6817	2419	
2750								920										
2938								9978										
2956								3228										
3252								6655										
3458								4191										
3506								18132	11228	34	0	34	5784	-229	1	-230	1315	
3579								5101										
3720								4412										
3953								2636										
4138								9516										
4147								250										
4156								2866										
4231								1227										
4437								2746										
4745								672										
4839								6571										
5005								6075										
5050								3998										
5069								1605										
5135								2621										
5210								22157	8690	0	0	0	7549	1021	0	1021	4897	
5247								30923	42	0	0	0	7031	22127	0	22127	1723	
5274								2152										
5331								8712										
5461								17880										
5751								2069										
5939								76256	37829	97	0	97	9306	14299	0	14299	14725	
6039								3350										
6057								223										
6141								2503										
6329								8914										
6842								1601										
6972								30543	3726	0	0	0	5894	2063	0	2063	18860	
7009								15523	10103	5000	5000	0	10	385	0	385	25	
7045								4388										
7157								1864										
7166								17068	13640	0	0	0	2468	905	0	905	55	
7456								1096										
7634								2208										
8033								3170										
8154								859										
8417								207685	0	0	0	0	0	176934	0	176934	30751	
8462								3264										
8547								16775	20	0	0	0	3898	8200	0	8200	4657	
8631								2090										
9115								91065	69236	0	0	0	19939	104	0	104	1786	
9160								23519										
9339								16090										
9357								22508										
9553								2502										
9807								39865	18755	0	0	0	4150	7582	0	7582	9378	
9955								5111										
10157								2161										
10250								8226										
10849								9831										
10858								9601	784	0	0	0	1736	5738	0	5738	1343	
11145								6359										
11350								3263										
11640								10950										
11837								1796										
12030								6667										
12058								4555										
12142								8832										
12245								1887										
12311	895391	735466	0	0	0	53673	106252	895391	575968	0			159498	53673			106252	
12357								1907										
12647								3016										
12656								1386										
12937								7070										
12946								8282	3789	0	0	0	2364	388	0	388	1741	
12955								2722										
13037								3331										
13103								13886	0	0	0	0	2682	10675	0	10675	529	
13251								1485										
13309								49380	6355	0	0	0	12971	1712	0	1712	28342	
13457								546										
14052								4285										
14155								1455										
14258								23286	4839	0	0	0	3594	1367	0	1367	13486	
14409	172166	82552	0	14732	0	67139	7743	172166	1746	14732			80806	67139			7743	
14454								698										
14650								6439										
14753								1521										
14865								1878										
14931								1826										
14940								5161										
15536								26053	6409	0	0	0	6928	10500	0	10500	2215	
15732								5947										
16337								17196										
16355								811										
16458								5109										
16551								1861										
16748								2874										
16766								9575	534	0	0	0	2102	4305	0	4305	2634	
16944								2229										
16953								850										
17110								4901										
17147								52877	31271	0	0	0	8576	10085	0	10085	2945	
17259								848										
17464								18570	13489	0	0	0	4421	218	0	218	442	
17549								9751										
17839								4715										
17950								1476										
18050								9599										
18126								20307	11075	0	0	0	6851	1241	0	1241	1140	
18135								9066										
18368								21754	13131	0	0	0	1322	6865	0	6865	436	
18377								4000										
18827								6175										
18836								5430										
18854								1562										
18863								34931	17182	0	0	0	2979	14615	131	14484	155	
18957								2256										
19356								4057										
19730								22312	8071	0	0	0	6750	3068	0	3068	4423	
19936								7422										
19972								9757										
20053								303										
20147								2416										
20259								3300										
20370								6421										
20512								2564										
20633								2935										
20754								250										
20839								1909										
20857								13675										
20866								4434										
21256								783										
21359								881										
21630								3320										
21658								1722										
22048								6811										
22235								8078										
22356								11251										
22459								3017										
22543								3357										
22552								1285										
22730								1871										
22936								3825										
22954								3480										
23036								18431										
23045								888										
23241								82580	38704	0	0	0	22789	18920	0	18920	2167	
23344								6016										
23456								1879										
23504								20224	7983	0	0	0	3954	7730	0	7730	557	
23540								8227										
23643								7792										
23755								4085										
23812								25484	0	0	0	0	4081	21403	0	21403	0	
24006								25801	9092	0	0	0	2782	5284	0	5284	8643	
24266								115891	9752	0	0	0	15667	9096	0	9096	81376	
24453								1715										
24659								1115										
24668								12973										
24855								1289										
24949								12036										
25357								5396										
25450								346166	149117	120120	120120	0	30748	39083	0	39083	7098	
25647								5739										
25852								8503	27	0	0	0	3170	5181	0	5181	125	
26149								1407										
26233								14267	1	0	0	0	3596	8513	0	8513	2157	
26242								8600										
26457								415										
26756								3593										
26765								5496										
26859								14613										
26916								23948										
27548								12840	8715	0	0	0	3091	681	0	681	353	
27614								4604										
27838								7202										
27847								8816										
28013								26116	25	0	0	0	3278	22189	0	22189	624	
28152								2379										
28255								7051										
28349								4752										
28406								9721	4160	0	0	0	2006	1955	0	1955	1600	
28572								2385										
28732								1186										
29104								19728	14334	0	0	0	3335	1755	0	1755	304	
29159								1973										
29252								3941										
29636								18752	167	0	0	0	5036	13549	0	13549	0	
29850								2383										
29944								1534										
29953								1362										
30025								9730	3459	0	0	0	2035	4150	0	4150	86	
30052								4006										
30146								3338										
30155								4564										
30258								5080										
30418								1014	23	0	0	0	0	875	0	875	116	
30502								9464	6146	116	0	116	2133	551	0	551	518	
30650								6515										
30810								705215	496853	0	0	0	288	207344	0	207344	730	
30856								5152										
31134								5727										
31152								1791										
31255								39100										
31303								100964	36228	0	0	0	37836	18476	0	18476	8424	
31657								3872										
31826								8276										
