"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	10351	500	513	0	0	0	0	26992	27486	3000	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32839	33445	3500	3595	0	5847	5959	0	0	0	0	1505	0	0	53	1452	15947	15815	3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	21824	0	0	0	0	0	0	0	0	41625	42303	0	0	10337	10600	0	0	10319	10533	0	0	0	0	0	0	26778	27151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103645	105958	0	0	0	14581	15190	12168	12216	3179	5	181	0	7398	8909	16279	24907	0	279	1533	0	1156	7367	10798	19604	7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3168	0	0	0	0	0	0	0	0	7493	7719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2538	2594	8401	8650	0	2538	2594	908	931	0	0	2375	0	0	360	2015	2864	4219	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	33245	0	0	0	0	0	0	0	0	26086	26834	0	0	46	50	0	0	2950	3002	0	0	0	0	0	0	1008	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33408	34442	0	0	0	3318	3526	0	0	4238	0	0	2011	2072	12537	10592	3148	0	1736	265	4	0	1047	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		1000	1015	39225	14988	15577	0	0	0	0	93298	96707	21796	22194	0	0	53	56	49	49	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103730	107463	36877	37867	0	9383	9692	0	0	0	0	31410	0	0	6745	24653	48158	58317	3573	0	40	2	16	0	54	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	8158	0	0	0	0	0	0	0	0	28851	29391	0	0	22241	22648	0	0	31159	31698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	3226	0	0	0	0	0	0	117382	121404	0	0	0	30241	31446	0	0	2221	1732	2995	75	0	1081	12462	34235	16211	1259	896	20	23	8214	43933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	1707	0	0	0	0	0	0	0	0	0	0	0	0	398	407	0	0	1728	1768	0	0	0	0	0	0	250	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	145	0	30	301	1679	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2606	499	499	0	0	0	0	0	0	3382	3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2480	2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	325	19784	20473	0	314	325	13142	13693	0	0	762	281	281	499	263	4394	3945	8907	0	0	0	0	0	0	0	1490	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	16405	0	0	0	0	0	0	0	0	24073	24545	642	708	227	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642	708	24300	24789	0	0	0	0	0	0	0	5098	0	0	1003	4095	18438	0	0	1009	0	0	0	0	119	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	108868	0	0	0	0	0	0	20028	20090	39465	39574	8586	8669	53170	53647	5251	5346	75923	77223	0	0	0	0	0	0	143912	146286	0	0	0	0	0	0	0	0	0	0	2000	2000	0	0	0	0	33865	34105	344470	348710	0	0	0	0	0	0	0	1593	30000	29980	0	0	30082	29520	2000	0	29549	36664	5598	19822	49388	3685	81508	64778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	1131	0	0	0	0	0	0	0	0	751	760	0	0	0	0	116	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	823	822	754	763	0	407	406	0	0	0	0	402	3	3	100	302	423	206	436	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1007	0	0	0	0	0	0	0	0	1326	1325	4	5	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	1523	1520	0	0	0	197	195	0	0	0	0	0	0	0	45	0	1175	292	0	0	1	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	51461	0	0	0	0	0	0	0	0	22865	23349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574	1600	0	0	0	0	0	0	70163	71821	0	0	0	45724	46872	0	0	26670	0	0	2054	24615	30481	13149	1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	4900	499	514	0	0	0	0	0	0	2987	3028	0	0	1398	1394	0	0	508	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6689	6795	0	0	0	1297	1347	0	0	591	0	0	0	590	1513	1616	1171	0	1394	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	37768	0	0	0	0	0	0	0	0	29425	30477	0	0	132	138	0	0	2052	2120	0	0	0	0	0	0	3325	3370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39392	40877	0	0	0	4426	4740	0	0	4602	32	32	1008	3395	12696	13434	4684	0	101	311	5	12	1829	0	703	2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	17396	0	0	0	0	0	0	0	0	36654	37015	0	0	99	111	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	38962	39397	0	0	0	2178	2239	300	303	978	0	0	35	943	16771	9840	11690	0	0	0	0	3	50	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	20125	0	0	0	0	0	0	7764	7873	8111	8259	0	0	0	0	372	378	853	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9382	9508	11600	11777	0	1246	1257	2636	2649	0	0	767	0	0	0	1277	4797	5227	8415	203	0	0	0	372	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458																																																																																																		0	0	6102	500	503	0	0	0	0	0	0	6711	6916	0	0	268	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	1030	1051	7479	7691	0	830	851	0	0	0	0	1304	0	0	703	801	3020	3340	585	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
