"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
1351	3105	2	2718	9380	0	16371	0	0	0	0	0	0	59257	0	2553	11010		33490	11652	4070	28288	9002	0	0	10125	18163	5202	0	3089	5913	2008	0	13651	56704	0	0	
1454	1922	126	3050	68208	0	106159	0	0	0	0	0	0	155139	5	11760	24619		47757	80841	12828	35614	13202	0	0	19077	18706	7925	2049	17130	4935	2053	501	102330	143374	653	0	
1557	1966	1	692	3554	0	6771	0	0	0	0	0	0	21938	0	1451	3563		14130	2279	2108	11012	3156	0	0	4063	6949	2965	153	1404	1752	407	0	6078	20487	0	0	
1632	65138	4	29177	27914	0	34526	0	0	0	8000	8000	0	138976	0	358	29411		32443	11984	7474	25968	17559	0	0	10989	17125	3689	640	8219	10749	9756	687	4963	138115	382	503	
1669	11902	10	15064	30866	0	70724	0	0	0	0	0	0	129605	0	857	25004		73916	18783	10994	62233	21003	0	0	24750	38305	8586	2277	9677	11326	3532	469	55516	128639	134	109	
1829	33414	2	149	54706	0	69191	0	0	0	0	0	0	162600	0	8600	26876		73041	29269	16240	48116	21207	0	0	12473	35643	20151	4774	6925	14282	5080	589	68842	154000	198	0	
1856	361	4	481	1147	0	2338	0	0	297	0	297	0	5493	95	1266	1242		2544	1346	6	2537	1242	297	0	699	1838	7	0	100	1142	0	0	1852	3835	1	297	
2040	5372	12	1637	9073	0	25999	0	0	80	0	5451	0	76190	0	4130	15831		33446	21541	8948	22061	12675	80	3924	6881	15180	8889	2496	6284	6391	1568	1588	24350	71754	0	306	
2161	11020	0	2827	13694	0	30821	0	0	0	0	0	0	54765	0	6654	17466		21614	4665	6283	19015	16959	0	0	7866	11149	2235	364	10645	6314	280	227	27994	48111	0	0	
2376	40253	0	89	14538	0	41619	0	0	0	0	0	0	545183	0	223	50239		317899	136792	42334	273783	42364	0	0	90760	186121	36942	4076	15351	27013	7063	812	41530	544960	0	0	
2451	715	0	289	910	0	1589	0	0	0	0	0	0	8492	0	1242	2046		5119	612	631	4013	1801	0	0	1159	2854	1090	16	1192	609	245	0	1300	7050	0	200	
2554	495	0	155	1053	0	2316	0	0	0	0	0	0	3331	0	679	600		2236	0	0	1539	600	0	0	550	989	681	15	100	500	0	0	2161	2652	0	0	
2732	40369	13	3928	65440	0	90150	0	0	792	0	792	0	273065	0	43819	106261		85429	41006	12669	75063	102815	792	0	50056	25695	8984	694	71339	31475	3346	101	86209	229246	0	0	
2750	2738	100	1280	1502	0	5930	0	0	4000	1100	5100	0	30613	0	2941	6127		17050	4698	1701	12127	4157	3239	700	4584	7545	4474	447	1103	3055	1869	100	4550	25824	0	1848	
2938	10739	124	4920	44730	0	49063	0	0	0	0	8000	0	124737	0	18559	31155		21400	61443	4971	18466	20311	0	8000	6944	11522	1902	1032	2668	17643	10558	286	42785	106078	1234	100	
2956	4476	41	1438	8112	0	20050	0	0	0	0	0	0	83595	0	10592	17937		46273	14909	5947	37495	16242	0	0	11293	26202	5395	3383	5921	10321	945	750	18571	73003	0	0	
3252	8615	0	553	9445	0	20292	0	0	0	0	0	0	51774	0	4182	13109		21286	8764	4467	18471	12673	0	0	4714	13757	2813	2	8036	4637	437	0	19739	47592	0	0	
3458	1048	0	1179	2355	0	5457	0	0	0	0	0	0	12360	0	2446	3925		6539	848	350	4651	3565	0	0	1573	3077	1701	188	1719	1846	260	100	4278	9914	0	0	
3506	78587	33	4614	33199	0	51715	0	0	0	0	0	0	741537	0	48880	32845		197009	433096	32713	177351	31190	0	0	69273	108078	15020	4638	27012	4178	1336	319	45447	692657	1621	0	
3579	14246	0	8725	21148	0	45018	0	0	0	0	0	0	115314	0	4013	29024		53719	18325	10929	37762	22022	0	0	13277	24485	14858	1099	7271	14751	6106	896	36293	107630	0	3671	
3720	15877	0	3292	12588	0	36769	0	0	0	0	0	0	64002	0	6782	16649		30545	931	4909	25472	15637	0	0	7724	17747	5020	54	5624	10013	1012	0	33477	57220	0	0	
3953	4531	4	1916	12672	0	19826	0	0	0	0	0	0	39547	0	2686	6132		14858	14025	395	13845	5832	0	0	5730	8510	418	199	1895	3937	200	100	17906	36861	0	0	
4138	20584	13	7537	16751	0	31686	0	0	0	0	0	0	106612	0	4132	24950		40866	20212	8948	39316	23076	0	0	15360	23956	1455	95	10079	12997	1674	200	24136	102480	0	0	
4147	9287	0	673	11026	0	21833	0	0	0	0	0	0	56856	0	1463	6747		25683	15139	5953	16782	5598	0	0	4707	12075	8901	0	709	4889	1149	0	21160	55393	0	0	
4156	3837	0	5574	7418	0	19109	0	0	0	0	0	0	39059	0	4351	7404		19668	8149	3162	14784	6660	0	0	4563	10182	3766	1157	2972	3688	420	324	13535	34708	0	0	
4231	6825	0	6601	11568	0	22054	0	0	0	0	0	0	52508	0	5941	19096		20826	5761	7174	16748	16721	0	0	4980	11768	2992	1085	2162	14559	1443	932	15453	46567	0	0	
4437	56673	6	502	16107	0	34855	0	0	0	0	0	0	91528	0	466	6905		27934	16	7519	18960	5068	0	0	7876	11084	8543	431	2864	2204	1675	162	34347	91062	0	0	
4745	600	0	445	770	0	2020	0	0	0	0	0	0	5989	0	1049	678		3943	768	1146	2387	573	0	0	670	1717	1161	395	573	0	105	0	1575	4940	0	0	
4839	30550	7	74	37248	0	41569	0	0	0	12200	12200	0	129023	0	3300	38613		47833	12028	8236	42791	28918	0	3395	16048	26743	4739	303	12761	16157	9495	200	41399	125327	89	396	
5005	57109	1	857	23186	0	41329	0	0	0	0	0	0	188233	0	304	30775		83974	16375	16133	50542	16972	0	0	12550	37992	32188	1244	3318	13654	13208	595	40471	187929	0	0	
5050	4540	10	1167	11662	0	19952	0	0	0	0	0	0	56480	0	12954	15295		20736	15910	5449	13347	13909	0	0	3577	9920	4265	2974	11691	2219	916	469	18627	43327	148	199	
5069	40870	0	0	4748	0	8027	0	1410	23067	26547	49614	0	241192	0	15491	107609		86602	6111	882	86501	107509	22968	26546	40672	45829	101	0	50903	56606	100	0	8027	204300	0	19991	
5135	7786	0	2684	10226	0	19852	0	0	0	0	0	0	49936	0	3617	12489		19494	10167	4606	18375	11877	0	0	7434	10942	1093	25	6621	5256	612	0	17168	46319	0	0	
5210	114091	38	23352	76251	0	164971	0	0	0	0	0	0	379243	0	7964	30350		188765	46037	36968	134327	19853	0	0	54219	80108	37436	17002	9068	10785	5700	4797	141581	371279	0	0	
5247	170619	0	775	36764	0	46063	0	0	0	0	0	0	756612	0	21321	36220		171618	378155	35803	150607	32127	0	0	60059	90548	15597	5414	14038	18089	2850	1243	45288	735291	0	0	
5274	3927	2	82	8289	0	11476	0	0	0	0	0	0	61212	0	1160	4782		36503	16000	5154	25517	3551	0	0	8134	17383	8440	2546	1549	2380	537	316	11392	60052	0	0	
5331	23961	14	546	42219	0	60810	0	0	0	0	0	0	132966	0	0	11064		32877	65064	7479	25856	10172	0	0	10342	15514	5660	1361	4528	5644	692	200	60250	132966	0	0	
5461	29471	50	481	79185	0	113463	0	0	0	0	0	0	121748	0	5625	29482		21991	40804	8536	18395	26885	0	0	12215	9234	471	71	15587	12510	403	982	112932	116123	0	0	
5751	4217	33	1623	4803	0	13458	0	0	0	0	0	0	57312	0	19416	9082		13990	30023	4221	11663	7199	0	0	4789	6874	1835	492	1500	5699	1883	0	11802	37896	0	0	
5939	182740	0	2097	163785	0	358685	0	0	0	0	0	0	1709992	0	2236	244748		897721	384784	131816	618897	181009	0	0	216682	402216	241467	37356	76360	104649	57342	6397	356588	1707756	0	0	
6039	4721	0	3630	10115	0	19405	0	0	0	0	0	0	52096	0	1800	14161		29697	3517	8750	27600	13932	0	0	8871	18729	2097	0	4878	9054	229	0	15775	50196	0	100	
6057	654	0	206	719	0	2404	0	0	0	0	0	0	9805	0	2784	2616		6307	228	402	4009	2416	0	0	1424	2585	1821	479	1975	441	100	100	2198	7021	0	0	
6141	1749	7	680	7472	0	13272	0	0	0	0	0	0	14399	0	1531	5044		6826	780	1095	5657	4744	0	0	2554	3103	899	270	1974	2770	100	200	12585	12868	0	0	
6329	9776	21	10003	36964	0	64498	0	0	0	0	0	0	123069	21	17626	47825		50528	14940	11546	48815	45691	0	0	28597	20226	1704	1	28013	17678	1934	200	54474	105422	0	0	
6842	1641	0	397	3106	0	5397	0	0	0	0	0	0	14817	0	1386	3183		8930	1063	905	5034	2768	0	0	2978	2056	2760	1136	2250	518	415	0	5000	13431	0	0	
6972	56766	66	15122	107045	0	181170	0	0	0	0	0	0	358990	0	3523	33952		113869	154403	36433	94823	29831	0	0	39925	54898	16961	2085	10616	19215	3937	184	165791	355467	191	0	
7009	0	28	3	26426	0	26426	0	0	0	0	0	0	407903	0	0	0		0	407903	90	0	0	0	0	0	0	0	0	0	0	0	0	26395	407903	0	0	
7045	10404	14	16701	10107	0	32348	0	0	0	0	0	0	50059	0	10086	6644		24611	8400	4372	13959	4841	0	0	2957	11002	4657	5995	1985	2856	1303	500	15633	39973	0	0	
7157	1810	0	297	2532	0	6184	0	0	0	0	0	0	19883	0	482	1624		13088	3361	0	10133	816	0	0	2599	7534	2905	50	322	494	808	0	5887	19401	0	0	
7166	110365	88	1571	58496	0	69749	0	0	0	0	0	0	329628	0	4634	85615		78779	54869	10200	72112	81683	0	0	29446	42666	6421	246	48707	32976	3932	0	68090	324895	0	99	
7456	3598	6	3394	4910	0	11227	0	0	0	0	0	0	24441	0	2438	2148		17210	1485	1879	14126	2148	0	0	3249	10873	3065	23	461	1687	0	0	7815	22003	12	0	
7634	3050	3	1373	6365	0	9818	0	0	693	0	693	0	22998	0	470	6740		12338	870	1626	9943	6238	297	0	2046	7897	1909	486	1587	4651	402	100	8401	22528	41	0	
8033	6162	4	1537	9564	0	14616	0	0	0	0	0	0	22454	0	1777	4562		11206	524	1427	9982	3829	0	0	4094	5888	1008	216	2456	1373	333	400	13075	20677	0	0	
8154	1525	0	2032	2272	0	7963	0	0	0	0	0	0	27280	0	2891	3769		17774	4212	510	12095	2601	0	0	3837	8258	4632	1046	1045	1557	1067	100	5931	24389	0	0	
8417	200000	0	0	1036762	0	1036762	0	0	0	0	0	0	547981	0	0	0		0	347981	318	0	0	0	0	0	0	0	0	0	0	0	0	1036762	547981	0	0	
8462	238	5	538	7883	0	20973	0	0	0	0	0	0	32996	0	348	17806		11823	3129	2105	10946	17521	0	0	6516	4926	381	0	9620	7901	285	0	20430	32648	0	0	
8547	32452	0	29268	28680	0	97610	0	0	2565	1400	3965	0	173185	0	5739	28831		109285	2617	17551	76053	22163	1872	800	28455	47598	29140	4092	13412	8751	6348	320	68342	167446	0	0	
8631	10084	0	1037	5457	0	11724	0	0	0	0	0	0	27501	0	193	2755		12659	2003	2724	9178	1957	0	0	4827	4351	1975	1506	753	1203	309	490	10687	27308	0	0	
9115	323168	169	45081	194775	0	258167	0	0	0	0	0	0	1476152	0	261746	184461		160329	808194	21910	130420	178680	0	0	62382	68038	28255	1654	135944	42736	5505	276	182643	1214406	30274	0	
9160	20599	20	94	22958	0	41663	0	0	0	0	0	0	73161	0	0	10643		36112	5807	4318	34440	10429	0	0	22140	12366	1570	36	6375	4054	214	0	41549	73161	0	0	
9339	19275	33	9031	22743	0	73274	0	0	36423	0	36423	0	184308	0	4912	45276		116192	3565	13912	85553	25169	34500	0	32002	51774	27723	4693	8395	16774	15281	4826	64210	179396	0	0	
9357	0	286	0	91797	0	103784	0	0	0	0	0	0	132138	4522	0	4146		1764	126228	2020	1279	3642	0	0	1216	531	17	0	4146	0	0	0	103498	127616	0	0	
9553	0	2	1734	4245	0	11573	0	0	0	0	0	0	32689	0	4720	7977		21629	3083	5761	18404	7676	0	0	7934	10470	3223	2	3357	4319	301	0	9837	27869	0	100	
9807	144348	82	2144	42544	0	65079	0	0	0	0	0	0	1299442	0	287426	197732		180259	777103	75553	167955	196616	0	0	73860	94095	12186	118	163380	33236	1016	100	62853	1012016	0	0	
9955	4820	33	1975	6083	0	19628	0	0	0	0	0	0	57129	1	21952	15358		21237	15714	3556	17339	9789	0	0	6884	10537	3354	462	6949	2840	5369	200	17620	35176	0	0	
10157	4605	0	795	8685	0	14491	0	0	385	100	485	0	47859	0	8289	8176		28137	6941	2765	20651	5626	385	100	7739	12938	7427	33	4656	2620	900	0	13696	39085	0	485	
10250	0	11	3618	28632	0	64219	0	0	0	0	0	0	143206	0	1307	31013		80907	31286	25929	49123	18320	0	0	16322	32801	23048	8736	6936	11384	7516	5177	60590	141899	0	0	
10849	8213	1222	6670	16639	0	50324	0	0	0	0	0	0	96394	0	14857	32149		42496	13536	5586	35053	28515	0	0	16551	18502	7296	147	16250	12265	3534	100	42432	81537	0	0	
10858	45730	27	7367	31056	0	60648	0	0	0	0	0	0	224177	0	22997	45705		116083	16659	9433	67941	32662	0	0	23047	49528	41046	2462	13961	19003	12267	474	53218	199180	36	2000	
11145	13277	0	9430	13404	0	36879	0	0	0	0	0	0	62313	0	3129	7338		25301	16397	3391	15173	2385	0	0	5538	9635	6107	4021	709	1676	3630	1323	27449	59184	0	0	
11350	9014	0	968	4350	30	9269	0	0	0	0	0	0	28703	0	4364	3387		12818	3484	4499	11164	3070	0	0	4072	7092	1628	26	1690	1380	317	0	8271	24339	0	0	
11640	7130	5	9	28649	0	54000	0	0	0	0	0	0	71669	0	12630	24873		32835	6833	5032	26539	21027	0	0	12665	14174	3962	2034	7660	13367	1498	2349	53913	59039	73	0	
11837	4317	0	14356	6398	0	25753	0	0	0	0	0	0	39217	0	1150	8047		21987	4866	3621	14917	6600	0	0	4650	10267	5632	1438	2290	4310	846	601	11397	38067	0	0	
12030	6840	6	2187	18325	0	30633	0	0	0	0	0	0	135896	0	3082	44896		83774	387	12004	77744	42826	0	0	29353	48391	4936	1094	18051	24775	1770	300	28440	131429	0	1385	
12058	4937	45	1280	8658	0	14845	0	0	0	0	0	0	73354	6	8096	11572		38340	18505	3958	29471	10353	0	0	10024	19506	8327	483	2550	7803	1109	110	13520	65252	0	0	
12142	17085	4	10583	28067	0	42611	0	0	0	0	0	0	113533	0	24028	46807		32802	16839	9861	31649	46807	0	0	17809	13840	1124	29	32667	14140	0	0	32024	89505	0	0	
12245	13812	0	1531	13602	0	18341	0	0	0	0	2000	0	54202	0	6132	11777		21083	7530	4269	16355	11317	0	2000	5390	10965	4275	453	4932	6385	460	0	16810	48070	0	0	
12311	2863787	44	116318	2050540	413	2274281	0	0	0	594347	849347	0	14402341	0	370258	1691779		4161419	5685356	709412	744391	507741	0	255000	306967	437425	1388141	2028886	195322	312420	396202	787835	2127894	14032083	29612	0	
12357	998	0	911	3095	0	6762	0	0	0	0	0	0	20409	0	1674	2461		12977	3973	1609	10090	2030	0	0	2282	7808	2887	0	460	1570	431	0	5851	18735	0	0	
12647	4605	0	488	6302	0	8622	0	0	99	0	594	0	32886	0	2230	6021		12362	9898	3738	7145	4934	99	0	1738	5408	5216	0	615	4319	1087	0	8134	30656	0	0	
12656	1032	0	509	1387	0	2825	0	0	0	0	0	0	7784	0	3583	2980		3016	756	202	2868	2980	0	0	815	2053	148	0	852	2128	0	0	2316	4201	0	0	
12937	7586	0	0	24557	0	33916	0	0	0	1000	1000	0	68045	0	366	28611		15153	16695	3912	14349	28236	0	1000	4141	10208	804	0	22726	5510	375	0	33916	67679	0	0	
12946	13246	4	5084	16061	0	25209	0	0	0	0	0	0	316191	0	47624	95611		118078	89256	22966	97500	86592	0	0	36781	62061	15725	3511	43177	43522	7079	1833	20121	268567	0	0	
12955	7523	0	1669	15005	0	22673	0	0	0	0	0	0	53476	0	10944	12157		18873	14923	5466	13656	9951	0	0	8014	5642	5064	153	4795	5156	2207	0	21004	42532	0	0	
13037	17399	9	752	16986	0	21906	0	0	0	0	0	0	89635	0	534	10056		46967	15213	5415	35778	8606	0	0	8453	27335	9318	1861	5759	2847	1012	438	21145	89002	0	99	
13103	181198	41	4271	22937	0	64666	0	0	0	0	0	0	498696	0	6474	35062		159580	122856	39853	133744	30206	0	0	49758	83986	24502	1334	12638	17568	4193	663	59800	491799	554	423	
13251	1258	0	66	2461	0	3878	0	0	0	0	0	0	23703	0	811	2081		13186	7178	2087	10977	1906	0	0	2314	8663	2209	0	1346	560	175	0	3812	22892	0	0	
13309	181060	68	31	164863	0	188239	0	0	0	65000	65000	0	1344202	0	116419	205661		483268	474213	108722	338787	145898	0	30000	124114	214673	116430	28051	58613	87285	53935	5828	188099	1220261	41	7522	
13457	1089	0	149	1830	0	4128	0	0	0	0	0	0	12231	0	772	1373		7568	2201	1075	6493	1373	0	0	2553	4641	323	51	370	1003	0	0	3979	11459	0	0	
14052	8012	6	1404	10619	0	16441	0	0	0	0	0	0	35514	0	2031	5180		13045	9277	2393	11514	4780	0	0	3769	7745	1531	0	2118	2662	400	0	14390	33483	641	0	
14155	3650	3	969	6858	0	13482	0	0	0	0	0	0	48330	0	7005	6926		23770	13984	4011	18806	6148	0	0	6362	12582	3552	1274	3644	2621	461	200	12510	41325	0	0	
14258	16151	102	5917	81859	0	105573	0	0	0	0	0	0	298090	0	21661	45242		34790	201907	14543	24200	32071	0	0	11873	13009	9410	498	18057	14821	12164	200	99502	276429	52	0	
14409	6262975	228	164085	987139	0	1406196	0	0	0	0	0	0	12173392	0	612902	803886		1992564	3113967	501194	1515188	650988	0	0	570275	944914	434657	42718	365877	285112	130701	22196	1241883	11560490	0	0	
14454	1855	0	154	1821	0	3156	0	0	4940	3117	8057	0	25708	0	1708	5025		13289	5539	1095	11168	4625	3752	2717	5065	6103	1573	548	2321	2304	400	0	3002	19547	0	4453	
14650	4209	0	1988	5404	0	10382	0	0	0	0	0	0	14505	0	350	2739		7002	555	1380	6120	2739	0	0	3798	2886	312	6	1598	1141	0	0	8394	14155	0	0	
14753	3637	1	786	5407	0	6610	0	0	0	0	0	0	15930	0	1302	2582		9711	0	2754	8003	2173	0	0	4513	4723	456	19	1397	885	300	0	5823	14628	0	0	
14865	4913	8	2744	9558	0	18410	0	0	0	0	0	0	48335	0	12446	19303		15629	8490	2184	12357	18063	0	0	5708	7103	2714	104	14998	3065	466	774	15658	35889	0	0	
14931	2123	10	38	9523	0	11372	0	0	0	0	0	0	12853	0	1735	2860		3721	4149	478	3409	2706	0	0	1060	2349	261	51	287	2419	154	0	11324	11118	0	0	
14940	20401	10	72	9204	0	10958	0	0	0	0	0	0	109575	1932	4886	17738		21479	49957	8271	14818	13273	0	0	4855	9963	5685	976	3076	10197	4258	207	10876	102757	0	0	
15536	161314	16	622	91275	0	114233	0	0	39517	51739	91256	0	790857	0	14244	142935		366395	120213	69833	343711	138435	39517	50739	103647	240064	19455	3228	50981	87454	3524	976	113530	754100	65	22513	
15732	1495	0	154	28570	0	43038	0	0	0	38774	38774	0	208617	0	5123	77184		70056	59882	10950	52436	40624	0	11140	15457	36979	16118	1502	7784	32840	32044	4516	42884	201811	0	1683	
16337	20337	149	6896	36001	0	59986	0	0	0	0	0	0	109256	0	5718	30818		49454	8647	12401	40467	29242	0	0	22090	21159	5893	312	12435	17567	616	200	52941	102838	0	700	
16355	3037	1	228	5210	0	9977	0	0	0	0	0	0	23997	0	503	5698		7848	7414	1413	6304	5337	0	0	2177	4127	1405	139	1429	3908	361	0	9748	23494	0	0	
16458	43708	19	1445	13458	0	19643	0	0	0	0	990	0	121660	0	4436	12251		29514	36187	7779	20575	7920	0	990	6316	14649	6547	2002	2351	5569	3403	928	18157	117183	22	41	
16551	11042	1	777	6770	0	10983	0	0	0	0	0	0	41954	0	2924	6938		20648	3326	3765	12438	5557	0	0	8712	6685	4712	539	2467	3746	725	0	10205	39030	0	0	
16748	5480	0	666	6150	0	9677	0	0	0	0	0	0	32777	0	100	3338		21003	2956	3127	6356	912	0	0	6541	11262	2711	489	1270	1435	633	0	9011	32677	0	0	
16766	5177	8	0	11124	0	16579	0	0	0	53616	53616	0	342744	0	15072	105402		16884	215281	5677	11726	100432	0	53616	6960	7331	2386	207	52312	49043	3417	630	16571	327672	0	0	
16944	7191	0	1465	3550	0	9342	0	0	0	0	0	0	16229	0	508	975		6884	1179	723	4940	864	0	0	2127	2897	1859	0	564	300	111	0	7877	15721	0	0	
16953	3433	0	686	3801	0	7770	0	0	0	0	0	0	19117	0	1735	1856		10001	3827	645	7366	1756	0	0	2797	4569	2635	0	836	920	100	0	7084	17382	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	83711	0	13410	73132		10491	88	0	10491	73132	0	0	10453	38	0	0	72510	622	0	0	0	70089	0	212	
17147	37774	38	35432	114346	0	212031	0	0	0	0	14874	0	429331	0	64259	108476		139734	143347	31294	85919	77545	0	0	28181	57739	48207	5607	64845	12700	21252	9679	164492	365072	12069	0	
17259	13001	1	53	4816	0	7898	0	0	0	0	0	0	34593	0	674	4447		16271	872	3590	12258	3716	0	0	3908	8350	3040	973	1027	2689	606	125	7844	33919	0	0	
17464	22074	173	9449	87356	0	104910	0	0	0	0	0	0	347459	0	30494	32950		31297	261138	7824	25892	29599	0	0	10816	15076	4018	1387	22217	7382	2115	1236	95288	316965	0	0	
17549	45413	6	3806	29761	0	41453	0	0	3452	3490	7771	0	131233	0	13242	42892		22453	20475	3160	20696	42572	3452	4319	7592	13104	1635	122	30838	11734	320	0	37641	114819	0	3172	
17839	8413	31	3946	24983	0	41210	0	0	0	0	0	0	95633	0	5145	27929		36145	23146	9008	28127	23494	0	0	6723	21404	6916	1102	8200	15294	3066	1369	37233	90488	0	0	
17950	9025	0	4095	3860	0	13327	0	0	0	0	0	0	28096	0	7035	4798		11073	3200	1918	9241	4488	0	0	3878	5363	1653	179	2162	2326	310	0	9232	21061	0	0	
18050	17878	13	15718	38912	0	70608	0	0	0	0	0	0	107515	0	7890	27178		47505	14953	9001	40691	24840	0	0	18586	23865	5052	0	13245	11595	2338	0	54877	99625	0	0	
18126	58485	34	35133	127233	0	156396	0	0	0	0	0	0	621138	0	39356	91931		312465	158257	64351	183075	66070	0	0	45061	138014	110212	19178	35199	30871	23156	2705	121175	581782	54	0	
18135	24123	1	0	27265	0	40963	0	0	0	0	0	0	80737	0	8000	19889		17608	19117	1519	14198	16765	0	0	6806	7392	2368	1042	6812	9953	3024	100	40962	72737	0	0	
18368	11618	15	5414	14663	0	17457	0	0	0	0	0	0	335310	0	475	27762		27729	268201	5973	24919	24481	0	0	10447	14472	2810	0	13156	11325	3281	0	11942	334835	86	0	
18377	2792	0	0	0	0	0	0	0	0	0	0	0	12976	0	169	744		9440	0	995	6122	211	0	0	1218	4904	3314	4	0	211	533	0	0	12636	0	171	
18827	40920	8	5711	17073	0	44703	0	0	0	0	0	0	81453	0	8642	7098		31342	2093	6751	21438	4170	0	0	9148	12617	6654	2923	3258	1032	1449	1359	38984	72811	0	0	
18836	7788	1	875	12133	0	19704	0	0	693	0	693	0	84702	0	271	21486		46121	9307	8246	26902	12231	297	0	10774	18464	13343	3540	2628	9603	5494	3761	18828	84431	0	0	
18854	0	1	2359	1735	0	7535	0	0	0	0	0	0	14294	0	1516	3894		9025	1376	473	8298	3144	0	0	3024	5274	727	0	1310	1834	750	0	5175	12778	0	0	
18863	34918	95	370	61570	0	71362	0	0	0	0	0	0	450827	0	24844	61114		40460	314335	5359	37389	59519	0	0	19240	18149	2813	258	47537	11982	1595	0	70897	425983	0	0	
18957	3833	0	3797	3879	0	10674	0	0	0	0	0	0	31711	0	5291	10074		15516	2288	2777	11771	7742	0	0	2187	9589	3088	652	2354	5388	2119	213	6877	26420	0	0	
