"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
196752															0	10	3	44	3	5	0	0	0	0	0	26	0	0				
196800															0	1121	0	2334	64	204	140	0	0	0	0	1009	0	0	Accrued Trust Fees                                                                                                                                                                               			
197142															0	971	4	3825	0	1173	0	0	0	0	0	1677	1173	0				
197254															0	15	0	295	14	14	0	0	0	0	0	266	0	0				
197302															0	1914	2249	15336	0	8175	0	0	0	0	0	2998	7517	0				
197357															0	0	29	1531	41	1417	367	939	0	0	0	85	0	0	life insurance                                                                                                                                                                                   	sba that traded but not settled                                                                                                                                                                  		
197478															0	9431	4969	67487	0	39421	18942	0	0	0	0	13666	0	0	OFFICERS  LIFE INSURANCE                                                                                                                                                                         			
197740															0	211	0	1032	20	272	0	0	0	0	0	549	29	0				
197759															0	767	179	2266	149	222	0	0	0	0	0	1098	0	0				
198046															0	144	122	1590	0	750	0	0	0	0	0	574	742	0				
198103															0	321	36	686	71	91	0	0	0	0	0	238	0	0				
198149															0	753	304	2042	87	92	0	0	0	0	0	893	0	0				
198251															0	19	0	414	78	193	0	0	0	0	0	202	115	0				
198448															0	1108	0	3389	0	791	252	0	0	0	0	1490	0	0	IPC Clearing Account                                                                                                                                                                             			
198831															0	640	0	2451	0	65	0	0	0	0	0	1746	0	0				
198859															0	332	26	1321	0	0	0	0	0	0	0	963	0	0				
198961															0	372	0	2936	0	2040	797	0	0	0	0	524	0	0	Deferred Compensation plan                                                                                                                                                                       			
199052															0	24	134	701	10	10	0	0	0	0	0	533	0	0				
199137															0	0	0	1181	29	52	0	0	0	0	0	1129	0	0				
199351															0	17	0	120	0	6	0	0	0	0	0	97	0	0				
199436															0	293	237	2021	224	352	107	0	0	0	0	1139	0	0	Computer Software, Net                                                                                                                                                                           			
199454															0	0	53	217	0	18	0	0	0	0	0	146	0	0				
199463															0	252	0	550	62	142	71			0	0	156	0	0	Equity West TExas Insurance Co.                                                                                                                                                                  			
199940															0	511	0	1654	69	69	0	0	0	0	0	1074	0	0				
200042															0	0	0	956	0	591	0	0	0	0	0	365	583	0				
200435															11	973	0	4765	281	561	0	0	0	0	0	3231	0	268				
200640															0	0	0	2726	346	606	0	0	0	0	0	2120	0	0				
201049															0	316	0	1265	49	50	0	0	0	0	0	899	0	0				
201124															0	376	0	1182	0	579	0	0	0	0	0	227	489	0				
201254															26	346	0	2022	0	699	0	0	0	0	0	976	652	0				
201441															16	113	0	355	0	56	0	0	0	0	0	186	0	0				
201638															0	25	0	1975	217	814	0	0	0	0	0	1136	415	0				
201647															0	456	0	1473	0	217	63	61	0	0	0	800	0	0	INT RECEIVABLE - DEP AT BANKS                                                                                                                                                                    	INT RECEIVABLE - AGENCIES                                                                                                                                                                        		
201834															0	676	0	3383	120	1360	285	0	0	0	0	1347	0	0	accrued int on investment                                                                                                                                                                        			
202251															0	66	0	425	49	49	0	0	0	0	0	310	0	0				
202514															0	1094	0	2645	47	168	71	0	0	415	0	968	0	0	ACCRUED FRANCHISE TAX                                                                                                                                                                            			
202541															0	475	0	1920	0	154	0	0	0	0	0	1291	0	0				
202550															14	1075	0	2786	148	278	51	47	16	0	0	1433	0	0	Computer Software                                                                                                                                                                                	Accounts receivable                                                                                                                                                                              	Credit Card Collection                                                                                                                                                                           	
202907															0	31359	10102	94730	12388	26897	0	0	0	0	0	26372	0	0				
203052															0	173	0	585	0	57	0	0	0	0	0	355	0	0				
203333															0	3518	1253	18514	0	9809	0	0	0	0	0	3934	4409	0				
203418															0	1816	250	3811	247	533	0	0	0	0	0	1212	69	0				
203575															0	551	0	1181	0	299	0	0	0	0	0	331	0	0				
203753															0	343	162	2559	0	1286	0	0	0	0	0	768	1076	0				
203847															0	18	129	932	125	128	0	0	0	0	0	657	0	0				
204004															0	11514	12958	92466	0	51188	0	0	0	0	0	16806	40000	0				
204237															0	438	0	2327	93	544	378	0	0	0	0	1345	0	0	ACCRUED INTEREST - SECURITIES                                                                                                                                                                    			
204808															0	100	344	1506	0	1015	258	375	0	0	0	47	0	0	Accrued interest investments                                                                                                                                                                     	Prepaid assets                                                                                                                                                                                   		
204826															0	698	0	1745	174	174	0	0	0	0	0	873	0	0				
205159															0	127	0	575	68	82	0	0	0	0	0	366	0	0				
205243															0	537	114	6099	0	4170	0	0	0	0	0	1278	3974	0				
205346															0	475	0	1742	96	156	0	0	0	0	0	1111	60	0				
205430															0	128	126	630	99	103	0	0	0	0	0	273	0	0				
205458															0	0	128	533	0	0	0	0	0	0	0	405	0	0				
205542															0	1015	0	2749	59	67	0	0	0	0	0	1667	0	0				
205654															32	3717	0	27000	577	15405	12439	0	0	0	0	7878	0	0	Committments due from FNMA                                                                                                                                                                       			
206156															0	766	0	2067	0	478	0	0	0	0	0	823	400	0				
206567															0	0	1078	16280	0	13820	5740	5223	0	0	0	1382	0	0	Accrued Revenue & Accounts Receivable, Net                                                                                                                                                       	Investment Receivable (Proceeds from Sale)                                                                                                                                                       		
206772															0	401	223	1213	68	162	0	0	0	0	0	427	0	0				
206950															0	340	0	1256	0	567	0	0	0	0	0	349	439	0				
207041															0	17	0	264	24	63	21	0	0	0	0	184	0	0	PREPAID INCOME TAX                                                                                                                                                                               			
207050															0	3078	1022	5539	0	145	0	0	0	0	0	1294	0	0				
207452															0	818	0	2279	0	25	0	0	0	0	0	1436	0	0				
207555															0	174	0	1836	72	717	0	0	0	0	0	945	594	0				
207564															0	125	0	706	0	64	0	0	0	0	0	517	0	0				
207845															0	1261	920	7646	0	2626	669	0	0	0	0	2839	751	0	PREPAID INSTALLMENT FEES                                                                                                                                                                         			
207872															0	309	0	1528	406	880				0	0	339	0	0				
207957															0	0	0	173	0	0	0	0	0	0	0	173	0	0				
208057															0	538	0	3148	0	794	0	0	0	0	0	1816	665	0				
208169															0	690	4810	13398	1192	6250	0	0	0	0	0	1648	5033	0				
208244															0	66904	0	295194	0	164356	0	0	0	0	0	63934	82234	0				
208329															0	5359	4967	27231	0	11483	6050	0	0	0	0	5422	0	0	INVESTMENT - AFFORDABLE HOUSING                                                                                                                                                                  			
208347															17	0	39	326	34	57	0	0	0	0	0	230	6	0				
208440															0	265	0	1650	33	604	0	0	0	0	0	781	571	0				
208459															0	456	93	687	0	4	0	0	0	0	0	134	0	0				
208655															0	793	0	3445	100	100	0	0	0	0	0	2552	0	0				
208927															0	3831	0	127805	0	100499	43068	0	0	0	0	23475	0	0	Accounts Receivable Miscellaneous                                                                                                                                                                			
208972															0	607	18	1436	0	618	0	0	0	0	0	193	456	0				
209139															21	845	0	3999	109	2105				0	0	1049	1472	0				
209148															128	431	0	1788	88	272	31	24	1	0	0	1085	0	0	SE IL COM DEV CORP                                                                                                                                                                               	PREPAID INCOME TAXES                                                                                                                                                                             	OTHER ASSETS                                                                                                                                                                                     	
209335															0	0	517	898	91	94	3	0	0	0	0	287	0	0	Other Misc. Assets                                                                                                                                                                               			
209362															0	74	0	269	66	78	0	0	0	0	0	117	0	0				
209447															0	265	3	900	0	204	0	0	0	0	0	428	131	0				
209559															0	9	0	699	0	16	0	0	0	0	0	674	0	0				
209652															0	569	0	1943	29	112	50	0	0	0	0	1262	0	0	CSV Insurance                                                                                                                                                                                    			
209830															0	236	0	603	77	77	0	0	0	0	0	290	0	0				
209858															32	541	364	3462	248	1070	0	0	0	0	0	1487	0	0				
210238															0	1012	0	4654	329	629	0	0	0	0	0	3013	0	0				
210256															0	709	0	1359	20	20	0	0	0	0	0	630	0	0				
210434	0	227166	0	1852302	0	1523808	771587	0	0	0	0	101328	0	0		227042													TRUST SECURITY SETTLEMENT RECEIVABLES                                                                                                                                                            			
210443															0	22	0	356	0	34	0	0	0	0	0	300	0	0				
210452															0	187	0	479	0	17	0	0	0	0	0	275	0	0				
210555															0	0	0	836	46	46	0	0	0	0	0	790	0	0				
211114															0	642	0	1320	42	104	61	0	0	0	0	574	0	0	Other Assets                                                                                                                                                                                     			
211338															0	192	18	607	68	72	0	0	0	0	0	325	0	0				
211543															5	98	0	559	34	39	0	0	0	0	0	422	0	0				
211628															0	1658	959	5022	546	894	0	0	0	0	0	1511	0	0				
211851															0	282	0	853	33	33	0	0	0	0	0	538	0	0				
211954															0	359	0	1334	43	776	0	0	0	0	0	199	438	0				
212018															0	1226	90	6318	182	4187	0	0	0	0	0	815	3936	0				
212120															0	0	0	3178	0	2798	2703	0	0	0	0	380	0	0	INTEREST ON SECURITIES                                                                                                                                                                           			
212335															0	155	0	905	0	397	0	0	0	0	0	353	360	0				
212344															0	215	0	1136	0	26	0	0	0	0	0	895	0	0				
212456															0	12	0	503	45	99	48	0	0	0	0	392	0	0	Prepaid Insurance                                                                                                                                                                                			
212465	0	48906	46265	1454495	0	1177617	0	0	0	0	0	181707	0	0		48813																
212522															0	3355	1064	17879	0	11729	0	0	0	0	0	1731	9197	0				
213538															0	100	134	1906	89	343	40	0	0	0	0	1329	214	0	Data Processing Software                                                                                                                                                                         			
213912															0	557	0	2052	0	519	319	0	0	0	0	976	0	0	Deferred directors fees trust                                                                                                                                                                    			
213921															0	279	0	1157	94	300	165	0	0	0	0	578	0	0	Other Assets                                                                                                                                                                                     			
213958															0	168	0	1405	0	1031	0	0	0	0	0	206	927	0				
214106															0	1121	0	2875	0	313	0	0	0	0	0	1441	0	0				
214414															0	3299	0	10536	734	3131	2110	0	0	0	0	4106	0	0	Income Earned not collected-securities                                                                                                                                                           			
214571															0	788	0	3039	0	1671	647	0	0	0	0	580	821	0	FHLMC-CUSTODIAL ACCOUNTS                                                                                                                                                                         			
214722															0	747	484	7370	0	4837				0	0	1302	3840	0				
214807	0	33000	916000	2311000	0	1297000	668000			0	0	65000	0	0		18000													Accounts Receivable                                                                                                                                                                              			
214843															0	453	0	2419	242	290	0	0	0	0	0	1676	0	0				
215130															0	405	19	3114	366	439	0	0	0	0	0	2251	0	0				
215251															0	107	0	363	42	44	0	0	0	0	0	212	0	0				
215345															0	1426	0	4380	0	615	603	0	0	0	0	2339	0	0	Prepaid Credit Life/AH Insurance                                                                                                                                                                 			
215354															0	361	0	1295	92	298	56	150	0	0	0	636	0	0	Capitilized Software                                                                                                                                                                             	Other Assets                                                                                                                                                                                     		
215653															0	88	0	367	0	57	32	16	0	0	0	222	0	0	Deferred Comp. - Annuity                                                                                                                                                                         	Software                                                                                                                                                                                         		
215662															0	380	886	9896	0	6129	0	0	0	0	0	2501	4361	0				
215710															0	1236	1350	15019	620	10263	0	0	0	0	0	2170	4050	0				
215756															0	1263	542	3345	216	258	7	29	6	0	0	1282	0	0	Cash Advance Visa MC                                                                                                                                                                             	Pulse Switch                                                                                                                                                                                     	Accts Receiveable                                                                                                                                                                                	
215952															324	138	0	2940	28	1727	344	0	0	0	0	1075	894	0	foreclosure on real estate			
216164															0	66	0	974	0	615	0	0	0	0	0	293	502	0				
216230															0	1143	0	2314	106	344	152	0	0	0	0	827	0	0	FASB 125 service asset                                                                                                                                                                           			
216258															0	250	124	700	38	44	0	0	0	0	0	282	0	0				
216445															0	445	0	1137	0	62	0	0	0	0	0	630	0	0				
216632															0	350	174	1337	117	280	159	0	0	0	0	533	0	0	Income tax refund due                                                                                                                                                                            			
216922															0	5873	1062	15157	0	2242	0	0	0	0	0	5980	0	0				
217059															0	261	0	2448	0	1093	0	0	0	0	0	1094	966	0				
217479															0	1425	558	3758	169	173	0	0	0	0	0	1602	0	0				
217620															0	2639	0	6559	0	2373	0	0	0	0	0	1547	2123	0				
218131															0	959	834	3489	0	220	63	55	0	0	0	1476	0	0	CR CARDS IN TRANSIT                                                                                                                                                                              	CR CARD CLEARING                                                                                                                                                                                 		
218261															0	130	0	513	39	39	0	0	0	0	0	344	0	0				
218757															0	8	0	100	50	63	0	0	0	0	0	29	0	0				
218775															0	329	0	640	59	59	0	0	0	0	0	252	0	0				
218832															0	60	0	1488	84	214	100	0	0	0	0	1214	0	0	Investment in low income housing                                                                                                                                                                 			
218850															0	261	0	711	0	172	0	0	0	0	0	278	172	0				
218878															0	1441	0	3016	179	530	19	20	17	0	0	1045	0	0	Accounts receivable                                                                                                                                                                              	Income tax receivable                                                                                                                                                                            	Deferred compensation/prepaid retirement                                                                                                                                                         	
219044															0	0	48	120	10	10	0	0	0	0	0	62	0	0				
219259															59	339	0	1147	120	180	0	0	0	0	0	628	0	0				
219343															51	4056	0	22391	569	11348	0	0	0	0	0	6987	10569	0				
219651															0	1227	0	2628	0	278	0	0	0	0	0	1123	0	0				
219857															0	10	0	350	0	133	0	0	0	0	0	207	133	0				
220040															0	0	245	2184	0	1321	0	0	0	0	0	618	1188	0				
220059															0	1013	0	6624	0	3898	0	0	0	0	0	1713	2717	0				
220527															0	4088	803	13149	0	5722	0	0	0	0	0	2536	4706	200				
220545															0	1882	2056	10066	0	2711	1316	0	0	0	0	3417	0	0	IPS current day funding                                                                                                                                                                          			
220554															0	419	0	837	0	3	0	0	0	0	0	415	0	0				
220844															0	342	0	755	0	19	0	0	0	0	0	394	0	0				
221476															0	3625	0	9656	0	4029	0	0	0	0	0	2002	3564	0				
221533															0	1509	506	2823	0	90	0	0	0	0	0	718	58	0				
221654															0	314	0	1182	0	19	0	0	0	0	0	849	0	0				
222053															198	1378	0	2325	0	238	0	0	0	0	0	709	0	0				
222147															0	38155	8305	84782	3079	15267				0	0	23055	0	0				
222156															11	247	0	1847	65	903	374	0	0	0	0	697	429	0	Mortgage loans in process                                                                                                                                                                        			
222446															0	3096	1620	6839	173	311	80	0	0	0	0	1812	0	0	Income tax receivable                                                                                                                                                                            			
222558															0	0	0	748	31	39	0	0	0	0	0	709	0	0				
222754															0	998	505	2708	95	185	0	0	0	0	0	1020	89	0				
223005															0	2332	678	4534	50	192	74	0	0	0	0	1332	37	0	SOFTWARE                                                                                                                                                                                         			
223238															0	598	0	1435	51	84	0	0	0	0	0	753	0	0				
223322															12	2257	590	10488	340	5082	153			0	0	2559	4174	0	Computer Software                                                                                                                                                                                			
223331															0	1468	0	5699	1047	1836	0	0	0	0	0	2395	720	0				
223452															0	0	0	922	0	64	12	1	2	0	0	858	49	0	DATA PROCESSING EQUIPT                                                                                                                                                                           	ATM ACTIVITY                                                                                                                                                                                     	DUE FROM CSI                                                                                                                                                                                     	
223751															0	121	0	1044	99	172	72			0	0	751	0	0	INTEREST DUE ON GOV T AGENCIES                                                                                                                                                                   			
223845															0	240	0	1075	0	141	0	0	0	0	0	694	98	0				
224552															0	0	0	391	23	62	15	24	0	0	0	329	0	0	Misc assets                                                                                                                                                                                      	software                                                                                                                                                                                         		
224637															0	2710	0	4170	0	727	506	105	0	0	0	733	0	0	Miscellaneous Accounts Receivable                                                                                                                                                                	Income Tax Receivable                                                                                                                                                                            		
224655															5	1201	475	3235	3	310	177	96	0	0	0	1249	0	0	Prepaid retirement plan                                                                                                                                                                          	Accounts receivable non-affiliate                                                                                                                                                                		
224749															0	283	0	1806	0	1322	0	0	0	0	0	201	1262	0				
224954															0	0	64	448	20	20	0	0	0	0	0	364	0	0				
225054															1	323	0	737	0	1	0	0	0	0	0	413	0	0				
225157															31	114	0	1072	59	251	161	0	0	0	0	707	0	0	Data Systems Software                                                                                                                                                                            			
225166															0	6431	4036	18311	0	3628	1141	0	0	0	0	4216	0	0	Deposit debit nonposts                                                                                                                                                                           			
225241															16	0	0	341	65	81	0	0	0	0	0	260	0	0				
225250															26	217	0	700	37	63	0	0	0	0	0	420	0	0				
225335															0	3501	0	20737	0	11729	11498	0	0	0	0	5507	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
225559															0	1600	662	5546	546	652	0	0	0	0	0	2632	0	0				
225773															0	428	0	670	0	76	0	0	0	0	0	166	0	0				
225942															0	87	0	402	28	31	0	0	0	0	0	284	0	0				
226051															0	379	516	2225	0	747	535	0	0	0	0	583	0	0	Acc. Federal Income Tax Payable                                                                                                                                                                  			
226659															0	0	0	237	16	130	0	0	0	0	0	107	114	0				
226734															0	219	22	785	0	269	142	0	0	0	0	275	0	0	INCOME TAXES RECEIVABLE                                                                                                                                                                          			
226752															0	301	0	1090	9	141	80	47	5	0	0	648	0	0	US AGENCIES SEC - IENC                                                                                                                                                                           	SCM SECURITIES - IENC                                                                                                                                                                            	US TREASURY - IENC                                                                                                                                                                               	
226949															0	0	0	139	11	11	0	0	0	0	0	128	0	0				
227151															0	356	0	3411	0	2491				0	0	564	2235	0				
227179															0	0	578	3278	0	531	232	0	0	0	0	2169	0	0	Cash Warrants                                                                                                                                                                                    			
227357															0	1079	0	3558	0	1655	0	0	0	0	0	824	949	0				
227405															0	1726	1214	16324	0	11467	0	0	0	0	0	1917	10999	0				
227656															0	426	42	1121	97	330	113	0	0	0	0	323	0	0	ACCT REC ON SALE INSURANCE STOCK                                                                                                                                                                 			
228000															0	1419	1096	6258	135	2066	755	679	0	0	0	1677	51	0	Non-Qualified Deferred Compensation Plan                                                                                                                                                         	Prepaid Pension Plan FAS 87                                                                                                                                                                      		
228055															0	0	0	384	9	21	9	0	0	0	0	363	0	0	Software                                                                                                                                                                                         			
228158															211	673	102	4242	84	2550	0	0	0	0	0	917	2240	0				
228345															0	0	0	925	23	398	0	0	0	0	0	527	375	0				
228952															0	150	0	481	45	85	26	0	0	0	0	246	0	0	PURCHASE SOFTWARE/AMORTIZED SOFTWARE                                                                                                                                                             			
229146															0	500	0	3456	0	2017	0	0	0	0	0	939	1580	0				
229342															0	500	0	1599	11	11	0	0	0	0	0	1088	0	0				
229427															0	144	2456	9116	1608	1978	0	0	0	0	0	4538	0	0				
229454															0	70	3	2870	0	2425	0	0	0	0	0	372	2329	0				
229801	0	47208	0	274731	0	182455	0	0	0	0	0	45068	155342	0		47208																
229913	0	504	0	2542	0	633	0	0	0	0	0	1405	0	0		504																
229940															0	149	0	367	0	19	0	0	0	0	0	199	0	0				
229959															0	0	0	239	0	22	0	0	0	0	0	217	0	0				
230254															0	278	186	1066	106	357	153	0	0	0	0	245	0	0	Accrued Interest Receivable Investments                                                                                                                                                          			
230357															0	12	670	998	26	39	0	0	0	0	0	277	0	0				
230423															0	852	0	2935	180	218	0	0	0	0	0	1865	0	0				
230508															0	0	90	362	29	66	0	0	0	0	0	206	0	0				
230535															0	0	0	594	0	323	300	0	0	0	0	271	0	0	IENC Securities                                                                                                                                                                                  			
230553															0	210	328	3733	1264	1265	0	0	0	0	0	1930	0	0				
230610															0	823	515	2869	495	528				0	0	1003	0	0				
230740															0	36	82	274	5	5	0	0	0	0	0	151	0	0				
230759															0	7750	0	21210	0	9784	0	0	0	0	0	3676	9060	0				
231149															0	509	0	2555	0	787				0	0	1259	785	0				
231242															0	2303	559	6557	381	443	0	0	0	0	0	3252	0	0				
231279															0	3356	44	4786	0	531	188	0	0	0	0	855	247	0	Due from parent company                                                                                                                                                                          			
231336															0	629	0	1604	100	381	281	0	0	0	0	594	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
231961															0	8456	363	20775	0	8827	0	0	0	0	0	3129	6389	0				
232258															0	1784	0	1991	0	1	1	0	0	0	0	206	0	0	INCOME TAXES PAYABLE                                                                                                                                                                             			
232548															0	0	561	1672	0	859	85	264	0	0	0	252	0	0	Negative Deposit Reclass                                                                                                                                                                         	Bookkeepers cutbacks                                                                                                                                                                             		
232744															0	202	0	1216	0	547	511	0	0	0	0	467	0	0	CVLI                                                                                                                                                                                             			
232847															0	461	0	3800	56	2204	0	0	0	0	0	1135	2147	0				
232856															0	921	133	6017	0	4209	0	0	0	0	0	754	4005	0				
233022															0	2685	263	6335	0	2048	1561	0	0	0	0	1339	0	0	Receivable due from loan sales                                                                                                                                                                   			
233031	0	273227	0	1013845	56519	504767	157103	0	0	984	0	234867	0	0		273227													CASH ITEMS NOT IN PROCESS OF COLLECTION                                                                                                                                                          			
233246															0	279	12	1733	0	1002	743	0	0	0	0	440	0	0	EXECUTIVE LIFE INSURANCE                                                                                                                                                                         			
233358															0	656	0	4575	0	3026	0	0	0	0	0	893	2624	0				
233442															0	0	0	206	21	52	31	0	0	0	0	154	0	0	software and deconversion fees                                                                                                                                                                   			
233451															0	0	0	337	5	5	0	0	0	0	0	332	0	0				
233527															0	420	56	1386	0	549	0	0	0	0	0	361	383	0				
233554															550	592	1034	4428	0	1489	0	0	0	0	0	1313	0	0				
234056															0	82	0	486	0	24	0	0	0	0	0	380	0	0				
234355															0	2280	0	9593	136	710	126	0	0	0	0	6603	273	0	Fair Value Mortgage Loan Commitments                                                                                                                                                             			
234506															0	130	0	3409	73	176	87	0	0	0	2285	818	0	0	RES FOR INC TAX                                                                                                                                                                                  			
234645															1	370	24	818	57	63	0	0	0	0	0	361	0	0				
234739															0	1410	2	10793	0	6933	5840	0	0	0	0	2448	0	0	BOLI                                                                                                                                                                                             			
234841															0	650	0	1570	0	0	0	0	0	0	0	920	0	0				
235017															0	12	0	789	154	260	0	0	0	0	0	517	0	0				
235231															0	372	0	4252	0	2537	0	0	0	0	0	1343	2441	0				
235316															2	158	40	486	112	138	23	1	0	0	0	150	0	0	Software, net                                                                                                                                                                                    	Other                                                                                                                                                                                            		
235446															0	1208	65	2592	43	52	9			0	0	1267	0	0	Other Assets                                                                                                                                                                                     			
235521															0	1342	720	7388	0	4332	0	0	0	0	0	994	4182	0				
235530															0	1808	0	4393	172	350	105	0	0	0	0	2235	0	0	Software                                                                                                                                                                                         			
235558															0	70	0	288	14	37	0	0	0	0	0	181	0	0				
235950															0	9	0	606	0	0	0	0	0	0	0	597	0	0				
236050															0	6	0	747	42	166	19	59	46	0	0	575	0	0	INSURANCE AGENCY EQUITY                                                                                                                                                                          	PROVISION FOR INCOME TAX                                                                                                                                                                         	OTHER ASSETS                                                                                                                                                                                     	
236153															0	1867	679	9379	0	1777	0	0	0	0	0	5056	1140	0				
236256															0	132	0	929	43	52	0	0	0	0	0	745	0	0				
236452															0	373	297	836	54	54	0	0	0	0	0	112	0	0				
236519															0	2079	106	9767	0	5141	0	0	0	0	0	2441	4474	0				
236603															0	532	0	4767	0	3486	0	0	0	0	0	749	3134	0				
236649															0	4616	2273	23110	0	12217	0	0	0	0	0	4004	10117	0				
236667															0	2555	2996	14646	0	6532	0	0	0	0	0	2563	3530	0				
236706															0	3589	0	21532	0	13304	0	0	0	0	0	4639	12609	0				
236751															0	2318	2767	23554	0	14620	4104			0	0	3849	7817	0	OFFICIAL CHECK RECEIVABLE                                                                                                                                                                        			
236957															0	0	400	1922	0	690	0	0	0	0	0	832	535	0				
237066															47	1367	0	10586	407	6848	0	0	0	0	0	2371	6289	0				
237150															0	503	0	1122	91	91	0	0	0	0	0	528	0	0				
237619															0	3789	0	8734	406	2208	1084	0	0	0	0	2737	0	0	Accrued Pension Expense                                                                                                                                                                          			
237637															0	0	275	2980	99	2020	1204	717	0	0	0	685	0	0	INSURANCE INVESTMENT - ESI & DDI                                                                                                                                                                 	ILLINOIS EQUITY INVESTMENT                                                                                                                                                                       		
237936															163	4159	946	21080	491	11749	1711	0		0	0	4226	7368	70	Partnerships                                                                                                                                                                                     			
237954															0	793	0	1682	0	242	0	0	0	0	0	647	152	0				
238045															0	0	4	232	16	94	18	14	0	0	0	134	0	0	ACCRUED INTEREST RECEIVABLE-AGENCIES                                                                                                                                                             	ACCRUED INTEREST RECEIVABLE-CORPORATE BONDS                                                                                                                                                      		
238139															0	279	0	1289	277	304	0	0	0	0	0	706	0	0				
238241															0	1442	833	5285	0	2113	0	0	0	0	0	897	1586	0				
238250															0	147	0	1602	15	913	0	0	0	0	0	542	898	0				
238371															0	906	180	2625	198	783	0	0	0	0	0	756	574	0				
238661															0	942	145	10964	429	8532	0	0	0	0	0	1345	7931	0				
238737															0	987	1054	3692	314	413	0	0	0	0	0	1238	0	0				
238755															0	96	0	612	44	159	113			0	0	357	0	0	iNVEST DEFERRED COMPENSATION PLAN                                                                                                                                                                			
238812															0	25	767	1198	109	148	0	0	0	0	0	258	0	0				
239015															0	169	0	1094	0	765	672			0	0	160	0	0	A.I.R.INVESTMENTS                                                                                                                                                                                			
239042															0	77	0	590	0	393	0	0	0	0	0	120	367	0				
239275															55	7388	1298	19012	444	7790	6481	0	0	0	0	2536	674	0	Bank Owned Life Insurance                                                                                                                                                                        			
239323															0	107	41	541	0	46	42	0	0	0	0	347	0	0	Open Branch Settlements                                                                                                                                                                          			
239556															0	820	0	2189	236	513	0	0	0	0	0	856	252	0				
239613															0	6251	22	22231	0	12515	0	0	0	0	0	3443	10842	0				
239640															0	205	62	675	32	98	0	0	0	0	0	310	0	0				
239659															0	659	0	2414	510	699				0	0	1056	103	0				
239752															0	123	0	1091	51	57	0	0	0	0	0	911	0	0				
240141															0	450	103	2406	0	1167	0	0	0	0	0	686	998	0				
240356															0	703	0	2479	46	1165	97	0	0	0	0	611	933	0	Other Assets - Restaurant Equipment                                                                                                                                                              			
240459															0	176	2	452	24	24				0	0	250	0	0				
240468															6	60	0	880	29	90	51	0	0	0	0	730	0	0	TOWNE CREDIT LOAN REC.                                                                                                                                                                           			
240954															0	114	0	1148	0	521	306	0	0	0	0	513	0	0	Cash Collections                                                                                                                                                                                 			
241009															0	384	0	828	25	44	1	5	13	0	0	400	0	0	PREPAID INCOME TAX                                                                                                                                                                               	CREDIT CARD SLIPS IN PROCESS OF COLLECTION                                                                                                                                                       	ONGOING RESERVE HELD BY IBAA BANCARD                                                                                                                                                             	
241157															96	1848	0	5372	185	1204	625	40	115	0	0	2320	143	0	Premium on Loans                                                                                                                                                                                 	Receivable from FNIC                                                                                                                                                                             	Other                                                                                                                                                                                            	
241559															13	368	0	1084	0	17	0	0	0	0	0	699	0	0				
241607															0	6103	0	11082	0	2267	594	877	0	0	0	2712	0	0	Investments in Limited Partnerships                                                                                                                                                              	Assets of Wholly -Owned Insurance Subsidiary                                                                                                                                                     		
242015															0	5928	8348	57400	0	37188	11329	0	0	0	0	5936	0	0	Bank owned life insurance                                                                                                                                                                        			
242248															0	780	60	4259	0	2962	0	0	0	0	0	457	2875	0				
242257															0	533	28	1300	80	87	2	5	0	0	0	652	0	0	MCVISA MERCHANT CLEARANCE 2                                                                                                                                                                      	OTHER ASSETS 5                                                                                                                                                                                   		
242275															0	300	238	1203	15	18	0	0	0	0	0	647	0	0				
242444															0	322	1205	5255	113	113	0	0	0	0	0	3615	0	0				
242949															0	354	0	791	39	59	0	0	0	0	0	378	0	0				
242958															0	232	72	1709	0	1006	0	0	0	0	0	399	700	0				
243151															0	1632	1567	10819	1427	3555	0	0	0	0	0	4065	1349	0				
