RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1277,0,,,,119,,,2567,0,7844,0,0,44302,0,0,0,22637,87,0,15565,2005,3616,8848,4988,2358,240,2227,7717,6905,3570,943,0,,,,0,0,0,0,406,527,7945,817,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1154,0,,,,3046,,,1949,0,2737,0,0,21065,0,0,0,7731,28,0,10723,319,549,4408,1259,1196,0,6510,3347,1953,1293,231,0,,,,0,0,0,0,0,0,0,4409,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,191,79,,,,361,,,4742,209,7031,0,0,67058,43,323,109,36541,522,640,8853,222,471,3145,1386,11426,19891,4955,3806,4920,5309,8815,2755,,,,0,0,0,0,1976,4059,2955,8111,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1099,0,,,,654,,,369,0,675,0,0,4231,0,0,0,1380,20,351,839,0,428,56,61,526,305,179,1176,328,301,591,168,,,,0,0,0,0,0,0,34,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3016,0,,,,5640,,,4315,0,2748,0,412,27662,0,0,0,5254,729,4728,13149,552,997,3387,318,0,0,3442,8233,5960,3982,82,412,,,,0,0,0,0,1489,241,2656,1087,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,5536,,0,113,0,14942,0,14942,15699,37327,0,10578,262588,7969,0,0,142684,5756,36451,21460,1208,11794,15365,7297,37164,68212,30291,6746,19663,27728,30368,12289,0,0,0,0,465,0,0,1921,1421,19376,14739,0,,,0,2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4959,502,,,,5061,,,40688,1037,6549,0,1821,138827,0,0,0,17818,3987,355,48571,1279,3122,4125,7611,858,823,45447,10103,25592,30932,3870,4808,,,,520,164,0,0,2266,5945,17903,24836,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10003,0,,,,4825,,,18425,0,10162,0,0,68898,0,48,0,11783,0,11783,53101,2447,8177,429,176,400,110,14911,27566,8470,4645,602,0,,,,0,0,0,0,0,0,0,13502,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5273,1685,,0,32,2816,30391,0,30391,3768,29578,0,0,212816,715,48,0,75881,6994,4546,32906,3980,2443,3391,6160,34749,25158,22501,14614,22002,40936,33140,2845,0,0,0,0,1130,0,0,1386,3423,26171,24955,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5708,0,,,,11614,,,1267,0,797,0,0,23843,0,0,0,2424,0,0,8571,95,567,413,872,477,0,1439,6558,2816,6566,3194,846,,,,0,0,0,0,0,444,1529,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-03-31
