RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,1221,0,4369,,,108,,,722,0,11109,0,3209,44359,0,0,0,23451,85,0,13810,1037,2538,9650,3586,6542,98,4474,5833,5262,3260,1825,136,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1644,0,2667,,,1703,,,1396,67,2272,0,0,15580,14,0,0,5789,53,0,5741,202,1045,3065,1015,462,0,1853,5009,1198,1116,492,137,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,0,113,1049,,,125,,,489,0,1415,0,0,24890,0,202,0,19258,501,954,1902,143,613,517,954,6112,10919,836,913,828,844,2068,143,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,727,0,111,,,765,,,237,0,901,0,0,3797,0,0,0,1023,33,854,1004,68,929,6,0,0,0,199,1366,435,583,99,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1650,10143,628,32409,,,2628,,,18917,0,11323,0,3886,106670,0,0,0,23685,1401,681,36211,2215,3771,9826,4435,3030,0,23839,14531,28250,8353,6701,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,1615,0,527,,,3646,,,1212,0,3218,0,149,12400,0,0,0,1707,0,1536,6933,210,453,705,302,36,0,2417,3853,2680,1544,194,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,0,123,38206,,,0,,,23236,7491,26490,0,2934,159190,4511,0,0,63236,606,2923,25858,2,1979,792,619,30822,28709,27829,16798,15046,18346,15534,5821,,,,336,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34676,143,2805,29727,,,0,,,38308,5075,13799,0,0,245669,4,0,0,58641,9215,0,125147,39381,4302,6083,3979,2112,2350,45115,25001,91270,18898,4912,168,,,,52596,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2706,635,1136,18284,,,3868,,,29314,1492,5757,0,0,83880,0,0,0,15144,4947,663,27812,903,1726,4556,6337,766,856,27065,6659,12669,18598,3372,241,,,,382,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9080,0,4770,,,3701,,,12222,0,9239,0,0,47001,0,270,0,7676,0,7157,38170,1704,5582,153,199,38,0,8748,22136,6753,1406,145,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6408,2233,1851,20197,,,5465,,,23675,1272,32829,0,0,135525,0,0,0,34493,4737,2218,21422,3363,1330,2675,3420,20127,3578,25986,4597,17725,33122,18966,579,,,,1183,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,2809,0,1642,,,6545,,,1263,0,1031,0,0,16481,0,0,0,3141,0,0,6077,7,159,1428,1002,545,0,2612,3299,3129,3325,811,164,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4762,2695,9401,51627,,,6501,,,28512,2877,8344,0,1086,149062,0,0,0,27475,3071,2349,64922,6450,5595,8716,2914,1018,2739,41111,29619,28189,12954,8970,724,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1081,253,124,6608,,,1899,,,8376,0,12536,0,250,65262,0,0,0,32801,1154,18643,7199,1848,6121,4713,6768,13309,0,5620,6657,9032,6790,3685,397,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1195,0,2537,26088,,,0,,,24969,5448,3994,0,1270,124748,307,10071,0,39483,8069,0,26229,118,68,1207,3531,15511,18921,24707,1336,9222,16318,28824,2927,,,,690,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,618,10,308,,,410,,,625,0,623,0,0,3796,0,0,0,1202,0,758,929,895,59,13,48,186,0,781,828,403,296,248,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1683,0,62,,,3148,,,1474,0,105,0,0,6597,0,0,0,119,0,0,4590,0,0,31,79,0,0,1574,3790,424,472,191,18,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,1987,2052,0,5525,,,4453,,,43142,0,8784,0,758,98262,0,0,0,30492,552,5731,39577,2881,7116,18993,800,38,316,12764,16816,27787,5905,2672,0,,,,328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1895,467,0,7962,,,1489,,,4731,0,15334,0,0,52889,1432,0,0,21835,0,17839,18805,1275,6430,7658,2886,3398,188,7376,5285,9229,7256,3143,197,,,,479,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-09-30
