RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13055,5178,1259,45775,0,43,4466,31429,0,31429,1965,30512,0,0,188420,464,0,0,47356,5102,3228,36732,3577,2666,3250,4349,24359,9155,44853,12975,20118,38233,24411,668,0,0,0,1531,1213,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3471,0,1739,,,6798,,,736,0,743,0,0,15924,0,0,0,2313,0,0,5039,0,22,734,1327,230,0,1739,3278,2932,4538,478,646,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130700,5496,8294,90269,0,2099,10169,60109,0,60109,21864,11817,0,647,397038,0,0,0,50627,4947,18574,170739,24324,6525,14958,3258,114,1448,225079,28595,56120,24640,10434,839,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,928,97,0,7175,,,1697,,,8918,0,9572,0,50,69869,0,0,0,39433,1883,24203,6665,1982,5907,4634,3973,15801,7093,3288,8419,6488,7507,4499,71,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2667,0,13270,43578,0,31,0,25731,0,25731,7772,1242,0,145,185967,206,21356,0,59310,9739,0,25003,47,81,1531,7464,27939,22162,24263,612,15188,39400,43556,2842,0,0,0,542,790,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,1154,0,5966,,,1303,,,2710,0,1003,0,0,14808,0,0,0,2579,0,2179,3266,2150,50,187,0,0,0,10184,462,1046,376,161,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,4261,3285,2450,2225,,,2910,,,63623,922,6500,0,0,119226,0,0,0,31161,1249,1309,52395,5431,4919,17570,1315,226,206,25955,16090,36358,7288,1746,0,,,,445,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1249,972,0,6520,,,1921,,,6377,0,10023,0,0,57211,21,0,0,29692,0,21380,17249,2069,5653,8857,6573,6072,468,5288,4249,7975,7622,2249,70,,,,394,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33300,0,167316,99589,0,0,0,1601,0,1601,6169,446,0,0,542561,0,0,0,191712,42428,38218,26833,253,1771,4882,5945,128638,50205,37129,5854,39907,22183,147012,98368,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4818,166,3276,,,2971,,,5078,180,441,0,0,21692,0,0,0,4210,66,2892,4957,1575,2344,46,140,52,53,11865,3858,480,962,317,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,886,0,0,,,1314,,,683,0,464,0,0,3510,0,0,0,163,0,0,0,0,0,3,14,107,38,475,1011,486,631,605,139,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37325,0,86334,144986,0,169,0,80094,0,80094,11554,28595,0,0,397959,1329,0,0,9214,1017,3017,91735,3448,2517,1583,0,400,1266,164567,36196,133994,32416,3504,18944,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,7326,0,3227,0,136,15698,2248,0,2248,0,1570,0,120,33740,0,0,0,3165,71,14,14820,32,446,1454,1201,0,0,13017,6960,3836,4882,1183,0,0,0,0,0,160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56926,4440,12925,71147,302,1393,4923,51673,0,51673,15209,7916,0,0,296172,0,0,0,63014,6304,32118,142951,34144,6661,12074,8290,1463,277,161274,12985,38511,17271,1580,201,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1577,18018,221,13968,,,1173,,,1951,461,2681,0,166,60503,0,0,0,19128,1149,0,47867,4766,11732,2005,472,127,0,15836,15464,6457,3522,93,3,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,12117,31,2064,,,20455,,,5213,0,3316,0,342,45038,24,0,0,1178,0,926,0,230,725,59,55,91,0,18944,16922,5214,1495,767,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3625,0,238,,,894,,,1484,0,535,0,0,8970,0,719,0,1466,0,0,2231,55,277,1010,46,26,0,1379,1451,3629,901,116,28,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90575,0,4944,494243,0,414,0,121005,0,121005,52096,3418,0,0,1049332,0,22966,0,208666,50477,34171,65278,1239,2914,9847,33214,125249,35385,260159,18722,135642,289279,101719,30047,0,0,0,528,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8718,4533,268,26203,,,1809,,,6415,3544,5458,0,1280,87933,0,0,0,28459,427,1866,15920,3142,1804,6291,12082,4760,380,30617,4106,9534,11494,3406,317,,,,0,187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3098,8140,1732,11963,,,14652,,,21411,0,4751,0,0,76685,0,26,0,9011,1250,822,33300,2262,2331,2933,1407,6,0,40838,11309,8469,2742,794,328,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11637,609,2724,22227,,,0,,,11406,3022,12172,0,19,119467,663,0,0,55818,383,40066,16642,4749,9929,27776,5300,5599,2465,28696,12410,5247,7254,3256,7394,,,,0,47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5108,0,7630,27838,,,22,,,6807,4795,1844,0,77,71424,0,0,0,14861,1419,6518,15662,981,1984,6100,5796,0,0,1657,20244,19095,13986,664,0,,,,777,87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8648,6294,829,15248,,,14725,,,21213,2357,4536,0,0,89794,0,841,0,14771,248,0,29660,721,1003,3345,1846,7151,705,27991,20510,11921,8541,5017,84,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1502,11073,0,14410,,,1341,,,3070,0,6561,0,1731,51371,0,0,0,11679,0,37,18194,660,1722,4729,3836,698,0,9010,11654,10509,5477,2693,100,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12532,1529,1060,39668,0,1619,881,30746,0,30746,8209,11019,0,0,160293,215,20,0,46314,1054,37628,54960,6947,7166,13256,6781,5646,6460,70790,8915,13283,9853,7459,3209,0,0,0,0,5857,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20894,0,18430,106525,,,0,,,8646,6232,2874,0,0,176200,0,0,0,9025,2031,1180,63743,1703,1414,2068,3534,306,0,58752,10528,44947,46360,5010,18,,,,0,157,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37895,0,20421,44328,0,168,0,7210,0,7210,6602,218,0,0,202560,11,0,0,82532,3089,18497,38492,966,6783,5974,4419,25722,38123,48707,8856,21073,27303,14028,72,0,0,0,0,108,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14895,0,142,11855,,,477,,,9671,103,5679,0,0,55182,0,0,0,11474,712,9816,20078,1642,8085,1413,272,62,0,17482,13443,9338,3348,15,0,,,,141,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43441,0,1748,198043,0,0,0,2993,0,2993,0,47,0,0,265644,4964,0,0,21336,3000,15925,139672,15925,0,181,0,0,0,201836,26956,967,8039,0,1092,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2559,31705,5900,27042,,,24914,,,39891,457,11189,0,3564,180555,0,0,0,30817,1935,19607,89307,9213,11224,8402,1242,279,389,100848,29220,15042,4062,194,271,,,,508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27384,6743,28023,94349,0,3493,2820,24156,0,24156,34822,8825,0,3219,478631,0,0,0,225315,18475,1369,10999,21137,25810,17888,25080,75833,59460,74397,3291,61044,75860,24843,7058,0,0,0,0,1007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129641,8262,9722,116279,0,269,179,76899,0,76899,69879,191406,0,9471,777617,517,0,0,130321,35442,72596,197219,52831,5535,27615,21872,15062,7406,313246,12607,55344,213165,52923,419,0,0,0,0,364,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2650,0,0,49396,,,0,,,10401,2310,1186,0,415,93632,0,0,4,24787,2346,166,23418,416,100,1684,4312,10586,7440,22104,6871,9288,27282,3271,0,,,,0,113,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,13200,0,69432,34364,0,3420,0,10613,0,10613,10858,328,0,0,156731,626,0,333,14185,686,2384,19063,2626,260,6998,3368,149,784,26100,10191,28213,73095,5573,0,155,0,0,0,116,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23141,3537,5899,127549,0,13173,1175,30771,0,30771,8483,4291,0,0,227804,337,0,20467,7723,2027,1650,62366,526,1443,1637,4117,0,0,27805,32613,57192,67069,33912,1797,0,0,0,0,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,4634,118,540,,,23790,,,4173,0,1950,0,273,45372,0,0,0,9284,184,5012,18692,375,2236,2665,739,2359,910,23210,5926,2652,2837,1292,157,,,,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2120,2878,0,18471,,,2141,,,16474,0,4445,0,2290,54754,35,0,0,4855,540,666,21032,958,585,2547,384,166,108,31688,5896,6733,2485,1917,0,,,,475,62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,2394,0,1205,,,1264,,,1590,0,613,0,0,11543,0,0,0,3628,491,0,3269,103,621,2735,127,0,0,1096,3528,2928,304,33,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2653,0,2703,,,3022,,,1082,0,3538,0,254,17403,0,0,0,4123,0,657,8939,471,295,700,1882,700,75,2597,5576,1668,2231,1008,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24653,4510,312,31508,,,5547,,,35954,1389,51553,0,798,208127,101,0,0,46277,3811,3043,98029,7231,8760,15700,10662,3304,86,46301,35794,41096,32473,4016,401,,,,776,1140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226719,1907,7460,115472,0,4453,0,63893,0,63893,20621,2803,0,5125,492940,0,0,14851,40317,3411,3920,202334,31598,699,1813,1702,3108,1397,301606,22779,74461,33783,12155,5737,0,0,0,0,759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6927,0,0,0,0,0,228399,0,0,235326,0,0,0,0,0,0,214050,0,0,0,0,0,0,204335,9715,8458,12818,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4075,0,7630,,,3402,,,3483,429,12997,0,176,50524,0,0,0,17823,0,14625,6586,154,515,162,355,5337,11300,1910,4007,8035,9354,2874,6499,,,,498,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1647,67,715,,,2313,,,3573,0,3302,0,0,18474,0,0,0,6857,0,0,6217,152,1316,5177,109,103,0,3040,1734,5283,1351,51,60,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,157503,874,11837,215297,0,3115,1086,52191,0,52191,14780,317,0,0,495781,1967,291,0,39508,97,30965,176542,6634,1068,5048,13440,11148,2170,219428,27684,52553,30894,118289,9152,0,0,0,583,269,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,1772,0,371,,,7427,,,6554,62,1921,0,0,19817,0,0,0,1155,106,0,8825,0,0,240,824,91,0,8334,721,2318,6078,1082,30,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2005-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1582,1574,0,3336,0,666,1756,11482,0,11482,0,3323,0,0,27859,0,0,0,3572,568,0,13700,768,773,1205,655,171,0,3921,8238,6708,3696,853,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2005-09-30
