RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1878,174,,,,27,,,1162,0,9128,0,1000,45413,0,0,0,22344,99,0,16905,1201,4772,8994,4265,2788,89,3261,7671,6806,3667,971,264,,,,0,0,0,0,1266,0,8255,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1335,0,,,,1650,,,1984,0,2774,0,0,19920,0,0,0,7215,22,0,10970,614,1180,3279,554,1530,0,4874,4302,1970,1259,300,0,,,,0,0,0,0,0,0,0,4933,0,,,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,214,85,,,,394,,,2792,270,6032,0,0,58291,23,216,137,31821,357,715,8995,1081,532,2364,1719,12167,13958,5168,3480,4582,5450,6122,1692,,,,0,0,0,0,3583,3865,2992,5687,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,947,0,,,,635,,,329,0,698,0,0,4311,0,0,0,1632,25,1479,784,0,1583,0,0,0,0,212,1777,360,145,11,0,,,,0,0,0,0,0,0,0,45,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3356,0,,,,5349,,,4359,0,2860,0,159,26644,0,0,0,4347,591,3856,13342,547,528,2921,287,0,0,3725,7475,7455,2510,414,159,,,,0,0,0,0,693,1193,2584,1087,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4829,,0,42,0,14639,0,14639,13935,43126,0,7702,259064,8259,0,0,143603,7567,43660,19505,661,6813,20778,12697,42850,59353,27212,6494,19708,26445,29960,12655,,0,,0,477,0,0,2676,1622,15755,11350,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4680,515,,,,4378,,,30376,800,5832,0,1369,125165,0,0,0,16251,3680,378,40241,1899,2923,4841,5272,782,534,31596,13888,25615,32870,2904,1469,,,,548,205,0,0,2420,6359,14455,28332,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8898,0,,,,5357,,,16128,0,9490,0,0,62344,0,94,0,10809,0,10809,50271,2669,7245,355,175,232,0,11815,28542,5856,4116,656,0,,,,0,0,0,0,0,0,0,11483,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6503,1788,,0,30,3096,29838,0,29838,2101,29563,0,0,207859,532,79,0,67001,7800,5910,44558,4126,3042,1879,6953,29303,21698,28424,18849,26669,35022,28606,3764,,0,,0,1073,0,0,1873,9002,22442,26202,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2008-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4560,0,,,,9334,,,1173,0,791,0,0,20510,0,0,0,2493,0,0,7521,101,264,753,1006,369,0,773,6383,4215,4505,1270,871,,,,0,0,0,0,0,180,1858,120,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2008-03-31
