RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1857,25,8503,,,143,,,1436,0,9450,0,188,44444,0,0,0,22700,44,0,10312,1519,2333,8037,6423,4221,63,2161,4390,7365,4483,2662,508,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2817,0,3125,,,1751,,,1058,74,2647,0,0,18918,0,0,0,7315,126,0,4543,189,1009,4076,1641,377,0,2901,5305,1907,1321,169,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1834,81,105,3955,,,172,,,471,13,2216,0,0,32279,16,360,5,22519,524,491,2836,241,311,1155,1011,9011,10790,1665,1112,1692,1151,3526,630,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,902,0,68,,,830,,,324,0,993,0,0,4811,0,0,0,1694,0,1559,1148,121,1525,0,0,0,0,374,1686,535,354,22,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4806,15366,227,42619,,,1282,,,18264,0,7342,0,2769,116059,0,0,0,22655,729,1601,46773,3104,4536,8039,5285,1355,26,28427,21861,27511,11071,2959,1340,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,822,2287,0,2905,,,3898,,,3295,0,3535,0,227,21258,0,0,0,4252,0,3827,7770,22,419,3621,190,0,0,2678,4651,5827,3125,321,399,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2010,0,4236,22516,,,0,,,12810,10202,31143,0,4105,148873,6675,0,0,67369,591,13435,15154,0,10852,1195,3152,29175,22966,21580,7034,12783,19784,16301,9823,,,,0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36981,386,5847,66431,9,904,41,28695,0,28695,6860,10757,0,0,272872,7,0,0,65463,9028,1915,146540,32852,6114,8142,11829,910,5583,29179,42753,76259,56779,2261,0,0,0,0,41330,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5708,795,1109,28856,,,3041,,,31534,1021,6191,0,0,100785,0,0,0,15219,5695,153,31656,2530,1318,4056,5766,887,662,31364,10406,10897,30188,2683,0,,,,445,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8667,0,8098,,,4552,,,16348,0,8537,0,0,55093,0,25,0,8750,0,8206,47399,1780,6498,123,335,14,0,14732,24389,5096,1805,80,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1865,3703,1638,31618,0,111,4408,29148,0,29148,1967,28897,0,0,141088,246,0,0,32874,2452,2741,22753,2550,2097,2154,5301,18102,2670,35278,5192,16507,30457,20073,240,0,0,0,1445,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,4120,0,1319,,,7214,,,770,0,808,0,0,16930,0,0,0,2660,0,0,6704,87,343,589,1183,458,0,1153,5121,2545,4785,373,128,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23011,4124,7464,75973,,,4927,,,50084,5533,11594,0,859,222154,0,0,0,33750,2935,5710,95906,7777,10746,10718,3494,301,714,78375,38039,42791,16555,11176,1399,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1230,137,0,5558,,,1470,,,8447,0,9952,0,150,69409,0,0,0,40759,1610,25092,6974,960,2796,3228,6908,17774,8970,4009,6956,7042,5518,4774,162,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7356,0,12828,32548,,,0,,,27421,12648,2336,0,210,175829,245,20935,0,51680,6806,0,31962,97,258,584,8125,21897,19339,29145,2462,11886,42370,35324,914,,,,547,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,706,0,466,,,1028,,,2132,0,1221,0,0,7785,0,0,0,2142,0,2105,2067,1787,32,11,152,0,0,3258,1069,567,569,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2004-03-31
