RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8068,14853,,7221,5221,6076,87635,0,87635,42872,13911,0,4567,668719,0,843,798,106864,13073,22115,238494,25149,16077,43173,6952,13221,1482,265869,63051,94916,31826,87519,1569,0,0,0,0,1266,0,0,33429,143491,86427,92902,0,,,1004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,447,201,,,,1881,,,11736,0,11164,0,1500,78360,0,0,0,41539,1832,25172,8921,2432,5701,742,1886,18199,12555,4489,7093,8320,9752,6621,477,,,,0,0,0,0,639,962,2311,4042,0,,,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,18230,,0,43,0,25214,0,25214,7719,485,0,0,264193,303,28096,0,102464,16956,0,30591,1836,1698,2606,13759,44453,37869,20282,6775,23699,39758,59478,6920,0,0,0,659,1578,0,0,2097,345,38603,22007,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1437,0,,,,849,,,4115,0,1045,0,0,10950,0,0,0,2043,0,1738,2269,380,123,248,148,1054,70,1708,889,2603,919,2522,267,,,,0,0,0,0,0,0,1445,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5193,9807,,,,1646,,,13130,1791,4921,0,30,153129,0,0,0,30688,1413,566,48797,2191,3827,21992,2106,243,0,27362,15418,52602,22744,1848,0,,,,468,0,0,0,2282,20377,33914,27437,0,,,268,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,113,0,,,,2412,,,11580,0,8857,0,0,58445,2,0,0,31979,0,22957,20487,2007,8955,7416,5581,5955,2065,3626,5899,7152,6010,3569,212,,,,351,0,0,0,303,0,2774,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,249472,,0,348,0,13085,0,13085,8236,206,0,0,1203790,0,0,5101,296748,36745,41649,103005,210,2448,9374,31893,106817,145962,35876,79737,88214,101422,375761,182008,0,0,0,0,0,0,0,48733,101676,93463,355078,0,,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6363,1009,,,,2777,,,3147,124,960,0,0,31130,0,0,0,8434,384,6619,6006,1812,4638,377,0,320,1264,12807,4703,1098,298,1541,1733,,,,0,0,0,0,623,3509,0,2961,0,,,129,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1139,0,,,,1842,,,569,0,418,0,0,4375,0,0,0,407,0,0,1125,90,0,75,42,82,118,2558,38,161,614,480,117,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,165,82249,,0,214,0,79527,0,79527,6240,4803,0,0,425226,581,0,0,14484,1301,4111,142390,2765,2784,5201,258,557,2919,155986,25859,156677,48999,2872,19124,0,0,0,0,0,0,0,18342,36902,100230,81350,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8164,469,,,,20490,,,2449,0,1634,0,4,39111,0,0,0,2766,100,250,17484,353,442,1118,628,24,0,15364,6014,3836,7736,1065,569,,,,0,192,0,0,69,533,514,1586,0,,,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2609,22356,,537,1663,330,72910,0,72910,21376,7105,0,0,350639,0,0,4130,68546,2980,16921,147606,13533,9076,35497,9393,996,28,114485,41575,82844,23164,12517,727,0,0,0,0,584,0,0,12001,45230,42088,50324,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,17612,0,,,,27022,,,7437,0,4802,0,765,65566,0,143,0,651,0,430,0,90,332,16,33,133,0,26134,26379,6311,3470,1972,0,,,,0,0,0,0,0,733,0,6261,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2587,358,,,,961,,,3572,0,484,0,0,12366,0,553,0,2345,20,0,2587,44,220,1520,425,64,72,1881,1727,3565,1438,829,222,,,,0,0,0,0,58,894,17,516,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7067,284,,,,6010,,,11672,2975,7621,0,1771,108741,0,0,0,25791,851,1020,36626,1876,4845,8615,8103,1981,352,18597,16953,19875,23229,3484,758,,,,0,267,0,0,2339,8307,26046,7335,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7365,2086,,,,19440,,,37969,0,5056,0,0,114816,0,0,0,9563,3112,439,61970,1467,2184,3732,1942,0,0,73170,16063,10457,1600,506,100,,,,0,0,0,0,10882,116,16031,2879,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,782,1737,,,,0,,,17127,3037,12273,0,189,142050,358,0,0,55412,1229,33079,26165,2563,11691,23640,5694,7850,3974,21286,33472,5921,16618,5957,2105,,,,57,0,0,0,4338,10500,16712,19015,0,,,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9513,4494,,,,9133,,,14331,2296,4146,0,0,129740,0,1422,0,31264,1275,1202,48085,3373,4209,4501,1798,15737,1524,16027,29622,13421,26806,10400,1256,,,,0,0,0,0,7204,10534,0,34124,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,11579,0,,,,1212,,,6142,0,8824,0,1301,82740,0,0,0,13345,0,2,31648,669,2253,6908,2811,648,0,19700,15758,24103,8576,1098,0,,,,0,0,0,0,124,1463,10285,28427,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4477,1902,,,,939,,,16446,6349,10507,0,332,174329,226,0,0,47524,6532,37174,50199,4410,6660,15749,16395,3130,545,57354,11937,29026,19833,5858,1008,,,,0,4113,0,0,10579,17328,40881,6591,0,,,0,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,34400,,,,0,,,8960,5886,1927,0,0,227910,0,0,0,20867,2455,5150,90420,5676,3568,5182,6171,49,0,60074,23914,60118,56162,3138,0,,,,0,515,0,0,10528,25346,62001,53770,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,19257,,0,28,0,21284,0,21284,4467,375,0,0,346839,0,0,0,130141,11260,43844,62747,1007,3062,15050,19782,22944,67770,91424,9166,26905,41654,31489,8143,0,0,0,0,81,0,0,46689,24742,44753,43762,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1666,,0,0,0,4602,0,4602,1367,32,0,0,332154,1851,0,0,38867,16621,32164,245653,32164,0,1703,0,0,0,184486,79841,3878,6429,3258,989,0,0,0,0,0,0,0,52877,8147,167883,41943,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,54089,4598,,0,78,10431,31898,0,31898,0,13098,0,6207,229241,0,0,0,52517,1725,31435,155615,11004,22883,15814,805,1814,134,60548,61754,40061,5400,6082,2823,0,0,0,479,0,0,0,3200,12519,29444,8958,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614,,7202,29698,,0,4928,3012,42964,0,42964,53050,11449,0,6618,640967,0,0,0,236934,23203,111165,22484,10672,21083,24341,31603,84228,65006,103333,21390,67279,141623,39689,22996,0,4614,0,0,1613,0,0,11390,37568,91055,75669,0,,,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,74199,,0,3801,0,2569,0,2569,7788,328,0,0,149620,169,0,593,12460,354,1103,43725,1276,1140,1531,7285,520,708,27484,29598,34824,33248,5304,0,0,0,0,0,112,0,0,4895,15365,3405,24513,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9852,10317,,0,12519,704,45967,0,45967,11224,8517,0,0,343986,346,0,28592,18433,2428,3095,91346,411,1070,3227,12659,0,406,46415,43456,113040,107257,12304,450,0,0,0,0,232,0,0,11276,30355,84145,98363,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7786,126,,,,27582,,,3991,0,2791,0,354,52555,0,0,0,9045,67,2742,17250,333,871,1676,828,2867,2470,18956,4846,3901,8745,4008,411,,,,0,13,0,0,37,307,299,154,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2246,0,,,,2281,,,17768,0,4249,0,2399,64776,43,0,0,6139,639,169,21536,856,781,2004,829,1634,0,36453,5571,7454,4356,2573,386,,,,468,73,0,0,662,3748,0,23911,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2413,0,,,,2101,,,352,0,3915,0,141,19142,0,0,0,6041,0,1383,7891,809,614,985,1654,1936,0,3126,3343,1944,2746,1429,510,,,,0,0,0,0,0,0,0,4158,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6249,535,,0,970,3598,45909,0,45909,5062,66823,0,401,353727,0,0,0,63817,6667,5557,166169,8083,13517,27984,7916,2701,124,65884,83801,81064,41690,8641,373,0,0,0,1112,1650,0,0,35478,64173,33684,17599,0,,,0,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7502,36937,,0,7033,3651,179689,0,179689,33572,3249,0,9901,860876,0,1090,15423,30066,9335,7129,482821,2163,1867,4462,3365,9152,8729,413283,65508,112350,147041,37416,8922,0,0,0,0,6885,0,0,66550,221826,74304,169286,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2762,4246,0,39726,1172,40898,0,182764,0,0,230670,0,0,0,0,0,0,210697,0,0,0,0,0,0,210697,0,19973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4316,0,,,,5469,,,2657,576,12130,0,378,63750,0,0,0,21536,281,18978,11756,299,620,2063,9448,3276,5300,2788,8049,9987,14061,3330,3427,,,,551,13,0,0,1203,986,0,13523,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3176,176,,,,2296,,,4314,0,4207,0,0,23610,0,0,0,8057,0,0,8820,547,1720,5226,279,25,260,3184,3498,5958,1404,514,936,,,,0,0,0,0,0,0,0,1384,103,,,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4301,0,,,,8544,,,11176,45,1705,0,0,32104,0,0,0,2547,262,0,13952,151,296,822,1278,0,0,11282,2232,6585,8107,1351,0,,,,0,0,0,0,612,564,0,2339,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1456,0,,,,1699,,,31752,0,5288,0,0,73130,0,0,0,17205,593,0,32310,1882,5167,8919,1069,168,0,13733,11528,23500,4669,427,0,,,,0,0,0,0,1614,4698,0,8683,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,11516,343,,,,4437,,,32606,0,7126,0,0,99099,0,0,0,19281,295,2798,38564,4366,3551,7192,3497,609,36,44278,7105,9565,16059,2185,72,,,,0,0,0,0,5718,11205,4511,1764,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1846,0,,,,6890,,,9036,0,9054,0,620,31021,0,0,0,1138,666,0,10751,20,0,36,24,512,546,12093,5102,4954,5230,1865,610,,,,0,0,0,0,0,0,1641,130,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,117,0,,,,55,,,6607,0,7504,0,0,34849,0,0,0,15275,358,0,2744,4,119,122,426,7234,7261,1627,1186,3015,6035,7157,536,,,,0,0,0,0,104,430,4335,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,370,0,130624,0,130624,4789,5670,0,0,257741,0,0,0,70545,1473,0,165723,66945,43,0,661,868,1152,116289,9126,25622,27496,5876,2789,0,0,0,0,312,0,0,0,0,35595,8363,0,,,0,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,17069,268,,,,32887,,,3588,1,1585,0,0,63955,0,0,0,5402,48,241,29161,705,552,1620,2251,274,0,49215,1480,2012,2497,3199,150,,,,0,0,0,0,1361,0,824,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,70812,,0,524,0,92668,0,92668,77795,328,0,0,1919308,3238,0,43752,388313,50317,56761,665662,41996,16181,26701,48037,111341,132168,775563,88240,152032,138078,153259,23715,0,0,0,0,210,0,0,359859,501130,148197,232393,0,,,0,10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9766,81,,,,9573,,,9727,960,2825,0,0,49994,0,1132,0,8512,0,6120,24247,624,978,3770,634,1208,1298,10486,12307,9749,6849,1393,580,,,,0,14,0,0,99,0,0,7158,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3591,837,,,,7094,,,3824,224,1620,0,300,30764,0,171,0,1758,0,1204,8975,162,910,76,223,355,0,10972,4007,3060,3717,1573,1014,,,,0,0,0,0,2828,882,7314,0,0,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2008-12-31
