RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4123,2982,1865,23755,,,4931,,,26300,1043,31204,0,0,134617,35,0,0,32148,3868,1794,19338,3184,1092,2311,3659,19054,2776,23469,4848,21821,33193,18630,0,,,,1207,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,3064,0,1711,,,8530,,,1484,0,1010,0,0,19029,0,0,0,3186,0,0,7825,39,363,1204,1045,312,223,1055,6368,3300,3912,564,524,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5446,4331,8526,51032,,,5489,,,34160,3249,8758,0,1032,157211,0,0,0,30026,2761,3448,55960,5698,5574,12504,3412,599,2228,43875,26803,33477,17012,5311,707,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,759,237,118,6049,,,2060,,,8393,0,11660,0,250,64339,0,0,0,33419,1205,18575,6506,2206,5520,5329,6087,14277,0,5039,7699,8085,6285,3564,179,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1120,0,4733,28896,,,0,,,26516,6403,3193,0,960,131850,257,10429,0,40699,7623,0,26920,119,108,1074,3186,16391,19700,24971,1722,9954,22809,28501,1385,,,,644,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,602,0,302,,,416,,,710,0,592,0,0,3891,0,0,0,1269,0,1006,1148,1106,48,8,38,69,0,912,922,340,352,96,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,742,1666,0,4829,,,4182,,,45178,0,8035,0,1340,95948,0,0,0,29021,424,4400,40811,1949,6987,18563,1050,8,245,13849,18026,26157,6077,1552,0,,,,343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1145,692,0,7890,,,1049,,,3839,0,13953,0,0,51051,1225,0,0,23086,0,17152,18459,807,6644,7080,3851,4429,276,4617,6391,9284,6111,2608,179,,,,412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,0,138189,16590,0,0,0,0,0,0,3797,273,0,0,366032,0,0,0,189462,17638,26553,23764,257,2560,7011,10865,80206,88446,6692,19809,44317,40418,32298,32960,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,1297,0,334,,,2749,,,1243,0,1169,0,194,9971,0,0,0,2809,47,844,5569,142,414,1817,317,119,0,1365,3648,1008,795,243,103,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,196,0,0,,,2404,,,441,0,445,0,0,3556,0,0,0,69,0,0,1278,0,0,22,13,34,0,2389,106,224,206,561,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19572,0,53111,119006,0,207,0,80373,0,80373,6080,6227,0,0,290308,828,0,0,6560,0,2134,76653,2427,1408,1835,886,4,0,91365,35611,113697,38925,4292,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8535,0,1873,,,17417,,,2391,0,1008,0,0,34054,0,0,0,2547,0,122,11911,41,367,695,769,556,0,9410,11986,3025,2241,2198,233,,,,0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23382,3565,3691,54608,,,741,,,42392,2747,15058,0,0,184997,0,0,0,29793,6176,5572,95643,7083,4383,8814,7203,710,1436,85920,16110,33584,15112,1791,83,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,914,20659,1773,3033,,,2566,,,2221,1060,4756,0,22,65090,0,0,0,25617,2463,0,58308,7247,17801,388,73,0,0,11271,22980,4106,896,0,220,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,8969,0,1958,,,26415,,,9108,0,3924,0,0,55100,0,0,0,1026,0,662,0,124,649,11,16,225,0,22112,24765,2594,2382,1603,263,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,3094,0,628,,,1009,,,1107,0,579,0,0,8336,0,0,0,1697,0,0,2669,278,303,822,279,0,0,1659,1633,1966,1195,11,35,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5296,0,11360,217980,0,206,0,44764,0,44764,31766,3903,0,0,600841,163,45180,0,178259,61621,42293,16608,2061,5228,10064,11956,104149,44416,92752,14988,111677,116899,79086,5844,0,0,0,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4823,333,1083,22748,,,74,,,33448,2394,22452,0,0,161944,2,0,0,73438,900,29979,22429,5943,14602,3202,10196,26708,12505,41819,3530,8185,16909,17296,639,,,,0,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6046,4661,323,15768,,,2099,,,6069,2310,5343,0,1743,72708,0,0,0,27825,390,733,12007,1439,2726,8632,9265,5414,311,19519,2768,7646,10335,2786,1820,,,,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2578,4538,1573,3898,,,17779,,,14110,0,3493,0,0,52823,0,54,0,4107,596,200,14016,573,1085,990,1258,27,14,24749,13046,7072,1254,776,873,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6072,0,1474,13509,,,0,,,7373,2281,11695,0,230,93503,608,0,0,47845,239,21872,11361,3548,5641,25763,4069,6794,2030,19458,11407,11219,3021,796,328,,,,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5054,407,1345,17598,,,30,,,9414,2342,6550,0,97,56199,0,0,0,12228,188,7865,8720,800,2200,8703,400,125,0,5000,9050,23185,2604,1910,2000,,,,690,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2943,4787,666,7879,,,8346,,,12763,118,4206,0,0,55431,0,101,0,13159,127,0,15725,449,392,2287,1416,8164,339,10372,15317,6263,6521,3475,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,7998,0,11328,,,1265,,,3525,0,6865,0,437,44310,0,0,0,12570,0,134,13433,1072,2116,7028,2069,231,0,6728,8016,11518,4757,676,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,883,745,790,30980,,,126,,,14018,6570,8697,0,1196,105512,0,100,0,35497,627,32115,50816,5665,6523,19109,3338,394,409,25961,12667,16702,10553,3078,905,,,,0,4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,576,0,530,,,465,,,662,0,1152,0,125,5402,1,0,0,1893,0,0,1564,28,0,232,479,1154,0,1125,439,805,448,692,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4558,450,17235,74542,,,0,,,6060,3895,8305,0,0,138849,0,0,0,14823,6536,0,47492,5406,761,3364,4302,335,0,35649,9802,33391,39320,4263,160,,,,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14589,0,17647,38970,,,0,,,12187,5275,722,0,0,179387,313,0,0,88480,1711,26306,16610,2561,9199,13009,6823,31916,24726,22425,4683,18132,28083,17393,504,,,,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4927,0,28,6739,,,601,,,8663,30,13107,0,0,43243,0,0,0,7862,731,5797,10097,1486,4891,859,555,70,0,7432,5702,12804,7205,2099,0,,,,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32824,0,8041,160360,,,0,,,853,705,0,0,0,204296,1877,0,0,3390,0,298,100451,3048,0,342,0,0,0,174772,20668,679,284,0,1142,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,8815,1251,11473,,,4639,,,6814,0,4668,0,36,46166,0,18,0,7559,334,1789,27707,2356,1258,2838,707,84,222,23492,8132,5104,1327,203,39,,,,201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14459,8039,16113,77677,0,403,1532,13858,0,13858,6699,12041,0,4359,364264,0,0,0,186028,23056,136603,9394,36075,52258,23130,27610,41633,4976,65567,18134,34705,40763,14780,3848,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66798,5655,7003,73735,0,220,1473,71176,0,71176,24966,15612,0,2353,463953,427,0,0,132165,62591,74023,150829,60672,5842,17414,16216,19915,12106,173096,13949,43501,38668,57430,0,0,0,0,270,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,982,0,0,15646,,,0,,,5773,1706,3956,0,252,61992,0,0,280,31765,1594,260,5923,683,496,4696,3318,14047,8215,13389,1084,9414,4303,838,0,,,,0,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,7025,0,28437,20704,,,0,,,12537,10627,677,0,0,104939,179,0,2156,20500,61,5442,19539,673,3125,4434,7440,3822,1006,23757,10179,16504,32350,1647,0,,,,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5209,3387,3196,58237,,,593,,,29215,725,1922,0,0,120256,295,0,13864,7013,4134,967,27631,1608,359,1088,3958,0,0,36962,3296,12573,22410,36755,1528,,,,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,176,3154,108,2701,,,13187,,,8742,0,2453,0,76,39005,0,0,0,8153,204,3057,21345,421,1255,1804,427,2268,1978,19097,3029,3816,2052,1819,400,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,108242,0,63353,414477,0,1606,0,115003,0,115003,103418,17311,0,2949,1449688,0,0,29698,464216,158531,366554,108468,64311,150251,108016,58858,52870,18573,345273,126130,278156,132515,88738,1802,0,30,0,0,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3929,2472,0,20111,,,1932,,,16063,0,6592,0,2201,59253,74,0,0,4929,548,530,19893,744,675,1904,504,900,144,35287,6015,6818,1875,3002,1145,,,,344,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2978,0,1044,,,1235,,,1242,0,1285,0,0,11659,0,0,0,3740,131,0,4957,208,567,2862,51,17,0,1882,2331,2179,1007,337,15,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1795,0,1217,,,1793,,,1388,0,2627,0,214,11651,15,0,0,2598,5,570,6703,206,468,432,986,506,0,2905,3124,1310,1240,290,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4137,4310,70,34677,,,5618,,,29678,1897,28608,0,198,136487,1158,0,0,23894,3156,748,53830,3136,4218,5320,7466,2789,798,37519,19942,26123,21277,7093,37,,,,600,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,1235,0,2221,,,3666,,,2679,426,2616,0,20,16601,2,135,0,3224,8,0,8823,789,201,1772,245,134,83,5162,2671,3691,1558,245,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6842,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37933,811,23325,145312,0,589,278,25713,0,25713,11365,9968,0,7052,296813,0,0,1103,26711,5160,22935,61395,1695,1985,2869,2755,12958,4449,27189,42724,25477,13418,95715,59514,0,0,0,1739,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,264912,0,0,264912,0,0,0,0,0,0,264152,0,0,0,0,0,0,252462,12450,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2229,0,4153,,,3107,,,2897,281,14320,0,317,45216,0,0,0,17526,0,6880,13765,289,1636,3000,4480,7768,115,4858,6982,8521,4498,2560,248,,,,378,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2002-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1825,0,702,,,1932,,,2728,0,3221,0,0,19503,0,0,0,9095,0,1552,7111,765,1284,4779,1251,925,90,2463,2599,3655,1042,172,294,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2002-03-31
