RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1281,0,,,,107,,,2608,0,7922,0,2357,45800,0,0,0,20934,85,0,17348,2061,2088,8605,5452,2050,142,2811,10388,6452,3861,969,0,,,,0,0,0,0,1524,0,8018,911,0,,,325,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,37,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1256,0,,,,3098,,,1792,0,2681,0,0,20896,0,0,0,7563,27,0,10864,259,618,4503,1165,1018,0,6823,3185,1853,1325,146,0,,,,0,0,0,0,0,0,0,4469,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,242,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,438,78,,,,265,,,4539,273,7130,0,0,68997,48,284,102,39434,555,1079,8845,207,854,2537,1366,11424,23045,3027,5266,4910,4730,8836,2841,,,,0,0,0,0,1391,3891,3127,7640,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,279,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1148,0,,,,594,,,393,0,679,0,0,4366,0,0,0,1526,19,663,820,22,662,41,40,456,232,251,1300,270,305,484,166,,,,0,0,0,0,0,0,7,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,354,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3082,0,,,,6358,,,4641,0,2845,0,428,29134,0,0,0,5519,653,4967,13729,727,1277,3191,324,0,0,2486,9309,6643,4276,79,428,,,,0,0,0,0,1156,357,3027,998,0,,,0,48,,14017,,,,,,,,,,,,,,,,,,,,,,,,,,457,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,5742,,0,18,0,15376,0,15376,15458,36578,0,10006,257576,8046,0,0,135925,5216,34380,22965,2059,12229,12344,7832,35083,64876,32772,3639,16477,28222,30901,16932,0,0,0,0,459,0,0,2173,1447,19903,17321,0,,,0,1773,,139955,,,,,,,,,,,,,,,,,,,,,,,,,,505,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5315,498,,,,6942,,,44106,1026,6855,0,1770,146282,0,0,0,19210,3926,549,52077,3329,2445,4330,7512,617,820,40102,15075,22290,37349,7495,3061,,,,568,158,0,0,2061,3690,21244,28266,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10009,0,,,,4749,,,18412,0,10319,0,0,69205,0,48,0,11698,0,11583,52997,2115,8085,622,176,577,0,15229,27568,9017,4193,666,0,,,,0,0,0,0,0,0,0,13722,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5529,1657,,0,41,3282,29992,0,29992,4051,28972,0,0,213299,706,0,0,75305,6695,4552,36048,4144,2079,3171,6780,36577,22554,20446,18152,18966,46176,30314,2874,0,0,0,0,1165,0,0,1562,4437,26392,24925,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6756,0,,,,13504,,,1314,0,779,0,0,26881,0,0,0,2442,0,0,10203,481,106,434,620,801,0,5247,4369,3021,6697,3772,1333,,,,0,0,0,0,60,402,1553,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2009-06-30
