RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4942,0,149605,54048,0,0,0,0,0,0,5578,576,0,0,405293,0,0,0,151013,39531,17174,4088,215,1738,4352,7416,97507,39642,3669,3579,36624,27449,104966,77917,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4720,0,2773,,,2214,,,2998,0,755,0,0,16116,0,0,0,2231,0,2041,2478,513,1677,14,0,27,0,9647,3243,112,448,435,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,901,0,0,,,1493,,,621,0,451,0,0,3707,0,0,0,238,0,0,1202,0,0,6,0,193,38,2412,80,313,277,385,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22632,0,81761,135402,0,108,0,74380,0,74380,7878,25421,0,0,360310,985,0,0,11452,2261,3919,84181,2422,5663,1246,980,0,1141,127718,66228,99035,39832,6513,10382,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,173,6054,0,1922,,,16423,,,1506,0,1367,0,312,30306,0,0,0,2271,121,18,12659,155,217,972,892,0,0,12362,5790,2626,5654,1298,0,,,,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43352,7360,8782,72517,,,165,,,52337,12275,10934,0,0,265396,0,0,0,47689,8704,24773,123883,26308,4040,6745,9143,452,878,139944,22688,34550,17574,1752,21,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1500,19197,1654,7118,,,1590,,,1144,442,2998,0,155,58992,0,0,0,21807,1383,0,42469,4789,14329,1893,750,0,0,9732,17574,4221,5458,200,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,10790,0,2255,,,24223,,,6469,0,3661,0,318,49270,71,0,0,1358,0,922,0,386,588,69,87,150,59,19032,19231,4739,2499,1228,9,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4199,0,488,,,729,,,1060,0,552,0,0,9432,0,509,0,1883,0,0,2179,96,550,1087,144,0,0,451,1680,3869,1158,91,300,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37449,0,6618,423510,0,539,0,99804,0,99804,53240,3333,0,0,927154,0,26228,0,227803,48107,22224,57005,2178,3142,5402,23438,144898,47079,191690,23314,81104,226703,121688,47145,0,0,0,0,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11887,112,3789,30595,0,0,87,49204,0,49204,5289,41785,0,398,260187,13,0,0,115183,1351,82364,32855,4987,19473,7394,18611,27235,36562,72869,6919,17370,23318,20189,3943,0,0,0,0,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6630,3121,282,27679,,,1582,,,5900,3272,5259,0,1690,85489,0,0,0,29038,159,2082,19324,3775,3191,5204,11929,4854,0,24630,3722,9873,13213,4276,709,,,,0,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2589,9715,1900,12144,,,14204,,,20562,0,4355,0,0,74239,0,35,0,7542,1064,296,29465,1019,1133,4065,1174,6,0,34766,14813,8430,2367,1447,643,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13246,119,2400,17400,,,0,,,13144,3165,10788,0,0,115166,494,0,0,54944,391,37970,13237,20,12499,28158,5690,6327,2002,28104,11047,12237,4387,1456,1482,,,,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6961,161,7864,25750,,,27,,,7502,4653,2455,0,83,73058,0,0,0,15593,1082,6145,12474,1086,2726,6264,5350,167,0,5257,23660,16124,9997,1225,190,,,,677,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5557,6334,872,15588,,,13643,,,21619,1880,4627,0,0,84322,0,417,0,13590,77,0,27744,437,1189,2128,1951,7014,827,21255,21097,11155,8715,7491,66,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,11186,0,13293,,,1801,,,3112,0,6926,0,1800,49969,0,0,0,11313,0,52,20399,751,1368,5499,3017,545,0,10059,12286,7896,5822,2559,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9635,1055,1291,37061,,,79,,,33067,7192,11646,0,0,151952,163,41,0,44627,805,36151,55202,4913,9544,11735,4791,5718,7796,67465,10808,12374,6451,8322,1129,,,,0,4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8573,0,19639,85795,,,0,,,7323,6850,2651,0,0,145336,0,0,0,11003,2393,1665,53188,2115,1404,2841,4320,311,0,44301,12745,26575,45206,4959,25,,,,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24664,0,22031,49840,0,214,0,10496,0,10496,9065,183,0,0,192906,10,0,0,73959,2361,14205,27944,786,6029,4014,4157,28465,30289,31179,11782,17583,33866,24083,414,0,0,0,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10580,0,175,7891,,,380,,,11076,121,6723,0,0,46849,0,0,0,8977,715,8258,17357,853,7115,748,188,73,0,11536,12385,8672,4989,169,0,,,,145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34498,1160,1677,220675,0,0,0,2345,0,2345,0,0,0,0,267962,5098,0,0,12698,0,182,117972,5182,0,4326,465,0,0,116443,42320,64248,31515,1720,1110,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2069,23000,1873,28284,,,28440,,,29721,402,10406,0,2777,158585,0,0,0,29000,2003,17535,79181,8449,10032,7338,2170,487,443,85103,26061,13531,4122,290,280,,,,458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16477,7932,28174,94686,0,883,2765,16124,0,16124,27955,9851,0,3653,430299,0,0,0,200445,20274,521,10996,24083,29880,14827,21739,72211,37687,72554,8708,33066,83776,23917,2834,0,0,0,0,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78874,15065,10316,120023,0,270,80,80865,0,80865,73346,113592,0,11070,694217,548,0,0,152239,38385,97094,187205,76717,4991,6989,26293,11469,25780,282466,14201,30344,160798,54537,180,0,0,0,277,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,878,0,0,34488,,,0,,,5535,2212,2446,0,494,73990,0,0,10,26645,1113,234,12488,111,282,1346,4618,13399,6379,15921,4637,5368,19318,1890,0,,,,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,4763,0,55027,19859,,,0,,,9862,10744,326,0,0,120402,498,0,1675,14746,486,3752,7924,2774,587,1933,8100,517,835,18914,5179,19236,56918,5648,0,,,,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14581,3269,7064,99035,,,940,,,30277,5577,4211,0,0,177409,310,0,12529,4659,1839,1004,32261,1014,522,1306,1817,0,0,59928,10264,27755,55252,18009,1698,,,,0,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4960,88,2544,,,18704,,,8049,0,2266,0,375,46311,0,0,0,9068,234,5573,22966,582,1318,3403,861,2053,850,23125,4861,5951,2352,801,137,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2604,3084,0,24460,,,2487,,,14789,0,4799,0,2406,60358,41,0,0,4726,525,684,19764,775,810,2076,677,164,111,38507,5759,6202,2972,1673,0,,,,414,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,3021,0,1046,,,1268,,,1351,0,566,0,0,10915,0,0,0,3145,136,0,3564,256,452,2286,110,0,0,921,3112,3012,639,82,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2009,0,1542,,,2584,,,1263,0,3395,0,270,14843,0,0,0,3700,0,209,7269,310,163,308,2183,736,0,3326,3470,1569,1732,1025,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12373,3598,417,36395,,,5315,,,26823,1642,43238,0,889,169712,515,0,0,35341,2589,1628,61699,4025,6775,9392,11551,2965,87,41499,24666,35481,26888,4581,415,,,,704,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56646,296,2713,177769,0,227,0,39778,0,39778,13717,4716,0,4713,346115,0,0,1664,41881,2110,7625,53194,26513,2653,5559,1443,4441,1191,150369,16794,56166,65955,9681,2928,0,0,0,0,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3576,0,0,0,0,0,267076,0,0,270652,0,0,0,0,0,0,265433,0,0,0,0,0,0,256433,9000,4483,0,736,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4127,0,6877,,,3023,,,3948,346,13981,0,168,50640,0,0,0,17678,0,13210,5661,573,350,117,482,6507,9641,1704,3034,8712,9604,4039,5790,,,,464,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1730,0,976,,,1885,,,3208,0,3661,0,0,17845,0,0,0,6383,0,0,7214,586,960,4638,86,113,0,2853,2815,4755,818,88,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,136585,940,7132,201081,0,0,1508,53685,0,53685,13854,697,566,0,445319,1570,388,0,29345,79,22013,143752,4712,1097,2121,6443,13670,1302,164229,40512,55717,42837,101823,11546,0,0,0,616,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,1302,0,450,,,6926,,,4906,0,2308,0,0,17067,0,0,0,859,32,0,8601,0,0,92,747,20,0,8223,849,2100,3438,1397,31,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2004-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,1025,0,1206,,,1925,,,9221,0,3111,0,0,21658,0,0,0,4074,446,0,7015,377,1186,1590,713,173,0,1554,3898,7224,2677,1770,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2004-09-30
