"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
2161																																							14500	2986	0	183	29605	0	1481	0	0	3170	107905	97683	0	624	98307	0	517	0	0	0	9598	1000	107905	0	0	7606	0	1253	0	17373	80310	1	0	54617	54100	-261	1880	0	0	0	
2376																																							328	7931	417	429885	89417	2956	10013	548	0	36505	1016218	716384	0	11219	894249	69	6172	0	162414	0	121900	500	1016218	0	0	121785	0	0	0	36158	680226	2	0	444390	438218	-385	0	0	4232	0	
2451																																							115	315	0	0	0	0	86	0	0	622	20213	16351	0	190	17882	0	186	750	1341	0	2331	50	20213	0	0	222	0	2059	0	1724	14627	5	0	18334	18148	0	177	0	0	0	
2554																																							0	747	0	4	2367	0	89	0	0	88	6977	6327	0	20	6347	0	50	0	0	0	630	50	6977	0	0	112	0	550	0	1382	4944	4	0	3232	3182	-82	500	0	0	0	
2732																																							0	17067	1361	0	73421	0	6663	0	0	3785	504257	444413	0	2777	447543	0	3251	0	353	0	56714	2320	504257	0	0	51150	0	3728	26532	76799	367614	2	0	363879	360628	-484	14800	0	0	0	
2750																																							1089	545	0	0	14524	0	352	0	0	1808	48507	39199	0	572	43963	0	571	0	3600	0	4544	90	48507	0	0	4670	0	93	0	2895	36304	1	0	30760	30189	-309	0	0	0	592	
2938																																							3164	8401	0	0	47010	0	5875	266	0	6542	340873	253153	0	2569	314338	0	4796	0	40500	0	26535	1250	340873	0	0	14519	0	10976	0	61783	191370	2	0	274411	269615	-210	0	0	10563	7553	
2956																																							0	2087	0	0	38363	0	2761	232	0	1039	107026	97483	0	356	97839	0	704	1101	0	0	9187	100	107026	0	0	188	0	9536	0	9001	88482	9	0	57854	57150	-637	4293	0	0	0	
3252																																							4744	4631	0	11475	19690	0	787	3	0	2200	87076	71255	0	208	75700	0	905	0	4237	0	11376	200	87076	0	0	11033	0	300	0	13391	57864	1	0	43671	42766	-157	780	0	0	0	
3458																																							3060	1588	0	2680	7105	0	135	0	0	334	23642	19126	0	48	21299	0	373	0	0	0	2343	100	23642	0	0	1875	0	450	0	2353	16773	1	0	8861	8488	-82	252	0	0	2125	
3506																																							2	31762	4002	13510	352405	4	17579	0	0	47115	1489544	1233321	0	10352	1339258	36	9876	55952	91856	0	150250	2878	1489544	0	0	113854	0	36128	0	238364	994957	1	0	977089	967213	-2610	0	0	0	3729	
3579																																							82	10921	702	0	44354	0	9489	256	0	5852	333205	240550	0	2719	296575	0	2165	7681	33249	0	36630	5000	333205	0	0	7214	0	24490	0	35266	205284	2	-513	256033	253868	439	0	0	10000	10057	
3720																																							0	4580	0	12995	38878	0	1726	14	0	4464	156888	125936	0	1514	138925	0	1188	0	9598	0	17963	2400	156888	0	0	5348	0	10800	230	17836	108100	1	0	87003	85815	-585	8186	0	0	1877	
3953																																							65	3734	0	0	0	0	4467	235	0	2774	93188	78842	0	518	85867	0	1075	0	6507	0	7321	500	93188	0	0	5141	0	1680	14381	17721	61121	4	0	68607	67532	0	0	0	0	0	
4138																																							0	5505	0	0	44658	23	5108	1537	0	2342	171212	149967	0	279	154662	0	1204	0	2916	0	16550	300	171212	0	0	16402	0	300	0	18775	131192	1	0	113243	112039	-452	0	0	1500	0	
4147																																							178	2376	0	0	22152	0	3979	0	0	7798	111201	84352	0	1018	98370	0	399	0	13000	0	12831	1950	111201	0	0	8528	0	2230	0	15397	68954	4	0	73488	73089	123	1629	0	0	0	
4156																																							104	2830	0	0	31527	0	3958	116	0	5700	135552	100402	0	649	121651	0	1412	1783	20600	0	13901	1200	135552	0	0	6727	0	5981	752	15290	85112	4	0	90194	88782	-7	0	0	0	0	
4231																																							0	3512	0	0	61032	0	1161	70	0	1659	115680	93518	0	497	104174	0	656	0	0	0	11506	500	115680	0	0	2964	0	9100	0	12523	80995	1	0	48902	48246	-1058	0	0	2159	8000	
4437																																							1477	3900	0	3925	46290	0	2467	262	0	3378	217830	167575	0	1531	201057	0	1549	0	9302	0	16773	963	217830	0	0	12336	0	3750	0	23015	144560	2	0	155888	154339	-276	1792	0	0	22649	
4839																																							102	6087	0	0	71306	81	7143	0	0	2801	242054	184470	0	1216	223957	0	1568	0	24900	0	18097	1875	242054	0	0	8729	0	7929	0	40098	144373	2	0	156102	154534	-436	0	0	3000	10371	
5005																																							739	4182	0	2574	77758	0	8197	0	0	11613	312794	251616	0	3862	280310	0	1801	2032	24832	0	32484	0	312794	0	0	545	0	31305	0	28665	222951	1	0	201587	199786	634	5913	0	0	0	
5050																																							19	2139	0	0	28333	0	1515	280	0	1188	86645	78213	0	248	79261	0	677	0	800	0	7384	400	86645	0	0	5448	0	1400	0	13534	64679	4	0	53848	53171	136	0	0	0	0	
5069																																							0	1391	0	0	21639	0	18955	0	0	3746	319755	249694	0	3804	253498	0	6684	0	0	0	66257	4500	319755	0	0	57492	0	4129	0	10630	239064	1	0	250408	243724	136	30300	0	0	0	
5135																																							10	6904	0	0	34261	0	3612	39	0	6280	227610	190154	0	1024	203178	0	1894	1042	12000	0	24432	651	227610	0	0	7271	0	16611	0	26686	163468	1	0	159304	157410	-101	18052	0	0	0	
5210																																							892	21596	182	23154	377847	0	13080	168	0	42872	925553	659904	0	7247	863597	0	3989	0	174187	0	61956	4798	925553	0	0	58610	0	5455	890	52792	607112	2	0	448861	444872	-6907	0	0	0	22259	
5247																																							200	30287	0	0	196904	0	23541	0	0	62179	1075062	917589	0	6885	940165	0	5065	0	2587	0	134897	700	1075062	0	0	58604	0	77268	32	195053	722536	2	0	746884	741819	-1675	20100	0	0	13104	
5274																																							6814	1146	0	0	20303	0	4190	0	0	5217	118688	91654	0	1287	107057	0	745	0	13455	0	11631	1	118688	0	0	7990	0	3847	0	10371	81283	1	0	81697	80952	-207	66	0	0	661	
5331																																							7	8481	0	0	162905	0	14528	101	0	9366	329757	198087	0	1830	307018	0	724	0	25101	0	22739	2580	329757	0	0	12884	0	8360	0	40581	157506	2	0	133343	132619	-1085	1750	0	0	82000	
5461																																							178	15830	1112	0	131266	707	3950	0	0	5016	365928	338165	0	1792	340377	0	2137	0	420	0	25551	2059	365928	0	0	19521	0	4241	0	63474	274691	2	0	203406	201269	-270	6600	0	0	0	
5751																																							0	1310	0	0	43746	0	364	0	0	2996	95998	73984	0	192	74176	0	772	0	0	0	21822	600	95998	0	0	20956	0	700	0	6172	67813	9	0	44554	43782	-434	3800	0	0	0	
6039																																							934	1969	0	0	8514	0	2311	718	0	1699	76801	67759	0	514	68273	0	1163	0	0	0	8528	469	76801	0	0	3543	0	4600	0	9424	58335	1	0	54581	53418	-84	7238	0	0	0	
6057																																							32	308	0	95	3068	0	231	69	0	375	15812	13759	0	54	14413	0	174	0	600	0	1399	25	15812	0	0	1311	0	100	0	1548	12211	4	0	11342	11168	-37	466	0	0	0	
6141																																							0	3227	0	12984	0	0	368	0	0	360	35574	31583	0	131	31714	0	311	0	0	0	3860	400	35574	0	0	260	0	3200	0	8935	22648	1	0	14596	14285	0	4350	0	0	0	
6329																																							320	11872	0	1147	49733	0	9392	155	0	7538	269483	244564	0	1310	245874	0	2648	0	0	0	23609	2600	269483	0	0	11570	0	9400	0	59783	184781	1	0	181843	179195	39	10131	0	0	0	
6972																																							0	50174	0	226635	43821	6736	10548	0	0	13831	711079	608403	0	2125	615776	0	5473	1043	0	0	95303	2600	711079	0	0	70418	0	22400	25299	154853	453550	1	0	333285	327812	-115	5180	0	0	5248	
7009																																							2000	8872	0	0	112418	0	548	0	0	8427	479909	419927	0	6255	426182	0	0	0	0	0	53727	500	479909	0	0	51971	0	548	0	24453	395474	1	0	292644	292644	708	55000	0	0	0	
7045																																							0	3181	0	7333	28958	0	1557	0	0	1198	99691	88848	0	235	89083	0	666	0	0	0	10608	100	99691	0	0	8319	0	2325	0	12826	76022	1	0	49930	49264	-136	8200	0	0	0	
7157																																							0	1227	0	0	9329	0	212	0	0	310	30287	26189	0	199	26388	0	241	0	0	0	3899	200	30287	0	0	3578	0	200	0	3382	22807	4	0	18001	17760	-79	1449	0	0	0	
7166																																							748	18141	70	3017	35640	0	7590	0	0	23525	561076	497824	0	3267	510091	0	6596	0	9000	0	50985	5220	561076	0	0	39133	0	6352	1484	151397	346427	1	0	457927	451331	280	19530	0	0	0	
7456																																							0	1485	0	770	17643	0	348	0	0	629	39972	36207	0	87	36294	0	352	0	0	0	3678	400	39972	0	0	1229	0	2400	0	7374	28833	1	0	16838	16486	-351	2611	0	0	0	
7634																																							100	1624	0	358	11009	0	660	0	0	1068	39103	33974	0	172	34146	0	637	0	0	0	4957	200	39103	0	0	1620	0	3200	0	5195	28779	2	0	23595	22958	-63	1326	0	0	0	
8033																																							892	1449	0	0	3447	0	498	0	0	2354	62410	44527	0	636	55368	0	677	0	10030	0	7042	774	62410	0	0	2818	0	3476	0	11311	33216	2	0	54447	53770	-26	0	0	175	0	
8417																																							0	566201	67375	0	0	0	11659	0	0	240330	4595754	514733	0	128975	3587800	0	602	688600	2944092	0	1007954	800	4595754	0	0	-7130	0	1014284	0	456683	58050	2	0	2818483	2817881	0	100000	103708	0	0	
8462																																							0	7333	0	545	30459	0	385	0	0	612	76138	67447	0	207	67654	0	312	0	0	0	8484	350	76138	0	0	8108	0	350	0	12877	54570	4	0	28116	27804	-324	9000	0	0	0	
8631																																							26	1543	0	0	16660	0	911	0	0	2077	49461	43348	0	96	43444	0	303	0	0	0	6017	500	49461	0	0	4931	0	800	0	16282	27066	1	0	24989	24686	-214	3558	0	0	0	
9357																																							0	15121	0	0	31123	0	645	0	0	9015	331086	273413	0	337	291406	0	3623	0	8200	0	39680	500	331086	0	0	14991	0	24500	126499	95520	177893	1	0	152306	148683	-311	0	0	0	9456	
9553																																							439	659	0	0	2887	0	302	0	0	2271	59140	46754	0	620	52565	0	567	0	4991	0	6575	400	59140	0	0	4982	0	1200	0	6296	40458	4	0	53059	52492	-7	90	0	200	0	
9807																																							1843	26179	0	326820	106124	30	8821	1083	0	66988	2400876	1720938	0	25887	2209343	0	44042	0	342377	0	191533	20000	2400876	0	0	104052	0	63858	0	65300	1655638	2	0	1907030	1862988	3623	0	0	0	120141	
9955																																							4868	2257	2264	0	29522	0	1757	0	0	1395	86375	74959	0	318	77213	0	417	0	1936	0	9162	110	86375	0	0	6199	0	3023	0	8710	66249	5	0	41907	41490	-170	2822	0	0	0	
10157																																							79	2158	0	3819	23376	0	844	40	0	1715	59035	51019	0	136	54155	0	968	252	3000	0	4880	250	59035	0	0	2326	0	2560	0	11102	39917	4	0	26570	25602	-256	1150	0	0	0	
10250																																							1289	9201	0	0	46139	0	5797	123	0	3458	307982	277705	0	1464	284551	0	2644	0	3000	0	23431	1500	307982	0	0	5113	0	17000	0	38449	239256	4	0	244175	241531	-182	444	0	1182	1200	
10849																																							8802	2707	0	50648	5361	0	3811	0	0	4465	238082	190489	0	737	215478	0	2125	694	24252	0	22604	16	238082	0	0	12580	0	10006	0	22114	168375	1	0	163719	161594	2	0	0	0	0	
10858																																							48	11124	218	55626	0	0	8061	0	0	6236	386687	327382	0	3130	354369	0	3510	2957	6850	0	32318	2500	386687	11028	0	15063	0	14755	16309	37341	290041	4	0	273385	269875	0	5205	0	0	17007	
11145																																							24	3186	92	1335	18093	0	4588	455	0	2019	142046	115521	0	478	128968	0	1582	450	12969	0	13078	1000	142046	0	0	8117	0	4000	0	15810	99711	1	0	103736	102154	-39	9650	0	0	0	
11640																																							99	9242	0	0	76094	0	2928	0	0	10282	217105	169439	0	2062	197855	0	1292	0	17604	0	19250	650	217105	0	0	2261	0	16800	0	36075	133364	1	0	119752	118460	-461	0	0	8750	0	
11837																																							0	1319	0	0	24863	0	1195	243	0	2272	93477	77669	0	795	84964	0	1042	0	6500	0	8513	314	93477	0	0	461	0	7686	0	5599	72070	1	0	63756	62714	52	871	0	0	0	
12030																																							0	7011	0	4621	15381	0	4093	0	0	4820	245242	215243	0	2484	223727	0	5529	1178	6000	0	21515	300	245242	0	0	21013	0	300	0	24338	190905	2	0	212718	207189	-98	949	0	0	0	
12058																																							2300	3290	0	864	22048	0	1508	113	0	1323	99305	87318	0	433	89837	0	729	0	2086	0	9468	200	99305	0	0	7751	0	1650	474	12194	75124	5	0	67089	66360	-133	1025	0	0	0	
12142																																							278	11767	0	5407	81289	0	5238	30	0	2765	179436	159202	0	321	159523	0	1393	0	0	0	19913	1250	179436	0	0	5661	0	13250	0	29561	129641	4	0	66055	64662	-248	8000	0	0	0	
12245																																							41	2236	0	0	32532	0	1254	100	0	1094	98706	83744	0	661	87405	0	728	0	3000	0	11301	1419	98706	0	0	6044	0	3581	0	16293	67451	6	0	60077	59349	257	2100	0	0	0	
12311	52992	756591	98147	0	3943509	8751	354954	13410	7194	1989020	31731672	7194	1052983	29679646	465053	258417	187717	3794291	966533	1586973	39999	31731672	137536	20106	1216252	0	348193	252932	2	0	24052319	23793902	-17471	130217	1229191	970335	0	970335									7194		31731670	21598928	7194		29679644				3794291											1395407	20203521						4800	130217	40085	1229191	
12647																																							17	4259	0	14061	0	0	1264	0	0	618	57264	50440	0	238	50678	0	502	0	0	0	6586	125	57264	0	0	336	0	6125	379	7753	42687	1	0	37168	36666	0	0	0	0	0	
12656																																							5	280	0	701	0	0	194	33	0	163	9356	8492	0	40	8532	0	207	0	0	0	824	72	9356	0	0	364	0	388	0	1525	6967	4	0	7223	7016	0	964	0	0	0	
12937																																							9	3358	0	0	14983	0	4236	0	0	2116	137524	116640	0	609	123065	0	957	0	5816	0	14459	750	137524	0	0	8518	0	5250	0	25146	91494	1	0	113779	112822	-59	0	0	0	0	
12946																																							455	9242	3905	1046	162600	984	7660	113	0	13227	487074	423772	0	4324	442143	0	4154	3800	8142	0	44931	1	487074	0	0	42198	0	3749	0	46269	377503	2	0	288196	284042	-1017	0	0	5905	0	
12955																																							71	3192	0	4705	9076	0	3661	0	0	1286	112295	89271	0	178	101804	0	881	0	10500	0	10491	1567	112295	0	0	2460	0	6433	1444	18214	71057	4	0	89741	88860	31	0	0	1855	0	
13037																																							383	4762	0	0	23195	0	2607	1063	0	4050	108101	94118	0	641	94759	0	2927	0	0	0	13342	900	108101	0	0	12177	0	450	0	14398	79721	1	0	71114	68187	-185	3854	0	0	0	
13103																																							30	14915	0	4029	309875	0	10598	0	0	11203	869639	675974	0	12777	736268	48	5839	249	35605	0	133323	500	869639	0	0	83139	0	34018	0	28548	647426	2	0	520745	514906	15666	3834	0	0	11912	
13251																																							451	1194	0	0	7854	0	115	130	0	1130	32218	28945	0	116	29061	0	328	0	0	0	3157	25	32218	0	0	1476	0	1725	0	3709	25236	4	0	21652	21324	-69	20	0	0	0	
13457																																							0	473	0	0	5734	0	39	0	0	1561	20268	14952	0	171	15123	0	154	0	0	0	5145	50	20268	0	0	5034	0	50	0	1682	13270	5	0	10200	10046	11	2415	0	0	0	
14052																																							1481	1797	0	116	7055	0	809	0	0	781	62418	56896	0	277	57173	0	698	0	0	0	5245	1000	62418	0	0	2793	0	1500	0	11122	45774	5	0	49392	48694	-48	1685	0	0	0	
14155																																							0	1853	0	760	9530	0	1518	20	0	2569	91812	72158	0	537	81575	0	897	0	8880	0	10237	176	91812	0	0	9950	0	160	0	9883	62275	4	0	74711	73814	-49	1748	0	0	0	
14258																																							0	16405	0	0	38806	0	4543	236	0	8519	687241	598176	0	1828	630029	0	7212	0	13000	0	57212	500	687241	0	0	41625	0	15088	3600	118135	480041	2	0	553344	546132	-1	69000	0	17025	0	
14409	19710	191915	126450	0	8387061	0	159855	31304	6185	654822	31726337	6185	654991	28102096	147	256915	1850700	1146993	300000	3624094	0	31726337	0	0	1172281	0	2502380	109	2	0	20430141	20173226	-50567	0	2046268	263436	0	263436									6185		31726337	23684223	6185		28102096				1146993											4092383	19591840						125000	0	0	2046268	
14454																																							0	637	0	0	1433	0	145	0	0	318	40027	34558	0	463	35037	0	871	0	16	0	4990	75	40027	0	0	3101	0	1775	0	2387	32171	2	0	34815	33944	39	3550	0	0	0	
14650																																							1981	2087	0	2253	1412	0	378	0	0	1357	28669	24875	0	265	25140	0	371	122	0	0	3529	200	28669	0	0	3034	0	300	0	5616	19259	4	0	16500	16129	-5	2950	0	0	0	
14753																																							0	1917	0	20	12089	0	151	0	0	522	29884	26975	0	139	27114	0	520	0	0	0	2770	300	29884	0	0	363	977	1277	0	5479	21496	1	0	14705	14185	-147	1000	0	0	0	
14865																																							354	5256	1715	0	53504	0	4492	110	0	4295	166270	147936	0	799	151798	0	1271	0	3063	0	14472	730	166270	0	0	4317	0	9870	0	21573	126363	2	0	97375	96104	-445	440	0	0	0	
14940																																							0	3163	0	0	16302	0	3662	0	0	1329	153079	126006	0	1091	140038	0	1494	0	0	0	13041	500	153079	0	0	6872	0	5663	0	17771	108235	2	0	130117	128623	6	0	0	10750	2191	
15536																																							6014	24568	0	70782	41885	0	24214	293	0	14071	1173475	969318	0	5159	988002	0	14567	4840	0	0	185473	356	1173475	0	0	68178	0	117073	0	103596	865722	2	0	1001375	986808	-134	0	0	13525	0	
16337																																							253	7887	0	0	53625	0	10301	716	0	9875	349946	300574	0	974	320202	0	2614	0	17000	0	29744	350	349946	0	0	21100	0	8500	0	71676	228898	1	0	257003	254389	-206	12900	0	0	1654	
16458																																							1586	3881	0	31702	44423	0	11407	0	0	2036	198335	165575	0	869	173260	0	1894	0	6816	0	25075	941	198335	0	0	22784	0	2059	935	15371	150204	1	0	102751	100857	-709	1508	0	0	0	
16551																																							0	2843	0	0	6144	0	2044	0	0	3318	131865	99334	0	340	120464	0	2135	813	20183	0	11401	175	131865	0	0	7526	0	3746	209	10758	88576	4	0	118629	116494	-46	0	0	607	0	
16748																																							44	1812	297	214	8136	0	994	153	0	2600	48354	41151	0	480	43631	0	336	0	2000	0	4723	400	48354	0	0	1868	0	2600	233	8077	33074	1	0	30387	30051	-145	3820	0	0	0	
16944																																							0	3203	0	200	11570	0	206	0	0	261	29477	24985	0	50	25035	0	294	0	0	0	4442	1000	29477	0	0	2002	0	1500	0	4594	20391	4	0	13331	13037	-60	1000	0	0	0	
16953																																							100	988	0	355	13532	0	116	0	0	311	30238	25249	0	157	25406	0	138	0	0	0	4832	100	30238	0	0	3225	0	1775	0	4570	20679	1	0	10574	10436	-268	4400	0	0	0	
17110																																							10953	1920	516	0	0	0	1456	0	0	4537	120309	100886	0	1299	104185	0	856	0	0	2000	16124	300	120309	0	0	8838	0	6986	0	0	100886	1	0	100696	99840	0	0	1087	0	0	
17147																																							2549	26621	519	7	127324	0	10355	148	0	22663	790240	611364	0	3654	727400	0	6106	0	58291	0	62840	2500	790240	0	0	52679	0	7740	0	96820	514543	2	0	562141	556035	-79	44019	0	30517	23574	
17259																																							3	817	0	207	21818	0	1085	289	0	1889	56754	49086	0	758	51594	0	113	0	1750	0	5160	769	56754	0	0	3732	0	769	0	5118	43968	4	0	30359	30246	-110	400	0	0	0	
17464																																							14829	43581	5056	1958	44628	2382	21787	471	0	24902	1061192	905856	0	14582	953263	0	10719	6352	32825	0	107929	750	1061192	0	0	72323	0	34840	288	209303	696553	1	0	901780	891061	16	3897	0	0	0	
