"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1681										
242								828										
279								1698										
354								142										
439								6934										
457								738										
505								7235										
1146								18123	4730	0	0	0	2307	3376	0	3376	7710	
1155								7711										
1351								1960										
1454								24491	12070	0	0	0	5364	1063	0	1063	5994	
1557								1700										
1632								7514										
1669								11398										
1829								13197	2	0	0	0	1244	8712	0	8712	3239	
1856								958										
2040								3108										
2161								17486										
2376								8259	0	0	0	0	2912	5181	0	5181	166	
2451								430										
2554								747										
2732								17067	3118	0	0	0	3729	5597	0	5597	4623	
2750								1634										
2938								11565	6070	0	0	0	1662	3833	0	3833	0	
2956								2087										
3252								9375										
3458								4648										
3506								31764	13880	34	0	34	12174	457	0	457	5219	
3579								11003	3009	0	0	0	4162	173	0	173	3659	
3720								4580										
3953								3799										
4138								5505										
4147								2554										
4156								2934										
4231								3512										
4437								5377										
4839								6189										
5005								4921	0	0	0	0	1236	1503	0	1503	2182	
5050								2158										
5069								1391	1	63	0	63	139	1180	0	1180	8	
5135								6914										
5210								22488	12729	0	0	0	8584	1116	0	1116	59	
5247								30487	45	0	0	0	8538	18046	0	18046	3858	
5274								7960										
5331								8488	806	0	0	0	1482	4445	0	4445	1755	
5461								16008	8479	0	0	0	5845	438	0	438	1246	
5751								1310										
6039								2903										
6057								340										
6141								3227										
6329								12192										
6972								50174	2900	0	0	0	6509	27125	0	27125	13640	
7009								10872	0	2000	2000	0	10	8837	0	8837	25	
7045								3181										
7157								1227										
7166								18889	10150	0	0	0	2394	6269	0	6269	76	
7456								1485										
7634								1724										
8033								2341										
8417								566201	0	0	0	0	0	556497	0	556497	9704	
8462								7333										
8631								1569										
9357								15121	10352	0	0	0	627	3256	0	3256	886	
9553								1098										
9807								28022	15836	0	0	0	5940	4505	0	4505	1741	
9955								7125										
10157								2237										
10250								10490										
10849								11509										
10858								11172	1456	0	0	0	2040	7061	0	7061	615	
11145								3210										
11640								9341										
11837								1319										
12030								7011										
12058								5590										
12142								12045										
12245								2277										
12311	809583	575529	0	0	0	154853	79201	809583	414559	0			160970	154853			79201	
12647								4276										
12656								285	0	0	0	0	172	103	0	103	10	
12937								3367										
12946								9697	4475	0	0	0	4504	620	0	620	98	
12955								3263										
13037								5145										
13103								14945	0	0	0	0	3304	9691	0	9691	1950	
13251								1645										
13457								473										
14052								3278										
14155								1853										
14258								16405	6503	0	0	0	2798	387	0	387	6717	
14409	211625	166091	0	0	0	35772	9762	211625	31864	0			134227	35772			9762	
14454								637										
14650								4068										
14753								1917										
14865								5610										
14940								3163										
15536								30582	5900	0	0	0	7380	11092	0	11092	6211	
16337								8140	30	0	0	0	2372	5738	0	5738	0	
16458								5467										
16551								2843										
16748								1856										
16944								3203										
16953								1088										
17110								12873										
17147								29170	990	0	0	0	7578	16508	0	16508	4094	
17259								820										
17464								58410	35945	0	0	0	6008	15876	0	15876	581	
17549								7176										
17839								3865										
17950								5132										
18050								8953										
18135								7201										
18368								16435	12736	0	0	0	1671	556	0	556	1472	
18377								9919										
18827								8955										
18836								3211										
18854								1218										
18957								1967										
19356								3051										
19730								58103	16429	0	0	0	32441	6069	0	6069	3164	
19936								10008										
19972								6635										
20053								3167										
20147								1427										
20259								2359										
20370								7439										
20512								4016										
20633								7336										
20754								285										
20839								2365										
20857								22819										
20866								4695										
21256								298										
21359								1774										
21630								1760										
21658								1990										
22048								5026										
22235								11994	6	0	0	0	3152	8836	0	8836	0	
22356								15461										
22459								2141										
22543								858										
22552								626										
22730								1879										
22936								3661										
22954								2755										
23036								6962	1	0	0	0	2348	4613	0	4613	0	
23045								882										
23241								60778	17678	0	0	0	28096	13541	0	13541	1463	
23456								1558										
23504								11741	4833	0	0	0	4290	1109	0	1109	1509	
23540								4562										
23643								9675										
23755								3795										
23812								21752	0	0	0	0	5142	14569	0	14569	2041	
24006								29066	7245	0	0	0	4064	7743	0	7743	10014	
24266								127861	46917	0	0	0	30912	23605	0	23605	26427	
24453								1500										
24659								3327										
24668								11899										
24855								2350										
24949								14388	0	0	0	0	4187	9406	0	9406	795	
25357								3549										
25647								4438										
25852								10886	64	0	0	0	4080	6402	0	6402	340	
26149								1331										
26233								10994	0	0	0	0	3464	4351	0	4351	3179	
26242								9913	0	0	0	0	3274	6354	0	6354	285	
26457								262										
26756								1037										
26765								4857										
26859								30718	12	0	0	0	3560	20435	0	20435	6711	
26916								14689	3	0	0	0	1744	7285	0	7285	5657	
27548								14793	6359	0	0	0	4236	3734	0	3734	464	
27614								6311										
27838								5852										
27847								7402										
28013								17853	25	0	0	0	7048	7402	0	7402	3378	
28152								3408										
28255								9992										
28349								2510										
28406								8762	2699	0	0	0	2248	944	0	944	2871	
28572								2440										
28732								1304										
29104								14837	8983	0	0	0	4495	1340	0	1340	19	
29159								2436										
29252								3045										
