"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	47480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1829	0	0	25993	8029	0	75	500	3500	0	0	0	0	0	0	0	0	0	0	7772	39708	0	0	0	0	0	2879	0	0	0	0	-304	180	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	30861	15801	44596	0	6172	7901	44596	58669	0	1368	1368	12833	0	
1454	0	0	0	0	0	134324	0	0	0	16186	16186	0	16186	0	0	0	0	142	0	0	0	0	0	0	12335	12782	0	0	0	0	0	0	2907	9232	97151	2781	0	0	0	0	2833	0	0	0	259	28602	105463	0	0	0	0	0	7917	142	66	851	0	2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21633	143229	34216	112321	0	28646	17108	112321	158075	0	16000	16000	27306	0	
1557	0	0	0	0	0	17509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	1370	0	0	0	2475	0	0	421	0	7703	0	908	0	0	0	0	0	0	0	0	3307	14202	0	0	0	0	0	835	0	0	0	0	43	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	502	0	0	0	111	15916	3307	16478	0	3183	1654	16478	21315	0	4368	4368	5556	0	
1632	0	0	0	0	0	191863	0	0	0	2918	2918	0	75	0	2843	0	0	0	0	0	0	0	0	0	2062	4394	0	0	0	0	0	0	1211	42	28346	828	0	0	0	0	0	0	0	0	3397	33830	154636	0	0	0	0	0	10185	0	0	800	0	-1256	216	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9303	0	0	0	9303	0	0	0	2104	37227	34874	176167	0	7445	17437	176167	201049	0	215	215	20256	0	
1669	0	0	0	0	0	65182	0	0	0	0	0	0	0	0	0	0	0	2317	0	0	0	0	0	0	8071	4194	0	0	1000	103882	2146	292	1492	12540	23320	0	0	0	0	0	0	0	0	0	0	34311	30870	0	0	0	0	0	6511	2317	217	2310	103	2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21828	146572	36560	32726	0	29314	18280	32726	80320	0	12866	12866	36725	0	
1829	0	0	0	0	0	145313	0	0	0	454	454	0	0	0	454	0	0	0	0	0	0	0	0	0	6374	3726	0	0	0	0	0	0	5289	21145	90555	4709	2208	0	0	0	0	0	0	0	172	56208	88933	0	0	0	0	0	6998	0	0	1041	0	3350	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4204	0	0	0	4204	0	0	0	27519	95494	60917	101772	0	19099	30459	101772	151330	0	0	0	33855	0	
1856	0	0	0	0	0	4249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	844	0	0	0	0	0	0	81	357	1852	0	0	0	0	0	0	0	0	0	40	1557	2652	0	0	0	0	0	424	0	0	0	0	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	3248	1557	3076	0	650	779	3076	4505	0	512	512	747	0	
2040	0	0	0	0	0	104982	0	0	0	497	497	0	0	0	497	0	0	0	0	0	0	0	0	0	1186	2733	0	0	0	278	0	0	1161	497	17705	1646	222	0	0	0	0	344	0	0	1515	32808	70659	0	0	0	0	0	4929	0	0	855	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683	23086	34454	75796	0	4617	17227	75796	97640	0	0	0	12779	0	
2161	0	0	0	0	0	50610	0	0	0	77	77	77	0	0	0	0	0	0	0	0	0	0	0	0	1502	11278	0	0	541	0	0	0	546	227	22026	0	0	0	0	0	0	0	0	0	0	22801	27809	0	0	0	0	0	2775	0	60	138	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2407	40712	22801	30386	0	8142	11401	30386	49929	0	7270	7270	8944	0	
2376	0	0	0	0	0	415936	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2776	8419	0	0	41043	86917	0	0	5270	49232	240868	40000	2000	0	0	0	0	0	0	0	444	337744	77748	0	0	0	0	0	19525	10	0	5458	0	-882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93051	363506	377744	93805	0	72701	188872	93805	355378	0	21400	21400	100941	0	
2451	0	0	0	0	0	11606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	173	0	0	0	409	0	0	13	0	650	0	0	0	0	0	0	0	0	0	0	3564	8042	0	0	0	0	0	497	0	0	0	0	-125	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1232	3564	8541	0	246	1782	8541	10569	0	0	0	1025	0	
2554	0	0	0	0	0	4097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	4	7	0	0	-1	0	1326	195	0	0	0	0	0	0	0	0	0	84	4013	0	0	0	0	0	250	0	0	0	0	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2301	279	4263	0	460	140	4263	4863	0	500	500	715	0	
2732	0	0	0	0	0	294432	0	0	0	2649	2649	0	0	0	2649	0	0	1560	0	0	0	0	0	0	7252	12303	0	0	0	0	0	0	2019	0	65785	1901	2571	0	0	0	0	0	0	0	1310	64707	228415	0	0	0	0	0	10701	1560	181	0	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7433	107548	66608	242595	0	21510	33304	242595	297409	0	28150	28150	46686	0	
2750	0	0	0	0	0	36060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	602	0	0	0	0	0	0	127	1726	4547	175	0	0	0	0	0	0	0	345	313	2096	33306	0	0	0	0	0	2770	0	6	189	0	-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	2275	8651	2271	35889	0	1730	1136	35889	38755	0	3000	3000	4346	0	
2938	0	0	0	0	0	196097	0	0	0	2176	2176	0	0	0	2176	0	0	0	0	0	0	0	0	0	3092	4803	0	0	0	0	0	0	1866	125	34650	2716	32	0	0	0	0	0	0	0	0	38133	157964	0	0	0	0	0	13976	0	1	1775	0	-1461	241	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	0	0	0	2306	0	0	0	3218	41228	40849	174919	0	8246	20425	174919	203590	0	0	0	19193	0	
2956	0	0	0	0	0	64142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236	2286	0	0	0	0	0	0	484	83	42693	701	25	0	0	0	0	0	0	0	0	25048	39094	0	0	0	0	0	3417	0	0	0	0	-388	43	0	0	0	43	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	104	0	0	0	1319	48119	25749	42689	0	9624	12875	42689	65188	0	3140	3140	12755	0	
3252	0	0	0	0	0	59021	0	0	0	183	183	0	0	0	183	0	0	0	0	0	0	0	0	0	1517	5323	1	0	0	7708	347	0	329	0	10272	962	0	0	0	0	0	0	0	0	264	1119	57638	0	0	0	0	0	4175	0	15	508	10	-791	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	82	0	0	0	1532	28250	2438	61678	0	5650	1219	61678	68547	0	4175	4175	9629	0	
3458	0	0	0	0	0	8989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4167	0	0	0	0	1030	218	255	6911	0	0	0	0	0	0	0	0	0	0	1834	7155	0	0	0	0	0	444	0	0	0	0	-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	7119	1834	12796	0	1424	917	12796	15137	0	208	208	2124	0	
3506	0	0	0	0	0	624571	0	0	0	0	0	0	0	0	0	0	52	1810	0	0	0	0	0	0	9603	16545	0	0	0	29424	133	100	6763	447	187799	1297	0	0	0	0	0	0	0	0	972	178297	445302	0	0	0	0	0	40082	1810	730	3208	0	1866	802	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10780	248798	179727	480538	0	49760	89864	480538	620162	0	10850	10850	72153	0	
3579	0	0	0	0	0	176300	0	0	0	643	643	0	643	0	0	0	0	5555	0	0	0	0	0	0	2879	4371	0	0	0	0	0	0	1209	0	17994	9801	6014	0	0	0	0	0	0	0	0	64655	111644	0	0	0	0	0	15778	5555	0	1908	0	4941	129	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2879	25045	74456	125973	0	5009	37228	125973	168210	0	0	0	16156	0	
3720	0	0	0	0	0	71912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2916	168	0	0	0	14037	1390	0	871	773	34369	0	0	0	0	0	0	0	0	1221	6388	27671	36632	0	0	0	0	0	5117	105	0	625	654	-98	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	48	528	0	0	0	4910	59006	29786	40893	0	11801	14893	40893	67587	0	3419	3419	16299	0	
3953	0	0	0	0	0	44749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	2293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9841	0	0	12425	6375	25949	0	0	0	0	0	4889	0	53	0	0	-761	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	21248	6375	41116	0	4250	3188	41116	48554	0	6530	6530	5542	0	
4138	0	0	0	0	0	98252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026	5180	0	0	0	0	0	0	1426	2136	40310	1286	2435	0	0	0	0	0	0	0	0	51888	46364	0	0	0	0	0	7151	0	18	758	0	559	402	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4180	46248	53174	55576	0	9250	26587	55576	91413	0	0	0	14624	0	
4147	0	0	0	0	0	61882	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	32	732	0	0	0	0	0	0	988	0	25853	0	0	0	0	0	0	0	0	0	889	16745	44248	0	0	0	0	0	8618	0	0	2777	2778	486	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	35031	19523	47469	0	7006	9762	47469	64237	0	4780	4780	11838	0	
4156	0	0	0	0	0	57735	0	0	0	218	218	0	0	0	218	0	0	0	0	0	0	0	0	0	490	2976	0	0	0	0	0	0	738	0	29339	0	101	0	0	0	0	1148	0	0	0	14011	43724	0	0	0	0	0	5700	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	32315	14011	50891	0	6463	7006	50891	64360	0	0	0	9055	0	
4231	0	0	0	0	0	44986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	530	1127	31915	4746	0	0	0	0	0	0	0	0	0	12231	32755	0	0	0	0	0	1989	0	0	0	0	-140	0	0	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	36029	16977	34773	0	7206	8489	34773	50468	0	2914	2914	11193	0	
4437	0	0	0	0	0	106685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	2470	0	0	0	2862	1455	0	204	0	23377	0	0	0	0	0	0	0	0	0	0	36912	69773	0	0	0	0	0	4872	0	60	723	154	-808	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	59	41	0	0	0	1232	33215	38580	73780	0	6643	19290	73780	99713	0	3783	3783	11127	0	
4745	0	0	0	0	0	5122	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	108	420	0	0	301	2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578	3544	0	0	0	0	0	249	13	0	0	0	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	3612	1578	3780	0	722	789	3780	5291	0	500	500	1068	0	
