"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
37															0	260	266	1390	21	56	0	0	0	0	0	808	0	0				
242															0	136	0	356	0	5				0	0	215	0	0				
279															0	1866	0	2717	63	115	0	0	0	0	0	736	27	0				
354															0	5	0	130	0	2	0	0	0	0	0	123	0	0				
439															0	0	151	1529	44	135	0	0	0	0	0	1243	0	0				
457															0	40	87	882	0	403	0	0	0	0	0	352	391	0				
505															0	1419	0	5094	1085	2417	904	0	0	0	0	1258	0	0	SPLIT DOLLAR RECEIVABLE                                                                                                                                                                          			
1146															0	2315	0	12212	1107	9064	5405	0	0	0	0	833	0	0	LTC - TITLE PLANT INVESTMENT                                                                                                                                                                     			
1155															0	462	144	1625	29	29	0	0	0	0	0	990	0	0				
1351															0	0	404	1496	37	37	0	0	0	0	0	1055	0	0				
1454															0	1093	0	3934	799	971	0	0	0	0	0	1870	0	0				
1557															0	23	0	712	39	43	0	0	0	0	0	646	0	0				
1632															0	800	453	4447	0	1469	0	0	0	0	0	1725	986	0				
1669															10	682	0	3252	297	307	0	0	0	0	0	2263	0	0				
1829															0	1041	0	3276	431	606	0	0	0	0	0	1629	0	0				
1856															0	20	0	264	0	38	0	0	0	0	0	206	0	0				
2040															2	953	20	2136	242	347	80	20	0	0	0	816	0	0	Petroleum Cleanup Receivables                                                                                                                                                                    	Computer software                                                                                                                                                                                		
2161															0	198	0	1064	0	448	275	0	0	0	0	418	0	0	Accrued US Government Agency                                                                                                                                                                     			
2376															0	5458	0	10226	234	802	0	0	0	0	0	3966	0	0				
2451															0	100	1	411	6	73	18	0	0	0	0	237	45	0	Insurance Agency Receivables                                                                                                                                                                     			
2554															0	0	0	154	7	24	0	0	0	0	0	130	0	0				
2732															0	181	0	3495	35	747	434	0	0	0	0	2567	194	0	current fed inc tax pay                                                                                                                                                                          			
2750															0	196	0	2185	0	788	0	0	0	0	0	1201	660	0				
2938															11	1775	0	4331	70	81	0	0	0	0	0	2475	0	0				
2956															26	0	30	1146	17	78	35	0	0	0	0	1038	0	0	REFUNDABLE INCOME TAX                                                                                                                                                                            			
3252															0	267	0	3384	0	793	381	341	0	0	0	2324	0	0	NP Drs                                                                                                                                                                                           	Leases                                                                                                                                                                                           		
3458															0	47	7	344	0	23	0	0	0	0	0	267	0	0				
3506															0	3937	717	27979	0	18591	16044	0	0	0	0	4734	0	0	Bank Owned Life Insurance (BOLI) - Surrender Value                                                                                                                                               			
3579															0	1908	0	4301	0	1255	777	0	0	0	0	1138	0	0	Prepaid Pension Contribution                                                                                                                                                                     			
3720															0	625	105	3643	0	2259	0	0	0	0	0	654	1619	0				
3953															0	53	0	1832	125	495	0	0	0	0	0	1284	370	0				
4138															88	776	0	2009	124	217	0	0	0	0	0	1016	0	0				
4147															0	2777	0	6985	0	3510	0	0	0	0	0	698	3199	0				
4156															0	617	0	1873	0	49	0	0	0	0	0	1207	0	0				
4231															0	0	0	1005	68	68	0	0	0	0	0	937	0	0				
4437															0	525	269	2071	114	466	237	0	0	0	0	811	0	0	DUE FROM HOLDING COMPANY                                                                                                                                                                         			
4745															0	0	0	128	4	4	0	0	0	0	0	124	0	0				
4839															0	1082	0	2640	89	260	103	0	0	0	0	1298	0	0	Software                                                                                                                                                                                         			
5005															0	1909	0	11045	0	7544	0	0	0	0	0	1592	5743	0				
5050															49	388	14	1148	79	128	0	0	0	0	0	618	0	0				
5069															0	0	0	2213	227	920	296	397	0	0	0	1293	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              	DEFERRED COSTS                                                                                                                                                                                   		
5135															0	334	140	1864	52	92	29	10	0	0	0	1298	0	0	Late Charges Assessed                                                                                                                                                                            	Credit Card Clearing                                                                                                                                                                             		
5210															0	3682	0	19553	0	11581	0	0	0	0	0	4290	10654	0				
5247															0	0	0	5666	179	181	0	0	0	0	0	5485	0	0				
5274															0	3409	235	4321	116	268	135	0	0	0	0	409	0	0	Investment in Sub                                                                                                                                                                                			
5331															0	1837	0	4512	1272	2264	779	0	0	0	0	411	0	0	ACCRUED INT ON SECURITIES PURCHASED                                                                                                                                                              			
5461															0	0	387	5069	333	2886	1635	0	0	0	0	1796	530	0	QZAB                                                                                                                                                                                             			
5751															2	0	0	2802	30	1721	0	0	0	0	0	1081	1674	0				
5939															0	15261	16866	58213	0	14974	8816	0	0	0	0	11112	0	0	MBS PRINCIPAL RECEIVABLE                                                                                                                                                                         			
6039															0	299	273	1858	0	525	405	0	0	0	0	761	0	0	SPLIT DOLLAR LIFE INSURANCE                                                                                                                                                                      			
6057															20	115	4	442	33	53	0	0	0	0	0	270	0	0				
6141															0	0	24	372	55	66	0	0	0	0	0	282	0	0				
6329															127	780	0	3890	181	1847	218	122	108	0	0	1263	192	0	IENC Agencies                                                                                                                                                                                    	IENC MBS                                                                                                                                                                                         	Software                                                                                                                                                                                         	
6972															0	0	0	8186	0	3970	0	0	0	0	0	4216	3149	0				
7009															0	0	310	13606	0	11384	10378	0	0	0	0	1912	0	0	Other receivables                                                                                                                                                                                			
7045															0	0	0	1014	106	274	0	0	0	0	0	740	0	0				
7157															0	0	0	326	0	18	0	0	0	0	0	308	0	0				
7166															0	1523	1691	7894	0	3044	0	0	0	0	0	1636	2690	0				
7456															0	86	0	807	87	87	0	0	0	0	0	634	0	0				
7634															0	201	0	818	71	139	0	0	0	0	0	478	0	0				
8033															3	433	56	1524	413	535	4	7	0	0	0	500	108	0	Accrued Late Charges Loans                                                                                                                                                                       	Federal Income Tax Depreciation                                                                                                                                                                  		
8154															21	132	101	1025	27	48	0	0	0	0	0	744	0	0				
8417															0	2322	0	208998	0	206008	80850	101983	0	0	0	668	0	0	A/R - Trust Fees                                                                                                                                                                                 	A/R - Settlements                                                                                                                                                                                		
8462															0	21	0	702	0	0	0	0	0	0	0	681	0	0				
8547															0	2972	1344	11756	0	4938				0	0	2502	4177	0				
8631															21	139	23	469	38	61	0	0	0	0	0	246	0	0				
9115															0	1043	0	10143	0	3015	1000	0	0	0	0	6085	0	0	Capital Downstream Receivable                                                                                                                                                                    			
9160															0	568	325	1691	0	281	173	0	0	0	0	517	0	0	Loan Suspense Resources                                                                                                                                                                          			
9339															0	3358	728	9650	110	3055	0	0	0	0	0	2509	2763	119				
9357															0	10910	0	13148	127	180	53	0	0	0	0	2058	0	0	BROKERED DEPOSIT PREMIUM                                                                                                                                                                         			
9553															0	538	0	2676	24	530	0	0	0	0	0	1608	506	0				
9807															0	15801	0	53463	0	28066	27880	0	0	0	0	9596	0	0	Bank owned life insurance                                                                                                                                                                        			
9955															0	937	0	2181	0	71				0	0	1173	0	0				
10157															0	533	0	2371	84	268	166	0	0	0	0	1570	0	0	RESERVE FOR FEDERAL TAXES-CURRENT                                                                                                                                                                			
10250															30	893	0	2789	230	958	260	228	0	0	0	938	192	0	Accr Int Rec on Securities                                                                                                                                                                       	Computer Software                                                                                                                                                                                		
10849															0	1239	45	3257	0	774	493	0	0	0	0	1199	0	0	CORPORATE OWNED LIFE INSURANCE                                                                                                                                                                   			
10858															0	1209	953	6432	131	414	0	0	0	0	0	3856	0	0				
11145															0	687	73	1331	155	198	0	0	0	0	0	373	35	0				
11640															0	2379	0	8709	0	4306	0	0	0	0	0	2024	4107	0				
11837															0	896	0	1929	0	715	402			0	0	318	0	0	Income Tax Payable - State			
12030															0	623	1062	4355	0	639	0	0	0	0	0	2031	379	0				
12058															65	346	0	1681	72	217	80	0	0	0	0	1118	0	0	INCOME TAX RECEIVABLE                                                                                                                                                                            			
12142															0	507	0	2616	233	391	158	0	0	0	0	1718	0	0	Deferred loan origination costs                                                                                                                                                                  			
12245															0	297	0	965	43	43	0	0	0	0	0	625	0	0				
12311	0	77423	0	1420523	0	1235050	0	0	0	0	0	108050	886628	0		77423																
12357															0	4	0	424	12	12	0	0	0	0	0	408	0	0				
12647															0	148	0	488	0	24	0	0	0	0	0	316	0	0				
12656															0	23	0	173	32	34	2			0	0	116	0	0	PREPAID INCOME TAXES                                                                                                                                                                             			
12937															0	624	59	1881	136	597	148	0	0	0	0	601	0	0	Non-accrual corporate bond                                                                                                                                                                       			
12946															0	1423	0	12162	0	7883	0	0	0	0	0	2856	6775	0				
12955															0	324	0	870	51	52	0	0	0	0	0	494	0	0				
13037															0	68	240	2831	0	1644	570			0	0	879	0	0	PREPAID INCOME TAX                                                                                                                                                                               			
13103															0	2533	0	8841	655	2387	0	0	0	0	0	3921	655	0				
13251															0	177	4	1162	0	596	0	0	0	0	0	385	434	0				
13309															0	17536	21829	62561	0	12746	6882	0	0	0	0	10450	0	0	PREPAID PENSION COSTS                                                                                                                                                                            			
13457															0	3	0	1608	0	1084	0	0	0	0	0	521	1080	0				
14052															0	243	117	680	37	50	0	0	0	0	0	270	0	0				
14155															0	267	0	2224	0	931	0	0	0	0	0	1026	870	0				
14258															0	3357	0	6696	375	1041	580	0	0	0	0	2298	0	0	Fine Arts                                                                                                                                                                                        			
14409	0	58959	0	500743	0	366494	0	0	0	0	0	75290	229484	41261		58959																
14454															0	469	168	999	0	18	0	0	0	0	0	344	0	0				
14650															0	60	60	1000	0	701	125	0	0	0	0	179	535	0	INVESTMENT IN INS. AGENCY                                                                                                                                                                        			
14753															0	9	0	637	56	66	0	0	0	0	0	562	0	0				
14865															70	244	0	2612	155	1365	206	0	22	0	0	1003	912	0	Net Software                                                                                                                                                                                     		IBAA Clearing                                                                                                                                                                                    	
14931															0	95	29	299	46	70				0	0	105	0	0				
14940															0	0	96	992	153	153	0	0	0	0	0	743	0	0				
15536															0	4010	0	23561	423	12561				0	0	6990	0	0				
15732															0	775	953	5759	197	2792	0	0	0	0	0	1239	2594	0				
16337															0	903	0	2813	205	563	301	0	0	0	0	1347	33	0	Late Fees Receivables                                                                                                                                                                            			
16355															0	180	0	454	16	28	0	0	0	0	0	246	0	0				
16458															0	633	0	2259	0	282	130	0	0	0	0	1344	0	0	Cash Items                                                                                                                                                                                       			
16551															0	788	343	1923	36	288	0	0	0	0	0	504	252	0				
16748															0	782	82	1244	73	76	0	0	0	0	0	304	0	0				
16766															0	7329	2558	23256	0	10950	0	0	0	0	0	2419	8156	0				
16944															0	0	0	403	64	64	0	0	0	0	0	339	0	0				
16953															0	0	0	482	9	11	2	0	0	0	0	471	0	0				
17110															0	219	0	2948	0	2577	2213			0	0	152	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE                                                                                                                                                                 			
17147															0	4493	96	14388	447	5419	1568	3104	0	0	0	4380	0	0	Investment in Community Developement                                                                                                                                                             	Accounts Recevable                                                                                                                                                                               		
17259															21	233	0	1622	47	975	0	0	0	0	0	414	902	0				
17464															0	2138	0	13944	0	9784	0	0	0	0	0	2022	7519	0				
17549															2559	428	0	6283	1852	4673	0	0	0	0	0	1182	0	0				
17839															0	389	401	2981	0	205	0	0	0	0	0	1986	0	0				
17950															0	668	0	1616	69	158	0	0	0	0	0	790	80	0				
18050															0	1444	0	3427	0	487	175	162	0	0	0	1496	0	0	SOFTWARE                                                                                                                                                                                         	UNPOSTED DEBITS/CREDITS                                                                                                                                                                          		
18126															0	8185	0	27570	0	13958	0	0	0	0	0	5427	13557	0				
18135															0	731	0	1858	251	320	0	0	0	0	0	807	0	0				
18368															0	1029	2675	7680	783	1334	0	0	0	0	0	2642	0	0				
18377															0	100	5	167	0	13	0	0	0	0	0	49	0	0				
18827															0	499	117	1659	134	208	0	0	0	0	0	835	0	0				
18836															0	395	133	4197	0	2834				0	0	835	2406	0				
18854															0	59	0	522	51	150	0	0	0	0	0	313	0	0				
18863															0	2509	0	9587	853	3272				0	6	3800	1848	0				
18957															0	281	0	1719	0	918	0	0	0	0	0	520	829	0				
19356															13	0	0	1021	71	343	0	0	0	0	0	678	259	0				
19730															0	24560	4386	36337	840	3015	1473	0	0	0	0	4376	0	0	A/R Secondary Mortgage                                                                                                                                                                           			
19936															0	933	108	3211	126	959	0	0	0	0	0	1211	830	0				
19972															0	251	54	2234	0	1746	0	0	0	0	0	183	1660	0				
20053															0	103	41	414	0	10	0	0	0	0	0	260	0	0				
20147															10	256	6	806	84	172	0	0	0	0	0	372	0	0				
20259															0	38	0	351	0	64	34	0	0	0	0	249	0	0	Nonposted DDA                                                                                                                                                                                    			
20370															0	483	73	1363	112	177	32	21	0	0	0	630	0	0	Software Owned                                                                                                                                                                                   	Suspense Resources Pending                                                                                                                                                                       		
20512															0	571	578	8143	361	6503	0	0	0	0	0	491	0	0				
20633															0	429	0	2199	0	459	145	0	0	0	0	1311	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
20754															0	0	0	145	0	0	0	0	0	0	0	145	0	0				
20839															0	310	105	1014	43	136	88	0	0	0	0	463	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
20857															0	316	0	1538	6	573	300	55	0	0	0	649	212	0	Prepaid insurance                                                                                                                                                                                	Other                                                                                                                                                                                            		
20866															0	322	316	1821	0	929				0	0	254	477	0				
21256															0	18	0	737	0	660				0	0	59	660	0				
21359															0	107	0	396	0	63				0	0	226	47	0				
21630															0	522	0	1052	57	239	164	0	0	0	0	291	0	0	Prepaid Income Tax                                                                                                                                                                               			
21658															0	399	0	1610	0	595	0	0	0	0	0	616	516	0				
22048															356	314	75	4144	157	1594	0	0	0	0	0	2161	526	0				
22235															0	845	488	3828	144	417	267	0	0	0	0	2078	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
22356															0	1020	0	6700	131	3561	910	2485	0	0	0	2119	0	0	internal suspense items                                                                                                                                                                          	pending BOLI                                                                                                                                                                                     		
22459															91	442	107	1383	152	243	0	0	0	0	0	591	0	0				
22543															0	176	0	729	0	232	0	0	0	0	0	321	0	0				
22552															0	235	0	1101	49	74	0	0	0	0	0	792	0	0				
22730															0	270	0	942	0	463	385	0	0	0	0	209	0	0	Acc Int Receivable - Securities                                                                                                                                                                  			
22936															0	367	68	2217	253	395	0	0	0	0	0	1387	0	0				
22954															0	535	73	1790	0	510	0	0	0	0	0	672	464	0				
23036															69	0	332	3592	0	127	0	0	0	0	0	3133	0	0				
23045															0	228	0	418	0	8	0	0	0	0	0	182	0	0				
23241															0	34819	0	110473	0	60186	15139	0	0	0	0	15468	32811	0	Equipment leased to others                                                                                                                                                                       			
23456															0	231	0	956	42	42	0	0	0	0	0	683	0	0				
23504															0	1616	0	6499	625	2134	1426	0	0	0	0	2749	0	0	Advance for Telecredit Clearing                                                                                                                                                                  			
23540															0	545	0	1712	105	170	0	0	0	0	0	997	0	0				
23643															0	512	35	2357	317	431	0	0	0	0	0	1379	114	0				
23755															0	372	0	1016	193	333	140	0	0	0	0	311	0	0	Arrogated investment int receivable                                                                                                                                                              			
23812															0	3527	2731	10257	0	2559	0	0	0	0	0	1440	0	0				
24006															0	2429	0	9633	0	1590	1201	0	0	0	0	5614	0	0	Prepaid Pension                                                                                                                                                                                  			
24266															0	1654	1282	22609	2176	5974	0	0	0	0	0	13699	3599	0				
24453															0	257	0	573	19	21	0	0	0	0	0	295	0	0				
24659															0	0	0	369	0	0	0	0	0	0	0	369	0	0				
24668															5	436	0	1553	193	307	0	0	0	0	0	810	0	0				
24855															0	19	0	198	0	96	0	0	0	0	0	83	76	0				
24949															0	1775	1179	7417	0	2232	0	0	0	0	0	2231	1875	0				
25357															0	207	0	620	33	275	133	109	0	0	0	138	0	0	Investmtnts                                                                                                                                                                                      	Acct. Rec.                                                                                                                                                                                       		
25647															8	0	64	969	69	793	0	0	0	0	0	112	0	0				
25852															0	1192	380	3705	93	96	0	0	0	0	0	2037	0	0				
26149															0	0	0	587	0	107	37	37	0	0	0	480	0	0	Software                                                                                                                                                                                         	Accrued Federal Income Tax                                                                                                                                                                       		
26233															0	1252	0	4702	0	2110	730	0	0	0	0	1340	0	0	Accrued Intrest on Securities                                                                                                                                                                    			
26242															0	2838	0	5209	322	509	0	0	0	0	0	1862	0	0				
26457															0	0	0	296	0	0	0	0	0	0	0	296	0	0				
26756															0	78	0	912	0	576	0	0	0	0	0	258	514	0				
26765															0	227	0	897	131	147	0	0	0	0	0	523	0	0				
26859															0	1994	725	4892	302	710	271	0	0	0	0	1463	0	0	crystal & crystal                                                                                                                                                                                			
26916															0	2068	0	5449	0	2020	1982	0	0	0	0	1361	0	0	ACH in Process                                                                                                                                                                                   			
27548															16	2509	0	11232	448	6638	0	0	0	0	0	2085	5677	0				
27614															0	1189	0	6449	0	3414	0	0	0	0	0	1846	2013	0				
27838															0	2076	0	3297	111	205	25	49	0	0	0	1016	0	0	ARTWORK                                                                                                                                                                                          	ACCOUNTS RECIEVABLE                                                                                                                                                                              		
27847															0	500	0	3175	76	1594	0	0	0	0	0	1081	1091	0				
28013															0	11145	0	41493	0	24627	0	0	0	0	0	5721	23248	0				
28152															0	314	0	1305	0	719	0	0	0	0	0	272	711	0				
28255															0	511	0	1717	188	518	227	0	0	0	0	688	0	0	Unamortized EDP Software                                                                                                                                                                         			
28349															37	777	0	2348	64	1086	365			0	0	485	0	0	Investment of Subsidiary                                                                                                                                                                         			
28406															0	2655	0	23270	0	16331	0	0	0	0	0	4284	15554	0				
28572															0	884	0	1451	45	298	238	0	0	0	0	269	0	0	Misc exchange                                                                                                                                                                                    			
28732															0	84	0	1944	0	1334	0	0	0	0	0	526	1245	0				
29104															0	3769	962	24482	636	14629	20	15	0	0	0	5122	13946	0	Interest Earn N/Coll Dividends                                                                                                                                                                   	Principal Receivaable                                                                                                                                                                            		
29159															0	68	0	425	1	1	0	0	0	0	0	356	0	0				
29252															0	872	0	1581	66	122	0	0	0	0	0	587	0	0				
29636															0	1997	0	11664	0	5302	0	0	0	0	0	4365	3030	0				
29850															39	0	0	1461	71	1147	0	0	0	0	0	314	1028	0				
29944															0	0	0	349	0	166	0	0	0	0	0	183	0	0				
29953															0	421	0	1087	0	21	0	0	0	0	0	645	0	0				
30025															0	1007	197	5093	1184	1510	0	0	0	0	0	2379	0	0				
30052															12	162	122	993	121	385	47	0	0	0	0	324	205	0	Accrued Fee Receivable GL#18575                                                                                                                                                                  			
30146															0	235	0	610	28	49	19	0	0	0	0	326	0	0	DDA SUSPENSE                                                                                                                                                                                     			
30155															0	949	0	3012	62	415	0	0	0	0	0	1648	0	353				
30258															0	469	0	2461	0	1528	0	0	0	0	0	464	746	0				
30418															0	0	950	3614	1226	1379	0	0	0	0	0	1285	0	0				
30502															0	3355	1388	7322	0	1269	0	0	0	0	0	1310	587	0				
30650															0	494	0	1246	0	51	0	0	0	0	0	701	0	0				
30810															0	20	52977	1177722	0	616246	0	0	0	0	224164	284315	0	0				
30856															0	763	0	1945	0	545	0	0	0	0	0	637	312	0				
31134															0	264	0	2162	242	1209	250	0	0	0	0	689	528	0	New York Life                                                                                                                                                                                    			
31152															0	716	0	1982	59	804	0	0	0	0	0	462	659	0				
31255															0	424	0	4099	261	2568	0	0	0	0	0	1107	0	0				
31303															0	30000	0	187603	0	135739	48838	0	0	0	0	21864	67448	0	Prepaid pension plan expense                                                                                                                                                                     			
31657															0	0	0	657	0	0	0	0	0	0	0	657	0	0				
31826															10	766	298	2384	105	536	410	0	0	0	0	784	0	0	IENC - SEC                                                                                                                                                                                       			
31835															0	604	629	3555	0	1146	0	0	0	0	0	1176	377	0				
32159															0	642	940	2687	107	644	500	0	0	0	0	461	0	0	Servicing Asset - Loan Sales                                                                                                                                                                     			
32234															0	43	0	839	55	55	0	0	0	0	0	741	0	0				
32766															0	24	4	371	0	234	157	0	0	0	0	109	0	0	INT ACCRUED MUNICIPAL BONDS                                                                                                                                                                      			
33147															0	692	581	3514	217	381	148	0	0	0	0	1860	0	0	Data Processing Software, net of accumulated amortizatio                                                                                                                                         			
33259															0	669	0	2976	212	353	91	0	0	0	0	1954	0	0	Software                                                                                                                                                                                         			
33268															0	50	0	632	0	45	0	0	0	0	0	537	0	0				
33549															0	10	43	425	0	110	0	0	0	0	0	262	71	0				
33727															0	1096	1243	5671	517	1972	0	0	0	0	0	1360	769	0				
33754															0	0	0	371	0	18	0	0	0	0	0	353	0	0				
33772															0	6043	0	28027	0	17416				0	0	4568	15157	0				
33839															8	111	0	407	17	25	0	0	0	0	0	271	0	0				
33857															0	550	1160	2589	0	127	125	0	0	0	0	752	0	0	Unpaid Co Treas drafts payable on demand                                                                                                                                                         			
34032															0	100	0	575	42	48	0	0	0	0	0	427	0	0				
34153															0	3692	0	9501	0	3393	1154	0	0	0	0	2416	0	0	SECURITY SALE RECEIVABLE                                                                                                                                                                         			
34359															0	306	0	1164	0	433	0	0	0	0	0	425	378	0				
34425															32	1252	0	3556	132	838	196			0	0	1466	0	0	Pension Plan Accrual                                                                                                                                                                             			
34434															0	578	239	2060	202	274	0	0	0	0	0	969	0	0				
34452															0	57	0	694	96	137	39	0	0	0	0	500	0	0	Heritage House Apts Limited Parnership                                                                                                                                                           			
34537															0	6023	471	15524	1892	3447	0	0	0	121	0	5462	0	0				
34555															2	368	78	6086	173	3967	260	0	0	0	0	1673	3528	0	Acc. Int. Rec. Securities                                                                                                                                                                        			
34742															0	1310	73	6831	0	4167	0	0	0	0	0	1281	3850	0				
34836															0	0	0	406	0	266	85	0	0	0	0	140	179	0	Int. rec d - Fed Agencies                                                                                                                                                                        			
34863															33	0	0	268	33	102	36	0	0	0	0	166	0	0	Unposted debits in demand accounts                                                                                                                                                               			
35057															0	260	0	856	56	103	44	0	0	0	0	493	0	0	Prepaid Income Taxes                                                                                                                                                                             			
35244															0	3344	1711	10029	601	2504	410	102	0	0	0	2470	1222	0	Insurance Receivable                                                                                                                                                                             	Community Insurance Agency Other Assets                                                                                                                                                          		
35301	0	25717	0	1673011	0	1363796	446816			0	0	283498	0	0		25717													Accrued Fee Income Recv'bl                                                                                                                                                                       			
35570															0	98742	6040	176258	0	44577	40000	0	0	0	0	26899	0	0	BOLI-Bank Owned Life Insurance                                                                                                                                                                   			
35646															0	140	15	959	0	552	0	0	0	0	0	252	427	0				
35842															0	196	0	967	26	27	0	0	0	0	0	744	0	0				
35851															0	0	0	259	0	24	0	0	0	0	0	235	0	0				
35936															0	0	5	212	0	5	0	0	0	0	0	202	0	0				
36054															0	2281	412	11017	0	3876	0	0	0	0	0	4448	2328	0				
36344															0	1194	365	8272	337	4414	4000	0	0	0	0	2299	0	0	BANK OWNED LIFE INSURANCE                                                                                                                                                                        			
36456															0	121	0	1277	85	125	33	0	0	0	0	1031	0	0	DDA SUSPENSE ACCOUNT                                                                                                                                                                             			
36830															0	146	62	1150	17	588	143	0	0	0	0	354	320	0	WARRANTS                                                                                                                                                                                         			
36858															0	750	0	1673	80	249	94	0	0	0	0	674	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
36933															0	296	91	1484	177	517	0	0	0	0	0	580	340	0				
37051															0	58	50	665	0	303	0	0	0	0	0	254	263	0				
37341															0	19	193	855	13	416	4	3	0	0	0	227	396	0	OTHER ASSETS                                                                                                                                                                                     	EMP.ACC.REC.                                                                                                                                                                                     		
37350															0	101	0	357	6	6	0	0	0	0	0	250	0	0				
37378															0	162	0	1816	109	715	0	0	0	0	0	939	326	0				
37435															110	2058	0	7098	482	1223	0	0	0	0	0	3817	0	0				
37640															0	2773	99	8808	0	3958	0	0	0	0	0	1978	2665	0				
37659															67	95	0	956	15	300	0	0	0	0	0	561	163	0				
37743															0	239	10	618	27	74	32			0	0	295	0	0	Accounts Receivable Security                                                                                                                                                                     			
37949															0	1128	0	6488	0	3560				0	0	1800	3435	0				
38441															0	91	15	1125	19	753	569	0	0	0	0	266	165	0	Bank Owned Life Insurance                                                                                                                                                                        			
38478															0	3150	130	4851	132	196	0	0	0	0	0	1375	0	0				
38526															0	931	0	4975	0	3333	2509	0	0	0	0	711	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
38535															0	1219	0	4579	140	1777	0	0	0	0	0	1583	0	0				
38740															0	2288	0	3528	99	290	128	0	0	0	0	950	0	0	Net Software                                                                                                                                                                                     			
39327															0	0	117	1925	131	440	309	0	0	0	0	1368	0	0	Computer Software capitalized                                                                                                                                                                    			
39420															22	3777	1998	23113	1436	14012	0	0	0	0	0	3326	11717	0				
39475															40	3966	1090	22577	314	11521	0	0	0	0	0	6000	10997	0				
39756															0	1179	0	4234	0	1457	0	0	0	0	0	1598	992	0				
39934															0	818	0	5082	0	3763	0	0	0	0	0	501	2971	0				
40033															0	289	0	4086	44	3161	0	0	0	0	0	636	3091	0				
40051															0	2750	0	6276	973	1105	0	0	0	0	0	2421	0	0				
40305															0	11974	0	51992	0	19513	0	0	0	0	0	20505	0	0				
40350															0	59	0	504	13	13	0	0	0	0	0	432	0	0				
40707															0	815	344	4372	1602	2466	0	0	0	0	0	747	0	0				
40855															0	372	0	871	18	18	0	0	0	0	0	481	0	0				
41245															0	45	11	264	0	23				0	0	185	0	0				
41553															0	99	0	1037	0	14				0	0	924	0	0				
41629															0	534	140	2666	0	1407	390	559		0	0	585	0	0	Computer Software Less Depreciation                                                                                                                                                              	DDI/ESI Insurance Investment                                                                                                                                                                     		
41647															0	2908	464	9762	0	2933	0	0	0	0	0	3457	2553	0				
41759															0	66	0	824	29	280	0	0	0	0	0	478	251	0				
41825															0	0	191	1375	125	236	105	0	0	0	0	948	0	0	Software                                                                                                                                                                                         			
41937															0	245	0	930	0	148	67	43	0	0	0	537	0	0	ACCRUED SECURITIES INTEREST, U.S. AGENCIES                                                                                                                                                       	ACCRUED SECURITIES INTEREST, ST/POL SUBDIVISIONS                                                                                                                                                 		
41955															0	59	0	1020	0	364	0	0	0	0	0	597	215	0				
42037															0	59	0	590	0	36	34	0	0	0	0	495	0	0	NON-POST DDA                                                                                                                                                                                     			
42055															0	327	0	1099	38	130	75	0	0	0	0	642	0	0	SOFTWARE                                                                                                                                                                                         			
42354															32	185	0	1027	27	59	0	0	0	0	0	783	0	0				
42420															0	22447	0	122520	0	77149	0	0	0	0	0	22924	69604	0				
42448															107	1296	275	4955	295	834	269	0	0	0	0	2550	0	0	Computer software                                                                                                                                                                                			
42457															0	2	0	626	0	127	0	0	0	0	0	497	0	0				
