"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	1829	0	34022	4075	0	1147	236	0	1496	91274	76850	0	1544	78394	0	379	0	0	0	12880	240	91274	0	0	12063	0	530	0	8773	68077		0	47480	47101	47	1368	0	0	0	
1454																																							197	24920	142	0	112071	0	3841	0	0	3934	297427	266513	0	559	267072	0	835	0	0	0	30355	1000	297427	0	0	25234	0	1214	2833	72502	194011		0	134324	133489	2907	16000	0	0	0	
1557																																							0	1481	0	2475	9032	0	123	0	0	712	35322	28866	0	506	29500	0	378	0	128	0	5822	200	35322	0	0	4556	0	800	0	2570	26296		0	17509	17131	266	4368	0	0	0	
1632																																							0	6456	0	0	30427	0	5551	187	0	4447	236679	173076	0	1594	215678	0	2467	0	16000	0	21001	1900	236679	0	0	7150	0	11206	0	32915	140161		0	191863	189396	745	215	0	23199	1809	
1669																																							4722	7543	0	107320	37352	0	938	4	0	3252	240556	198995	0	1007	200529	0	940	2317	527	0	40027	800	240556	0	0	37442	0	800	0	31454	167541		0	65182	64242	985	12866	0	0	0	
1829																																							3726	6374	0	0	123907	0	3521	201	0	3276	284379	238612	0	3050	246762	0	1939	0	5000	0	37617	390	284379	0	0	30365	0	3100	0	52224	186389		0	145313	143374	3762	0	0	0	100	
1856																																							844	316	0	0	2290	0	160	0	0	264	8525	7663	0	61	7724	0	110	0	0	0	801	100	8525	0	0	497	0	150	0	1236	6427		0	4249	4139	54	512	0	0	0	
2040																																							115	3804	0	278	21231	0	2793	0	0	2136	134460	100594	0	827	120924	0	1223	0	12540	0	13536	480	134460	0	0	8029	0	4270	344	9725	90869		0	104982	103759	757	0	0	6963	0	
2161																																							6500	6280	0	541	22799	0	1711	0	0	1064	96262	86510	0	448	86958	0	513	0	0	0	9304	1000	96262	0	0	6944	0	1000	0	14988	71522		0	50610	50097	360	7270	0	0	0	
2376																																							4963	6232	10	127960	337370	2818	5805	666	0	10226	927224	713753	0	11812	822782	69	6162	0	95000	0	104373	500	927224	0	0	100451	0	0	0	32676	681077		0	415936	409774	3422	21400	0	2217	0	
2451																																							17	203	0	409	663	0	86	0	0	411	13257	10395	0	127	12222	0	138	0	1700	0	1035	50	13257	0	0	476	0	499	0	779	9616		0	11606	11468	10	0	0	0	0	
2554																																							0	468	0	11	1520	0	96	0	0	154	6810	6050	0	46	6096	0	36	0	0	0	714	50	6810	0	0	115	0	550	0	1098	4952		0	4097	4061	-1	500	0	0	0	
2732																																							0	19555	1560	0	72276	0	5646	0	0	3495	422869	369557	0	3277	373291	0	2245	0	457	0	49578	2320	422869	0	0	42198	0	3728	0	80925	288632		0	294432	292187	1332	28150	0	0	0	
2750																																							0	800	0	0	6575	0	367	218	0	2185	48417	38684	0	891	43945	0	788	0	3870	0	4472	90	48417	0	0	4163	0	93	0	1579	37105		0	36060	35272	126	3000	0	0	500	
2938																																							291	7604	0	0	39389	0	6316	3329	0	4331	254030	179165	0	1892	233689	0	3327	0	35500	0	20341	1250	254030	0	0	12860	0	5083	0	51303	127862		0	196097	192770	1148	0	0	11909	5223	
2956																																							388	3134	0	0	43986	0	2026	245	0	1146	117335	103947	0	336	104283	0	872	0	0	0	13052	100	117335	0	0	10955	0	1700	0	8781	95166		0	64142	63270	297	3140	0	0	0	
3252																																							297	6544	0	8055	11563	0	791	0	0	3384	92710	77153	0	610	82864	0	1120	0	5101	0	9846	200	92710	0	0	9129	0	300	0	11419	65734		0	59021	57901	217	4175	0	0	0	
3458																																							2377	1790	0	1030	7384	0	90	10	0	344	21877	18192	0	67	19609	0	345	0	0	0	2268	100	21877	0	0	1574	0	450	0	2053	16139		0	8989	8644	144	208	0	0	1350	
3506																																							0	26148	250	29657	196306	0	10293	0	0	27979	920907	790379	0	13705	843133	54	6707	1560	17000	0	77720	2879	920907	0	0	49584	0	21448	0	116954	673425		0	624571	617864	3809	10850	0	0	22049	
3579																																							300	6950	0	0	35018	0	5847	75	0	4301	232523	173547	0	2044	210014	0	1823	5555	29094	0	22509	5000	232523	0	0	3134	0	14220	0	21462	152085		-643	176300	174477	798	0	0	0	5329	
3720																																							0	3084	0	15427	36013	0	1441	33	0	3643	133898	105592	0	964	117033	0	1074	0	9280	0	16865	1200	133898	0	0	4299	0	10800	0	12700	92892		0	71912	70838	566	3419	0	0	1197	
3953																																							0	2814	0	0	0	0	1518	1539	0	1832	68062	62009	0	298	62520	0	761	0	213	0	5542	500	68062	0	0	3362	0	1680	9841	13898	48111		0	44749	43988	0	6530	0	0	0	
4138																																							0	7206	0	0	47593	24	4806	312	0	2009	159335	137337	0	1085	143855	0	867	0	5433	0	15480	300	159335	0	0	14024	0	300	0	16742	120595		0	98252	97385	856	0	0	0	0	
4147																																							32	732	0	0	26841	0	1633	0	0	6985	102383	82983	0	931	89914	0	502	0	6000	0	12469	1950	102383	0	0	7658	0	2230	0	11299	71684		0	61882	61380	631	4780	0	0	0	
4156																																							73	3393	0	0	30178	0	3823	4	0	1873	97408	56769	0	537	87648	0	819	0	10144	0	9760	1200	97408	0	0	6655	0	1200	1148	7053	49716		0	57735	56916	705	0	0	20198	0	
4231																																							0	1200	0	0	38318	0	984	0	0	1005	88737	76688	0	506	77194	0	670	0	0	0	11543	500	88737	0	0	5193	0	5500	0	11172	65516		0	44986	44316	350	2914	0	0	0	
4437																																							110	3532	0	4317	23581	0	2801	0	0	2071	145868	130522	0	952	134617	0	1012	0	0	0	11251	963	145868	0	0	9164	0	1000	0	15810	114712		0	106685	105673	124	3783	0	0	3143	
4745																																							0	528	0	2993	0	0	108	0	0	128	9332	8206	0	45	8251	0	60	13	0	0	1081	50	9332	0	0	191	0	840	0	825	7381		0	5122	5062	0	500	0	0	0	
4839																																							133	7038	0	0	60720	298	4293	282	0	2640	213367	171771	0	907	196009	0	1716	63	21400	0	17358	1875	213367	0	0	5402	0	7929	0	39402	132369		0	139616	137900	2152	0	0	0	1931	
5005																																							401	5172	0	5949	72637	0	7716	0	0	11045	294203	237787	0	3301	266743	0	1188	2003	25655	0	27460	0	294203	0	0	2188	0	24280	0	23934	213853		0	177378	176190	992	13090	0	0	0	
5050																																							31	3285	0	0	40624	0	1224	724	0	1148	88954	76694	0	296	81290	0	568	0	4300	0	7664	400	88954	0	0	5006	0	1400	0	11621	65073		0	42486	41918	858	0	0	0	0	
5069																																							163	1498	0	0	6867	0	19295	128	0	2213	309259	257830	0	4912	262742	0	5404	0	0	0	46517	4500	309259	0	0	37838	0	4129	0	7268	250562		0	225999	220595	50	58500	0	0	0	
5135																																							45	2239	0	0	20260	0	597	32	0	1864	84370	69098	0	377	70560	0	1063	355	0	0	13810	300	84370	0	0	3889	0	9300	154	11204	57894		0	59887	58824	321	0	0	1085	0	
5210																																							982	24670	466	27268	268497	0	6748	585	0	19553	713656	560190	0	7641	645298	0	3652	0	37750	0	68358	4798	713656	0	0	51698	0	5455	0	76051	484139		0	368539	364887	6407	0	0	0	39717	
5247																																							200	23183	0	3930	263300	0	17173	5844	0	5666	903918	815792	0	2263	835379	0	2255	0	2603	0	68539	700	903918	0	0	41053	0	19300	99	155493	660299		0	488128	485873	7486	98650	0	0	14721	
5274																																							2317	1904	0	0	14223	0	2518	0	0	4321	90673	71448	0	451	80471	0	670	0	8166	0	10202	66	90673	0	0	6554	0	3654	0	8913	62535		-166	66060	65390	94	0	0	0	406	
5331																																							0	8190	0	0	102735	0	6846	314	0	4512	230555	190543	0	2677	209899	0	710	0	16679	0	20656	2580	230555	0	0	8567	0	8360	0	40130	150413		0	108068	107358	1149	600	0	0	0	
5461																																							4214	16735	1501	0	107123	805	3256	0	0	5069	277451	255169	0	2006	257588	0	1697	0	413	0	19863	2059	277451	0	0	11782	0	4241	0	84465	170704		0	127945	126248	1781	12500	0	0	0	
5751																																							0	1383	0	0	45944	0	409	0	0	2802	89551	67001	0	614	67615	0	787	0	0	0	21936	600	89551	0	0	19680	0	700	0	4537	62464		0	39800	39013	956	0	0	0	0	
5939																																							13587	51028	23457	14440	791947	0	41601	19129	0	58213	2510170	2158706	0	11166	2281804	0	31595	2726	77243	0	228366	22146	2510170	8275	0	19079	0	180939	12562	175022	1983684		0	1469516	1437921	6202	35284	0	0	34689	
6039																																							100	3265	0	48	8014	0	2651	123	0	1858	78188	70217	0	536	70778	0	945	0	25	0	7410	469	78188	0	0	2807	0	4050	0	9285	60932		0	56757	55812	84	6317	0	0	0	
6057																																							28	343	0	285	2248	0	265	0	0	442	14878	11931	0	67	13598	0	182	0	1600	0	1280	25	14878	0	0	1122	0	100	0	966	10965		0	11200	11018	33	249	0	0	0	
6141																																							0	2696	0	11055	0	0	284	0	0	372	30920	27437	0	103	27540	0	335	0	0	0	3380	400	30920	0	0	380	0	2600	0	7811	19626		0	13198	12863	0	3650	0	0	0	
6329																																							41	8454	0	2558	47854	0	6987	548	0	3890	209697	187153	0	2154	189307	0	2219	0	0	0	20390	2600	209697	0	0	8683	0	7700	0	41644	145509		0	137583	135364	1407	4001	0	0	0	
6972																																							0	36828	0	190391	56377	419	8295	283	0	8186	641269	541378	0	2157	549060	0	5890	0	2607	0	92209	2600	641269	0	0	65282	0	22400	0	111024	430354		0	301390	295500	1927	44990	0	0	2918	
7009																																							5000	597	0	0	117442	0	930	0	0	13606	490512	413934	0	3730	417664	0	0	0	0	0	72848	500	490512	0	0	70651	0	531	0	20477	393457		0	307937	307937	1166	45000	0	0	0	
7045																																							0	4868	0	8851	20039	0	1852	0	0	1014	91078	80978	0	354	81332	0	732	0	0	0	9746	100	91078	0	0	7263	0	2100	0	10339	70639		0	47286	46554	283	7900	0	0	0	
7157																																							0	1782	0	0	8773	0	192	18	0	326	30742	26679	0	357	27036	0	212	0	0	0	3706	200	30742	0	0	3189	0	200	0	2413	24266		0	16263	16051	117	3600	0	0	0	
7166																																							12	14585	162	5695	36050	0	6546	0	0	7894	372866	328453	0	2078	342531	0	4113	0	12000	0	30335	5220	372866	0	0	18260	0	6352	8141	88650	239803		0	295429	291316	503	2465	0	0	0	
7456																																							0	1264	0	2320	15936	0	413	0	0	807	40215	35259	0	200	35459	0	360	0	0	0	4756	400	40215	0	0	1655	0	2400	0	4803	30456		0	17815	17455	301	2020	0	0	0	
7634																																							100	1705	0	1745	8932	0	234	0	0	818	39030	33536	0	241	33777	0	446	0	0	0	5253	200	39030	0	0	1981	0	2900	0	6537	26999		0	23034	22588	172	2908	0	0	0	
8033																																							894	1708	0	0	1295	0	542	0	0	1524	50701	37580	0	485	44127	0	600	0	6062	0	6574	774	50701	0	0	2274	0	3476	162	9242	28338		0	43126	42526	50	2050	0	0	0	
8154																																							57	688	0	0	5237	53	496	89	0	1025	39016	34658	0	346	35004	0	448	0	0	0	4012	134	39016	0	0	1109	0	2665	0	2496	32162		0	31609	31161	104	210	0	0	0	
8417																																							0	303871	6991	0	120	0	11895	0	0	208998	1931214	1676276	0	36936	1713212	0	599	0	0	0	218002	800	1931214	0	0	172042	0	45157	0	1225878	450398		0	69745	69146	3	694666	635527	0	0	
8462																																							0	3477	0	1684	23866	0	468	0	0	702	61132	52555	0	268	52823	0	309	0	0	0	8309	350	61132	0	0	6671	0	350	0	7051	45504		0	30044	29735	938	1200	0	0	0	
8547																																							2074	11922	1780	827	33668	0	2694	99	0	11756	321567	256043	0	3020	285363	0	3843	4193	22200	0	36204	350	321567	0	0	12990	0	22321	0	22879	233164		0	256002	252159	543	395	0	4100	0	
8631																																							633	1601	0	0	11350	0	1013	14	0	469	47792	41271	0	95	41366	0	308	0	0	0	6426	500	47792	0	0	5027	0	800	0	5769	35502		0	28634	28326	99	4386	0	0	0	
9115																																							0	117435	0	144002	515723	0	55226	132	0	10143	2039940	1900601	0	8655	1914703	0	8288	0	0	0	125237	2500	2039940	0	0	78986	0	33872	0	203722	1696879		0	677267	668979	9879	528300	0	0	5447	
9160																																							11988	6089	0	15095	0	0	1652	0	0	1691	135716	117328	0	233	125211	0	1207	0	7650	0	10505	4501	135716	0	0	6004	0	0	0	24814	92514		0	86046	84839	0	14362	0	0	0	
9339																																							3870	17227	1123	0	39252	0	6096	171	0	9650	359804	260524	0	1851	330386	0	3286	0	36500	0	29418	1418	359804	0	0	10289	0	16700	0	27098	233426		0	285701	282415	1011	0	0	31511	0	
9357																																							0	31903	0	0	26440	0	438	0	0	13148	545220	335667	0	505	515328	0	2652	0	173500	0	29892	500	545220	0	0	10962	0	17700	344631	115457	220210		0	131312	128660	730	0	0	0	5656	
9553																																							1963	908	0	0	5015	0	286	0	0	2676	58626	43877	0	683	52476	0	490	0	7916	0	6150	400	58626	0	0	4424	0	1200	0	4529	39348		0	47518	47028	126	750	0	0	0	
9807																																							5122	39963	0	200584	196565	21	7044	1041	0	53463	1858068	1386093	0	20102	1697438	0	34304	0	245708	0	160630	20000	1858068	0	0	70773	0	63858	0	48015	1338078		0	1308069	1273765	5999	80500	0	0	45535	
9955																																							4075	2925	2262	0	28332	0	1316	67	0	2181	89189	76363	0	1086	80033	0	445	0	2584	0	9156	110	89189	0	0	5073	0	3023	0	7039	69324		0	44751	44306	950	3725	0	0	0	
10157																																							37	2245	0	7623	13035	0	1090	321	0	2371	72569	60095	0	672	66142	0	580	316	5375	0	6427	250	72569	0	0	3432	0	2560	0	8221	51874		0	43421	42841	185	2690	0	0	0	
10250																																							0	10277	0	0	40589	0	5524	0	0	2789	238394	217867	0	1154	219021	0	1667	0	0	0	19373	1500	238394	0	0	3480	0	13000	0	30343	187524		0	175996	174329	1393	4886	0	0	0	
10849																																							5759	3642	0	25794	3403	0	4419	0	0	3257	174861	150894	0	698	159862	0	1681	694	8270	0	14999	16	174861	0	0	8955	0	6006	0	17409	133485		0	129574	127893	22	0	0	0	0	
10858																																							22	11395	28	48406	0	0	1948	467	0	6432	333303	284879	0	3224	307923	0	4433	1764	6645	0	25380	2500	333303	0	0	11125	0	11755	976	33799	251080		0	261798	257365	0	4500	0	0	13175	
11145																																							1078	5019	169	2853	10457	0	4738	471	0	1331	125568	101578	0	543	114770	0	1100	421	12649	0	10798	1000	125568	0	0	5513	0	4000	0	14945	86633		0	96781	95681	285	3350	0	0	0	
11640																																							0	12600	0	0	52622	0	2102	0	0	8709	183774	128776	0	2112	163446	0	1187	0	32558	0	20328	650	183774	0	0	2347	0	16350	0	30911	97865		0	107428	106241	981	1500	0	0	0	
11837																																							0	363	0	0	17424	0	1159	0	0	1929	71158	62201	0	827	63028	0	1186	0	0	0	8130	314	71158	0	0	686	0	6686	0	6279	55922		0	50746	49560	444	723	0	0	0	
12030																																							0	11552	0	905	6900	0	3411	50	0	4355	202814	172267	0	2889	185156	0	4783	104	10000	0	17658	300	202814	0	0	17008	0	300	0	16110	156157		0	174235	169452	50	6085	0	0	0	
12058																																							1875	3669	0	3576	23788	0	1850	342	0	1681	103043	91191	0	878	94249	0	1085	0	2180	0	8794	200	103043	0	0	6695	0	1650	329	9245	81946		0	63618	62533	249	3400	0	0	0	
12142																																							655	10030	0	5028	84283	0	5066	0	0	2616	178912	153573	0	1293	157366	0	1177	0	2500	0	21546	1250	178912	0	0	5270	0	13250	0	22788	130785		0	69611	68434	1776	2800	0	0	0	
12245																																							41	2305	0	0	28968	0	1394	0	0	965	89816	73740	0	983	78923	0	728	0	3500	0	10893	1419	89816	0	0	4901	0	3581	0	14302	59438		0	56871	56143	992	0	0	700	0	
12311	33400	974488	38600	9733	3077502	5365	339881	10676	18340	1420523	26475408	18340	808242	24471077	462780	402993	188213	2521011	993384	1541551	40000	26475408	0	0	1096882	0	345279	369724		0	20336958	19933965	59390	54998	1380543	838268	0	838268									18340		26475408	16887870	18340		24471077				2521011											3125223	13762647						0	54998	1023419	1380543	
12357																																							1089	1914	0	13805	0	0	109	0	0	424	31087	26994	0	320	27314	0	86	0	0	0	3773	120	31087	0	0	2633	0	1020	0	3113	23881		0	9632	9546	0	4200	0	0	0	
12647																																							16	3858	0	6606	0	0	782	167	0	488	47918	42162	0	409	42571	0	424	0	0	0	5347	125	47918	0	0	397	0	4825	1306	7423	34739		0	33919	33495	0	1200	0	0	0	
12656																																							0	449	0	352	0	0	252	10	0	173	11004	10387	0	47	10434	0	302	0	0	0	570	72	11004	0	0	310	0	188	0	1554	8833		0	8436	8134	0	1634	0	0	0	
12937																																							4169	4958	0	0	12467	81	4354	0	0	1881	121817	107632	0	552	108713	0	812	0	529	0	13104	750	121817	0	0	6983	0	5250	1599	27196	80436		0	93120	92308	121	0	0	0	0	
12946																																							0	8025	2702	5611	164235	847	6201	486	0	12162	397836	337885	0	3327	355848	0	3911	0	12241	0	41988	1	397836	0	0	35526	0	3749	0	32431	305454		0	201478	197567	2712	0	0	2395	0	
12955																																							27	3611	0	5134	17101	0	3748	341	0	870	91065	76366	0	387	81253	0	883	32	4500	0	9812	1567	91065	0	0	3242	0	4433	3962	15039	61327		0	55097	54214	570	2025	0	0	0	
13037																																							0	3538	0	0	5740	0	2577	393	0	2831	127830	111595	0	1372	112967	0	1302	0	0	0	14863	900	127830	0	0	13495	0	450	0	18078	93517		0	102968	101666	18	11085	0	0	0	
13103																																							52	16778	0	52895	216077	0	10421	15	0	8841	721736	574010	0	25345	612059	105	3643	257	3225	0	109572	500	721736	0	0	50276	0	34018	0	29214	544796		0	394101	390458	24778	25942	0	0	9479	
13251																																							312	1353	0	0	9730	0	103	135	0	1162	32828	29123	0	180	29303	0	298	0	0	0	3525	25	32828	0	0	1733	0	1475	0	3394	25729		0	18256	17958	292	2075	0	0	0	
13309																																							756	52555	1059	34346	637822	0	15032	4488	0	62561	2064747	1487718	0	13880	1879474	0	59754	0	289962	0	185273	25321	2064747	0	0	126043	0	24048	236	168444	1319274		0	1315646	1255892	9861	0	0	50100	37814	
13457																																							0	533	0	143	3594	0	48	0	0	1608	20529	15994	0	123	16117	0	343	0	0	0	4412	50	20529	0	0	4238	0	50	0	1734	14260		0	13763	13420	74	1183	0	0	0	
14052																																							1685	3183	0	216	3621	0	600	0	0	680	60587	53497	0	271	56268	0	683	0	2500	0	4319	1000	60587	0	0	1799	0	1500	0	10885	42612		0	50375	49692	20	910	0	0	0	
14155																																							27	2766	0	1274	7679	0	1774	53	0	2224	77096	63012	0	530	68882	0	1001	0	5340	0	8214	176	77096	0	0	7720	0	160	0	7526	55486		0	61879	60878	158	421	0	0	0	
14258																																							0	20595	0	0	34128	0	5525	75	0	6696	487325	412111	0	1192	451753	0	5049	0	25000	0	35572	500	487325	0	0	19374	0	15088	3173	87642	324469		0	417182	412133	610	5000	0	13450	0	
14409	36990	219724	102552	0	6868025	0	112062	23627	3576	500743	20732477	3576	373240	18053540	148	208811	1414483	513461	300000	2678789	0	20732477	0	0	458334	0	2095380	0		0	11259506	11050695	125075	0	1675467	188766	0	188766									3576		20732477	14999030	3576		18053540				513461											2725172	12273858						400000	0	0	1675466	
14454																																							0	637	0	380	11568	0	173	116	0	999	42071	30712	0	130	36673	0	615	0	5831	0	5398	75	42071	0	0	3289	0	1775	0	1974	28738		0	27363	26748	259	1450	0	0	0	
14650																																							3500	2220	0	3001	395	0	330	120	0	1000	25279	22024	0	168	22192	0	329	0	0	0	3087	200	25279	0	0	2575	0	300	0	5025	16999		0	15042	14713	12	0	0	0	0	
14753																																							0	983	0	1290	8197	0	183	0	0	637	25996	22670	0	367	23037	0	523	0	0	0	2959	300	25996	0	0	329	977	1277	0	5255	17415		0	13879	13356	76	1350	0	0	0	
14865																																							1559	2913	0	0	12014	0	2442	139	0	2612	82765	70899	0	798	75197	0	741	0	3500	0	7568	730	82765	0	0	3576	0	2870	0	10523	60376		0	58827	58086	392	3000	0	0	0	
14931																																							0	1979	0	0	9841	0	31	0	0	299	30306	26306	0	213	26636	0	145	0	0	0	3670	1903	30306	0	0	69	0	1560	0	10000	16306		0	14373	14228	138	3822	106	0	117	
14940																																							0	6703	0	0	29656	0	252	0	0	992	144422	124409	0	921	133195	0	1174	0	0	0	11227	500	144422	0	0	4795	0	5427	0	7888	116521		0	107993	106819	505	0	0	6000	1865	
15536																																							1013	27886	0	60177	74114	0	25307	7086	0	23561	1079503	929121	0	6132	955333	0	9154	4840	5000	0	124170	356	1079503	0	0	16509	0	107073	0	90998	838123		0	864673	855519	232	0	0	15080	0	
15732																																							0	6970	0	0	31983	0	533	320	0	5759	313886	271670	0	1420	288466	0	3239	0	15000	0	25420	1250	313886	0	0	4056	0	19750	0	27511	244159		0	268202	264963	364	3358	0	0	376	
16337																																							4170	15197	0	0	32912	0	6469	1124	0	2813	214638	176998	0	1271	196307	0	1487	0	17069	0	18331	350	214638	0	0	13920	0	3350	0	37065	139933		0	150801	149314	711	2639	0	0	969	
16355																																							2	1158	0	0	4884	0	1718	0	0	454	41195	37220	0	452	37672	0	508	0	0	0	3523	111	41195	0	0	783	0	2368	0	7849	29371		0	28737	28229	261	4750	0	0	0	
