"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
14409	149739	299863	3291	1600913	1024702	1753954	1496437	318125	675	6647699	58959	3576	0	20732477	3576	186766	17866774	513461	0	0	1675466	
14454											469	0			0			5831	0	0	0	
14650											60	0			0			0	0	0	0	
14753											9	0			0			0	0	0	0	
14865											244	0			0			3500	0	0	0	
14931											95	0			0			0	0	106	117	
14940											0	0			0			0	0	0	1865	
15536											4010	0			0			5000	0	0	0	
15732											775	0			0			15000	0	0	376	
16337											903	0			0			17069	0	0	969	
16355											180	0			0			0	0	0	0	
16458											633	0			0			6202	0	0	0	
16551											788	0			0			12193	0	0	0	
16748											782	0			0			2000	0	0	0	
16766											7329	0			0			140000	0	0	26876	
16944											0	0			0			0	0	0	0	
16953											0	0			0			0	0	0	0	
17110											219	0			0			0	0	6900	0	
17147											4493	0			0			87334	0	0	34841	
17259											233	0			0			1750	0	0	0	
17464											2138	0			0			30972	324	0	0	
17549											428	0			0			0	0	0	0	
17839											389	0			0			0	0	0	5174	
17950											668	0			0			1790	0	0	0	
18050											1444	0			0			5917	290	0	0	
18126											8185	0			0			150425	0	0	0	
18135											731	0			0			8215	0	0	0	
18368											1029	0			0			20551	35	0	0	
18377											100	0			0			0	0	0	0	
18827											499	0			0			757	0	0	0	
18836											395	0			0			2163	34	0	0	
18854											59	0			0			0	0	0	0	
18863											2509	0			0			20725	0	0	0	
18957											281	0			0			3945	0	0	0	
19356											0	0			0			0	0	0	0	
19730											24560	0			0			40000	5	0	13173	
19936											933	0			0			0	0	0	0	
19972											251	0			0			0	0	0	0	
20053											103	0			0			1950	517	0	459	
20147											256	0			0			4129	0	0	0	
20259											38	0			0			0	3810	0	0	
20370											483	0			0			4000	0	0	0	
20512											571	0			0			10000	0	0	0	
20633											429	0			0			3240	1000	0	0	
20754											0	0			0			0	0	0	0	
20839											310	0			0			6200	0	0	0	
20857											316	0			0			3739	0	0	0	
20866											322	0			0			0	0	0	0	
21256											18	0			0			0	0	0	0	
21359											107	0			0			366	13	0	0	
21630											522	0			0			7395	0	0	0	
21658											399	0			0			1903	0	0	0	
22048											314	0			0			1281	2091	0	2318	
22235											845	0			0			13000	0	0	0	
22356											1020	0			0			618	10	0	4781	
22459											442	0			0			2029	0	0	6456	
22543											176	0			0			94	0	0	0	
22552											235	0			0			700	0	0	0	
22730											270	0			0			984	0	0	0	
22936											367	0			0			442	0	0	0	
22954											535	0			0			4495	74	0	0	
23036											0	0			0			187	0	0	3188	
23045											228	0			0			0	0	0	0	
23241											34819	0			0			540452	45073	0	181658	
23456											231	0			0			621	0	0	0	
23504											1616	0			0			0	0	0	0	
23540											545	0			0			0	0	0	0	
23643											512	0			0			584	0	0	0	
23755											372	0			0			1000	0	0	0	
23812											3527	0			0			18077	873	0	1003	
24006											2429	0			0			0	0	0	0	
24266											1654	0			0			11574	0	0	0	
24453											257	0			0			0	0	0	0	
24659											0	0			0			0	0	0	0	
24668											436	0			0			491	0	0	4298	
24855											19	0			0			0	0	0	0	
24949											1775	0			0			26000	2820	0	160	
25357											207	0			0			500	0	0	0	
25647											0	0			0			0	0	0	0	
25852											1192	0			0			11000	0	0	0	
26149											0	0			0			0	0	0	888	
26233											1252	0			0			1008	0	0	0	
26242											2838	0			0			22775	0	0	8345	
26457											0	0			0			0	0	0	0	
26756											78	0			0			1400	0	0	0	
26765											227	0			0			0	0	0	0	
26859											1994	0			0			7057	0	0	0	
26916											2068	0			0			5000	0	0	2410	
27548											2509	0			0			35900	5402	3500	14479	
27614											1189	0			0			0	0	0	5368	
27838											2076	0			0			200	95	0	408	
27847											500	0			0			5582	0	0	0	
28013											11145	0			0			10	29688	0	176000	
28152											314	0			0			2864	0	0	0	
28255											511	0			0			0	0	0	0	
28349											777	0			0			0	0	0	724	
28406											2655	0			0			0	61745	0	0	
28572											884	0			0			10045	2091	0	0	
28732											84	0			0			0	0	0	0	
29104											3769	0			0			65000	27500	0	84494	
29159											68	0			0			379	0	0	0	
29252											872	0			0			7500	0	0	0	
29636											1997	0			0			27241	0	0	0	
29850											0	0			0			105	0	0	0	
29944											0	0			0			0	0	0	0	
29953											421	0			0			5717	0	0	0	
30025											1007	0			0			0	0	0	9945	
30052											162	0			0			0	0	0	0	
30146											235	0			0			0	0	0	0	
30155											949	0			0			17747	1223	0	0	
30258											469	0			0			8218	515	0	793	
30418											0	0			0			0	0	0	57234	
30502											3355	0			0			25000	3814	0	7067	
30650											494	0			0			1851	0	0	0	
30810											20	0			0			3971728	0	0	0	
30856											763	0			0			9767	0	0	5056	
31134											264	0			0			5000	0	0	0	
31152											716	0			0			14312	254	0	0	
31255											424	0			0			7598	0	0	710	
31303											30000	115			115			603961	2000	0	46102	
31657											0	0			0			0	0	0	0	
31826											766	0			0			1000	1699	0	0	
31835											604	0			0			10500	0	0	0	
32159											642	0			0			1824	0	0	0	
32234											43	0			0			0	0	0	12759	
32766											24	0			0			0	0	0	0	
33147											692	0			0			10000	0	0	0	
33259											669	0			0			0	0	0	882	
33268											50	0			0			0	0	0	0	
33549											10	0			0			0	0	0	0	
33727											1096	0			0			243	0	0	3438	
33754											0	0			0			0	0	0	0	
33772											6043	0			0			0	2000	0	8473	
33839											111	0			0			0	0	0	386	
33857											550	0			0			3500	0	0	0	
34032											100	0			0			0	0	0	0	
34153											3692	0			0			18973	2807	0	0	
34359											306	0			0			1000	0	0	0	
34425											1252	0			0			0	0	0	3135	
34434											578	0			0			29	0	0	0	
34452											57	0			0			0	57	0	0	
34537											6023	0			0			40000	1957	0	37425	
34555											368	0			0			900	0	0	221	
34742											1310	0			0			20002	0	0	0	
34836											0	0			0			0	0	0	0	
34863											0	0			0			0	0	0	0	
35057											260	0			0			3173	0	0	0	
35244											3344	0			0			17135	0	0	5409	
35301	1472037	8100921	1863995	470313	0	314615	2969162	3346108	572690	20277771	25717	107742	611233	47039423	107742	0	43030311	786799	1167930	15550731	18544896	
35570											98742	0			0			848	24969	0	1974000	
35646											140	0			0			0	89	0	0	
35842											196	0			0			0	0	0	0	
35851											0	0			0			0	0	0	0	
35936											0	0			0			0	0	0	0	
36054											2281	0			0			23588	0	0	0	
36344											1194	0			0			18500	0	0	14860	
36456											121	0			0			835	0	0	0	
36830											146	0			0			170	0	0	0	
36858											750	0			0			0	0	0	4973	
36933											296	0			0			1162	500	0	0	
37051											58	0			0			500	0	0	0	
37341											19	0			0			0	0	0	0	
37350											101	0			0			0	0	0	0	
37378											162	0			0			0	2000	0	0	
37435											2058	0			0			37386	0	0	4232	
37640											2773	0			0			24556	1878	0	3464	
37659											95	0			0			0	0	0	0	
37743											239	0			0			0	3100	0	0	
37949											1128	0			0			6325	0	0	6279	
38441											91	0			0			0	0	0	0	
38478											3150	0			0			5003	0	0	2733	
38526											931	0			0			11896	2343	0	0	
38535											1219	0			0			5000	375	0	2593	
38740											2288	0			0			45032	0	0	0	
39327											0	0			0			203	0	0	5643	
39420											3777	0			0			46375	0	0	20579	
39475											3966	0			0			35597	982	0	0	
39756											1179	0			0			15415	0	0	0	
39934											818	0			0			12000	200	0	0	
40033											289	0			0			0	1062	0	0	
40051											2750	0			0			55000	0	0	11645	
40305											11974	0			0			121452	40	0	44237	
40350											59	0			0			705	0	0	0	
40707											815	0			0			5000	0	0	0	
40855											372	0			0			5093	0	0	850	
41245											45	0			0			0	0	0	0	
41553											99	0			0			0	0	0	0	
41629											534	0			0			5238	0	0	0	
41647											2908	0			0			40669	0	0	21466	
41759											66	0			0			0	0	0	0	
41825											0	0			0			0	0	0	0	
41937											245	0			0			140	0	0	0	
41955											59	0			0			125	0	0	1280	
42037											59	0			0			0	500	0	0	
42055											327	0			0			0	0	0	0	
42354											185	0			0			0	0	0	0	
42420											22447	0			0			479428	21089	0	145494	
42448											1296	0			0			22929	4207	0	0	
42457											2	0			0			19	0	0	0	
42541	0	0	490772	127935	0	178590	27051	19065	0	843460	60847	0	0	19744408	0	133470	18175478	2631391	47	909360	878424	
43052											2392	0			0			4355	716	0	4242	
43155											703	0			0			10000	1000	0	0	
43173											24434	7084			7084			258000	0	0	0	
43324											641	0			0			100	0	0	0	
43351											0	0			0			0	0	0	0	
43454											2	0			0			0	0	0	0	
43511											3466	0			0			66200	0	0	2776	
43641											625	0			0			7130	0	0	0	
43744											1198	0			0			1000	0	0	0	
43856											274	0			0			0	1829	0	0	
43959											0	0			0			0	0	0	0	
44040											620	0			0			2451	250	0	0	
44134	0	31123	28582	38370	0	24656	0	0	15	122746	4727	2072	0	1517716	2072	103256	1281891	165000	0	0	12307	
44433											2193	983			983			28333	0	0	7025	
44451											57	0			0			1995	0	0	0	
44602	0	4840	0	523180	0	0	1997	0	0	530017	15873	0	5021	6036833	0	0	5447397	6000	0	1934610	5953	
44741											487	0			0			900	0	0	8781	
44750											113	0			0			0	23575	0	0	
44929											370	0			0			573	0	0	679	
45038											0	0			0			0	0	0	0	
45047											282	0			0			3407	2542	0	0	
45056											0	0			0			0	0	0	0	
45270											231	0			0			0	0	0	0	
45430											487	0			0			4397	175	0	0	
45458											34	0			0			0	0	0	0	
45551											4355	0			0			24489	7	0	1000	
45560											4735	0			0			85959	0	0	0	
45627											46412	0			0			833340	0	0	130892	
45775											668	0			0			0	0	0	0	
46053											727	0			0			1000	500	0	0	
46941											402	0			0			901	0	0	0	
47153											2	0			0			0	0	0	0	
47247											700	0			0			0	0	0	0	
47256											176	0			0			3250	0	0	0	
47377											5782	0			0			32000	0	0	5682	
47452											36	0			0			0	0	0	0	
47500											1115	0			0			0	4154	0	0	
47658											4	0			0			0	4	0	0	
48057											169	0			0			0	0	0	0	
48150											144	0			0			1749	0	0	0	
48208											1301	0			0			971	6945	0	12563	
48374											3669	0			0			51634	4171	0	593	
48440											3	0			0			0	0	0	0	
48552											269	0			0			2700	0	0	0	
48673											175	0			0			0	0	0	0	
48730											2258	0			0			0	0	0	0	
49054											200	0			0			0	0	0	0	
49148											346	0			0			275	0	0	0	
49241											964	0			0			4023	0	0	0	
49344											1967	0			0			35108	0	0	0	
49362											74173	28			28			15720	0	0	455169	
49540											461	0			0			784	0	0	363	
49643											0	0			0			0	0	0	0	
49652											310	0			0			5916	0	0	0	
49821											1439	0			0			20110	0	0	0	
49858											176	0			0			2860	0	0	0	
49951											0	0			0			0	0	0	0	
50144											0	0			0			0	0	0	0	
50461											0	42			42			0	0	0	0	
50546											653	0			0			12164	0	0	0	
50854											0	0			0			0	0	0	0	
50957											378	0			0			563	0	0	0	
51253											446	0			0			2089	4451	0	0	
51347											569	0			0			5030	0	0	500	
51356											0	0			0			0	0	0	0	
51459											437	0			0			0	0	0	0	
51730											66	0			0			44	475	0	0	
51842											383	0			0			1000	131	0	0	
51972											1596	0			0			11048	9670	0	0	
52410											305	0			0			0	0	0	0	
52456											11	0			0			0	0	0	0	
52719											2334	0			0			225283	0	1448465	0	
52951											64	0			0			600	0	0	0	
53015											9	0			0			0	0	0	0	
53033	7559	0	8943	83475	0	0	0	0	0	99977	11856	394	0	1611202	394	0	1191994	0	0	202440	274454	
53051											5	0			0			0	0	0	0	
53239											0	0			0			0	0	0	0	
53453											113	0			0			0	0	0	0	
53752											44	0			0			0	1285	0	0	
54049											414	0			0			448	0	0	0	
54058											525	0			0			10830	0	0	0	
54124											345	0			0			2000	0	0	0	
54357											0	0			0			0	0	0	0	
54375											6770	0			0			75064	0	0	0	
54441											112	0			0			0	0	0	1891	
54656											298	0			0			2400	0	0	0	
55019											771	0			0			0	2545	32420	3404	
55176											1809	0			0			21000	0	0	0	
55251											516	0			0			3700	0	0	0	
55336											250	0			0			162	0	0	0	
55635											217	0			0			0	0	0	0	
55653											452	0			0			5500	0	0	3829	
55916											90	0			0			0	0	0	0	
56230											253	0			0			2600	0	0	0	
56258											428	0			0			0	0	0	0	
56351											853	0			0			3029	0	0	0	
56427											246	0			0			0	1000	0	0	
56548											502	0			0			4000	149	0	0	
56557											6631	100			100			60630	0	0	110364	
56717											503	0			0			4000	0	0	8015	
56726											430	0			0			0	0	0	0	
57040											9	0			0			0	0	0	0	
57134											1172	0			0			22704	0	0	7939	
57228											403	0			0			4000	0	0	0	
57255											30	0			0			0	0	0	0	
57451											614	0			0			2708	0	0	0	
57572											527	0			0			6000	173	0	0	
57956											4	0			0			0	100	0	679	
58074											2001	0			0			25000	180	0	0	
58207											391	0			0			1109	9343	0	930	
58225											500	0			0			0	0	0	695	
58243	500	72629	47490	118511	0	32572	21	0	100	289542	12081	0	0	1966217	0	155455	1679825	86043	17719	0	0	
58355											0	0			0			0	0	0	0	
58551											0	0			0			0	0	0	0	
58636											880	0			0			4662	4	0	0	
58757											13	0			0			79	0	0	0	
58971											7872	0			0			69950	0	0	82795	
59259											190	0			0			0	0	0	0	
59316											1150	0			0			24000	110	0	14169	
59352											104	0			0			487	0	0	0	
59679											155	0			0			0	336	0	0	
59754											112	0			0			0	0	0	0	
60143	48332	0	13518	694241	1033	2327776	353	50699	2500	3138452	129957	17126	735720	36530743	17126	0	33559498	2139248	0	0	8266	
60219											488	0			0			3000	0	0	0	
60330											1023	0			0			6159	0	0	0	
60433											1290	0			0			0	0	0	0	
60545											120	0			0			285	0	0	0	
60554											216	0			0			1282	0	0	0	
60648											1036	0			0			5108	0	0	0	
61001											2580	0			0			44500	29284	0	0	
61122											8686	0			0			176820	7094	0	0	
61355											1423	0			0			9200	0	0	0	
61476											1008	0			0			6000	9841	0	0	
61533											0	0			0			0	0	0	0	
61757											412	0			0			4100	0	0	4997	
61832											484	0			0			0	0	0	0	
61953											170	0			0			0	0	0	0	
62044											313	0			0			1434	0	0	0	
62101											28649	89			89			231088	0	0	820374	
62147											1316	0			0			500	0	0	0	
62651											204	0			0			1404	2	0	0	
63050											0	0			0			0	0	0	0	
63069	36891	218187	218627	767558	0	337591	122820	31888	2000	1807620	44459	9260	0	11214844	9260	0	10163016	369605	72058	0	20308	
63078											2122	0			0			17500	221	0	0	
63201											19	0			0			0	0	0	0	
63359											0	0			0			0	0	0	0	
63573											3533	0			0			3001	1000	0	0	
63733											237	0			0			17	0	0	0	
63742											156	0			0			0	0	16291	0	
63751											38	0			0			186	0	0	0	
64150											187	0			0			2833	0	0	0	
64253											5	0			0			0	0	0	0	
64543											2090	0			0			30294	0	0	0	
64552											111	0			0			0	0	0	0	
64619	2496	0	32564	375186	0	161355	0	3223	1500	576324	8658	1524	0	1463395	1524	3010	1369457	149917	0	0	68074	
64646											335	0			0			1000	0	0	0	
64730											1117	0			0			16600	0	0	0	
64758											22	0			0			407	0	0	0	
65205											4140	0			0			0	40	0	0	
65241											360	0			0			6676	0	0	0	
65513	12411	13137	1506	10	0	0	0	67001	19666	113731	375	0	0	378314	0	0	335837	15	0	0	0	
65559											247	0			0			2377	500	0	0	
65746											5408	0			0			88948	0	0	2481	
65858											2037	0			0			2000	0	0	0	
66015	0	6015	2976	20797	0	20320	0	3944	245	56274	587	0	53466	206728	0		234850	0	1977	0	0	
66154											664	0			0			8133	475	0	0	
66172											9876	0			0			151700	7147	0	0	
66275											1866	0			0			5762	0	0	0	
66350											381	0			0			2990	0	0	0	
66613											1050	0			0			0	0	0	0	
66837											1651	0			0			12000	0	0	5000	
66846											1084	0			0			15500	0	0	0	
66903											3670	0			0			35387	2930	0	7644	
67142											448	0			0			32	0	0	0	
67151											1319	0			0			10213	0	0	0	
67209											2591	0			0			39377	22099	0	1760	
67254											0	0			0			0	0	0	0	
67311											102352	546			546			405413	29462	0	817071	
67414											378	0			0			6200	0	0	2117	
67777											3861	0			0			58127	17699	0	0	
67852											17703	0			0			2619	4	0	28973	
68345											1030	0			0			13306	0	0	0	
68448											72	0			0			0	491	0	0	
68569											43740	0			0			0	0	0	319582	
68756											263	0			0			2000	0	0	0	
68831											0	0			0			0	0	0	0	
68840											1006	0			0			6595	0	0	994	
68859											671	0			0			1739	0	0	6392	
68943											1052	0			0			15924	0	0	0	
69333											1428	0			0			1038	0	0	558	
69351											33	0			0			0	0	0	0	
69650											0	0			0			0	0	0	0	
69678											1905	0			0			0	2979	0	4811	
69847											0	0			0			0	0	0	0	
70049											419	0			0			7451	0	0	0	
70058											774	0			0			3183	0	0	0	
70076											83	0			0			0	0	0	0	
70151											0	0			0			0	0	0	0	
70218											299	119			119			3000	2551	0	0	
70254											15	0			0			0	0	0	0	
70414											972	0			0			9247	0	0	0	
70638											298	0			0			7453	0	0	0	
70955											0	0			0			0	0	0	0	
71318											4360	0			0			63730	12502	0	0	
71457											507	0			0			8500	0	0	0	
71671											1273	0			0			5479	2825	0	472	
71859											0	0			0			0	0	0	0	
72258											0	0			0			0	0	0	0	
72351											0	0			0			0	0	0	0	
72418											896	0			0			5000	5	0	2014	
72454											171	0			0			0	0	0	0	
72614											0	0			0			0	389	0	5180	
72678											2785	0			0			10000	40	0	0	
73031											602	46			46			2500	0	0	0	
73116											1456	0			0			17850	0	0	0	
73152											196	0			0			500	0	0	0	
73554											2	0			0			0	0	0	0	
73956											116	0			0			0	0	0	0	
74056											261	0			0			2832	0	0	0	
74140											2128	0			0			9381	0	0	0	
74159											65	0			0			0	0	0	0	
74337											867	0			0			0	0	0	0	
74403											1238	0			0			24748	3641	0	1730	
74449											25	0			0			0	0	0	0	
74458											154	0			0			2250	0	0	365	
75053											2831	0			0			41000	4098	0	2000	
75259											0	0			0			0	385	0	0	
75446											1428	0			0			27091	0	0	233	
75455											0	0			0			0	0	0	0	
75558											436	0			0			0	0	0	0	
75576											41037	0			0			732783	0	0	0	
75633	2703295	2985629	0	305190	0	0	0	0	0	5994114	1540	6300		20122841	6300	779539	17504311	1110647	0	0	4043756	
75651											255	0			0			2000	0	0	0	
75857											518	0			0			4518	0	0	560	
76050											542	0			0			0	8792	0	0	
76135											1021	0			0			0	0	0	0	
76153											311	0			0			2532	0	0	0	
76201	492000	3231000	1329000	11539000	0	4514000	1105000	1613000	49000	24164000	1249000	113000	2810000	153548000	114000	0	136849000	5357000	292000	878000	5806000	
76443											1084	0			0			10180	0	0	1000	
76742											1252	0			0			22995	1030	0	0	
76854											759	0			0			0	0	0	0	
77150											85	0			0			400	0	0	0	
77253											341	0			0			0	0	0	0	
77347											2311	0			0			39000	0	0	3377	
77374											5543	0			0			81170	0	0	11409	
77422											310	0			0			0	1000	0	0	
77758											1431	0			0			13036	0	0	5909	
77851											2774	0			0			40927	15566	0	9887	
78036											1698	0			0			0	0	0	0	
78054											350	0			0			5507	0	0	0	
78157											0	0			0			0	0	0	0	
78241											108	0			0			4452	206	0	0	
78559											23	0			0			0	0	0	0	
78643											361	0			0			3500	199	0	0	
78858											25	0			0			0	1497	0	0	
79042											183	0			0			3139	0	0	10649	
79127											18	0			0			0	0	0	0	
79145											1059	0			0			0	0	0	0	
79257											51	0			0			0	0	0	0	
79855											831	0			0			15750	0	0	2321	
80020											114	0			0			0	0	0	0	
80150											541	0			0			1400	4322	0	10000	
80431											478	0			0			0	0	0	0	
80552											6	0			0			0	0	0	0	
80936											306	0			0			2000	0	0	0	
81054											617	0			0			0	0	0	0	
81429											250	0			0			4000	0	0	0	
82024											863	0			0			1300	0	4696	7568	
82033											411	0			0			2000	0	0	0	
82257											167	0			0			2729	0	0	0	
82350											153	0			0			1120	0	0	0	
82659											201	0			0			1500	0	0	0	
83151											268	0			0			1781	0	0	2898	
83236											86	0			0			0	0	0	0	
83311											0	0			0			200229	0	0	0	
83357											0	0			0			0	0	0	0	
83450											3767	0			0			8819	0	0	11523	
83638	0	249512	11399	345383	0	582102	31739	103201	25359	1387490	7003	2569	0	2822840	2569	12880	2604443	56500	38795	21200	136462	
83834											184	0			0			482	0	0	0	
83852											0	0			0			0	0	0	0	
83955											203	0			0			756	0	2763	0	
84046											250	0			0			4035	0	0	0	
84055											242	0			0			750	0	0	0	
84251											0	0			0			0	2	0	0	
84345											421	0			0			0	1000	0	0	
84541											1071	0			0			27537	1078	0	0	
84804											0	0			0			0	0	0	0	
84970											4419	0			0			65350	5	0	1605	
85043											47	0			0			190	0	0	0	
85052											26	0			0			0	0	0	0	
85258											275	0			0			5500	0	0	22	
85454											0	0			0			0	0	0	0	
85856											79	0			0			400	0	0	0	
85931											978	0			0			12709	0	0	0	
86349											577	0			0			0	0	0	0	
86358											0	0			0			0	0	0	0	
86527											5313	0			0			95877	1407	0	12040	
86554											242	0			0			1000	96	0	0	
87047											316	0			0			0	0	0	0	
87159											109	0			0			0	0	0	0	
87234											1185	0			0			1000	0	0	19997	
87476											3145	0			0			53452	1369	0	0	
87533											500	0			0			10000	0	0	106	
87944											2045	0			0			15000	0	0	3008	
88240											156	0			0			0	0	0	2041	
88259											343	0			0			5020	200	0	0	
88352											0	0			0			0	0	0	0	
88455											965	0			0			9844	0	0	3778	
88530											1189	0			0			15716	0	0	0	
88950											49	0			0			0	0	0	95	
89032											464	0			0			60	0	0	0	
89135											236	0			0			0	0	0	0	
89162											0	0			0			0	0	0	0	
89452											449	0			0			7693	0	0	0	
89751											1288	0			0			5850	0	0	0	
89854											408	0			0			707	750	0	0	
89957											86	0			0			0	0	0	0	
90047											0	0			0			0	0	0	0	
90159											189	0			0			0	0	0	1287	
90234											358	0			0			1387	0	0	1976	
90252											0	0			0			0	0	0	0	
90328											845	0			0			10000	0	0	0	
90337											1263	0			0			16155	0	0	0	
90403											15061	1431			1431			149435	18820	0	514137	
90467											0	0			0			0	0	0	0	
90627											655	0			0			0	0	0	6133	
90645											2	0			0			0	0	0	0	
90739											264	0			0			0	0	0	0	
91129											319	0			0			634	0	0	0	
91147											212	0			0			2402	0	0	0	
91156											623	0			0			500	0	0	8922	
91259											443	0			0			211	0	0	0	
91615											282	0			0			2215	0	0	0	
91651											354	0			0			363	0	0	0	
91754											389	0			0			122	0	0	0	
91866											1046	0			0			0	54	0	0	
91950											0	0			0			22	0	0	0	
91969											0	0			0			822	0	0	4873	
92050											72	0			0			0	52	0	0	
92144											2	0			0			26	0	0	0	
92162											575	0			0			11600	0	0	0	
92630											2375	0			0			40053	0	0	0	
92706											1081	0			0			5000	0	0	1414	
92854											39	0			0			0	0	0	0	
92902											9	0			0			0	0	0	0	
93039											708	0			0			0	0	0	0	
93244											257	0			0			0	0	0	0	
93329											64	0			0			0	0	0	3559	
93413											1434	0			0			17210	0	0	0	
93543											1855	0			0			36100	0	0	0	
93619											75	0			0			0	0	0	0	
93628											161	0			0			1717	0	0	0	
93721											0	0			0			0	0	0	144673	
93758											330	0			0			0	0	0	0	
94139											250	0			0			0	0	0	10347	
