"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	TEXT4087	
34742	20020930							
34836	20020930							
34863	20020930							
35057	20020930							
35244	20020930							
35301	20020930							
35570	20020930							
35646	20020930							
35842	20020930							
35851	20020930							
35936	20020930							
36054	20020930							
36344	20020930							
36456	20020930							
36830	20020930							
36858	20020930							
36933	20020930							
37051	20020930							
37341	20020930							
37350	20020930							
37378	20020930							
37435	20020930							
37640	20020930							
37659	20020930							
37743	20020930							
37949	20020930							
38441	20020930							
38478	20020930							
38526	20020930							
38535	20020930							
38740	20020930							
39327	20020930							
39420	20020930							
39475	20020930							
39756	20020930							
39934	20020930							
40033	20020930							
40051	20020930							
40305	20020930							
40350	20020930							
40707	20020930							
40855	20020930							
41245	20020930							
41553	20020930							
41629	20020930							
41647	20020930							
41759	20020930							
41825	20020930							
41937	20020930							
41955	20020930							
42037	20020930							
42055	20020930							
42354	20020930							
42420	20020930							
42448	20020930							
42457	20020930							
42541	20020930							
43052	20020930							
43155	20020930							
43173	20020930							
43324	20020930							
43351	20020930							
43454	20020930							
43511	20020930							
43641	20020930							
43744	20020930							
43856	20020930							
43959	20020930							
44040	20020930							
44134	20020930							
44433	20020930							
44451	20020930							
44602	20020930							
44741	20020930							
44750	20020930							
44929	20020930							
45038	20020930							
45047	20020930							
45056	20020930							
45270	20020930							
45430	20020930							
45458	20020930							
45551	20020930							
45560	20020930							
45627	20020930							
45775	20020930							
46053	20020930							
46941	20020930							
47153	20020930							
47247	20020930							
47256	20020930							
47377	20020930							
47452	20020930							
47500	20020930							
47658	20020930							
48057	20020930							
48150	20020930							
48208	20020930							
48374	20020930							
48440	20020930							
48552	20020930							
48673	20020930							
48730	20020930							
49054	20020930							
49148	20020930							
49241	20020930							
49344	20020930							
49362	20020930							
49540	20020930							
49643	20020930							
49652	20020930							
49821	20020930							
49858	20020930							
49951	20020930							
50144	20020930							
50461	20020930							
50546	20020930							
50854	20020930							
50957	20020930							
51253	20020930							
51347	20020930							
51356	20020930							
51459	20020930							
51730	20020930							
51842	20020930							
51972	20020930							
52410	20020930							
52456	20020930							
52719	20020930							
52951	20020930							
53015	20020930							
53033	20020930							
53051	20020930							
53239	20020930							
53453	20020930							
53752	20020930							
54049	20020930							
54058	20020930							
54124	20020930							
54357	20020930							
54375	20020930							
54441	20020930							
54656	20020930							
55019	20020930							
55176	20020930							
55251	20020930							
55336	20020930							
55635	20020930							
55653	20020930							
55916	20020930							
56230	20020930							
56258	20020930							
56351	20020930							
56427	20020930							
56548	20020930							
56557	20020930							
56717	20020930							
56726	20020930							
57040	20020930							
57134	20020930							
57228	20020930							
57255	20020930							
57451	20020930							
57572	20020930							
57956	20020930							
58074	20020930							
58207	20020930							
58225	20020930							
58243	20020930							
58355	20020930							
58551	20020930							
58636	20020930							
58757	20020930							
58971	20020930							
59259	20020930							
59316	20020930							
59352	20020930							
59679	20020930							
59754	20020930							
60143	20020930							
60219	20020930							
60330	20020930							
60433	20020930							
60545	20020930							
60554	20020930							
60648	20020930							
61001	20020930							
61122	20020930							
61355	20020930							
61476	20020930							
61533	20020930							
61757	20020930							
61832	20020930							
61953	20020930							
62044	20020930							
62101	20020930							
62147	20020930							
62651	20020930							
63050	20020930							
63069	20020930							
63078	20020930							
63201	20020930							
63359	20020930							
63573	20020930							
63733	20020930							
63742	20020930							
63751	20020930							
64150	20020930							
64253	20020930							
64543	20020930							
64552	20020930							
64619	20020930							
64646	20020930							
64730	20020930							
64758	20020930							
65205	20020930							
65241	20020930							
65513	20020930							
65559	20020930							
65746	20020930							
65858	20020930							
66015	20020930							
66154	20020930							
66172	20020930							
66275	20020930							
66350	20020930							
66613	20020930							
66837	20020930							
66846	20020930							
66903	20020930							
67142	20020930							
67151	20020930							
67209	20020930							
67254	20020930							
67311	20020930							
67414	20020930							
67777	20020930							
67852	20020930							
68345	20020930							
68448	20020930							
68569	20020930							
68756	20020930							
68831	20020930							
68840	20020930							
68859	20020930							
68943	20020930							
69333	20020930							
69351	20020930							
69650	20020930							
69678	20020930							
69847	20020930							
70049	20020930							
70058	20020930							
70076	20020930							
70151	20020930							
70218	20020930							
70254	20020930							
70414	20020930							
70638	20020930							
70955	20020930							
71318	20020930							
71457	20020930							
71671	20020930							
71859	20020930							
72258	20020930							
72351	20020930							
72418	20020930							
72454	20020930							
72614	20020930							
72678	20020930							
73031	20020930							
73116	20020930							
73152	20020930							
73554	20020930							
73956	20020930							
74056	20020930							
74140	20020930							
74159	20020930							
74337	20020930							
74403	20020930							
74449	20020930							
74458	20020930							
75053	20020930							
75259	20020930							
75446	20020930							
75455	20020930							
75558	20020930							
75576	20020930							
75633	20020930							
75651	20020930							
75857	20020930							
76050	20020930							
76135	20020930							
76153	20020930							
76201	20020930							
76443	20020930							
76742	20020930							
76854	20020930							
77150	20020930							
77253	20020930							
77347	20020930							
77374	20020930							
77422	20020930							
77758	20020930							
77851	20020930							
78036	20020930							
78054	20020930							
78157	20020930							
78241	20020930							
78559	20020930							
78643	20020930							
78858	20020930							
79042	20020930							
79127	20020930							
79145	20020930							
79257	20020930							
79855	20020930							
80020	20020930							
80150	20020930							
80431	20020930							
80552	20020930							
80936	20020930							
81054	20020930							
81429	20020930							
82024	20020930							
82033	20020930							
82257	20020930							
82350	20020930							
82659	20020930							
83151	20020930							
83236	20020930							
83311	20020930							
83357	20020930							
83450	20020930							
83638	20020930							
83834	20020930							
83852	20020930							
83955	20020930							
84046	20020930							
84055	20020930							
84251	20020930							
84345	20020930							
84541	20020930							
84804	20020930							
84970	20020930							
85043	20020930							
85052	20020930							
85258	20020930							
85454	20020930							
85856	20020930							
85931	20020930							
86349	20020930							
86358	20020930							
86527	20020930							
86554	20020930							
87047	20020930							
87159	20020930							
87234	20020930							
87476	20020930							
87533	20020930							
87944	20020930							
88240	20020930							
88259	20020930							
88352	20020930							
88455	20020930							
88530	20020930							
88950	20020930							
89032	20020930							
89135	20020930							
89162	20020930							
89452	20020930							
89751	20020930							
89854	20020930							
89957	20020930							
90047	20020930							
90159	20020930							
90234	20020930							
90252	20020930							
90328	20020930							
90337	20020930							
90403	20020930							
90467	20020930							
90627	20020930							
90645	20020930							
90739	20020930							
91129	20020930							
91147	20020930							
91156	20020930							
91259	20020930							
91615	20020930							
91651	20020930							
91754	20020930							
91866	20020930							
91950	20020930							
91969	20020930							
92050	20020930							
92144	20020930							
92162	20020930							
92630	20020930							
92706	20020930							
92854	20020930							
92902	20020930							
93039	20020930							
93244	20020930							
93329	20020930							
93413	20020930							
93543	20020930							
93619	20020930							
93628	20020930							
93721	20020930							
93758	20020930							
94139	20020930							
94447	20020930							
94456	20020930							
94522	20020930							
94661	20020930							
94755	20020930							
94858	20020930							
95051	20020930							
95659	20020930							
95725	20020930							
95855	20020930							
96254	20020930							
96357	20020930							
96553	20020930							
97037	20020930							
97055	20020930							
97279	20020930							
97457	20020930							
97804	20020930							
97943	20020930							
98351	20020930							
98454	20020930							
98463	20020930							
98548	20020930							
98557	20020930							
98641	20020930							
98717	20020930							
99004	20020930							
99059	20020930							
99143	20020930							
99255	20020930							
99442	20020930							
99536	20020930							
99853	20020930							
99974	20020930							
100160	20020930							
100236	20020930							
100357	20020930							
100553	20020930							
100562	20020930							
100843	20020930							
101019	20020930							
101037	20020930							
101233	20020930							
101327	20020930							
101345	20020930							
101439	20020930							
101671	20020930							
101738	20020930							
101952	20020930							
102155	20020930							
102333	20020930							
102342	20020930							
102539	20020930							
102557	20020930							
103134	20020930							
103255	20020930							
103536	20020930							
103554	20020930							
103563	20020930							
103602	20020930							
104038	20020930							
104056	20020930							
104234	20020930							
104430	20020930							
104542	20020930							
104663	20020930							
105026	20020930							
105044	20020930							
105053	20020930							
105071	20020930							
105222	20020930							
105530	20020930							
105633	20020930							
106359	20020930							
106377	20020930							
106452	20020930							
106519	20020930							
106546	20020930							
106555	20020930							
106658	20020930							
107057	20020930							
107141	20020930							
107150	20020930							
107226	20020930							
107244	20020930							
107431	20020930							
107459	20020930							
107758	20020930							
108157	20020930							
108250	20020930							
108269	20020930							
108652	20020930							
108746	20020930							
108951	20020930							
109136	20020930							
109154	20020930							
109453	20020930							
109574	20020930							
109659	20020930							
109855	20020930							
110057	20020930							
110066	20020930							
110356	20020930							
110404	20020930							
110413	20020930							
110655	20020930							
110758	20020930							
110936	20020930							
110945	20020930							
111157	20020930							
111205	20020930							
111559	20020930							
111661	20020930							
111942	20020930							
111951	20020930							
111979	20020930							
112163	20020930							
112332	20020930							
112444	20020930							
112510	20020930							
112556	20020930							
112837	20020930							
112855	20020930							
112976	20020930							
113003	20020930							
113030	20020930							
113151	20020930							
113441	20020930							
113601	20020930							
113740	20020930							
113759	20020930							
113937	20020930							
114149	20020930							
114158	20020930							
114251	20020930							
114260	20020930							
114457	20020930							
114756	20020930							
114774	20020930							
114840	20020930							
114859	20020930							
115100	20020930							
115146	20020930							
115155	20020930							
115221	20020930							
115342	20020930							
115575	20020930							
115641	20020930							
116077	20020930							
116358	20020930							
116554	20020930							
116639	20020930							
116732	20020930							
116741	20020930							
117038	20020930							
117458	20020930							
117672	20020930							
117841	20020930							
118156	20020930							
118174	20020930							
118352	20020930							
118660	20020930							
118736	20020930							
119153	20020930							
119274	20020930							
119331	20020930							
119528	20020930							
119779	20020930							
120542	20020930							
120609	20020930							
120654	20020930							
120953	20020930							
121576	20020930							
121642	20020930							
121651	20020930							
121709	20020930							
121857	20020930							
121914	20020930							
122153	20020930							
122546	20020930							
122658	20020930							
122751	20020930							
122854	20020930							
123178	20020930							
123440	20020930							
123646	20020930							
124344	20020930							
124353	20020930							
124513	20020930							
124773	20020930							
124830	20020930							
125154	20020930							
125453	20020930							
125855	20020930							
125958	20020930							
126012	20020930							
126049	20020930							
126254	20020930							
126553	20020930							
126740	20020930							
126834	20020930							
126955	20020930							
127055	20020930							
127224	20020930							
127260	20020930							
127701	20020930							
128164	20020930							
128258	20020930							
128511	20020930							
128904	20020930							
128959	20020930							
129349	20020930							
129358	20020930							
129394	20020930							
129479	20020930							
129732	20020930							
129853	20020930							
129910	20020930							
130345	20020930							
130541	20020930							
130635	20020930							
130813	20020930							
130943	20020930							
131034	20020930							
131155	20020930							
131351	20020930							
131360	20020930							
131418	20020930							
131436	20020930							
131650	20020930							
131717	20020930							
131753	20020930							
131940	20020930							
132107	20020930							
132152	20020930							
132219	20020930							
132376	20020930							
132415	20020930							
132442	20020930							
132451	20020930							
132554	20020930							
132741	20020930							
132778	20020930							
132853	20020930							
132938	20020930							
133243	20020930							
133270	20020930							
133850	20020930							
133971	20020930							
134156	20020930							
134400	20020930							
134437	20020930							
134455	20020930							
134848	20020930							
135359	20020930							
135751	20020930							
135836	20020930							
135854	20020930							
136048	20020930							
136338	20020930							
136459	20020930							
136655	20020930							
137120	20020930							
137205	20020930							
137447	20020930							
137456	20020930							
137559	20020930							
137643	20020930							
137652	20020930							
137821	20020930							
137915	20020930							
138051	20020930							
138136	20020930							
138163	20020930							
138211	20020930							
138257	20020930							
138350	20020930							
138510	20020930							
138556	20020930							
138725	20020930							
138752	20020930							
138930	20020930							
139133	20020930							
139432	20020930							
139478	20020930							
139544	20020930							
139553	20020930							
139656	20020930							
139740	20020930							
139834	20020930							
139843	20020930							
139852	20020930							
139955	20020930							
140018	20020930							
140157	20020930							
140362	20020930							
140513	20020930							
140634	20020930							
141211	20020930							
141341	20020930							
141350	20020930							
141453	20020930							
141556	20020930							
141734	20020930							
141958	20020930							
142049	20020930							
142656	20020930							
142955	20020930							
143000	20020930							
143158	20020930							
143653	20020930							
143662	20020930							
143859	20020930							
143952	20020930							
144034	20020930							
144043	20020930							
144052	20020930							
144155	20020930							
144436	20020930							
144856	20020930							
144913	20020930							
144968	20020930							
145059	20020930							
145255	20020930							
145545	20020930							
145554	20020930							
145741	20020930							
145750	20020930							
145844	20020930							
145956	20020930							
146056	20020930							
146243	20020930							
146458	20020930							
146533	20020930							
146618	20020930							
146654	20020930							
146663	20020930							
146850	20020930							
147053	20020930							
147633	20020930							
147651	20020930							
147679	20020930							
147839	20020930							
147857	20020930							
147914	20020930							
147923	20020930							
148144	20020930							
148238	20020930							
148340	20020930							
148715	20020930							
148809	20020930							
148920	20020930							
149150	20020930							
149235	20020930							
149253	20020930							
149271	20020930							
149945	20020930							
150035	20020930							
150044	20020930							
150071	20020930							
150156	20020930							
150334	20020930							
150352	20020930							
150576	20020930							
150727	20020930							
150754	20020930							
151331	20020930							
151546	20020930							
151555	20020930							
151751	20020930							
151818	20020930							
151957	20020930							
152048	20020930							
152057	20020930							
152235	20020930							
152253	20020930							
152431	20020930							
152440	20020930							
152673	20020930							
152712	20020930							
152851	20020930							
153054	20020930							
153353	20020930							
153652	20020930							
154154	20020930							
154220	20020930							
154257	20020930							
154770	20020930							
155049	20020930							
155245	20020930							
155263	20020930							
155441	20020930							
155517	20020930							
155759	20020930							
156055	20020930							
156457	20020930							
156635	20020930							
156877	20020930							
156916	20020930							
156952	20020930							
157155	20020930							
157379	20020930							
157650	20020930							
157744	20020930							
157838	20020930							
157856	20020930							
157904	20020930							
158554	20020930							
158741	20020930							
158750	20020930							
158947	20020930							
158974	20020930							
159243	20020930							
159476	20020930							
159636	20020930							
159645	20020930							
159953	20020930							
160360	20020930							
160454	20020930							
160557	20020930							
160614	20020930							
160650	20020930							
160959	20020930							
161022	20020930							
161031	20020930							
161107	20020930							
161273	20020930							
161433	20020930							
161527	20020930							
161602	20020930							
162337	20020930							
162878	20020930							
163343	20020930							
163370	20020930							
163549	20020930							
163745	20020930							
163857	20020930							
164032	20020930							
164153	20020930							
164331	20020930							
164377	20020930							
164742	20020930							
164854	20020930							
164957	20020930							
164975	20020930							
165039	20020930							
165356	20020930							
165628	20020930							
165758	20020930							
165806	20020930							
166072	20020930							
166111	20020930							
166531	20020930							
166652	20020930							
166737	20020930							
166803	20020930							
166849	20020930							
167060	20020930							
167453	20020930							
167556	20020930							
167565	20020930							
167752	20020930							
167855	20020930							
167864	20020930							
168320	20020930							
168366	20020930							
168441	20020930							
168571	20020930							
168731	20020930							
168759	20020930							
169073	20020930							
169233	20020930							
169327	20020930							
169354	20020930							
169569	20020930							
169653	20020930							
169756	20020930							
169859	20020930							
169952	20020930							
170051	20020930							
170257	20020930							
170332	20020930							
170640	20020930							
170716	20020930							
170912	20020930							
170976	20020930							
171133	20020930							
171227	20020930							
171348	20020930							
171656	20020930							
171759	20020930							
171768	20020930							
171852	20020930							
172000	20020930							
172158	20020930							
172251	20020930							
172354	20020930							
172363	20020930							
172457	20020930							
172747	20020930							
172804	20020930							
172840	20020930							
172859	20020930							
173306	20020930							
173333	20020930							
173342	20020930							
173548	20020930							
173557	20020930							
173575	20020930							
173641	20020930							
173801	20020930							
173959	20020930							
174321	20020930							
174367	20020930							
174406	20020930							
174451	20020930							
174648	20020930							
175056	20020930							
175140	20020930							
175458	20020930							
175560	20020930							
175609	20020930							
175672	20020930							
176053	20020930							
176101	20020930							
176240	20020930							
176325	20020930							
176437	20020930							
176464	20020930							
176642	20020930							
177135	20020930							
177443	20020930							
177500	20020930							
177546	20020930							
177555	20020930							
177742	20020930							
177751	20020930							
177920	20020930							
177957	20020930							
178020	20020930							
178057	20020930							
178150	20020930							
178244	20020930							
178271	20020930							
178356	20020930							
178561	20020930							
178851	20020930							
179148	20020930							
179335	20020930							
179559	20020930							
179700	20020930							
179755	20020930							
180041	20020930							
180078	20020930							
180144	20020930							
180201	20020930							
180416	20020930							
180443	20020930							
180537	20020930							
180649	20020930							
180845	20020930							
181169	20020930							
181347	20020930							
181459	20020930							
181758	20020930							
181851	20020930							
181963	20020930							
182054	20020930							
182157	20020930							
182175	20020930							
182353	20020930							
182401	20020930							
182540	20020930							
182652	20020930							
182951	20020930							
183042	20020930							
183051	20020930							
183154	20020930							
183668	20020930							
183770	20020930							
183846	20020930							
183958	20020930							
184142	20020930							
184245	20020930							
184656	20020930							
184692	20020930							
184759	20020930							
184937	20020930							
185037	20020930							
185251	20020930							
185448	20020930							
185457	20020930							
185859	20020930							
186221	20020930							
186548	20020930							
186557	20020930							
186650	20020930							
186717	20020930							
186744	20020930							
186838	20020930							
186856	20020930							
187358	20020930							
187451	20020930							
187648	20020930							
187947	20020930							
188056	20020930							
188261	20020930							
188364	20020930							
188430	20020930							
188449	20020930							
188720	20020930							
188739	20020930							
188757	20020930							
188917	20020930							
188926	20020930							
189044	20020930							
189129	20020930							
189352	20020930							
189419	20020930							
189530	20020930							
189549	20020930							
189745	20020930							
189820	20020930							
189950	20020930							
190246	20020930							
190451	20020930							
190554	20020930							
190563	20020930							
190639	20020930							
190648	20020930							
190732	20020930							
190947	20020930							
190956	20020930							
191177	20020930							
191355	20020930							
191449	20020930							
191458	20020930							
191663	20020930							
191805	20020930							
191832	20020930							
191935	20020930							
191944	20020930							
192147	20020930							
192156	20020930							
192558	20020930							
192606	20020930							
192651	20020930							
192857	20020930							
193162	20020930							
193247	20020930							
193452	20020930							
193461	20020930							
193470	20020930							
193537	20020930							
193649	20020930							
193809	20020930							
194253	20020930							
194440	20020930							
194936	20020930							
195072	20020930							
195111	20020930							
195157	20020930							
195353	20020930							
195456	20020930							
195634	20020930							
196257	20020930							
196350	20020930							
196426	20020930							
196743	20020930							
196752	20020930							
196800	20020930							
197142	20020930							
197254	20020930							
197302	20020930							
197357	20020930							
197478	20020930							
197740	20020930							
197759	20020930							
198046	20020930							
198103	20020930							
198149	20020930							
198251	20020930							
198448	20020930							
198831	20020930							
198859	20020930							
198961	20020930							
199052	20020930							
199137	20020930							
199351	20020930							
199436	20020930							
199454	20020930							
199463	20020930							
199940	20020930							
200042	20020930							
200435	20020930							
200640	20020930							
201049	20020930							
201124	20020930							
201254	20020930							
201441	20020930							
201638	20020930							
201647	20020930							
201834	20020930							
202251	20020930							
202514	20020930							
202541	20020930							
202550	20020930							
202907	20020930							
203052	20020930							
203333	20020930							
203418	20020930							
203575	20020930							
203753	20020930							
203847	20020930							
204004	20020930							
204237	20020930							
204808	20020930							
204826	20020930							
205159	20020930							
205243	20020930							
205346	20020930							
205430	20020930							
205458	20020930							
205542	20020930							
205654	20020930							
206156	20020930							
206567	20020930							
206772	20020930							
206950	20020930							
207041	20020930							
207050	20020930							
207452	20020930							
207555	20020930							
207564	20020930							
207845	20020930							
207872	20020930							
207957	20020930							
208057	20020930							
208169	20020930							
208244	20020930							
208329	20020930							
208347	20020930							
208440	20020930							
208459	20020930							
208655	20020930							
208927	20020930							
208972	20020930							
209139	20020930							
209148	20020930							
209335	20020930							
209362	20020930							
209447	20020930							
209559	20020930							
209652	20020930							
209830	20020930							
209858	20020930							
210238	20020930							
210256	20020930							
210434	20020930							
210443	20020930							
210452	20020930							
210555	20020930							
211114	20020930							
211338	20020930							
211543	20020930							
211628	20020930							
211851	20020930							
211954	20020930							
212018	20020930							
212120	20020930							
212335	20020930							
212344	20020930							
212456	20020930							
212465	20020930							
212522	20020930							
213538	20020930							
213912	20020930							
213921	20020930							
213958	20020930							
214106	20020930							
214414	20020930							
214571	20020930							
214722	20020930							
214807	20020930							
214843	20020930							
215130	20020930							
215251	20020930							
215345	20020930							
215354	20020930							
215653	20020930							
215662	20020930							
215710	20020930							
215756	20020930							
215952	20020930							
216164	20020930							
216230	20020930							
216258	20020930							
216445	20020930							
216632	20020930							
216922	20020930							
217059	20020930							
217479	20020930							
217620	20020930							
218131	20020930							
218261	20020930							
218757	20020930							
218775	20020930							
218832	20020930							
218850	20020930							
218878	20020930							
219044	20020930							
219259	20020930							
219343	20020930							
219651	20020930							
219857	20020930							
220040	20020930							
220059	20020930							
220527	20020930							
220545	20020930							
220554	20020930							
220844	20020930							
221476	20020930							
221533	20020930							
221654	20020930							
222053	20020930							
222147	20020930							
222156	20020930							
222446	20020930							
222558	20020930							
222754	20020930							
223005	20020930							
223238	20020930							
223322	20020930							
223331	20020930							
223452	20020930							
223751	20020930							
223845	20020930							
224552	20020930							
224637	20020930							
224655	20020930							
224749	20020930							
224954	20020930							
225054	20020930							
225157	20020930							
225166	20020930							
225241	20020930							
225250	20020930							
225335	20020930							
225559	20020930							
225773	20020930							
225942	20020930							
226051	20020930							
226659	20020930							
226734	20020930							
226752	20020930							
226949	20020930							
227151	20020930							
227179	20020930							
227357	20020930							
227405	20020930							
227656	20020930							
228000	20020930							
228055	20020930							
228158	20020930							
228345	20020930							
228952	20020930							
229146	20020930							
229342	20020930							
229427	20020930							
229454	20020930							
229801	20020930							
229913	20020930							
229940	20020930							
229959	20020930							
230254	20020930							
230357	20020930							
230423	20020930							
230508	20020930							
230535	20020930							
230553	20020930							
230610	20020930							
230740	20020930							
230759	20020930							
231149	20020930							
231242	20020930							
231279	20020930							
231336	20020930							
231961	20020930							
232258	20020930							
232548	20020930							
232744	20020930							
232847	20020930							
232856	20020930							
233022	20020930							
233031	20020930							
233246	20020930							
233358	20020930							
233442	20020930							
233451	20020930							
233527	20020930							
233554	20020930							
234056	20020930							
234355	20020930							
234506	20020930							
234645	20020930							
234739	20020930							
234841	20020930							
235017	20020930							
235231	20020930							
235316	20020930							
235446	20020930							
235521	20020930							
235530	20020930							
235558	20020930							
235950	20020930							
236050	20020930							
236153	20020930							
236256	20020930							
236452	20020930							
236519	20020930							
236603	20020930							
236649	20020930							
236667	20020930							
236706	20020930							
236751	20020930							
236957	20020930							
237066	20020930							
237150	20020930							
237619	20020930							
237637	20020930							
237936	20020930							
237954	20020930							
238045	20020930							
238139	20020930							
238241	20020930							
238250	20020930							
238371	20020930							
238661	20020930							
238737	20020930							
238755	20020930							
238812	20020930							
239015	20020930							
239042	20020930							
239275	20020930							
239323	20020930							
239556	20020930							
239613	20020930							
239640	20020930							
239659	20020930							
239752	20020930							
240141	20020930							
240356	20020930							
240459	20020930							
240468	20020930							
240954	20020930							
241009	20020930							
241157	20020930							
241559	20020930							
241607	20020930							
242015	20020930							
242248	20020930							
242257	20020930							
242275	20020930							
242444	20020930							
242949	20020930							
242958	20020930							
243151	20020930							
243375	20020930							
243414	20020930							
243647	20020930							
243870	20020930							
243955	20020930							
244037	20020930							
244149	20020930							
244158	20020930							
244251	20020930							
244345	20020930							
244907	20020930							
245016	20020930							
245276	20020930							
245333	20020930							
245351	20020930							
245557	20020930							
245566	20020930							
245856	20020930							
246022	20020930							
246134	20020930							
246237	20020930							
246321	20020930							
246451	20020930							
246657	20020930							
246947	20020930							
246956	20020930							
247140	20020930							
247355	20020930							
247449	20020930							
247476	20020930							
247551	20020930							
247645	20020930							
247711	20020930							
247908	20020930							
248147	20020930							
248240	20020930							
248352	20020930							
248455	20020930							
248633	20020930							
248745	20020930							
248950	20020930							
248969	20020930							
249153	20020930							
249256	20020930							
249304	20020930							
249416	20020930							
249546	20020930							
249555	20020930							
249564	20020930							
249612	20020930							
249658	20020930							
249872	20020930							
249957	20020930							
250047	20020930							
250113	20020930							
250430	20020930							
250850	20020930							
251008	20020930							
251352	20020930							
251558	20020930							
251736	20020930							
251745	20020930							
251857	20020930							
251969	20020930							
252041	20020930							
252256	20020930							
252452	20020930							
252658	20020930							
252706	20020930							
252836	20020930							
253262	20020930							
253356	20020930							
253440	20020930							
253468	20020930							
253646	20020930							
253730	20020930							
253776	20020930							
254148	20020930							
254317	20020930							
254504	20020930							
254652	20020930							
254670	20020930							
254849	20020930							
254867	20020930							
255136	20020930							
255350	20020930							
255462	20020930							
255547	20020930							
255556	20020930							
255659	20020930							
255873	20020930							
255958	20020930							
256049	20020930							
256058	20020930							
256179	20020930							
256272	20020930							
256450	20020930							
256553	20020930							
256722	20020930							
256964	20020930							
257000	20020930							
257233	20020930							
257345	20020930							
257466	20020930							
