"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1829																																																												59	0	0									0	0	0	29	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	67	1252	0	0	0						0	0	0	0	0	77	2	1	0	0	0	64	0	0	51	0	0	0	11	2	0	41	16	14	0	0	0	0	97	236	607	164	30	0	0	0	
1856																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	710	0	928	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	37	48	0	33	43	0	0	0	0	11	16	0	382	48	191	0	0	0	0	682	0	1156	0	0	0	0	0	
2161																																																												0	0	0									0	0	0	43	64	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	315	43	0	0	0	0	0	0	0	537	81	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	6	2649	0	27	0	0	0	
2451																																																												0	0	0									0	0	0	52	0	131	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	50	15	0	0	0	0	0	0	0	116	33	0	0	0	0	
2554																																																												0	0	0									0	0	0	9	0	0	0	0	0		0	0	0	24	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	70	0	0	70	0	0	0	0	0	0	75	45	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									1973	463	0	0	0	35	0	0	0		0	0	0	0	0	269	0	0	0	294	0	0	0	0	0						0	0	0	0	0	0	463	0	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	257	490	648	0	0	0		0	575	0	0	0	0	0	0	0	2173	0	361	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	84	90	0	0	0	0	107	15	509	58	188	11	0	0	
2956																																																												0	0	0									0	0	0	211	10	91	0	0	0		10	0	0	252	298	0	0	0	0	181	79	0	0	0	0						0	0	0	0	130	146	37	0	0	189	0	121	151	0	91	0	0	0	0	0	0	123	55	0	0	0	0	0	394	0	918	201	0	0	0	0	
3252																																																												0	0	0									0	0	0	261	1	93	0	0	0		0	0	0	169	0	0	0	0	0	85	0	0	0	0	0						0	0	0	0	0	0	583	1	229	0	0	0	0	0	0	0	0	0	0	0	0	405	22	66	0	0	0	0	0	0	20	0	0	0	0	0	
3458																																																												0	0	0									43	47	0	24	0	0	0	0	0		0	0	0	0	0	94	0	0	0	0	0	2	0	0	0						0	0	0	0	0	0	47	0	43	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	17	0	11	0	0	0	0	0	
3506																																																												1918	0	1741	0	0	0	0	0	0	0	0	0	0	0	40	0	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	858	0	0	0	0	0	0	0	
3579																																																												0	0	0									0	0	0	78	43	80	0	0	0		7	0	0	0	0	0	0	0	0	18	0	0	0	0	0						0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	28	0	0	0	0	0	307	0	1370	274	0	0	0	0	
3720																																																												0	0	0									0	0	0	60	0	0	0	0	0		0	0	0	0	0	0	0	0	0	124	5	0	0	0	0						0	0	0	0	0	0	0	0	0	33	0	0	26	0	0	0	0	0	0	0	0	174	10	0	0	0	0	0	61	0	0	0	0	0	0	0	
3953																																																												0	0	0									368	1809	455	225	0	84	0	0	0		0	0	0	265	18	86	0	0	0	55	0	0	0	0	0						0	0	0	0	0	0	1809	455	690	1193	455	422	1039	399	386	0	0	0	0	0	0	77	0	0	0	0	0	0	145	0	38	0	0	0	0	0	
4138																																																												0	0	0									0	0	0	379	0	0	0	0	0		436	101	0	0	0	0	0	0	0	131	0	0	0	0	0						0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	164	0	0	0	0	0	0	0	1808	539	0	0	0	0	
4147																																																												0	0	0									0	0	0	1	0	174	0	0	0		0	0	0	0	0	0	0	0	0	2103	0	0	0	0	0						0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	13	0	54	2	134	0	0	0	0	0	0	310	93	0	0	0	0	
4156																																																												0	0	0									1	95	149	349	63	150	0	0	0		43	0	0	90	0	0	559	0	0	413	0	0	0	0	0						0	0	0	0	0	0	95	149	1	0	0	0	0	0	0	0	0	0	0	0	0	133	20	14	0	0	0	0	130	0	148	111	0	0	0	0	
4231																																																												0	0	0									0	0	0	57	1	0	0	0	0		0	0	0	104	0	50	0	0	0	402	0	0	0	0	0						0	0	0	0	0	0	34	0	15	0	0	0	0	0	0	0	0	0	0	0	0	270	0	10	0	0	0	0	123	0	291	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	99	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	235	0	0	0						0	0	0	20	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	34	0	0	0	0	59	0	320	304	0	0	0	0	
4745																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	8	0	0	0	0	0	27	0	73	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	49	0	0	0	0	191		0	0	0	0	0	0	79	0	0	159	0	931	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	85	0	0	0	0	70	106	194	0	138	27	0	0	
5005																																																												0	0	0									0	0	0	2900	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	239	0	790	55	14	0	0	0	
5050																																																												0	0	0									0	0	0	97	0	10	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	482	32	164	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																												0	0	0									0	0	0	0	0	0	0	0	0		3292	0	2051	0	0	0	0	0	0	2694	0	3721	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	
5135																																																												0	0	10									87	104	12	136	0	5	149	0	299		99	0	0	283	0	112	0	0	0	177	0	79	0	0	0						0	0	0	0	0	0	104	12	87	0	0	0	0	0	0	0	0	0	1	0	2	105	3	13	0	0	0	0	250	97	68	8	0	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	29	0	0	0	0	0	0	0	403	317	0	0	108	0	0	433	218	208	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	14	0	0	0	0	0	25	14	1436	986	305	237	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	5	0	107	0	31	0	0	0	0	295	0	0	0	0	0	0	0	0	154	0	8	0	0	0	0	0	0	0	0	0	0	0	0	31	0	38	6	0	0	0	0	0	0	0	0	0	0	0	0	0	64	85	0	0	0	0	0	0	21	891	21	407	24	0	0	
5274																																																												0	0	0									0	0	0	692	0	283	0	0	0		235	0	182	0	0	0	0	0	0	590	0	22	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	7	156	0	0	0	0	509	4	160	87	3	0	0	0	
5331																																																												0	0	0									0	0	0	48	0	0	0	0	0		0	0	0	0	0	0	0	0	181	0	0	0	0	0	0						0	0	0	191	147	0	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	123	0	0	0	0	
5461																																																												0	0	0									0	0	0	127	0	14	0	0	0		0	0	0	179	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																												0	0	0									51	371	0	141	0	3	0	0	0		0	0	0	0	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	371	0	51	0	0	173	0	0	156	0	0	0	0	0	0	74	0	68	0	0	0	0	45	0	84	1	0	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	2396	0	0	0	0	228	0	0	0	0	0	0	0	0	244	0	8822	0	0	0	0	0	0	0	0	0	0	0	1182	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	41	0	0	0	0	10503	891	8955	0	481	21	0	0	
6039																																																												0	0	0									0	0	0	208	122	22	0	0	0		0	0	0	60	0	23	0	0	0	675	33	127	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	3	0	96	33	145	0	0	0	0	59	0	68	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	76	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	45	0	0	0	0	174	0	0	0	0	0	0	0	
6141																																																												0	0	0									21	0	0	3	0	38	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	23	26	0	0	0	0	0	0	0	8	1	0	0	0	0	
6329																																																												0	0	0									0	0	0	291	0	199	0	0	0		80	0	294	0	0	0	0	0	0	54	0	2629	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	8	598	35	158	0	0	0	0	503	121	445	0	118	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	0	142	16	0	0	0	225	0	5241	328	0	0	0	0	0	3307	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	5	32	0	0	0	0	0	0	0	0	0	37	6	0	5	0	0	0	0	0	0	44	78	61	87	15	9	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	18	58	25	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	15	0	335	0	26	0	0	0	0	144	0	349	37	0	0	0	0	
7157																																																												0	0	0									27	0	0	27	12	18	0	0	0		0	0	0	0	0	68	0	0	0	0	0	33	0	0	0						0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	120	8	13	0	0	0	0	0	0	195	57	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									406	131	87	225	0	0	0	0	0		0	0	0	0	0	0	0	0	0	107	0	0	0	0	0						0	0	0	0	0	0	131	87	406	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	315	493	214	0	0	0		17	0	0	0	0	0	0	0	0	258	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	41	104	0	0	0	0	25	0	126	36	126	106	0	0	
8033																																																												0	0	0									277	0	31	251	88	0	0	0	0		26	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	31	277	1	24	277	1	14	249	0	0	0	0	0	0	299	142	2	0	0	0	0	0	0	443	24	0	0	0	0	
