"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
3506																							250	0	0	7000	0	17000	0	0	0	250	0	0	0	0	0	1880	0	0	0	0	10000	0	0	true	0	0	
3579																							0	0	75	11502	0	29094	0	0	0	0	0	0	26	0	49	7134	4	0	0	9320	7134	73	585	false	0	480	
3720																							0	0	33	1000	0	9280	0	0	0	0	0	0	0	0	33	896	1	0	0	5000	2000	34	0	true	0	1246	
3953																							0	0	1539	0	0	213	0	0	0	0	0	193	68	0	1278	1753	2	0	0	213	0	0	0	false	0	0	
4138																							0	24	312	0	0	5433	0	0	24	0	0	38	114	0	160	5653	3	0	0	0	5433	0	0	true	0	0	
4147																							0	0	0	4500	0	6000	0	0	0	0	0	0	0	0	0	2303	4	0	0	1500	0	0	0	false	0	0	
4156																							0	0	4	3644	0	10144	0	0	0	0	0	0	4	0	0	878	1	0	0	500	6000	0	0	false	0	0	
4231																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	1	0	0	0	0	0	0	false	0	0	
4437																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5984	3	0	0	0	0	0	0	false	0	0	
4745																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	1	0	0	0	0	0	0	false	0	0	
4839																							0	298	282	6500	0	21400	0	0	298	0	0	0	60	0	222	10183	5	0	0	13900	1000	0	0	false	0	0	
5005																							0	0	0	4580	0	25655	0	0	0	0	0	0	0	0	0	311	0	0	0	775	20300	0	0	true	0	0	
5050																							0	0	724	4300	0	4300	0	0	0	0	444	280	0	0	0	3417	4	0	0	0	0	0	0	false	0	0	
5069																							0	0	128	0	0	0	73	0	0	0	55	0	0	0	0	300	0	0	0	0	0	0	0	false	0	0	
5135																							0	0	32	0	0	0	0	0	0	0	10	0	0	0	22	8075	5	0	0	0	0	0	0	false	0	0	
5210																							466	0	585	27300	0	37750	0	0	0	466	0	0	138	0	447	4272	2	0	0	0	10000	0	0	false	0	450	
5247																							0	0	5844	0	0	2603	0	0	0	0	5152	692	0	0	0	253	0	0	0	0	0	0	2000	false	0	603	
5274																							0	0	0	6500	0	8166	0	0	0	0	0	0	0	0	0	2859	2	0	0	1000	500	0	166	false	0	0	
5331																							0	0	314	6000	0	16679	314	0	0	0	0	0	0	0	0	2989	1	0	0	10000	0	0	0	false	0	679	
5461																							1501	805	0	0	0	413	0	799	6	1501	0	0	0	0	0	1842	1	0	0	0	0	0	0	false	0	413	
5751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	true	0	0	
5939																							23457	0	19129	65000	7135	77243	0	0	0	16322	1308	0	1529	0	16292	2887	1	10444	0	5000	7243	0	0	false	0	0	
6039																							0	0	123	0	0	25	0	0	0	0	0	0	73	0	50	355	0	0	0	0	0	16	0	true	0	9	
6057																							0	0	0	700	0	1600	0	0	0	0	0	0	0	0	0	115	0	0	0	400	500	0	0	false	0	0	
6141																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	false	0	0	
6329																							0	0	548	0	0	0	0	0	0	0	0	0	0	0	548	3018	2	0	0	0	0	0	0	false	0	0	
6972																							0	419	283	0	0	2607	0	0	419	0	0	0	0	0	283	2592	2	0	0	0	0	0	2607	false	0	0	
7009																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1	0	0	0	0	0	0	false	0	0	
7045																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	1	0	0	0	0	0	0	false	0	0	
7157																							0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	98	0	0	0	0	0	0	0	false	0	0	
7166																							162	0	0	12000	0	12000	0	0	0	162	0	0	0	0	0	6694	3	0	0	0	0	0	0	false	0	0	
7456																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	false	0	0	
7634																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	1	0	0	0	0	0	0	false	0	0	
8033																							0	0	0	2250	0	6062	0	0	0	0	0	0	0	0	0	1178	1	0	0	3812	0	0	0	true	0	0	
8154																							0	53	89	0	0	0	0	0	53	0	0	0	0	0	89	871	2	0	0	0	0	0	0	true	0	0	
8417																							6991	0	0	0	0	0	0	0	0	6991	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	
8462																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	false	0	0	
8547																							1780	0	99	0	202	22200	0	0	0	1578	0	0	99	0	0	5286	1	228	0	9200	13000	0	0	true	0	0	
8631																							0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	429	1	0	0	0	0	0	0	false	0	0	
9115																							0	0	132	0	0	0	0	0	0	0	0	0	0	0	132	10929	3	0	0	0	0	0	0	false	0	0	
9160																							0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	658	0	0	0	7650	0	0	0	false	0	0	
9339																							1123	0	171	11500	0	36500	0	0	0	1123	0	0	69	0	102	6094	3	0	0	13000	12000	0	0	true	0	0	
9357																							0	0	0	173500	0	173500	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	false	0	0	
9553																							0	0	0	3600	0	7916	0	0	0	0	0	0	0	0	0	605	0	0	0	200	0	0	0	false	0	4116	
9807																							0	21	1041	0	0	245708	0	0	21	0	273	0	0	0	768	43128	3	0	0	27969	217739	0	0	true	0	0	
9955																							2262	0	67	0	0	2584	0	0	0	2262	0	0	67	0	0	1465	2	0	0	0	2584	0	0	true	0	0	
10157																							0	0	321	375	0	5375	0	0	0	0	0	0	21	0	300	1313	1	0	0	500	4500	0	0	false	0	0	
10250																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	true	0	0	
10849																							0	0	0	3262	0	8270	0	0	0	0	0	0	0	0	0	3615	2	0	0	5008	0	0	0	true	0	0	
10858																							28	0	467	0	0	6645	0	0	0	28	0	467	0	0	0	2154	1	0	0	0	5500	0	0	true	0	1145	
11145																							169	0	471	137	0	12649	0	0	0	169	0	0	287	0	184	1147	0	0	0	0	12512	0	0	false	0	0	
11640																							0	0	0	10184	0	32558	0	0	0	0	0	0	0	0	0	4772	1	0	0	10000	12374	0	0	false	0	0	
11837																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
12030																							0	0	50	2000	0	10000	0	0	0	0	0	0	0	0	50	3472	4	0	0	4000	4000	0	0	false	0	0	
12058																							0	0	342	0	0	2180	0	0	0	0	0	0	204	0	138	495	7	0	0	0	2000	0	0	false	0	180	
12142																							0	0	0	2500	0	2500	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	false	0	0	
12245																							0	0	0	3500	0	3500	0	0	0	0	0	0	0	0	0	1654	2	0	0	0	0	0	0	false	0	0	
12311	38600	5365	10676	10000	27866	2521011	0	4364	1001	0	280592	12	27866	10734	103000	500000	1215104	634	true	2789041	692273	0						2521011					412	0	8665	0	1599												
12357																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	false	0	0	
12647																							0	0	167	0	0	0	0	0	0	0	0	0	167	0	0	708	1	0	0	0	0	0	0	true	0	0	
12656																							0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	257	2	0	0	0	0	0	0	false	0	0	
12937																							0	81	0	0	0	529	0	0	81	0	0	0	0	0	0	2983	2	0	0	0	0	0	0	false	0	529	
12946																							2702	847	486	5000	0	12241	0	827	20	2702	0	0	299	0	187	3424	1	0	0	0	6093	0	0	false	0	1148	
12955																							0	0	341	0	0	4500	0	0	0	0	0	0	0	0	341	2007	2	0	0	2000	2500	0	0	false	0	0	
13037																							0	0	393	0	0	0	0	0	0	0	0	0	74	0	319	6997	4	0	0	0	0	0	0	false	0	0	
13103																							0	0	15	0	0	3225	0	0	0	0	0	0	0	0	15	2227	5	0	0	0	3225	0	0	false	0	0	
13251																							0	0	135	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	false	0	0	
13309																							1059	0	4488	22000	504	289962	0	0	0	555	4350	0	138	0	0	15829	3	504	0	100000	165883	0	0	true	0	2079	
13457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	false	0	0	
14052																							0	0	0	2500	0	2500	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	false	0	0	
14155																							0	0	53	1075	0	5340	0	0	0	0	0	0	53	0	0	420	0	0	0	3905	360	0	0	false	0	0	
14258																							0	0	75	0	0	25000	0	0	0	0	0	0	75	0	0	27041	5	0	0	12000	13000	0	0	true	0	0	
14409	102552	0	23627	583	774	513461	23324	0	0	101778	90838	7	774	0	70315	442563	0	0	true	0	0	0						513461					0	0	139	0	164												
14454																							0	0	116	5750	0	5831	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	false	0	81	
14650																							0	0	120	0	0	0	0	0	0	0	0	0	37	0	83	0	0	0	0	0	0	0	0	false	0	0	
14753																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	false	0	0	
14865																							0	0	139	3500	0	3500	0	0	0	0	0	0	67	0	72	1176	0	0	0	0	0	0	0	false	0	0	
14931																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	1	0	0	0	0	0	0	false	0	0	
14940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236	1	0	0	0	0	0	0	true	0	0	
15536																							0	0	7086	0	0	5000	0	0	0	0	0	0	0	0	7086	4527	2	0	0	5000	0	0	0	false	0	0	
15732																							0	0	320	0	0	15000	0	0	0	0	0	0	53	0	267	3038	2	0	0	0	15000	0	0	false	0	0	
16337																							0	0	1124	0	0	17069	0	0	0	0	0	0	0	0	1124	2475	2	0	0	0	17069	0	0	false	0	0	
16355																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	
16458																							0	0	0	0	0	6202	0	0	0	0	0	0	0	0	0	5524	3	0	0	0	6202	0	0	true	0	0	
16551																							0	0	0	1000	0	12193	0	0	0	0	0	0	0	0	0	433	0	0	0	2000	8743	0	0	false	0	450	
16748																							182	0	29	0	182	2000	0	0	0	0	0	0	21	0	8	1110	2	189	0	0	2000	0	0	false	0	0	
16766																							0	0	0	95000	0	140000	0	0	0	0	0	0	0	0	0	1976	2	0	0	45000	0	0	0	false	0	0	
16944																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	1	0	0	0	0	0	0	false	0	0	
16953																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	false	0	0	
17110																							977	0	0	0	0	0	0	0	0	977	0	0	0	0	0	1236	1	0	0	0	0	0	0	false	0	0	
17147																							355	0	106	8000	355	87334	0	0	0	0	0	0	106	0	0	25938	8	355	0	17000	56625	0	0	true	0	5709	
17259																							0	0	8	0	0	1750	0	0	0	0	0	0	8	0	0	733	1	0	0	0	1750	0	0	false	0	0	
17464																							3827	10	0	0	3827	30972	0	10	0	0	0	0	0	0	0	2442	1	3827	0	10000	8000	0	0	true	0	12972	
17549																							0	0	4014	0	0	0	0	0	0	0	0	0	0	0	4014	5	0	0	0	0	0	0	0	false	0	0	
17839																							0	0	192	0	0	0	0	0	0	0	0	0	28	0	164	4791	2	0	0	0	0	0	0	true	84	0	
17950																							0	0	94	0	0	1790	0	0	0	0	0	0	94	0	0	131	0	0	0	40	1750	0	0	false	0	0	
18050																							1840	0	208	1639	0	5917	0	0	0	1840	0	0	208	0	0	2286	2	0	0	0	4278	0	0	false	0	0	
18126																							6034	0	1515	0	0	150425	0	0	0	6034	1185	0	277	53	0	1835	1	0	0	50000	100000	275	45	true	0	105	
18135																							0	0	0	0	0	8215	0	0	0	0	0	0	0	0	0	387	3	0	0	8215	0	0	0	true	10602	0	
18368																							0	0	0	0	0	20551	0	0	0	0	0	0	0	0	0	0	0	0	0	5345	15206	0	0	false	0	0	
18377																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
18827																							0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	757	false	0	0	
18836																							0	0	372	178	0	2163	0	0	0	0	40	0	332	0	0	1445	1	0	0	0	1985	0	0	false	0	0	
18854																							0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	418	1	0	0	0	0	0	0	false	0	0	
18863																							1962	701	1005	14500	0	20725	0	0	701	1875	975	0	30	0	0	6174	5	0	87	6225	0	0	0	true	0	0	
18957																							0	0	0	0	0	3945	0	0	0	0	0	0	0	0	0	493	1	0	0	250	3695	0	0	false	0	0	
19356																							0	0	390	0	0	0	0	0	0	0	0	59	0	0	331	5	0	0	0	0	0	0	0	false	0	0	
19730																							4424	0	227	40000	930	40000	0	0	0	3494	0	0	227	0	0	61403	3	930	0	0	0	0	0	true	0	0	
19936																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089	9	0	0	0	0	0	0	false	0	0	
19972																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	false	0	0	
20053																							0	0	127	1950	0	1950	0	0	0	0	0	0	0	0	127	52	0	0	0	0	0	0	0	false	0	0	
20147																							0	0	585	0	0	4129	0	0	0	0	0	0	585	0	0	318	0	0	0	0	629	0	3500	false	0	0	
20259																							0	0	253	0	0	0	0	0	0	0	0	0	253	0	0	1139	1	0	0	0	0	0	0	false	0	0	
20370																							0	0	341	4000	0	4000	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	false	0	0	
20512																							0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	320	0	0	0	0	10000	0	0	false	0	0	
20633																							0	0	31	2000	0	3240	0	0	0	0	0	0	31	0	0	3874	2	0	0	0	1240	0	0	false	0	0	
20754																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
20839																							0	0	15	3200	0	6200	0	0	0	0	0	0	5	0	10	1134	1	0	0	0	3000	0	0	false	0	0	
20857																							0	0	212	322	0	3739	0	0	0	0	0	0	0	0	212	724	2	0	0	1096	2321	0	0	false	0	0	
20866																							0	0	131	0	0	0	0	0	0	0	0	0	131	0	0	863	1	0	0	0	0	0	0	false	0	0	
21256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	false	0	0	
21359																							0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	366	false	0	0	
21630																							0	0	157	0	0	7395	0	0	0	0	0	0	0	0	157	1821	3	0	0	0	7395	0	0	false	0	0	
21658																							0	0	0	850	0	1903	0	0	0	0	0	0	0	0	0	642	1	0	0	1000	0	0	0	true	0	53	
22048																							0	158	586	0	0	1281	0	0	158	0	0	0	193	0	393	6973	4	0	0	0	315	0	0	false	0	966	
22235																							0	0	86	2000	0	13000	0	0	0	0	0	0	86	0	0	3702	1	0	0	2000	9000	0	0	false	0	0	
22356																							0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	true	0	618	
22459																							0	0	0	1428	0	2029	0	0	0	0	0	0	0	0	0	3823	3	0	0	0	0	0	0	false	0	601	
22543																							0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	741	1	0	0	0	0	77	0	false	0	17	
22552																							0	0	0	700	0	700	0	0	0	0	0	0	0	0	0	526	3	0	0	0	0	0	0	true	0	0	
22730																							0	0	134	45	0	984	0	0	0	0	27	0	7	0	100	255	0	0	0	97	842	0	0	false	0	0	
22936																							0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	529	0	0	0	0	442	0	0	false	0	0	
22954																							0	0	50	608	0	4495	0	0	0	0	0	0	0	0	50	474	1	0	0	1687	2200	0	0	true	0	0	
23036																							0	0	30	0	0	187	0	0	0	0	5	0	25	0	0	5394	6	0	0	0	0	0	0	true	0	187	
23045																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	1	0	0	0	0	0	0	false	0	0	
23241																							13563	25	13715	16912	1230	540452	11570	0	25	12333	0	0	1035	7	1103	3584	2	1230	0	38457	469680	0	15403	true	0	0	
23456																							0	0	59	0	0	621	0	0	0	0	0	0	0	0	59	427	0	0	0	0	621	0	0	true	0	0	
23504																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	false	0	0	
23540																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	false	0	0	
23643																							0	0	288	42	0	584	0	0	0	0	0	0	66	0	222	1932	2	0	0	91	451	0	0	false	0	0	
23755																							729	0	174	1000	729	1000	0	0	0	0	0	0	0	0	174	2152	2	927	0	0	0	0	0	true	0	0	
23812																							0	0	0	10000	0	18077	0	0	0	0	0	0	0	0	0	5949	2	0	0	2532	5545	0	0	true	0	0	
24006																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
24266																							8806	200	477	0	1036	11574	0	200	0	7770	0	0	0	0	477	13823	4	1036	0	0	2000	79	0	false	0	9495	
24453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189	1	0	0	0	0	0	0	false	0	0	
24659																							0	0	649	0	0	0	0	0	0	0	0	649	0	0	0	224	0	0	0	0	0	0	0	false	0	0	
24668																							905	0	0	0	97	491	0	0	0	808	0	0	0	0	0	1158	0	97	0	0	491	0	0	false	0	0	
24855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	2	0	0	0	0	0	0	false	0	0	
24949																							0	0	207	1000	0	26000	0	0	0	0	0	0	23	0	184	2209	2	0	0	14000	11000	0	0	true	0	0	
25357																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	190	0	0	0	500	0	0	0	false	0	0	
25647																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3345	4	0	0	0	0	0	0	false	0	0	
25852																							0	0	0	6000	0	11000	0	0	0	0	0	0	0	0	0	847	0	0	0	0	5000	0	0	true	0	0	
26149																							0	794	23	0	0	0	0	0	794	0	20	0	0	0	3	835	1	0	0	0	0	0	0	false	0	0	
26233																							0	0	0	0	0	1008	0	0	0	0	0	0	0	0	0	878	1	0	0	0	0	0	0	true	0	1008	
26242																							0	0	641	16775	0	22775	0	0	0	0	0	0	64	0	577	2410	2	0	0	0	6000	0	0	true	0	0	
26457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
26756																							0	0	22	300	0	1400	0	0	0	0	0	0	0	0	22	182	1	0	0	400	700	0	0	true	0	0	
26765																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	false	0	0	
26859																							0	0	1600	5000	0	7057	0	0	0	0	0	0	384	0	1216	295	0	0	0	77	1217	0	0	false	0	763	
26916																							2562	17	0	2000	15	5000	0	17	0	2547	0	0	0	0	0	5142	4	15	0	1000	2000	0	0	true	0	0	
27548																							1623	0	341	5000	203	35900	0	0	0	1420	0	0	101	0	240	9644	2	203	0	16900	14000	0	0	true	0	0	
27614																							0	0	129	0	0	0	0	0	0	0	0	0	129	0	0	422	0	0	0	0	0	0	0	false	0	0	
27838																							0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	2297	2	0	0	0	0	0	0	true	0	200	
27847																							115	0	277	0	0	5582	0	0	0	115	0	125	0	0	152	211	0	0	0	0	5582	0	0	false	0	0	
28013																							1535	0	0	0	0	10	0	0	0	1535	0	0	0	0	0	2013	1	0	0	0	0	10	0	false	0	0	
28152																							0	0	0	250	0	2864	0	0	0	0	0	0	0	0	0	67	0	0	0	630	1984	0	0	false	0	0	
28255																							0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	734	0	0	0	0	0	0	0	true	0	0	
28349																							0	0	251	0	0	0	0	0	0	0	106	125	20	0	0	810	0	0	0	0	0	0	0	false	0	0	
28406																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
28572																							89	0	208	858	89	10045	0	0	0	0	0	0	208	0	0	163	0	89	0	440	8747	0	0	false	0	0	
28732																							75	0	80	0	0	0	0	0	0	75	0	0	80	0	0	1584	1	0	0	0	0	0	0	true	0	0	
29104																							16	0	0	50000	16	65000	0	0	0	0	0	0	0	0	0	4060	2	16	0	0	15000	0	0	false	0	0	
29159																							0	0	15	0	0	379	0	0	0	0	0	0	0	0	15	729	2	0	0	0	379	0	0	false	0	0	
29252																							0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	2063	1	0	0	0	7500	0	0	false	0	0	
29636																							3913	1487	1379	957	0	27241	0	0	1487	3913	0	532	291	0	556	705	0	0	0	2062	21822	30	2370	false	0	0	
29850																							0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	645	1	0	0	0	0	0	0	false	0	105	
29944																							0	0	169	0	0	0	0	0	0	0	0	0	169	0	0	68	0	0	0	0	0	0	0	false	0	0	
