"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	TEXT4087	
46905	20011231							
46941	20011231							
47153	20011231							
47247	20011231							
47256	20011231							
47377	20011231							
47425	20011231							
47452	20011231							
47500	20011231							
47658	20011231							
48057	20011231							
48150	20011231							
48208	20011231							
48374	20011231							
48440	20011231							
48552	20011231							
48673	20011231							
48730	20011231							
49054	20011231							
49148	20011231							
49241	20011231							
49344	20011231							
49362	20011231							
49540	20011231							
49643	20011231							
49652	20011231							
49821	20011231							
49858	20011231							
49951	20011231							
50144	20011231							
50461	20011231							
50546	20011231							
50854	20011231							
50957	20011231							
51253	20011231							
51347	20011231							
51356	20011231							
51459	20011231							
51730	20011231							
51842	20011231							
51972	20011231							
52410	20011231							
52456	20011231							
52719	20011231							
52951	20011231							
53015	20011231							
53033	20011231							
53051	20011231							
53239	20011231							
53453	20011231							
53752	20011231							
54049	20011231							
54058	20011231							
54124	20011231							
54357	20011231							
54375	20011231							
54441	20011231							
54656	20011231							
55019	20011231							
55176	20011231							
55251	20011231							
55336	20011231							
55635	20011231							
55653	20011231							
55916	20011231							
56230	20011231							
56258	20011231							
56351	20011231							
56427	20011231							
56548	20011231							
56557	20011231							
56717	20011231							
56726	20011231							
57040	20011231							
57134	20011231							
57228	20011231							
57255	20011231							
57451	20011231							
57572	20011231							
57956	20011231							
58074	20011231							
58207	20011231							
58225	20011231							
58243	20011231							
58355	20011231							
58551	20011231							
58636	20011231							
58757	20011231							
58971	20011231							
59259	20011231							
59316	20011231							
59352	20011231							
59679	20011231							
59754	20011231							
60143	20011231							
60219	20011231							
60330	20011231							
60433	20011231							
60545	20011231							
60554	20011231							
60648	20011231							
61001	20011231							
61122	20011231							
61355	20011231							
61476	20011231							
61533	20011231							
61757	20011231							
61832	20011231							
61953	20011231							
62044	20011231							
62101	20011231							
62147	20011231							
62651	20011231							
62709	20011231							
63050	20011231							
63069	20011231							
63078	20011231							
63201	20011231							
63359	20011231							
63573	20011231							
63733	20011231							
63742	20011231							
63751	20011231							
63957	20011231							
64150	20011231							
64253	20011231							
64543	20011231							
64552	20011231							
64619	20011231							
64646	20011231							
64730	20011231							
64758	20011231							
65205	20011231							
65241	20011231							
65513	20011231							
65559	20011231							
65746	20011231							
65858	20011231							
66015	20011231							
66154	20011231							
66172	20011231							
66275	20011231							
66350	20011231							
66613	20011231							
66837	20011231							
66846	20011231							
66903	20011231							
67142	20011231							
67151	20011231							
67209	20011231							
67254	20011231							
67311	20011231							
67414	20011231							
67777	20011231							
67852	20011231							
68345	20011231							
68372	20011231							
68448	20011231							
68569	20011231							
68756	20011231							
68831	20011231							
68840	20011231							
68859	20011231							
68943	20011231							
69333	20011231							
69351	20011231							
69650	20011231							
69678	20011231							
69847	20011231							
70049	20011231							
70058	20011231							
70076	20011231							
70151	20011231							
70218	20011231							
70254	20011231							
70414	20011231							
70638	20011231							
70955	20011231							
71318	20011231							
71457	20011231							
71671	20011231							
71859	20011231							
72258	20011231							
72276	20011231							
72351	20011231							
72418	20011231							
72454	20011231							
72614	20011231							
72678	20011231							
73031	20011231							
73116	20011231							
73152	20011231							
73554	20011231							
73956	20011231							
74056	20011231							
74140	20011231							
74159	20011231							
74337	20011231							
74403	20011231							
74449	20011231							
74458	20011231							
75053	20011231							
75259	20011231							
75446	20011231							
75455	20011231							
75558	20011231							
75576	20011231							
75633	20011231							
75651	20011231							
75857	20011231							
76050	20011231							
76117	20011231							
76135	20011231							
76153	20011231							
76201	20011231							
76443	20011231							
76742	20011231							
76854	20011231							
77150	20011231							
77253	20011231							
77347	20011231							
77374	20011231							
77422	20011231							
77758	20011231							
77851	20011231							
78036	20011231							
78054	20011231							
78157	20011231							
78241	20011231							
78559	20011231							
78643	20011231							
78858	20011231							
79042	20011231							
79127	20011231							
79145	20011231							
79257	20011231							
79855	20011231							
80020	20011231							
80150	20011231							
80431	20011231							
80552	20011231							
80936	20011231							
81054	20011231							
81223	20011231							
81429	20011231							
82024	20011231							
82033	20011231							
82257	20011231							
82350	20011231							
82659	20011231							
83151	20011231							
83236	20011231							
83311	20011231							
83357	20011231							
83450	20011231							
83638	20011231							
83834	20011231							
83852	20011231							
83955	20011231							
84046	20011231							
84055	20011231							
84251	20011231							
84345	20011231							
84541	20011231							
84804	20011231							
84970	20011231							
85043	20011231							
85052	20011231							
85258	20011231							
85454	20011231							
85856	20011231							
85931	20011231							
86349	20011231							
86358	20011231							
86527	20011231							
86554	20011231							
87047	20011231							
87159	20011231							
87234	20011231							
87476	20011231							
87533	20011231							
87944	20011231							
88240	20011231							
88259	20011231							
88352	20011231							
88455	20011231							
88530	20011231							
88802	20011231							
88950	20011231							
89032	20011231							
89135	20011231							
89162	20011231							
89452	20011231							
89751	20011231							
89854	20011231							
89957	20011231							
90047	20011231							
90159	20011231							
90234	20011231							
90252	20011231							
90328	20011231							
90337	20011231							
90403	20011231							
90467	20011231							
90627	20011231							
90645	20011231							
90739	20011231							
91129	20011231							
91147	20011231							
91156	20011231							
91259	20011231							
91521	20011231							
91615	20011231							
91651	20011231							
91754	20011231							
91866	20011231							
91950	20011231							
91969	20011231							
92050	20011231							
92144	20011231							
92162	20011231							
92630	20011231							
92706	20011231							
92854	20011231							
92902	20011231							
93039	20011231							
93244	20011231							
93329	20011231							
93413	20011231							
93543	20011231							
93619	20011231							
93628	20011231							
93721	20011231							
93758	20011231							
94139	20011231							
94447	20011231							
94456	20011231							
94522	20011231							
94661	20011231							
94755	20011231							
94858	20011231							
95051	20011231							
95659	20011231							
95725	20011231							
95855	20011231							
96254	20011231							
96357	20011231							
96553	20011231							
97037	20011231							
97055	20011231							
97260	20011231							
97279	20011231							
97457	20011231							
97804	20011231							
97943	20011231							
98351	20011231							
98360	20011231							
98454	20011231							
98463	20011231							
98548	20011231							
98557	20011231							
98641	20011231							
98717	20011231							
99004	20011231							
99059	20011231							
99143	20011231							
99255	20011231							
99442	20011231							
99536	20011231							
99853	20011231							
99974	20011231							
100160	20011231							
100236	20011231							
100357	20011231							
100553	20011231							
100562	20011231							
100843	20011231							
101019	20011231							
101037	20011231							
101233	20011231							
101327	20011231							
101345	20011231							
101439	20011231							
101671	20011231							
101738	20011231							
101952	20011231							
102155	20011231							
102333	20011231							
102342	20011231							
102539	20011231							
102557	20011231							
103134	20011231							
103255	20011231							
103536	20011231							
103554	20011231							
103563	20011231							
103602	20011231							
104038	20011231							
104056	20011231							
104234	20011231							
104430	20011231							
104542	20011231							
104663	20011231							
105026	20011231							
105044	20011231							
105053	20011231							
105071	20011231							
105222	20011231							
105530	20011231							
105549	20011231							
105633	20011231							
106359	20011231							
106377	20011231							
106452	20011231							
106519	20011231							
106546	20011231							
106555	20011231							
106658	20011231							
107057	20011231							
107141	20011231							
107150	20011231							
107226	20011231							
107244	20011231							
107431	20011231							
107459	20011231							
107758	20011231							
108157	20011231							
108250	20011231							
108269	20011231							
108522	20011231							
108652	20011231							
108746	20011231							
108951	20011231							
109136	20011231							
109154	20011231							
109453	20011231							
109574	20011231							
109659	20011231							
109855	20011231							
110057	20011231							
110066	20011231							
110356	20011231							
110404	20011231							
110413	20011231							
110655	20011231							
110758	20011231							
110936	20011231							
110945	20011231							
111157	20011231							
111205	20011231							
111559	20011231							
111661	20011231							
111942	20011231							
111951	20011231							
111979	20011231							
112163	20011231							
112332	20011231							
112444	20011231							
112510	20011231							
112556	20011231							
112837	20011231							
112855	20011231							
112976	20011231							
113003	20011231							
113030	20011231							
113151	20011231							
113441	20011231							
113601	20011231							
113740	20011231							
113759	20011231							
113937	20011231							
114149	20011231							
114158	20011231							
114251	20011231							
114260	20011231							
114457	20011231							
114756	20011231							
114774	20011231							
114840	20011231							
114859	20011231							
115100	20011231							
115146	20011231							
115155	20011231							
115221	20011231							
115342	20011231							
115575	20011231							
115641	20011231							
116077	20011231							
116358	20011231							
116554	20011231							
116639	20011231							
116732	20011231							
116741	20011231							
117038	20011231							
117458	20011231							
117672	20011231							
117841	20011231							
118156	20011231							
118174	20011231							
118352	20011231							
118660	20011231							
118736	20011231							
119153	20011231							
119274	20011231							
119331	20011231							
119528	20011231							
119779	20011231							
120542	20011231							
120609	20011231							
120654	20011231							
120953	20011231							
121576	20011231							
121642	20011231							
121651	20011231							
121709	20011231							
121857	20011231							
121914	20011231							
122153	20011231							
122546	20011231							
122630	20011231							
122658	20011231							
122751	20011231							
122854	20011231							
123178	20011231							
123440	20011231							
123646	20011231							
124344	20011231							
124353	20011231							
124513	20011231							
124773	20011231							
124830	20011231							
125154	20011231							
125453	20011231							
125855	20011231							
125958	20011231							
126012	20011231							
126049	20011231							
126254	20011231							
126553	20011231							
126740	20011231							
126834	20011231							
126955	20011231							
127055	20011231							
127224	20011231							
127260	20011231							
127701	20011231							
128164	20011231							
128258	20011231							
128511	20011231							
128904	20011231							
128959	20011231							
129349	20011231							
129358	20011231							
129394	20011231							
129479	20011231							
129732	20011231							
129853	20011231							
129910	20011231							
130345	20011231							
130541	20011231							
130635	20011231							
130813	20011231							
130943	20011231							
131034	20011231							
131155	20011231							
131351	20011231							
131360	20011231							
131418	20011231							
131436	20011231							
131650	20011231							
131717	20011231							
131753	20011231							
131940	20011231							
132107	20011231							
132152	20011231							
132219	20011231							
132376	20011231							
132415	20011231							
132442	20011231							
132451	20011231							
132554	20011231							
132741	20011231							
132778	20011231							
132853	20011231							
132938	20011231							
133243	20011231							
133270	20011231							
133850	20011231							
133971	20011231							
134156	20011231							
134400	20011231							
134437	20011231							
134455	20011231							
134848	20011231							
135359	20011231							
135751	20011231							
135836	20011231							
135854	20011231							
136048	20011231							
136338	20011231							
136459	20011231							
136655	20011231							
137120	20011231							
137205	20011231							
137447	20011231							
137456	20011231							
137559	20011231							
137643	20011231							
137652	20011231							
137821	20011231							
137915	20011231							
138051	20011231							
138136	20011231							
138163	20011231							
138211	20011231							
138257	20011231							
138350	20011231							
138510	20011231							
138556	20011231							
138725	20011231							
138752	20011231							
138930	20011231							
139133	20011231							
139432	20011231							
139478	20011231							
139544	20011231							
139553	20011231							
139656	20011231							
139740	20011231							
139834	20011231							
139843	20011231							
139852	20011231							
139900	20011231							
139955	20011231							
140018	20011231							
140157	20011231							
140362	20011231							
140513	20011231							
140634	20011231							
141211	20011231							
141341	20011231							
141350	20011231							
141453	20011231							
141556	20011231							
141734	20011231							
141958	20011231							
142049	20011231							
142656	20011231							
142955	20011231							
143000	20011231							
143158	20011231							
143653	20011231							
143662	20011231							
143859	20011231							
143952	20011231							
144034	20011231							
144043	20011231							
144052	20011231							
144155	20011231							
144436	20011231							
144856	20011231							
144913	20011231							
144959	20011231							
144968	20011231							
145059	20011231							
145255	20011231							
145545	20011231							
145554	20011231							
145741	20011231							
145750	20011231							
145835	20011231							
145844	20011231							
145956	20011231							
146056	20011231							
146243	20011231							
146458	20011231							
146533	20011231							
146618	20011231							
146654	20011231							
146663	20011231							
146850	20011231							
147053	20011231							
147633	20011231							
147651	20011231							
147679	20011231							
147839	20011231							
147857	20011231							
147914	20011231							
147923	20011231							
148144	20011231							
148238	20011231							
148340	20011231							
148528	20011231							
148715	20011231							
148809	20011231							
148920	20011231							
149150	20011231							
149235	20011231							
149253	20011231							
149271	20011231							
149945	20011231							
150035	20011231							
150044	20011231							
150071	20011231							
150156	20011231							
150334	20011231							
150352	20011231							
150576	20011231							
150727	20011231							
150754	20011231							
151331	20011231							
151546	20011231							
151555	20011231							
151751	20011231							
151818	20011231							
151957	20011231							
152048	20011231							
152057	20011231							
152235	20011231							
152253	20011231							
152431	20011231							
152440	20011231							
152673	20011231							
152712	20011231							
152851	20011231							
153054	20011231							
153353	20011231							
153652	20011231							
154154	20011231							
154220	20011231							
154257	20011231							
154770	20011231							
155049	20011231							
155245	20011231							
155263	20011231							
155441	20011231							
155517	20011231							
155759	20011231							
156055	20011231							
156457	20011231							
156635	20011231							
156877	20011231							
156916	20011231							
156952	20011231							
157155	20011231							
157379	20011231							
157605	20011231							
157650	20011231							
157744	20011231							
157838	20011231							
157856	20011231							
157904	20011231							
158554	20011231							
158741	20011231							
158750	20011231							
158947	20011231							
158974	20011231							
159243	20011231							
159476	20011231							
159636	20011231							
159645	20011231							
159953	20011231							
160360	20011231							
160454	20011231							
160557	20011231							
160614	20011231							
160650	20011231							
160959	20011231							
161022	20011231							
161031	20011231							
161107	20011231							
161273	20011231							
161433	20011231							
161527	20011231							
161602	20011231							
162337	20011231							
162878	20011231							
163343	20011231							
163370	20011231							
163549	20011231							
163745	20011231							
163857	20011231							
163923	20011231							
164032	20011231							
164153	20011231							
164331	20011231							
164377	20011231							
164742	20011231							
164854	20011231							
164957	20011231							
164975	20011231							
165039	20011231							
165356	20011231							
165628	20011231							
165758	20011231							
165806	20011231							
166072	20011231							
166111	20011231							
166531	20011231							
166652	20011231							
166737	20011231							
166803	20011231							
166849	20011231							
167060	20011231							
167453	20011231							
167556	20011231							
167565	20011231							
167752	20011231							
167855	20011231							
167864	20011231							
168320	20011231							
168366	20011231							
168441	20011231							
168571	20011231							
168731	20011231							
168759	20011231							
169073	20011231							
169233	20011231							
169327	20011231							
169354	20011231							
169569	20011231							
169653	20011231							
169756	20011231							
169859	20011231							
169952	20011231							
170051	20011231							
170257	20011231							
170332	20011231							
170640	20011231							
170716	20011231							
170912	20011231							
170976	20011231							
171133	20011231							
171227	20011231							
171348	20011231							
171656	20011231							
171759	20011231							
171768	20011231							
171852	20011231							
172000	20011231							
172158	20011231							
172251	20011231							
172354	20011231							
172363	20011231							
172457	20011231							
172747	20011231							
172804	20011231							
172840	20011231							
172859	20011231							
173306	20011231							
173333	20011231							
173342	20011231							
173548	20011231							
173557	20011231							
173575	20011231							
173641	20011231							
173717	20011231							
173801	20011231							
173959	20011231							
174321	20011231							
174367	20011231							
174406	20011231							
174451	20011231							
174648	20011231							
175056	20011231							
175140	20011231							
175458	20011231							
175560	20011231							
175609	20011231							
175672	20011231							
176053	20011231							
176101	20011231							
176240	20011231							
176325	20011231							
176437	20011231							
176464	20011231							
176642	20011231							
177135	20011231							
177443	20011231							
177500	20011231							
177546	20011231							
177555	20011231							
177742	20011231							
177751	20011231							
177920	20011231							
177957	20011231							
178020	20011231							
178057	20011231							
178150	20011231							
178244	20011231							
178271	20011231							
178356	20011231							
178561	20011231							
178851	20011231							
179148	20011231							
179335	20011231							
179559	20011231							
179700	20011231							
179755	20011231							
180041	20011231							
180078	20011231							
180144	20011231							
180153	20011231							
180201	20011231							
180416	20011231							
180443	20011231							
180537	20011231							
180649	20011231							
180845	20011231							
181169	20011231							
181347	20011231							
181404	20011231							
181459	20011231							
181758	20011231							
181851	20011231							
181963	20011231							
182054	20011231							
182157	20011231							
182175	20011231							
182353	20011231							
182401	20011231							
182456	20011231							
182540	20011231							
182652	20011231							
182951	20011231							
183042	20011231							
183051	20011231							
183154	20011231							
183668	20011231							
183770	20011231							
183846	20011231							
183958	20011231							
184142	20011231							
184245	20011231							
184263	20011231							
184656	20011231							
184759	20011231							
184937	20011231							
185037	20011231							
185251	20011231							
185448	20011231							
185457	20011231							
185859	20011231							
186221	20011231							
186548	20011231							
186557	20011231							
186650	20011231							
186717	20011231							
186744	20011231							
186838	20011231							
186856	20011231							
187358	20011231							
187451	20011231							
187648	20011231							
187947	20011231							
188056	20011231							
188261	20011231							
188364	20011231							
188430	20011231							
188449	20011231							
188720	20011231							
188739	20011231							
188757	20011231							
188917	20011231							
188926	20011231							
189044	20011231							
189129	20011231							
189352	20011231							
189419	20011231							
189530	20011231							
189549	20011231							
189745	20011231							
189820	20011231							
189950	20011231							
190246	20011231							
190451	20011231							
190554	20011231							
190563	20011231							
190639	20011231							
190648	20011231							
190732	20011231							
190947	20011231							
190956	20011231							
191177	20011231							
191355	20011231							
191449	20011231							
191458	20011231							
191663	20011231							
191805	20011231							
191832	20011231							
191935	20011231							
191944	20011231							
192147	20011231							
192156	20011231							
192558	20011231							
192606	20011231							
192651	20011231							
192857	20011231							
193162	20011231							
193247	20011231							
193452	20011231							
193461	20011231							
193470	20011231							
193537	20011231							
193649	20011231							
193809	20011231							
194253	20011231							
194440	20011231							
194936	20011231							
195072	20011231							
195111	20011231							
195157	20011231							
195353	20011231							
195456	20011231							
195634	20011231							
195867	20011231							
196257	20011231							
196350	20011231							
196426	20011231							
196743	20011231							
196752	20011231							
196800	20011231							
197142	20011231							
197254	20011231							
197302	20011231							
197357	20011231							
197478	20011231							
197740	20011231							
197759	20011231							
198046	20011231							
198103	20011231							
198149	20011231							
198251	20011231							
198448	20011231							
198831	20011231							
198859	20011231							
198961	20011231							
199052	20011231							
199137	20011231							
199351	20011231							
199436	20011231							
199454	20011231							
199463	20011231							
199940	20011231							
200042	20011231							
200435	20011231							
200547	20011231							
200640	20011231							
201049	20011231							
201124	20011231							
201254	20011231							
201441	20011231							
201638	20011231							
201647	20011231							
201834	20011231							
202251	20011231							
202514	20011231							
202541	20011231							
202550	20011231							
202907	20011231							
202970	20011231							
203052	20011231							
203333	20011231							
203418	20011231							
203575	20011231							
203753	20011231							
203847	20011231							
204004	20011231							
204237	20011231							
204808	20011231							
204826	20011231							
205159	20011231							
205243	20011231							
205346	20011231							
205430	20011231							
205458	20011231							
205542	20011231							
205654	20011231							
206156	20011231							
206567	20011231							
206772	20011231							
206950	20011231							
207041	20011231							
207050	20011231							
207452	20011231							
207555	20011231							
207564	20011231							
207845	20011231							
207872	20011231							
207957	20011231							
208057	20011231							
208169	20011231							
208244	20011231							
208329	20011231							
208347	20011231							
208440	20011231							
208459	20011231							
208655	20011231							
208927	20011231							
208972	20011231							
209139	20011231							
209148	20011231							
209335	20011231							
209362	20011231							
209447	20011231							
209559	20011231							
209652	20011231							
209830	20011231							
209858	20011231							
210238	20011231							
210256	20011231							
210434	20011231							
210443	20011231							
210452	20011231							
210555	20011231							
211114	20011231							
211338	20011231							
211543	20011231							
211628	20011231							
211851	20011231							
211954	20011231							
212018	20011231							
212120	20011231							
212335	20011231							
212344	20011231							
212456	20011231							
212465	20011231							
212522	20011231							
213538	20011231							
213912	20011231							
213921	20011231							
213958	20011231							
214106	20011231							
214414	20011231							
214571	20011231							
214722	20011231							
214807	20011231							
214843	20011231							
215130	20011231							
215251	20011231							
215345	20011231							
215354	20011231							
215523	20011231							
215653	20011231							
215662	20011231							
215710	20011231							
215756	20011231							
215952	20011231							
216164	20011231							
216230	20011231							
216258	20011231							
216445	20011231							
216632	20011231							
216922	20011231							
217059	20011231							
217479	20011231							
217620	20011231							
218131	20011231							
218261	20011231							
218757	20011231							
218775	20011231							
218832	20011231							
218850	20011231							
218878	20011231							
219044	20011231							
219259	20011231							
219343	20011231							
219651	20011231							
219857	20011231							
220040	20011231							
220059	20011231							
220527	20011231							
220545	20011231							
220554	20011231							
220844	20011231							
221476	20011231							
221533	20011231							
221654	20011231							
222053	20011231							
222147	20011231							
222156	20011231							
222446	20011231							
222558	20011231							
222754	20011231							
223005	20011231							
223238	20011231							
223322	20011231							
223331	20011231							
223452	20011231							
223658	20011231							
223751	20011231							
223845	20011231							
224552	20011231							
224637	20011231							
224655	20011231							
224749	20011231							
224954	20011231							
225054	20011231							
225157	20011231							
225166	20011231							
225241	20011231							
225250	20011231							
225335	20011231							
225559	20011231							
225773	20011231							
225942	20011231							
226051	20011231							
226659	20011231							
226734	20011231							
226752	20011231							
226949	20011231							
227151	20011231							
227179	20011231							
227357	20011231							
227405	20011231							
227656	20011231							
228000	20011231							
228055	20011231							
228158	20011231							
228345	20011231							
228952	20011231							
229146	20011231							
229342	20011231							
229427	20011231							
229454	20011231							
229801	20011231							
229913	20011231							
229940	20011231							
229959	20011231							
230254	20011231							
230357	20011231							
230423	20011231							
230508	20011231							
230535	20011231							
230553	20011231							
230610	20011231							
230740	20011231							
230759	20011231							
231149	20011231							
231242	20011231							
231279	20011231							
231336	20011231							
231961	20011231							
232258	20011231							
232548	20011231							
232744	20011231							
232847	20011231							
232856	20011231							
233022	20011231							
233031	20011231							
233246	20011231							
233358	20011231							
233442	20011231							
233451	20011231							
233527	20011231							
233554	20011231							
234056	20011231							
234355	20011231							
234506	20011231							
234645	20011231							
234739	20011231							
234841	20011231							
234944	20011231							
235017	20011231							
235231	20011231							
235316	20011231							
235446	20011231							
235521	20011231							
235530	20011231							
235558	20011231							
235950	20011231							
236050	20011231							
236153	20011231							
236256	20011231							
236452	20011231							
236519	20011231							
236603	20011231							
236649	20011231							
236667	20011231							
236706	20011231							
236751	20011231							
236957	20011231							
237066	20011231							
237150	20011231							
237619	20011231							
237637	20011231							
237936	20011231							
237954	20011231							
238045	20011231							
238139	20011231							
238241	20011231							
238250	20011231							
238371	20011231							
238661	20011231							
238737	20011231							
238755	20011231							
238812	20011231							
239015	20011231							
239042	20011231							
239275	20011231							
239323	20011231							
239556	20011231							
239613	20011231							
239640	20011231							
239659	20011231							
239752	20011231							
240141	20011231							
240356	20011231							
240459	20011231							
240468	20011231							
240954	20011231							
241009	20011231							
241157	20011231							
241559	20011231							
241607	20011231							
242015	20011231							
242248	20011231							
242257	20011231							
242275	20011231							
242444	20011231							
242565	20011231							
242949	20011231							
242958	20011231							
243151	20011231							
243375	20011231							
243414	20011231							
243647	20011231							
243870	20011231							
243955	20011231							
244037	20011231							
244149	20011231							
244158	20011231							
244251	20011231							
244345	20011231							
244907	20011231							
245016	20011231							
245276	20011231							
245333	20011231							
245351	20011231							
245557	20011231							
245566	20011231							
245856	20011231							
246022	20011231							
246134	20011231							
246237	20011231							
246321	20011231							
246451	20011231							
246657	20011231							
246947	20011231							
246956	20011231							
247140	20011231							
247355	20011231							
247449	20011231							
247476	20011231							
247551	20011231							
247645	20011231							
247711	20011231							
247908	20011231							
248147	20011231							
248240	20011231							
248352	20011231							
248455	20011231							
248633	20011231							
248745	20011231							
248950	20011231							
248969	20011231							
249153	20011231							
249256	20011231							
249304	20011231							
249416	20011231							
249546	20011231							
249555	20011231							
249564	20011231							
249612	20011231							
249658	20011231							
249872	20011231							
249957	20011231							
250047	20011231							
250113	20011231							
250430	20011231							
250850	20011231							
251008	20011231							
251053	20011231							
251352	20011231							
251558	20011231							
251736	20011231							
251745	20011231							
251857	20011231							
