"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
17110															0	219	0	3951	236	3534	3149			0	0	198	0	0	INVEST./TRUSTEE FEE RECEIVABLE                                                                                                                                                                   			
17147															0	4195	514	12466	0	3302	1703	0	0	0	0	4455	0	0	INVESTMENT IN COMMUNITY DEVELOPMENT                                                                                                                                                              			
17259															0	233	0	1535	44	928	0	0	0	0	0	374	878	0				
17464															0	2045	0	13330	0	9286	0	0	0	0	0	1999	7184	0				
17549															730	456	0	4554	1864	3299	0	0	0	0	0	799	0	0				
17642															0	0	0	409	0	143	93	0	0	0	0	266	0	0	Income taxes payable                                                                                                                                                                             			
17839															0	338	231	3074	0	187	0	0	0	0	0	2318	0	0				
17950															0	640	0	1296	31	104	73	0	0	0	0	552	0	0	KEY MAN INSURANCE                                                                                                                                                                                			
18050															0	898	393	3466	0	615	195	235	0	0	0	1560	0	0	Software                                                                                                                                                                                         	Unposted Debits/Credits                                                                                                                                                                          		
18126															0	12227	0	32589	0	14229	0	0	0	0	0	6133	13556	0				
18135															0	613	0	1510	154	225	0	0	0	0	0	672	0	0				
18368															0	648	2120	7040	838	1693	496	0	0	0	0	2579	0	0	Visa payments in process                                                                                                                                                                         			
18377															0	96	5	163	0	14	0	0	0	0	0	48	0	0				
18827															0	454	197	1816	130	177	0	0	0	0	0	988	0	0				
18836															0	356	139	3997	0	2720				0	0	782	2358	0				
18854															20	48	0	596	68	139	0	0	0	0	0	409	0	0				
18863															0	2773	411	7900	632	2633				0	6	2077	1534	0				
18957															0	257	0	1650	0	889	0	0	0	0	0	504	807	0				
19356															0	0	0	1086	75	334	0	0	0	0	0	752	259	0				
19730															0	23620	4298	36096	0	3365	2041	0	0	0	0	4813	0	0	A/R-Secondary Mortgage Proceeds                                                                                                                                                                  			
19936															0	933	297	3572	121	1031	120	0	0	0	0	1311	787	0	Accrued Accounts Payable Other                                                                                                                                                                   			
19972															0	227	31	2097	0	1669	0	0	0	0	0	170	1548	0				
20053															0	100	41	412	5	6	0	0	0	0	0	265	0	0				
20147															4	162	0	958	119	370	0	0	0	0	0	426	0	0				
20259															0	38	0	327	2	43	31	0	0	0	0	246	0	0	Unposted DDA                                                                                                                                                                                     			
20370															0	461	129	1435	123	197	36	0	0	0	0	648	0	0	USPI & IBAA Credit Card A/C                                                                                                                                                                      			
20512															382	784	40	10293	329	8990	8156	0	0	0	0	479	0	0	bentley receivables                                                                                                                                                                              			
20633															0	279	0	1551	0	318	247	0	0	0	0	954	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
20754															0	0	0	211	0	8	8	0	0	0	0	203	0	0	CURRENT FED/ST TX                                                                                                                                                                                			
20839															0	260	53	936	0	122	95	0	0	0	0	501	0	0	Georgia Income Tax Fund                                                                                                                                                                          			
20857															0	316	0	1506	0	513	300	0	0	0	0	677	195	0	PREPAID INSURANCE                                                                                                                                                                                			
20866															0	276	303	1742	0	943				0	0	220	469	0				
21256															0	18	0	703	0	639				0	0	46	639	0				
21359															0	32	0	296	0	58				0	0	206	43	0				
21630															0	484	0	970	84	180	66	0	0	0	0	306	0	0	Prepaid income tax                                                                                                                                                                               			
21658															0	385	0	1459	0	570	0	0	0	0	0	504	488	0				
22048															0	314	123	3633	145	938	0	0	0	0	0	2258	351	0				
22235															0	845	414	4032	0	450	289	0	0	0	0	2323	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
22356															0	1286	0	5608	150	2113	890	939	0	0	0	2209	0	0	Internal suspense items                                                                                                                                                                          	internal loan suspense                                                                                                                                                                           		
22459															0	442	148	1466	159	251	0	0	0	0	0	625	0	0				
22543															0	176	0	609	54	140	67	0	0	0	0	293	0	0	NWSB Defered Compensation Investment                                                                                                                                                             			
22552															3	194	0	854	34	53	0	0	0	0	0	607	0	0				
22730															0	269	34	1211	61	639	459	0	0	0	0	269	0	0	Acc Int. Receivable - Securities                                                                                                                                                                 			
22860															0	2786	0	162962	0	155487	111942	0	0	0	0	4689	0	0	Securitization Receivables                                                                                                                                                                       			
22936															0	300	184	2201	240	627	0	0	0	0	0	1090	0	0				
22954															0	188	61	1336	0	503	0	0	0	0	0	584	464	0				
23036															153	0	314	3724	0	194	0	0	0	0	0	3216	0	0				
23045															0	236	0	405	0	8	0	0	0	0	0	161	0	0				
23241															0	34671	0	107189	0	52980	15537	0	0	0	0	19538	26558	0	Equipment leased to others                                                                                                                                                                       			
23344															0	1060	4	1728	44	66	0	0	0	0	0	598	0	0				
23456															0	174	0	979	0	66	53	0	0	0	0	739	0	0	Prepaid Taxes                                                                                                                                                                                    			
23504															0	1393	0	5386	0	1840	1038	0	0	0	0	2153	0	0	Advance for Tele Credit Clearing                                                                                                                                                                 			
23540															0	449	0	1438	116	196	57	0	0	0	0	793	0	0	SECURITY COLLECTION ACCT                                                                                                                                                                         			
23643															161	502	26	2423	164	325	0	0	0	0	0	1570	0	0				
23755															0	360	0	963	186	290	92	0	0	0	0	313	0	0	Arrogated investment interest receivable                                                                                                                                                         			
23812															0	3512	3081	10573	0	2346	0	0	0	0	0	1634	0	0				
24006															0	2275	263	8384	395	512	0	0	0	0	0	5334	0	0				
24266															0	2053	9152	28931	3204	6675	0	0	0	0	0	11051	3471	0				
24453															0	1034	0	1454	0	21	0	0	0	0	0	399	0	0				
24659															0	0	0	298	0	14	14	0	0	0	0	284	0	0	BOND INTEREST                                                                                                                                                                                    			
24668															0	431	0	1545	105	209	0	0	0	0	0	905	0	0				
24855															0	19	0	217	0	89	71	0	0	0	0	109	0	0	MASS MUTUAL SPLIT DOLLAR LIFE INS.                                                                                                                                                               			
24949															0	1711	1188	7351	0	2008	0	0	0	0	0	2444	1809	0				
25357															0	207	0	497	53	155	5	87	10	0	0	135	0	0	Wolf Minerals                                                                                                                                                                                    	Investments                                                                                                                                                                                      	Receviables                                                                                                                                                                                      	
25450															0	7800	17180	89232	0	52882	26297	0	0	0	725	10645	21307	0	Accounts Receivable                                                                                                                                                                              			
25647															0	0	94	547	38	128	40	0	0	0	0	325	0	0	Accounts Receivable                                                                                                                                                                              			
25852															0	1142	660	3674	52	52	0	0	0	0	0	1820	0	0				
26149															0	0	0	768	0	225	147	37	0	0	0	543	0	0	ACCRUED FEDERAL INCOME TAX                                                                                                                                                                       	SOFTWARE                                                                                                                                                                                         		
26233															0	1385	0	4128	348	1485	825	0	0	0	0	1258	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
26242															88	2786	0	5236	178	277	0	0	0	0	0	2173	0	0				
26457															0	0	0	226	0	0	0	0	0	0	0	226	0	0				
26756															30	63	52	1019	12	554	19	0	0	0	0	350	493	0	credit card clearing account                                                                                                                                                                     			
26765															0	225	0	856	55	106	51	0	0	0	0	525	0	0	Prepaid Federal Income Tax                                                                                                                                                                       			
26859															0	1953	725	4472	186	727	259	0	0	0	0	1067	0	0	crystal & crystal                                                                                                                                                                                			
26916															0	813	993	4685	0	1555	1029	0	0	0	0	1324	0	0	ACH in process                                                                                                                                                                                   			
27548															75	2414	622	6775	519	1672	0	0	0	0	0	2067	654	0				
27614															0	1152	0	3786	304	1175	381	0	0	0	0	1459	0	0	COMPUTER  SOFTWARE                                                                                                                                                                               			
27838															0	2025	0	3402	129	205	25	31	0	0	0	1172	0	0	Artwork                                                                                                                                                                                          	Account receivable                                                                                                                                                                               		
27847															0	446	121	2843	0	1079	0	0	0	0	0	1197	1057	0				
28013															0	19350	0	45174	0	20272	0	0	0	0	0	5552	18927	0				
28152															0	229	0	1215	64	748	0	0	0	0	0	238	684	0				
28255															0	431	0	1457	121	481	130	142	0	0	0	545	0	0	Unamortized EDP Software                                                                                                                                                                         	Cash Items (nonconforming)                                                                                                                                                                       		
28349															0	810	49	1351	28	221	34			0	0	271	0	0	Investment Interest Receivable                                                                                                                                                                   			
28406															0	2610	0	22514	0	15407	0	0	0	0	0	4497	14876	0				
28572															0	854	0	1287	32	98	65	0	0	0	0	335	0	0	Loan closing exchange                                                                                                                                                                            			
28732															0	84	142	2108	0	1343	0	0	0	0	0	539	1200	0				
29104															0	3489	689	22997	567	14020	10	18	0	0	0	4799	13382	0	Dividend recievable                                                                                                                                                                              	Principal recievable                                                                                                                                                                             		
29159															1	52	0	269	0	1	0	0	0	0	0	216	0	0				
29252															0	509	0	1386	46	223	0	0	0	0	0	654	0	0				
29636															0	1590	944	11247	0	4601	0	0	0	0	0	4112	2809	0				
29850															76	0	22	1557	57	1126	0	0	0	0	0	409	990	0				
29944															0	0	0	371	0	99	0	0	0	0	0	272	0	0				
29953															0	421	0	1072	0	35	0	0	0	0	0	616	0	0				
30025															0	995	448	4695	742	955	0	0	0	0	0	2297	0	0				
30052															0	157	111	945	0	467	0	0	0	0	0	210	201	0				
30146															0	231	112	779	0	93	0	0	0	0	0	343	0	0				
30155															0	951	0	2847	59	163	0	0	0	0	0	1733	0	0				
30258															0	451	0	2433	134	1310	0	0	0	0	0	672	715	0				
30418															0	0	0	3752	1034	1090	0	0	0	0	0	2662	0	0				
30502															0	3355	1662	7667	0	1299	0	0	0	0	0	1351	729	0				
30650															0	237	58	1248	0	153	124	0	0	0	0	800	0	0	Income Tax Refund                                                                                                                                                                                			
30810															0	20	33180	1274163	0	704566	176260	0	0	0	210516	325881	0	0	Excess Servicing Receivable                                                                                                                                                                      			
30856															0	498	0	1699	0	536	0	0	0	0	0	665	298	0				
31134															0	219	0	1898	0	857	0	0	0	0	0	822	512	0				
31152															7	518	0	1906	85	867	53	0	0	0	0	521	672	0	INCOME TAX RECEIVABLES                                                                                                                                                                           			
31255															0	358	0	2069	372	732	0	0	0	0	0	979	0	0				
31303															0	30000	0	171300	0	122431	57701	51054	0	0	0	18869	0	0	Officer life ins cash sur value                                                                                                                                                                  	Prepaid pension plan expense                                                                                                                                                                     		
31657															0	0	0	623	0	0	0	0	0	0	0	623	0	0				
31826															12	685	298	2439	68	776	435	219	0	0	0	680	0	0	IENC - SEC                                                                                                                                                                                       	Reserve for Income Taxes                                                                                                                                                                         		
31835															0	388	932	3762	0	1071	560	0	0	0	0	1371	315	0	Director Deferred Compensation                                                                                                                                                                   			
32159															8	623	1002	2758	125	642	475	0	0	0	0	491	0	0	Servicing Asset - Loan Sales                                                                                                                                                                     			
32234															0	43	0	669	37	37	0	0	0	0	0	589	0	0				
32766															0	24	4	310	0	191	141	0	0	0	0	91	0	0	ACCRUED INTEREST MUNICIPAL BONDS                                                                                                                                                                 			
33147															0	680	490	3502	218	279	0	0	0	0	0	2053	0	0				
33259															0	669	0	2609	210	256	0	0	0	0	0	1684	0	0				
33268															0	50	0	858	0	88	37	0	0	0	0	720	0	0	Federal Income Tax Refund                                                                                                                                                                        			
33549															0	10	147	519	16	101	0	0	0	0	0	261	71	0				
33727															0	1096	1289	4983	559	1399	0	0	0	0	0	1199	739	0				
33754															0	0	0	333	0	22	0	0	0	0	0	311	0	0				
33772															0	7033	0	28368	0	16760				0	0	4575	14625	0				
33839															19	111	0	406	19	38	0	0	0	0	0	257	0	0				
33857															0	550	1665	3824	0	559	449	0	0	0	0	1050	0	0	INCOME TAXES REC-CURRENT                                                                                                                                                                         			
34032															0	100	0	696	50	59	0	0	0	0	0	537	0	0				
34153															0	309	0	2095	143	1127	940			0	0	659	0	0	Excelsior Henderson                                                                                                                                                                              			
34359															0	306	0	1111	31	408	0	0	0	0	0	397	377	0				
34425															44	1252	0	3819	149	1019	444			0	0	1548	0	0	Pension Plan Accrual                                                                                                                                                                             			
34434															0	569	142	2160	197	282	0	0	0	0	0	1167	0	0				
34452															0	57	0	786	72	93	0	0	0	0	0	636	0	0				
34537															0	6023	617	16837	2379	4347	0	0	0	145	0	5705	0	0				
34555															0	368	189	5740	184	3918	0	0	0	0	0	1265	3403	0				
34742															0	1077	282	5875	0	3110	64	0	0	0	0	1406	0	0	BOLI Policies                                                                                                                                                                                    			
34836															0	0	0	458	0	311	100	0	0	0	0	147	179	0	Int. rec d - Fed Agencies                                                                                                                                                                        			
34863															53	0	0	340	0	117	47	0	0	0	0	223	0	0	Unposted debits in demand accounts                                                                                                                                                               			
35057															0	161	0	584	32	52	0	0	0	0	0	371	0	0				
35244															0	3545	1355	9945	323	1817	921	0	0	0	0	3228	294	0	STATE AND FED TAXES REC                                                                                                                                                                          			
35301	0	18664	0	1432028	0	1007401	427447			0	0	405963	0	0		18664													ACCRUED FEE INCOME RECEIVABLE                                                                                                                                                                    			
35570															0	111344	4728	184609	0	41546	40000	0	0	0	0	26991	0	0	BOLI (Bank Owned Life Insurance)                                                                                                                                                                 			
35646															0	140	100	996	0	553	0	0	0	0	0	203	411	0				
35842															0	188	0	941	38	43	0	0	0	0	0	710	0	0				
35851															0	0	0	388	29	160	0	0	0	0	0	228	0	0				
35936															0	0	5	230	0	9	0	0	0	0	0	216	0	0				
36054															0	2237	125	12251	0	6703	1700	0	0	0	0	3186	2284	0	Loan Check Clearing                                                                                                                                                                              			
36344															0	1125	505	4084	179	192	0	0	0	0	0	2262	0	0				
36456															0	121	0	1324	65	163	98	0	0	0	0	1040	0	0	DDA SUSPENSE                                                                                                                                                                                     			
36830															0	141	0	810	0	338	0	0	0	0	0	331	306	0				
36858															0	750	32	2074	123	295	107	0	0	0	0	997	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
36933															0	782	166	1961	101	431	0	0	0	0	0	582	325	0				
37051															0	51	154	770	0	295	0	0	0	0	0	270	254	0				
37341															0	19	189	847	22	414	4	0	0	0	0	225	388	0	other assests                                                                                                                                                                                    			
37350															0	80	0	373	16	16	0	0	0	0	0	277	0	0				
37378															0	378	0	1880	85	598	0	0	0	0	0	904	308	0				
37435															218	1574	251	5889	154	484	0	0	0	0	0	3580	0	0				
37640															33	2774	708	9975	411	3899	0	0	0	0	0	2594	2583	0				
37659															8	95	0	768	162	187	0	0	0	0	0	486	0	0				
37743															0	233	140	680	20	29				0	0	278	0	0				
37949															0	920	0	6011	0	3345				0	0	1746	3209	0				
38441															0	88	101	1414	0	878	0	0	0	0	0	347	734	0				
38478															0	3044	250	5886	1201	1256	0	0	0	0	0	1336	0	0				
38526															0	1061	433	5353	0	3235	2410	0	0	0	0	624	0	0	BANK OWNED LIFE INSURANCE                                                                                                                                                                        			
38535															0	1175	0	2870	96	346	0	0	0	0	0	1349	0	0				
38740															0	2288	0	3774	208	367	109	0	0	0	0	1119	0	0	Net Software                                                                                                                                                                                     			
